	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
OTX2.AS1	OTX2.AS1	0.195002633758839	5863.0	0.268795666666667	0.268795666666667	0.861754930939066	76.5	1.116533569949719	0.0	0.01749333333333335	0.02186323651958033	25	11.49428782459869
KDELR3	KDELR3	0.20249687057149499	5862.0	0.268616666666667	0.268616666666667	0.4786311488854071	3933.5	58.155871044069805	0.0	0.030093333333333517	0.024857281517584217	25	9.595712755821685
EMILIN3	EMILIN3	0.177902486188244	5861.0	0.268477333333335	-0.268477333333335	0.750277937685637	2497.0	36.912156166814555	0.0	0.029493333333333524	0.028774043086704726	25	8.305541187933576
SLC13A3	SLC13A3	0.325021339525644	5860.0	0.268110666666665	0.268110666666665	0.739576414905317	4624.0	68.3673469387755	0.0	0.03590666666666652	0.03272536110204495	25	7.095536677989123
LSG1	LSG1	0.0811626093913964	5859.0	0.267835999999999	0.267835999999999	0.27484134397122195	5994.5	88.63501922508134	0.0	0.04317333333333395	0.01811642389697296	25	12.401049343088264
NQO2	NQO2	0.234385307984925	5858.0	0.267733999999999	0.267733999999999	0.739743849268246	1884.5	27.854185152321797	0.0	0.025560000000000013	0.023710975736362463	25	10.213582211575035
MORC2	MORC2	0.26175642649939196	5857.0	0.267361666666666	0.267361666666666	0.74333015302111	3092.0	45.71132800946466	0.0	0.02056000000000009	0.017256968533406677	25	14.301565549528478
LINC00626	LINC00626	0.271809655499062	5856.0	0.267340666666666	-0.267340666666666	0.685795861517621	4037.0	59.686483288967764	0.0	0.030920000000000024	0.026008417440854824	25	9.090159645595703
TRIM11	TRIM11	0.081770052706466	5855.0	0.267324333333334	0.267324333333334	0.24664260594271697	6298.0	93.12333629103814	0.0	0.0548266666666673	0.022987138110659215	25	9.244198457577056
PRPF38A	PRPF38A	0.34696420148300394	5854.0	0.267215333333333	0.267215333333333	0.136055465307614	6557.0	96.95356403430937	0.0	0.06218666666666694	0.030179414126802574	25	6.793659605359221
SOCS3	SOCS3	0.293112664141421	5853.0	0.26702833333333204	-0.26702833333333204	0.364514350145204	5285.5	78.14995563442768	0.0	0.04849333333333314	0.04827075642587272	25	4.527275232067132
FHAD1	FHAD1	0.132150043408978	5852.0	0.266960333333333	-0.266960333333333	0.744696437759945	2464.5	36.43152913339249	0.0	0.02270666666666632	0.02198406830546283	25	11.11048525108394
SCGB1D1	SCGB1D1	0.3104140619529289	5851.0	0.26691066666666696	0.26691066666666696	0.744696437759945	3402.0	50.29577048210589	0.0	0.02442666666666636	0.02422818224330512	25	10.00834472701745
TAL2	TAL2	0.17687298367904897	5850.0	0.26664299999999996	-0.26664299999999996	0.744696437759945	2330.0	34.44247264123041	0.0	0.024586666666666587	0.018658053568444927	25	12.973289654538588
PRRT3.AS1	PRRT3.AS1	0.0602656687439166	5849.0	0.266497666666666	-0.266497666666666	0.504922348737322	5495.0	81.24815143448683	0.0	0.04441333333333325	0.04456105673991325	25	4.983821066667216
WIPI2	WIPI2	0.0830481498702291	5848.0	0.266446	-0.266446	0.744696437759945	1905.5	28.164744158532976	0.0	0.02044000000000047	0.017581482261701604	25	13.99233559140139
FLT4	FLT4	0.12974956375927602	5847.0	0.26632966666666696	0.26632966666666696	0.7989743465773571	320.5	4.724933451641526	0.0	0.02255999999999977	0.025716711672748225	25	9.479037202294716
MIR17HG	MIR17HG	0.40428715646154606	5846.0	0.266301666666666	0.266301666666666	0.0978481509062754	6692.0	98.9500147885241	0.0	0.08681333333333352	0.04440294034307998	25	4.042262335478533
LINC01126	LINC01126	0.36665565443633	5845.0	0.26625866666666603	-0.26625866666666603	0.750277937685637	2264.5	33.47382431233363	0.0	0.026813333333332995	0.02357927526923168	25	10.154906399764647
CFAP126	CFAP126	0.116405445130006	5844.0	0.265743	-0.265743	0.6711286593811371	3837.5	56.73617272996155	0.0	0.026213333333333328	0.02303396847492183	25	10.398975188641677
NRP1	NRP1	0.0917217380501126	5843.0	0.265689333333333	-0.265689333333333	0.7359536083344829	2822.0	41.7184265010352	0.0	0.02750666666666625	0.022440480948170225	25	10.613973346506548
TUG1	TUG1	0.053924300860769006	5842.0	0.265271333333331	-0.265271333333331	0.354010145454974	5400.5	79.85063590653652	0.0	0.04245333333333345	0.029340573601401555	25	7.5941937273289675
RASL11B	RASL11B	0.11419083087791	5841.0	0.265257666666666	0.265257666666666	0.744696437759945	1642.5	24.27536231884058	0.0	0.03194666666666618	0.03514832064899321	25	6.63789892922474
C15orf39	C15orf39	0.36626521115321703	5840.0	0.264858333333334	0.264858333333334	0.8024398518195501	741.5	10.950902099970424	0.0	0.019773333333333486	0.020914889256044657	25	11.718206919463748
FOXP1.AS1	FOXP1.AS1	0.265176870925932	5839.0	0.264764666666666	-0.264764666666666	0.744696437759945	3884.0	57.423839100857734	0.0	0.024800000000000107	0.019775124665992794	25	12.134672762864156
SARDH	SARDH	0.0931695818917786	5838.0	0.264588	-0.264588	0.744273984488603	3825.5	56.55871044069802	0.0	0.02683999999999985	0.024144840718740197	25	9.846741288107577
HAGLR	HAGLR	0.15563201776394	5837.0	0.264444666666667	-0.264444666666667	0.22252404048391897	6413.5	94.83141082519964	0.0	0.059373333333333826	0.034666308758836376	25	5.915580304783989
MMD	MMD	0.0821020299977857	5836.0	0.264351333333335	-0.264351333333335	0.40577885241895206	4784.0	70.73351079562259	0.0	0.035120000000000505	0.026087615906857042	25	8.786979007655574
SHCBP1	SHCBP1	0.114581531788659	5835.0	0.264297000000001	0.264297000000001	0.0495778134694067	6759.0	99.94084590357882	0.0	0.16526666666666678	0.06420763482928096	25	1.542345136939585
C2orf69	C2orf69	0.050113667968446	5834.0	0.26425066666666397	0.26425066666666397	0.197032757349529	6401.0	94.64655427388347	0.0	0.05896000000000009	0.03206566179991733	25	6.402196466351839
INTS6.AS1	INTS6.AS1	0.10812015219153999	5833.0	0.26411999999999997	-0.26411999999999997	0.542401199135651	4145.0	61.28364389233955	0.0	0.032813333333333465	0.03694967548597055	25	6.260045957764676
TCEA3	TCEA3	0.0931137888933643	5832.0	0.263977333333335	-0.263977333333335	0.4842320615413371	4774.0	70.58562555456965	0.0	0.04281333333333324	0.03859021176988306	25	5.731090601907624
FAM212B	FAM212B	0.214724144781977	5831.0	0.263971666666667	0.263971666666667	0.750277937685637	4145.0	61.28364389233955	0.0	0.03065333333333337	0.030552395796220145	25	7.636662436868506
PI3	PI3	0.11519205051808501	5830.0	0.263947	-0.263947	0.396611966302856	5633.0	83.28896776101745	0.0	0.05162666666666608	0.039372546366820055	25	5.39259847090459
SERPINB5	SERPINB5	0.25650955076605897	5829.0	0.263850333333333	0.263850333333333	0.235563134555553	6475.0	95.74090505767523	0.0	0.08567999999999955	0.07623547098980252	25	2.3371054316325544
COPE	COPE	0.195173690559235	5828.0	0.263843333333331	-0.263843333333331	0.744696437759945	1553.5	22.959183673469386	0.0	0.02197333333333345	0.02145083094306898	25	11.27555387676712
SEMA6A	SEMA6A	0.3747626071899389	5827.0	0.263842333333333	-0.263842333333333	0.758722177139073	5234.0	77.38834664300502	0.0	0.04259999999999998	0.04044142998534077	25	5.470685220911553
ZBED4	ZBED4	0.175013270346576	5826.0	0.26378933333333304	0.26378933333333304	0.18571544127603798	6301.0	93.16770186335403	0.0	0.05605333333333384	0.024361414542643234	25	8.527255247693827
NEFH	NEFH	0.10647542256617401	5825.0	0.26373733333333305	0.26373733333333305	0.405234489616457	5180.0	76.58976634131913	0.0	0.049026666666666684	0.045874619788514565	25	4.6803802986596645
ADGRL2	ADGRL2	0.15569084802143499	5824.0	0.263703333333333	-0.263703333333333	0.750355236859106	806.0	11.904761904761905	0.0	0.02198666666666659	0.030221172367386178	25	7.9982557833368535
UGGT1	UGGT1	0.111453996612991	5823.0	0.26363100000000195	0.26363100000000195	0.336482629475544	5201.5	76.90771960958295	0.0	0.03349333333333306	0.02073937032509671	25	11.09665641044942
SRPRB	SRPRB	0.0602865269673036	5822.0	0.263591666666667	0.263591666666667	0.3493131640270711	5259.0	77.75805974563738	0.0	0.03330666666666695	0.02045861224068735	25	11.256139824675769
NUDT5	NUDT5	0.103037242478716	5821.0	0.263335000000002	0.263335000000002	0.100793611697248	6601.0	97.60425909494232	0.0	0.07186666666666687	0.024772857010131856	25	7.7289564645299675
PTGDR	PTGDR	0.26175642649939196	5820.0	0.26308433333333303	-0.26308433333333303	0.744696437759945	2575.0	38.06566104702751	0.0	0.02537333333333304	0.02612440323614027	25	9.099193495495916
NKX3.1	NKX3.1	0.11867565475026401	5819.0	0.263038333333331	-0.263038333333331	0.42972604893802396	5073.0	75.00739426205264	0.0	0.0554266666666663	0.06247699724846863	25	3.323009680522914
UTP23	UTP23	0.0537127852025604	5818.0	0.262601333333336	0.262601333333336	0.19729760821113396	6509.5	96.25110913930789	0.0	0.06958666666666663	0.03177179625134575	25	6.075031614194427
LINC01514	LINC01514	0.14692939827715198	5817.0	0.26214266666666697	-0.26214266666666697	0.7813890251412501	208.5	3.0686187518485655	0.0	0.016840000000000046	0.020693557773696913	25	11.854059574930382
SLC35C1	SLC35C1	0.0548293549256844	5816.0	0.261861	-0.261861	0.744696437759945	1968.5	29.096421177166516	0.0	0.018346666666666674	0.01198667470028111	25	20.315420199700796
MTDH	MTDH	0.0797764132413462	5815.0	0.26180199999999804	0.26180199999999804	0.22822589589821696	6506.0	96.19934930493936	0.0	0.06318666666666747	0.027466491369451593	25	7.231186927436673
VMA21	VMA21	0.07829902774577499	5814.0	0.261623333333334	0.261623333333334	0.10643111773759699	6544.0	96.76131322094055	0.0	0.06482666666666781	0.018148594476749325	25	10.843631275071353
NEAT1	NEAT1	0.20473930730523102	5813.0	0.261515000000001	-0.261515000000001	0.35885168062260603	5340.0	78.95593019816621	0.0	0.042719999999999925	0.03128774461291367	25	6.992993669147244
ZC2HC1A	ZC2HC1A	0.10812015219153999	5812.0	0.261394666666668	-0.261394666666668	0.5991914072493449	5145.5	76.07956225968648	0.0	0.041333333333333826	0.03660702219621416	25	6.0114513590808425
NMUR2	NMUR2	0.160906939079653	5811.0	0.26127033333333305	-0.26127033333333305	0.849885332205304	361.5	5.331262939958592	0.0	0.02764000000000013	0.027801032488153743	25	8.403656714292348
ABCF2	ABCF2	0.0849232233690126	5810.0	0.261149999999999	0.261149999999999	0.146645862526225	5835.0	86.2762496302869	0.0	0.044626666666666995	0.01503708994699666	25	14.399284309433686
PCDH10	PCDH10	0.39250015262514004	5809.0	0.261096666666665	-0.261096666666665	0.434441953347896	5584.5	82.57172434191067	0.0	0.05432000000000019	0.0438450005596312	25	4.716083111583933
LRG1	LRG1	0.20438346087781697	5808.0	0.26107399999999803	0.26107399999999803	0.7798850952181171	3412.0	50.443655723158834	0.0	0.02591999999999966	0.02335163567908838	25	10.070129700189744
LINC00488	LINC00488	0.0931137888933643	5807.0	0.260655666666666	-0.260655666666666	0.893230187553456	35.0	0.5028098195800059	0.0	0.015386666666666833	0.017181945735546277	25	14.274809371128606
ASCC3	ASCC3	0.0761300281553148	5806.0	0.260623333333334	0.260623333333334	0.14048233034896399	6306.0	93.2416444838805	0.0	0.05228000000000008	0.0284076932720176	25	7.334046145117954
RAB3B	RAB3B	0.26148011904424695	5805.0	0.260545999999998	-0.260545999999998	0.744696437759945	3966.5	58.643892339544514	0.0	0.025439999999999786	0.020505807668759084	25	11.465337225325968
SFXN1	SFXN1	0.124314794044532	5804.0	0.260496666666666	-0.260496666666666	0.17393316870944298	6655.0	98.40283939662821	0.0	0.0740800000000003	0.03312662015604625	25	5.6273977178635
GTF3C4	GTF3C4	0.0759958094587259	5803.0	0.26037266666666603	0.26037266666666603	0.153807696603801	6537.5	96.66518781425613	0.0	0.0665866666666669	0.019354940033585715	25	10.01222425198587
MAF	MAF	0.0953252704755656	5802.0	0.26027733333333397	-0.26027733333333397	0.41476531328140703	5313.5	78.56403430937591	0.0	0.04007999999999986	0.03148063484700372	25	6.994691638319746
FZD9	FZD9	0.0887747969800219	5801.0	0.26026666666666604	0.26026666666666604	0.7593344346168179	2464.5	36.43152913339249	0.0	0.017613333333333727	0.012327581241235654	25	19.68377482856564
ZNRF2	ZNRF2	0.21321770287522301	5800.0	0.25995166666666797	0.25995166666666797	0.5070458203699489	5562.0	82.23898254954155	0.0	0.03629333333333366	0.024478698222468075	25	9.136855697989967
GPR173	GPR173	0.121734333599161	5799.0	0.259794666666666	-0.259794666666666	0.8082583622399359	1004.0	14.832889677610176	0.0	0.01698666666666664	0.011538373978775402	25	21.04351968887814
S100A12	S100A12	0.0840638393309099	5798.0	0.259661333333333	0.259661333333333	0.513921504074292	4635.5	68.53741496598639	0.0	0.033546666666666655	0.024382917517529915	25	9.273486919852923
FAM98B	FAM98B	0.0701967510747548	5797.0	0.25961100000000303	0.25961100000000303	0.13332439200395402	6667.5	98.58769594794438	0.0	0.07410666666666776	0.030527116057938203	25	6.0767067868861835
PTPRG	PTPRG	0.220761063950971	5796.0	0.25943700000000197	0.25943700000000197	0.573111740752192	5051.0	74.68204673173616	0.0	0.044546666666666755	0.03344742696188088	25	6.424719413491502
CLEC4D	CLEC4D	0.164719129744839	5795.0	0.259332106251879	0.259332106251879	0.67896698796398	4350.0	64.31529133392488	0.0	0.027546666666666515	0.01847192063245868	25	12.547988062374055
NRK	NRK	0.17101301604564403	5794.0	0.259261666666666	-0.259261666666666	0.67896698796398	2755.5	40.73498964803313	0.0	0.0335466666666668	0.04010713430578471	25	5.627801734202785
CLDN9	CLDN9	0.13881682613960902	5793.0	0.258800999999999	-0.258800999999999	0.8120905028932	1386.0	20.482105885832592	0.0	0.0171866666666671	0.013946352237797994	25	17.324554063570726
CLDN1	CLDN1	0.0797764132413462	5792.0	0.258686333333332	-0.258686333333332	0.373026425882645	5797.0	85.71428571428571	0.0	0.05447999999999961	0.049304991859062584	25	4.141696928316152
SF3B1	SF3B1	0.128967049913085	5791.0	0.257764	0.257764	0.19825366301642197	6361.0	94.0550133096717	0.0	0.0637466666666668	0.0368578701581166	25	5.263932302681033
SLC12A7	SLC12A7	0.0663570857870266	5790.0	0.257513	-0.257513	0.67896698796398	2851.5	42.15468796214138	0.0	0.033693333333333256	0.0440870267303871	25	5.076769364271927
SOX2	SOX2	0.254410545475175	5789.0	0.257502666666666	-0.257502666666666	0.8499000093090359	4482.0	66.26737651582371	0.0	0.03574666666666721	0.029962056251446118	25	7.401227677399335
CHMP4C	CHMP4C	0.08212163898308501	5788.0	0.257277666666666	-0.257277666666666	0.5904044430995911	5813.0	85.95090209997042	0.0	0.06250666666666714	0.0546533791439453	25	3.563750367328866
MYADML2	MYADML2	0.0741885722609747	5787.0	0.257154666666667	-0.257154666666667	0.745188416592918	2403.0	35.52203490091689	0.0	0.01862666666666673	0.015284136050651497	25	15.606246843754889
ATP6V1C1	ATP6V1C1	0.0950316335392556	5786.0	0.257030000000001	0.257030000000001	0.234632607133064	6180.0	91.37829044661342	0.0	0.05249333333333397	0.02772702919802553	25	7.376797031008005
GPATCH2L	GPATCH2L	0.181868942797557	5785.0	0.256810000000001	0.256810000000001	0.744696437759945	3342.0	49.40845903578823	0.0	0.02842666666666717	0.03387333705088655	25	6.742274402732827
LCOR	LCOR	0.220761063950971	5784.0	0.256687000000001	-0.256687000000001	0.21352955418552202	5639.0	83.37769890564921	0.0	0.038306666666667086	0.022137599990363722	25	9.86467970459276
HSPA5	HSPA5	0.063735506268529	5783.0	0.256589999999999	0.256589999999999	0.4968543994247	5123.5	75.75421472937	0.0	0.03405333333333423	0.021445382823452555	25	10.376903434118221
PLCXD2	PLCXD2	0.213072770150178	5782.0	0.25651566666666603	-0.25651566666666603	0.53228769119329	4908.0	72.56728778467908	0.0	0.03629333333333338	0.030879592925737352	25	7.131646257868347
HOXB.AS1	HOXB.AS1	0.211574009527471	5781.0	0.256429333333334	-0.256429333333334	0.724109327525994	1386.0	20.482105885832592	0.0	0.021840000000000144	0.020220112832597087	25	11.601781615933893
FOXK2	FOXK2	0.107740341637451	5780.0	0.256245666666667	0.256245666666667	0.203591872134429	5820.5	86.06181603076013	0.0	0.043000000000000156	0.018044954152626205	25	11.817467911694957
IL13RA1	IL13RA1	0.0579788760412361	5779.0	0.256128666666669	-0.256128666666669	0.6075420656414999	5428.0	80.25732031943211	0.0	0.03681333333333352	0.02525244395946461	25	8.684915158524136
SDE2	SDE2	0.132019925901042	5778.0	0.256094666666666	0.256094666666666	0.16173417071973	6431.0	95.0902099970423	0.0	0.05974666666666792	0.028155204768489376	25	6.9737727576304485
PTAR1	PTAR1	0.0988723356987271	5777.0	0.255778666666668	0.255778666666668	0.32674530398087503	5416.0	80.07985803016858	0.0	0.03825333333333361	0.022362394028069412	25	9.727282913461558
UBL3	UBL3	0.0550467224909744	5776.0	0.255483333333334	0.255483333333334	0.7984512697886009	1386.0	20.482105885832592	0.0	0.026173333333333236	0.03272700210325796	25	7.006752383750207
FBXL4	FBXL4	0.255556910656829	5775.0	0.255410333333334	0.255410333333334	0.31389119958949296	5881.5	86.96391600118308	0.0	0.04996	0.03222178926912207	25	6.37613050030762
HIST1H3D	HIST1H3D	0.17063025241297403	5774.0	0.255400999999999	-0.255400999999999	0.5897500823043821	4216.5	62.34102336586809	0.0	0.04494666666666644	0.051566092074655345	25	4.081254267409776
BMP7	BMP7	0.0562868962851885	5773.0	0.255267666666668	0.255267666666668	0.7051090283523309	4199.5	62.089618456078085	0.0	0.043240000000000015	0.040640533497519477	25	5.217147719766259
OR5P2	OR5P2	0.11244034373794802	5772.0	0.255204385829753	-0.255204385829753	0.7520959213446741	4394.5	64.97338065661046	0.0	0.04286666666666645	0.038633127216399506	25	5.496260190734718
ARMCX1	ARMCX1	0.0790803265945745	5771.0	0.255116333333334	-0.255116333333334	0.310528609327481	5955.0	88.0508725229222	0.0	0.0739333333333333	0.09326838017646076	25	1.9425983345825062
ORC2	ORC2	0.0966098025757528	5770.0	0.255089	0.255089	0.17174208928348803	6253.0	92.4578527062999	0.0	0.05316000000000034	0.027307087670365594	25	7.394746830477224
GINS1	GINS1	0.0735722263886097	5769.0	0.254695999999999	0.254695999999999	0.0495778134694067	6755.0	99.88169180715764	0.0	0.1417600000000005	0.046837635231447156	25	2.4112233557891574
CHAF1B	CHAF1B	0.0695436627097555	5768.0	0.254410333333335	0.254410333333335	0.136697448700939	6437.0	95.17894114167406	0.0	0.07084000000000037	0.03638555370636208	25	5.0451433229456955
LINC01516	LINC01516	0.185501066125632	5767.0	0.254195333333333	-0.254195333333333	0.750277937685637	2542.0	37.577639751552795	0.0	0.030333333333333067	0.028190818048120018	25	7.940954378048946
KIF6	KIF6	0.17567383831987698	5766.0	0.254112333333334	0.254112333333334	0.707192946419591	2635.0	38.952972493345165	0.0	0.03221333333333318	0.02950798385371489	25	7.519964803426073
TMEM199	TMEM199	0.098726079233541	5765.0	0.254108333333334	0.254108333333334	0.745188416592918	3062.5	45.275066548358474	0.0	0.018213333333333425	0.01351777978702032	25	17.45072073348209
FAM184B	FAM184B	0.0987585285145217	5764.0	0.253811333333334	0.253811333333334	0.744696437759945	3167.0	46.82046731736173	0.0	0.027546666666666924	0.02588648295925933	25	8.74064920378589
KRR1	KRR1	0.0800985477396368	5763.0	0.253435666666668	0.253435666666668	0.17964565165219798	6551.0	96.8648328896776	0.0	0.06576000000000067	0.03524064362299574	25	5.325545942759186
TACR1	TACR1	0.416577413495066	5762.0	0.253296000000001	-0.253296000000001	0.744725459403278	2620.5	38.7385388938184	0.0	0.027693333333333174	0.0248590321911669	25	9.075279557618122
DDC.AS1	DDC.AS1	0.34848174280740296	5761.0	0.253131666666667	-0.253131666666667	0.801146286874524	1022.5	15.10647737355812	0.0	0.01670666666666666	0.011610308318871405	25	20.363369645896046
PWP1	PWP1	0.0917217380501126	5760.0	0.252997000000001	0.252997000000001	0.18060006943056897	6342.0	93.7740313516711	0.0	0.054786666666667344	0.023486379031260336	25	8.439373863017199
RAB12	RAB12	0.102169976106974	5759.0	0.25289800000000195	0.25289800000000195	0.542154818892989	5885.0	87.0156758355516	0.0	0.04280000000000013	0.03034126880327525	25	6.924496182484049
CYB5D1	CYB5D1	0.21449919810473003	5758.0	0.252688775218907	0.252688775218907	0.435113132425488	4681.5	69.21768707482993	0.0	0.02965333333333359	0.0182881969627448	25	12.195594915120541
SMC2	SMC2	0.267466230940443	5757.0	0.252597333333334	0.252597333333334	0.302173890905806	5687.5	84.09494232475599	0.0	0.04101333333333343	0.02918261151464703	25	7.25034494921075
KLHL15	KLHL15	0.109005117723217	5756.0	0.252183	0.252183	0.128373789384083	6548.0	96.82046731736172	0.0	0.06681333333333425	0.027106286000496766	25	6.838622844283003
C9orf85	C9orf85	0.0796868616984552	5755.0	0.252123999999999	-0.252123999999999	0.63430387753411	2674.5	39.53711919550429	0.0	0.026960000000000223	0.02657873000895453	25	8.471586111305532
LINC00242	LINC00242	0.14692939827715198	5754.0	0.251830000000001	0.251830000000001	0.744696437759945	1522.5	22.500739426205264	0.0	0.02921333333333334	0.029740837368967918	25	7.485218519736421
CFAP47	CFAP47	0.14692939827715198	5753.0	0.25176433333333303	0.25176433333333303	0.744696437759945	1172.0	17.317361727299613	0.0	0.026199999999999984	0.029976688473743598	25	7.524658153314817
LMO4	LMO4	0.0984846227344555	5752.0	0.251601999999999	-0.251601999999999	0.7798850952181171	2840.5	41.99201419698314	0.0	0.0239599999999999	0.018838327754675664	25	12.083981283503174
ZNF274	ZNF274	0.11667786448735601	5751.0	0.251585666666666	-0.251585666666666	0.71920025936823	2895.5	42.80538302277433	0.0	0.030146666666666606	0.04788654415502468	25	4.624242653283304
GSC	GSC	0.13707926483831098	5750.0	0.25146698839814	0.25146698839814	0.7595252354828641	905.5	13.376220053238688	0.0	0.02270666666666648	0.022845965686486835	25	10.013160523425938
IGSF6	IGSF6	0.39461199460677104	5749.0	0.251423333333333	-0.251423333333333	0.259234924080944	6465.0	95.5930198166223	0.0	0.08783999999999997	0.07538476120690585	25	2.1699787956395022
MOV10L1	MOV10L1	0.10812015219153999	5748.0	0.251155666666669	0.251155666666669	0.744696437759945	2279.5	33.69565217391305	0.0	0.02807999999999983	0.028529919318082526	25	7.8190079747362535
BNIP2	BNIP2	0.0712601070911704	5747.0	0.251089666666669	0.251089666666669	0.44243059405239293	4759.5	70.37119195504287	0.0	0.03782666666666696	0.024698575457495674	25	8.634627546313798
CRP	CRP	0.261334092862257	5746.0	0.25101999999999997	-0.25101999999999997	0.67896698796398	4509.5	66.67406092871931	0.0	0.029920000000000276	0.021317111888322145	25	10.371949125112103
METAP1D	METAP1D	0.32111170941296896	5745.0	0.250970000000001	0.250970000000001	0.260441732776173	5849.5	86.49068322981365	0.0	0.039173333333333706	0.02437422743315148	25	8.689369427094206
SDAD1	SDAD1	0.234925985302042	5744.0	0.250936	0.250936	0.668334792809509	2840.5	41.99201419698314	0.0	0.026613333333333614	0.020703748095096005	25	10.83488195646085
LACTB2	LACTB2	0.275426119923716	5743.0	0.250900666666666	0.250900666666666	0.446343680639387	5958.0	88.09523809523809	0.0	0.05122666666666663	0.03641513726765566	25	5.483269183701583
TPGS2	TPGS2	0.31043329707330997	5742.0	0.250822000000001	0.250822000000001	0.339855605143514	5090.0	75.25879917184264	0.0	0.03472000000000003	0.0243001447945691	25	8.89303342950854
ABHD16B	ABHD16B	0.134381021343712	5741.0	0.25048466666666697	0.25048466666666697	0.857431229209591	855.5	12.636793847973973	0.0	0.01658666666666694	0.015635394320437257	25	14.959520380900688
PGK1	PGK1	0.1772994193663	5740.0	0.250461	0.250461	0.472653797411217	4471.5	66.11209701271812	0.0	0.04160000000000024	0.041588927479425275	25	5.022033811843951
DOCK4.AS1	DOCK4.AS1	0.0953248678255764	5739.0	0.25043266666666697	-0.25043266666666697	0.862909676667784	1336.0	19.74267968056788	0.0	0.02838666666666658	0.03284964062039171	25	6.75946512066751
A2M	A2M	0.403069868121448	5738.0	0.249987666666666	-0.249987666666666	0.35862695495714797	6658.0	98.44720496894409	0.0	0.11263999999999945	0.09867529616917305	25	1.3919154236050324
IL1RL1	IL1RL1	0.298688564232778	5737.0	0.24995033333333302	-0.24995033333333302	0.744696437759945	3039.5	44.934930493936704	0.0	0.030466666666666135	0.024947351971108585	25	8.797874296272001
MOB3A	MOB3A	0.159204372826853	5736.0	0.249879666666666	-0.249879666666666	0.744696437759945	1235.5	18.2564330079858	0.0	0.021986666666666498	0.022532996381439203	25	10.113745910318377
FAM208B	FAM208B	0.0790803265945745	5735.0	0.24975666666666602	0.24975666666666602	0.8341572243745892	4110.5	60.77343981070689	0.0	0.03070666666666687	0.04160721536428931	25	5.26471185543471
ARID3A	ARID3A	0.14692939827715198	5734.0	0.249493333333332	-0.249493333333332	0.634579330640314	3966.5	58.643892339544514	0.0	0.03174666666666731	0.0239929156210741	25	9.075456693366922
VPS41	VPS41	0.563145860411595	5733.0	0.24949166666666797	0.24949166666666797	0.463564199110085	4635.5	68.53741496598639	0.0	0.036866666666666666	0.02221527669236931	25	9.571116441373675
ADAMTSL1	ADAMTSL1	0.11545684016717801	5732.0	0.249362869274423	-0.249362869274423	0.8022137915006371	320.5	4.724933451641526	0.0	0.019173333333333195	0.02203135812292899	25	10.448268084822313
CYSLTR2	CYSLTR2	0.152228417800301	5731.0	0.24929099999999998	-0.24929099999999998	0.8049980588682741	2330.0	34.44247264123041	0.0	0.02092000000000041	0.019367852325534438	25	11.791240255323348
ARPC5	ARPC5	0.281803716851947	5730.0	0.249032666666666	-0.249032666666666	0.759893876615796	1604.0	23.70600414078675	0.0	0.021186666666666413	0.01884097190227274	25	12.093112880897355
STUM	STUM	0.319123823812901	5729.0	0.24902066666666697	-0.24902066666666697	0.750277937685637	5030.0	74.37148772552499	0.0	0.04611999999999982	0.03520349309267415	25	5.763651525504178
NFIC	NFIC	0.261752892384123	5728.0	0.24898566666666602	0.24898566666666602	0.715317389028778	3647.0	53.91895888790299	0.0	0.023199999999999932	0.01634806591800005	25	13.811154652738745
TIMM23	TIMM23	0.0924488738278138	5727.0	0.24871833333333399	0.24871833333333399	0.14556984548535998	6669.0	98.60987873410232	0.0	0.0723466666666673	0.03340194050694705	25	5.2802820431939965
DNAAF1	DNAAF1	0.26079372216981894	5726.0	0.248705	0.248705	0.750277937685637	2941.5	43.48565513161787	0.0	0.030026666666666736	0.025466557591389254	25	8.586882327875863
PAXBP1	PAXBP1	0.10111143851193	5725.0	0.24841633333333102	0.24841633333333102	0.180068952110969	6096.0	90.1360544217687	0.0	0.05156000000000078	0.022810759319688314	25	8.629977221469368
CXCR5	CXCR5	0.11557306042296901	5724.0	0.248258666666667	0.248258666666667	0.703139791323849	4590.0	67.8645371191955	0.0	0.03115999999999971	0.025642687211121798	25	8.466299373355332
EAF1	EAF1	0.0904854381028236	5723.0	0.248238333333338	0.248238333333338	0.359160295832386	5786.5	85.55900621118012	0.0	0.03965333333333398	0.02108634804972344	25	9.891945229593217
KIAA2013	KIAA2013	0.10111143851193	5722.0	0.24802400000000302	0.24802400000000302	0.51754343933661	4444.0	65.70541259982254	0.0	0.027373333333333742	0.015226779528673386	25	14.490960892364953
KYNU	KYNU	0.224749737599527	5721.0	0.247981666666667	-0.247981666666667	0.645149649046493	3486.5	51.54540076900326	0.0	0.03450666666666653	0.044701491399430415	25	4.775567734250597
NDUFB1	NDUFB1	0.331038595765456	5720.0	0.247960999999999	-0.247960999999999	0.5903621793132591	4016.5	59.38331854480923	0.0	0.03102666666666663	0.03278802852894329	25	6.616266456576852
