	Gene ID	Gene ID Name	Test statistic (Real)_grp_1v2	Test statistic (Real)_grp_1v2_raw	Adj P-value (Real)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Test statistic (Real)_grp_1v3	Test statistic (Real)_grp_1v3_raw	Adj P-value (Real)_grp_1v3	Mean test statistic (simulated)_grp_1v3	Std deviation (simulated)_grp_1v3	Median adj p-value (simulated)_grp_1v3	Z score_grp_1v2	Z score_grp_1v3	max Z score
1610	PA4146	PA4146 	0.316	-0.316	0.786395117171557	0.1096999999999997	0.0712034935940647	0.931536941130608	0.26050000000000195	-0.26050000000000195	0.6146679922183629	0.15283999999999998	0.09383681757888687	0.9621645734876628	2.8973297458707394	1.1473108613204428	2.8973297458707394
1611	PA5129	PA5129 grxC	0.315500000000002	0.315500000000002	0.753424477830472	0.3912800000000001	0.2292765833369527	0.6340898083291351	0.083000000000002	0.083000000000002	0.8570791833545641	0.11256000000000008	0.08073443090363212	0.96967085134317	-0.3305178352585149	-0.3661387052481002	0.3661387052481002
1612	PA5206	PA5206 argE	0.3155	-0.3155	0.753424477830472	0.16069999999999982	0.11459939281398188	0.7505804671170991	0.024499999999998	-0.024499999999998	0.957566860871538	0.06546000000000028	0.04897510421972864	0.988199136584787	1.3507924972279048	-0.836343294263014	1.3507924972279048
1613	PA5413	PA5413 ltaA	0.315499999999998	0.315499999999998	0.704845043381981	0.16400000000000026	0.10105423461356472	0.794254659872629	0.7369999999999979	0.7369999999999979	0.0476046188289618	0.0974200000000003	0.09635067029692476	0.970918182788261	1.4991949677253955	6.6380441156143295	6.6380441156143295
1614	PA3980	PA3980 	0.315499999999998	0.315499999999998	0.752796359632366	0.48518	0.2274408751009075	0.657756255709553	0.109500000000001	0.109500000000001	0.782531273438759	0.06454000000000021	0.06791414923759759	0.996284206362285	-0.7460400419437401	0.6620122684995767	0.7460400419437401
1615	PA5143	PA5143 hisB	0.31500000000000106	0.31500000000000106	0.755602730246563	0.2888399999999999	0.18294288270750889	0.761843866618765	0.0365000000000002	-0.0365000000000002	0.952428327942905	0.14218000000000025	0.07354532049469012	0.9621645734876628	0.1429954508906809	-1.4369371061158136	1.4369371061158136
1616	PA3312	PA3312 	0.315	-0.315	0.752850470985388	0.11185999999999993	0.0824520719367723	0.8921960342464229	0.236500000000001	-0.236500000000001	0.5809865742693101	0.08733999999999993	0.06381691259637466	0.96967085134317	2.463734327449968	2.3373114419276155	2.463734327449968
1617	PA4358	PA4358 feoB	0.315	-0.315	0.735970878182285	0.24302000000000035	0.1957118672947553	0.798087873631092	0.327	-0.327	0.422577721583687	0.12847999999999993	0.119405251838714	0.9833386642311608	0.3677855665829037	1.6625734374577588	1.6625734374577588
1618	PA0057	PA0057 	0.314999999999997	-0.314999999999997	0.753424477830472	0.0862199999999997	0.08751643655146488	0.9469006511691808	0.499999999999997	-0.499999999999997	0.24502258247008304	0.11201999999999973	0.07545231385893104	0.9621645734876628	2.6141375153621693	5.142055692624373	5.142055692624373
1619	PA5411	PA5411 gbcB	0.31450000000000106	0.31450000000000106	0.7148759086846429	0.12785999999999992	0.09626076996021472	0.92618979365483	0.245499999999999	-0.245499999999999	0.57743783728898	0.12776000000000026	0.11557303967621545	0.977980546582312	1.9388999285704944	1.01874970434155	1.9388999285704944
1620	PA2964	PA2964 pabC	0.31450000000000106	0.31450000000000106	0.7636784175292629	0.3868600000000002	0.21640493101282804	0.6138867193805521	0.12150000000000097	0.12150000000000097	0.7555498153471991	0.058940000000000325	0.05116544243920862	0.9709283298515892	-0.33437315712417753	1.2227002644280909	1.2227002644280909
1621	PA5026	PA5026 	0.31450000000000106	-0.31450000000000106	0.760329625964515	0.19203999999999966	0.12602371800577825	0.865541603392338	0.15950000000000195	-0.15950000000000195	0.7078597825772691	0.07458000000000009	0.08783254427222986	0.9748832966777008	0.97172184679067	0.9668398052639716	0.97172184679067
1622	PA4784	PA4784 	0.31450000000000106	0.31450000000000106	0.846386379086057	0.1725399999999998	0.13797530878143818	0.881433955633141	0.38	0.38	0.534907990652156	0.08361999999999993	0.06006737189745082	0.982602187798893	1.0288797412649755	4.9341263091381915	4.9341263091381915
1623	PA4088	PA4088 	0.3145	-0.3145	0.7862287965801621	0.06470000000000004	0.0589987641113496	0.9670860154404392	0.350499999999999	-0.350499999999999	0.421785857872956	0.11405999999999974	0.06424145857621913	0.96967085134317	4.233986995533453	3.680489285894336	4.233986995533453
1624	PA4253	PA4253 rplN	0.314499999999995	0.314499999999995	0.6870462624739921	0.2915000000000006	0.18940729922576904	0.688333746294611	0.14999999999999694	0.14999999999999694	0.692047384426535	0.10157999999999973	0.07169345623323513	0.970918182788261	0.12143143423727805	0.6753754462956282	0.6753754462956282
1625	PA5367	PA5367 pstA	0.314000000000003	0.314000000000003	0.7250518321532929	0.10216	0.09836292492601116	0.946370096294159	0.126000000000001	0.126000000000001	0.762541739938505	0.06756000000000018	0.057868082739970135	0.976940047316384	2.1536569816254403	1.0098831209356045	2.1536569816254403
1626	PA1553	PA1553 ccoO1	0.314000000000002	0.314000000000002	0.7367220685812041	0.42038000000000003	0.27482810081940284	0.7442197396773559	0.14400000000000002	0.14400000000000002	0.727023689697336	0.17265999999999962	0.12621952767565964	0.96967085134317	-0.3870783216229523	-0.2270647064505411	0.3870783216229523
1627	PA4365	PA4365 lysE	0.314	-0.314	0.7239038358921049	0.1251999999999997	0.14573749231637925	0.954088320673394	0.1945	-0.1945	0.622812942538885	0.09107999999999973	0.07367420964399073	0.970918182788261	1.2954799550834684	1.4037476682783223	1.4037476682783223
1628	PA0419	PA0419 	0.31350000000000106	0.31350000000000106	0.7155417783341241	0.30756000000000017	0.11316924272963914	0.6740393429707049	0.16699999999999998	-0.16699999999999998	0.7163112822902741	0.08511999999999993	0.08598779952218036	0.9709283298515892	0.05248775954250683	0.9522281120693094	0.9522281120693094
1629	PA2828	PA2828 	0.31350000000000106	0.31350000000000106	0.8112658230158679	0.37005999999999983	0.21612984715983385	0.7442197396773559	0.0325000000000006	-0.0325000000000006	0.957566860871538	0.07351999999999931	0.05307668979881827	0.9686976880015832	-0.26169453568424145	-0.7728439764326072	0.7728439764326072
1630	PA3941	PA3941 	0.3134999999999989	0.3134999999999989	0.7243603813660949	0.2042000000000004	0.07839151208304802	0.713406011212634	0.3695	0.3695	0.288620362347703	0.10235999999999976	0.0989904793401868	0.9621645734876628	1.3942836041254831	2.6986433622768646	2.6986433622768646
1631	PA2860	PA2860 	0.3134999999999989	0.3134999999999989	0.8171020191552609	0.1418199999999995	0.08591891526317126	0.912418620434624	0.153500000000001	-0.153500000000001	0.7234891138451031	0.09743999999999972	0.07717165930573207	0.96967085134317	1.998163029341564	0.7264324818766378	1.998163029341564
1632	PA2234	PA2234 pslD	0.313499999999997	0.313499999999997	0.827208474540126	0.2175400000000005	0.18224450837633854	0.9211449214802708	0.555499999999999	0.555499999999999	0.300795557328086	0.21309999999999985	0.1639550878543674	0.970918182788261	0.5265453585127359	2.0883767895274765	2.0883767895274765
1633	PA4466	PA4466 	0.313000000000002	0.313000000000002	0.699421073447304	0.11986000000000015	0.09770827327645648	0.886426583891025	0.246	0.246	0.5180553297710411	0.1850199999999996	0.1732289838142944	0.9621645734876628	1.976700575329278	0.3520196139081	1.976700575329278
1634	PA2978	PA2978 ptpA	0.31300000000000106	0.31300000000000106	0.792279972720261	0.2274199999999996	0.13858734309693155	0.8320447566168392	0.14450000000000102	0.14450000000000102	0.768171363252787	0.0694200000000002	0.06080821627598201	0.980542401378496	0.6175167088681727	1.234701568275665	1.234701568275665
1635	PA3427	PA3427 	0.3129999999999989	-0.3129999999999989	0.7862287965801621	0.16721999999999926	0.13309630598430058	0.844175648786968	0.0749999999999984	-0.0749999999999984	0.899606012335764	0.08031999999999996	0.06689386494041642	0.982826792950286	1.095297115287296	-0.0795289673386368	1.095297115287296
1636	PA1870	PA1870 	0.3129999999999989	-0.3129999999999989	0.756703355250764	0.21396	0.1451699377740909	0.669806932818162	0.255999999999999	-0.255999999999999	0.54518176475734	0.08344000000000021	0.09598581926513924	0.9854623170734692	0.6822349139125625	1.7977655587159245	1.7977655587159245
1637	PA4200	PA4200 	0.3129999999999989	-0.3129999999999989	0.737103409722655	0.10959999999999953	0.09085106860497932	0.896880489647653	0.284999999999999	0.284999999999999	0.445674914123847	0.09044000000000034	0.06278291301514073	0.96967085134317	2.238828922138309	3.098932347294534	3.098932347294534
1638	PA1618	PA1618 	0.3125	-0.3125	0.7298785163844399	0.16443999999999956	0.15926009387162834	0.8767201925339979	0.126	-0.126	0.8200816868471329	0.12285999999999997	0.12380684889509648	0.970918182788261	0.9296741977267968	0.025362086411395462	0.9296741977267968
1639	PA4183	PA4183 	0.3125	-0.3125	0.7097379390955328	0.07973999999999955	0.04529995401027822	0.9433918647760372	0.20199999999999896	-0.20199999999999896	0.578238024262505	0.07322000000000005	0.046423117445227084	0.970918182788261	5.138195061902027	2.7740489455914217	5.138195061902027
1640	PA3868	PA3868 	0.3124999999999989	0.3124999999999989	0.7636784175292629	0.1290600000000003	0.12132654971879302	0.9294095168543328	0.436	-0.436	0.20655465938350895	0.14260000000000064	0.11294901135763273	0.96967085134317	1.5119526634950908	2.5976322986219063	2.5976322986219063
1641	PA4668	PA4668 lolB	0.312499999999998	0.312499999999998	0.776905080846879	0.16204000000000016	0.10465517983676996	0.9091528548456068	0.309499999999998	0.309499999999998	0.391502231964558	0.08436000000000009	0.06359122712030886	0.9621645734876628	1.4376737036300484	3.540425467400611	3.540425467400611
1642	PA1466	PA1466 	0.312499999999997	-0.312499999999997	0.6933772656655001	0.10442000000000004	0.1005020397802953	0.937484406775824	0.392499999999998	-0.392499999999998	0.33404312759278904	0.08090000000000011	0.06160915110598431	0.970918182788261	2.070405739573792	5.057690203586187	5.057690203586187
1643	PA0536	PA0536 	0.31200000000000105	-0.31200000000000105	0.705457743489057	0.10303999999999998	0.12116190270322848	0.9363331705953728	0.177	0.177	0.644917194509249	0.07177999999999977	0.06634648320245255	0.973684785726006	1.7246345207356433	1.5859167648559054	1.7246345207356433
1644	PA5210	PA5210 	0.312	-0.312	0.6974733735804279	0.11483999999999972	0.09442796196042767	0.906935586500369	0.0989999999999984	0.0989999999999984	0.8586186297393209	0.12537999999999974	0.07139652769334574	0.9679037971685992	2.087940858901783	-0.3694857558522419	2.087940858901783
1645	PA0020	PA0020 tsaP	0.3119999999999989	-0.3119999999999989	0.7832692561669471	0.26696000000000003	0.1816519634722765	0.7377250842643559	0.106	-0.106	0.824235262458771	0.1308199999999999	0.08247952776295446	0.96967085134317	0.24794667307228346	-0.3009231584270512	0.3009231584270512
1646	PA1527	PA1527 	0.3114999999999989	0.3114999999999989	0.7239038358921049	0.14421999999999993	0.1257007922276812	0.801453928084345	0.2515	0.2515	0.562605901700207	0.07187999999999968	0.04604442601082925	0.970918182788261	1.3307792022265508	3.901015075261341	3.901015075261341
1647	PA2414	PA2414 	0.311499999999998	-0.311499999999998	0.753424477830472	0.22929999999999975	0.17282957646190095	0.7442197396773559	0.12150000000000097	0.12150000000000097	0.7710196293115279	0.11151999999999974	0.10167764421608773	0.9686976880015832	0.4756130384785073	0.09815333623182207	0.4756130384785073
1648	PA1256	PA1256 lhpO	0.311499999999997	0.311499999999997	0.884788744915266	0.1389400000000005	0.09330017863505613	0.850104743642597	0.0764999999999976	0.0764999999999976	0.9092868995532608	0.08319999999999989	0.08551157329079287	0.986919179333731	1.849514143750628	-0.07835196736724856	1.849514143750628
1649	PA4202	PA4202 nmoA	0.311	-0.311	0.713332956433413	0.0722199999999998	0.0688071096132753	0.9795463711841998	0.29350000000000204	-0.29350000000000204	0.40809570198348105	0.07541999999999982	0.062228523738448574	0.970918182788261	3.4702809250678253	3.5045022266092922	3.5045022266092922
1650	PA4284	PA4284 recB	0.3105	0.3105	0.7179852624660401	0.12935999999999934	0.093555634072282	0.835556683237278	0.1015	0.1015	0.811849421011158	0.0555400000000004	0.049133093056852775	0.988199136584787	1.936174147032664	0.9354184143631762	1.936174147032664
1651	PA3530	PA3530 bfd	0.3104999999999989	-0.3104999999999989	0.830057664267758	0.3652400000000005	0.3185418313712245	0.875463394933727	0.381	-0.381	0.4311119160137341	0.24464000000000025	0.1667341646653941	0.96967085134317	-0.17184556189798594	0.8178287891605784	0.8178287891605784
1652	PA3197	PA3197 	0.31000000000000105	0.31000000000000105	0.753424477830472	0.15793999999999994	0.1388349079542552	0.925546670219707	0.105000000000002	0.105000000000002	0.8128080606391009	0.07707999999999968	0.1180590141977022	0.975161790432787	1.0952576858415424	0.23649189508941135	1.0952576858415424
1653	PA2284	PA2284 	0.31	-0.31	0.7038366311657241	0.07143999999999996	0.059772541075870586	0.937256750946169	0.257	-0.257	0.499506453214003	0.08474	0.05700824501771633	0.96967085134317	3.991130303414584	3.0216681805669903	3.991130303414584
1654	PA2814	PA2814 	0.31	-0.31	0.7363237890647251	0.10445999999999997	0.07605150666927442	0.8870100699839759	0.622	-0.622	0.0935056855872491	0.06182000000000036	0.04842108700418288	0.96967085134317	2.7026420514432785	11.56892657018642	11.56892657018642
1655	PA2563	PA2563 	0.31	0.31	0.7448086694089828	0.07959999999999956	0.058426057257585526	0.939536057857843	0.12400000000000097	0.12400000000000097	0.7757377793484691	0.0704200000000003	0.08951881552686736	0.96967085134317	3.9434459693938577	0.5985333885915824	3.9434459693938577
1656	PA3732	PA3732 	0.3099999999999989	-0.3099999999999989	0.827596239844815	0.15295999999999993	0.10934710787213388	0.8950281425068372	0.356499999999999	-0.356499999999999	0.589953222547412	0.16165999999999994	0.15258506643836411	0.96967085134317	1.4361605263820538	1.276927058118781	1.4361605263820538
1657	PA1003	PA1003 mvfR	0.309999999999998	-0.309999999999998	0.8027531364197041	0.27288	0.1770788007263059	0.7442197396773559	0.00149999999999917	-0.00149999999999917	0.998376494968278	0.15709999999999993	0.0980326263716994	0.962564634430697	0.20962418904886806	-1.5872266791060925	1.5872266791060925
1658	PA0067	PA0067 prlC	0.309500000000002	-0.309500000000002	0.7715660879346999	0.12485999999999975	0.1120751719457372	0.948532760501692	0.262500000000001	0.262500000000001	0.4739317875703429	0.04705999999999963	0.035177028489247364	0.980239465511093	1.6474656857042194	6.124451360803695	6.124451360803695
1659	PA0319	PA0319 	0.3095	0.3095	0.7250518321532929	0.16896000000000008	0.11085913734705516	0.8290206568218259	0.0749999999999993	0.0749999999999993	0.87110741596399	0.06605999999999954	0.052280358006935736	0.9721465289952408	1.2677349234644135	0.17100112433839396	1.2677349234644135
1660	PA3103	PA3103 xcpR	0.3095	-0.3095	0.718497876813515	0.1597200000000005	0.14171612470004966	0.876713685504121	0.0655000000000001	0.0655000000000001	0.89275248825509	0.08207999999999968	0.08162039675636648	0.970918182788261	1.0569016074706918	-0.20313549870984088	1.0569016074706918
1661	PA0820	PA0820 	0.3095	-0.3095	0.795507194236342	0.19733999999999965	0.11524581698844165	0.789715314066615	0.28850000000000103	0.28850000000000103	0.607524594342709	0.1523800000000003	0.12205414440594232	0.970918182788261	0.9732240434483556	1.1152427528169506	1.1152427528169506
1662	PA4783	PA4783 	0.309499999999997	0.309499999999997	0.6933772656655001	0.09738000000000016	0.061919181196136326	0.8912761654962741	0.232999999999997	0.232999999999997	0.520530958851498	0.08175999999999993	0.058898945944162374	0.969846637274298	3.4257558950607185	2.5677878878066207	3.4257558950607185
1663	PA5153	PA5153 	0.30900000000000105	-0.30900000000000105	0.7674223230820421	0.23009999999999994	0.2489079900284442	0.905723988498178	0.9255	-0.9255	0.0315164447322509	0.17847999999999978	0.15370476841442907	0.9621645734876628	0.3169846013821603	4.8600964544303205	4.8600964544303205
1664	PA4160	PA4160 fepD	0.309	0.309	0.753424477830472	0.13400000000000006	0.14393813775368902	0.9267570598534952	0.28650000000000103	0.28650000000000103	0.582623636839432	0.1183800000000001	0.0923314094264056	0.96967085134317	1.215800084196343	1.8208321636636984	1.8208321636636984
1665	PA4605	PA4605 	0.3089999999999989	-0.3089999999999989	0.811863963515293	0.10389999999999988	0.08612019217349685	0.9368525761875728	0.703999999999999	-0.703999999999999	0.115768547265124	0.1461600000000002	0.1001677468050472	0.972046275149192	2.3815552987481348	5.569058082994541	5.569058082994541
1666	PA0700	PA0700 	0.30850000000000105	-0.30850000000000105	0.696158244318234	0.11196000000000013	0.08023363280653142	0.912128876277573	0.464500000000003	-0.464500000000003	0.181581927225971	0.12300000000000015	0.1213093497358438	0.96967085134317	2.4495961746356523	2.8151168953063666	2.8151168953063666
1667	PA5138	PA5138 	0.3085	0.3085	0.8085016784896891	0.32398000000000005	0.15192154499389945	0.6740393429707049	0.34249999999999897	-0.34249999999999897	0.445384736555158	0.1005000000000002	0.07677144108759935	0.9860943437671073	-0.10189469834987304	3.1522138515527782	3.1522138515527782
1668	PA4244	PA4244 rplO	0.3084999999999989	0.3084999999999989	0.7243603813660949	0.3724999999999987	0.22857766732557186	0.6966928501003511	0.15400000000000194	0.15400000000000194	0.695830183271375	0.11189999999999983	0.09130340902726444	0.9621645734876628	-0.2799923577347657	0.4610999791632151	0.4610999791632151
1669	PA0435	PA0435 	0.3084999999999989	-0.3084999999999989	0.805513106393376	0.18089999999999976	0.15392544190830384	0.8734285746019849	0.40299999999999897	-0.40299999999999897	0.474793283153008	0.1589	0.1205777757300241	0.96967085134317	0.8289727703105297	2.024419496230744	2.024419496230744
1670	PA1270	PA1270 	0.3084999999999989	-0.3084999999999989	0.7715660879346999	0.08266	0.07121442386670485	0.8976889974606469	0.225	-0.225	0.5641546861551341	0.09472000000000017	0.05702267093007864	0.96967085134317	3.1712676693518373	2.2847053264086763	3.1712676693518373
1671	PA2303	PA2303 ambD	0.308499999999998	-0.308499999999998	0.777968367690139	0.3214000000000003	0.15503332974987424	0.751722231045396	0.313500000000003	0.313500000000003	0.529760398629826	0.11006000000000034	0.09122195002666086	0.985692058757595	-0.08320791420022225	2.2301649980135765	2.2301649980135765
1672	PA0855	PA0855 	0.308000000000002	-0.308000000000002	0.720568469148209	0.1471600000000005	0.11382961682561643	0.789475738874702	0.258500000000001	-0.258500000000001	0.484904787629553	0.08228000000000041	0.09669303663311694	0.9843608334172428	1.4129890311974218	1.8224683610737489	1.8224683610737489
1673	PA5471	PA5471 armZ	0.30800000000000105	0.30800000000000105	0.707888274627769	0.15692000000000011	0.14551529701947702	0.859690257299802	0.1235	-0.1235	0.766292344876012	0.13109999999999994	0.09963882693675843	0.970918182788261	1.038241360836305	-0.07627548651113435	1.038241360836305
1674	PA4577	PA4577 	0.308	0.308	0.7448086694089828	0.6675800000000004	0.4349011544784247	0.6740393429707049	0.7500000000000021	0.7500000000000021	0.0494020052767991	0.22094	0.196154239906593	0.970918182788261	-0.8268085662620127	2.6971632132547123	2.6971632132547123
1675	PA1716	PA1716 pscC	0.307500000000003	0.307500000000003	0.764440632146575	0.15659999999999982	0.12307873496262453	0.87540143493415	0.0215000000000032	0.0215000000000032	0.9684923955177628	0.1441200000000001	0.16338880520606872	0.96967085134317	1.2260444506991979	-0.750479813138645	1.2260444506991979
1676	PA0681	PA0681 hxcT	0.3074999999999989	0.3074999999999989	0.80455236027993	0.1013400000000001	0.09828081789783176	0.979274089197203	0.0404999999999989	0.0404999999999989	0.947514439458472	0.046340000000000055	0.048422128206018086	0.984629336091023	2.0976626406824708	-0.12060601663673548	2.0976626406824708
1677	PA0222	PA0222 	0.3074999999999989	-0.3074999999999989	0.8582804577026351	0.057	0.06695147496508222	0.962037943467963	0.2705	-0.2705	0.622812942538885	0.09377999999999956	0.05945517919688203	0.970918182788261	3.7415157788628903	2.9723230572529844	3.7415157788628903
1678	PA4354	PA4354 	0.3074999999999989	0.3074999999999989	0.820953005092821	0.31577999999999984	0.3032639485662613	0.831624266368759	0.116000000000001	-0.116000000000001	0.873861505573998	0.18267999999999968	0.12309108077625483	0.96967085134317	-0.02730294860020847	-0.5417126860816527	0.5417126860816527
1679	PA4118	PA4118 	0.30700000000000105	0.30700000000000105	0.7228621996440409	0.18532000000000007	0.08047681860842434	0.728299511847607	0.1255	0.1255	0.756815840333049	0.06748000000000026	0.06935753984487425	0.996784614327203	1.5119881986396448	0.8365348616713891	1.5119881986396448
1680	PA2016	PA2016 liuR	0.306999999999997	-0.306999999999997	0.791735137149014	0.6655799999999995	0.2821441593701113	0.550068736215429	0.256999999999998	-0.256999999999998	0.606812556477652	0.1922799999999996	0.13427537624846408	0.983607745745326	-1.2709105898223614	0.4819945533441672	1.2709105898223614
1681	PA3214	PA3214 	0.3065	-0.3065	0.756232022322596	0.10321999999999994	0.11791690930481523	0.931536941130608	0.118500000000001	0.118500000000001	0.8261140016298599	0.07539999999999979	0.07459529699205789	0.9621645734876628	1.7239257812848643	0.5777844145401021	1.7239257812848643
1682	PA0901	PA0901 aruE	0.3065	-0.3065	0.7868956269297249	0.13573999999999964	0.12906951615311812	0.92580097956412	0.132	0.132	0.798629480879759	0.09031999999999978	0.10055324874579312	0.970918182788261	1.3230079811984718	0.41450674662308223	1.3230079811984718
1683	PA1068	PA1068 	0.3065	-0.3065	0.7868956269297249	0.14927999999999975	0.11938235841195305	0.9132901440894692	0.435	-0.435	0.267696087630235	0.11041999999999934	0.11527256467462965	0.970918182788261	1.3169450000098069	2.8157610695672983	2.8157610695672983
1684	PA2481	PA2481 	0.306000000000002	0.306000000000002	0.7868956269297249	0.1842799999999992	0.1562997973980346	0.923062213842514	0.29049999999999704	-0.29049999999999704	0.40809570198348105	0.09824000000000016	0.11536717831919673	0.981101111789734	0.7787598066428036	1.6665051776516009	1.6665051776516009
1685	PA3360	PA3360 	0.306000000000002	0.306000000000002	0.7448086694089828	0.09487999999999967	0.11365575583019664	0.938759384486925	0.0474999999999977	-0.0474999999999977	0.9430723091751748	0.10578000000000014	0.07629767362115318	0.96967085134317	1.8575390085427672	-0.7638502884030869	1.8575390085427672
1686	PA4526	PA4526 pilB	0.30600000000000105	-0.30600000000000105	0.811863963515293	0.08700000000000008	0.06942501950545854	0.948532760501692	0.301	-0.301	0.48942856967849	0.07875999999999977	0.04475282114012518	0.970918182788261	3.154482369036743	4.9659439190246015	4.9659439190246015
1687	PA4804	PA4804 	0.3059999999999989	-0.3059999999999989	0.707888274627769	0.05739999999999985	0.050175940449581985	0.9595136131111428	0.2705	-0.2705	0.463244138101937	0.06913999999999983	0.042223739373327185	0.96967085134317	4.954565829210485	4.768881273627786	4.954565829210485
1688	PA1414	PA1414 	0.3059999999999989	-0.3059999999999989	0.7635510060365159	0.5478599999999999	0.39627864039503	0.6740393429707049	0.0154999999999976	-0.0154999999999976	0.975472376301535	0.18696000000000024	0.16038371436443752	0.9704408003167572	-0.6103281260854814	-1.0690611617236687	1.0690611617236687
1689	PA3440	PA3440 	0.305500000000002	0.305500000000002	0.712133061566703	0.2302800000000004	0.18326052038923568	0.9148104758876892	0.15400000000000194	0.15400000000000194	0.6883141229440101	0.19673999999999986	0.17860513477127885	0.967584366504568	0.41045392559313	-0.2392988312163063	0.41045392559313
1690	PA3574	PA3574 nalD	0.3055	0.3055	0.756703355250764	0.16113999999999962	0.14623429545310704	0.8258311266330419	0.18549999999999806	0.18549999999999806	0.6965529092594661	0.09008000000000023	0.06886863703215412	0.970918182788261	0.9871829282775346	1.3855363502467328	1.3855363502467328
1691	PA4257	PA4257 rpsC	0.3055	0.3055	0.760329625964515	0.26621999999999996	0.18500957632872272	0.736590887757379	0.214500000000005	0.214500000000005	0.6338135548399909	0.10944	0.0871541163686484	0.970918182788261	0.21231333414983755	1.2054508080331798	1.2054508080331798
1692	PA0014	PA0014 	0.305499999999998	-0.305499999999998	0.7243603813660949	0.07895999999999996	0.04914305647800106	0.945932247272775	0.0670000000000011	0.0670000000000011	0.890004575737348	0.04655999999999999	0.05973785092663879	0.9821139711616992	4.609806882919644	0.34216162253815424	4.609806882919644
1693	PA3857	PA3857 pcs	0.305499999999997	0.305499999999997	0.718113951482976	0.20379999999999995	0.13602971489102414	0.808717820144202	0.389999999999997	0.389999999999997	0.262523152435375	0.15157999999999994	0.14805965014142095	0.970918182788261	0.7476307664209306	1.6102969294623302	1.6102969294623302
1694	PA3395	PA3395 nosY	0.30500000000000105	-0.30500000000000105	0.7363237890647251	0.20838000000000026	0.14686638485371634	0.823002200835119	0.36	-0.36	0.33778112050493503	0.13762000000000038	0.11362963228547987	0.970918182788261	0.6578768865063126	1.957059928182276	1.957059928182276
1695	PA0961	PA0961 	0.30500000000000105	0.30500000000000105	0.7862287965801621	0.21138000000000012	0.14088960512874382	0.7812895887968259	0.273	-0.273	0.4709404136846429	0.11299999999999973	0.0980061647720868	0.979565478336555	0.6644918900471875	1.6325503642763708	1.6325503642763708
1696	PA5090	PA5090 vgrG5	0.30500000000000105	-0.30500000000000105	0.806793629138826	0.10638000000000036	0.07679318546155871	0.964452230567452	0.141999999999999	-0.141999999999999	0.7814348924763729	0.11876000000000063	0.06898205080550564	0.969334056434922	2.5864274128780123	0.336899232896444	2.5864274128780123
1697	PA5397	PA5397 	0.30500000000000105	0.30500000000000105	0.8516549377633449	0.13898000000000013	0.11815936272678515	0.955628602037392	0.212000000000001	-0.212000000000001	0.6146679922183629	0.1389799999999997	0.10882205275892652	0.970997813385398	1.4050515859998491	0.6710036996063886	1.4050515859998491
1698	PA0251	PA0251 	0.305	-0.305	0.753424477830472	0.11145999999999992	0.10337914844558048	0.9734140195739608	0.119499999999999	-0.119499999999999	0.806398206529119	0.1378599999999998	0.11249838146983857	0.969334056434922	1.8721376884031973	-0.16320234798154135	1.8721376884031973
1699	PA0576	PA0576 rpoD	0.305	0.305	0.7275097949052891	0.23408	0.14859920087268302	0.7616922805626569	0.3665	0.3665	0.313401783643989	0.14035999999999996	0.13322775924458588	0.9621645734876628	0.47725694070698904	1.6973940061908677	1.6973940061908677
1700	PA3779	PA3779 	0.3049999999999989	-0.3049999999999989	0.8085016784896891	0.13244000000000022	0.12451993816252907	0.936922840750287	0.597	-0.597	0.17387160361742002	0.15506000000000028	0.14034617320516196	0.96967085134317	1.385802165872951	3.1489280391988985	3.1489280391988985
1701	PA4263	PA4263 rplC	0.304000000000002	0.304000000000002	0.702869510757216	0.33847999999999884	0.22370155341436554	0.7377250842643559	0.0965000000000025	0.0965000000000025	0.8128080606391009	0.1075	0.07274112202415693	0.9631321770686728	-0.15413393190045965	-0.15122120327405006	0.15413393190045965
1702	PA4604	PA4604 	0.304000000000002	-0.304000000000002	0.728720013194246	0.06066000000000006	0.040309924336322106	0.9626489377736248	0.393500000000002	-0.393500000000002	0.295815414689962	0.07678000000000022	0.06179082321294405	0.970918182788261	6.0367267864290035	5.125680214819581	6.0367267864290035
1703	PA3740	PA3740 	0.30400000000000105	-0.30400000000000105	0.806793629138826	0.21601999999999985	0.16349327712987596	0.8297638358181291	0.1675	0.1675	0.6689405877939649	0.18704000000000007	0.12026298613178267	0.9621645734876628	0.538126102458094	-0.16247725612424402	0.538126102458094
1704	PA1141	PA1141 	0.3039999999999989	-0.3039999999999989	0.7239038358921049	0.06806000000000012	0.0702349212761478	0.974688580746868	0.443	-0.443	0.19892650533683806	0.08738000000000035	0.0838079749586324	0.96967085134317	3.3592975647019827	4.243271600053975	4.243271600053975
1705	PA4139	PA4139 	0.303999999999998	-0.303999999999998	0.846386379086057	0.5896799999999999	0.4366781776472615	0.669164646731591	0.5915	0.5915	0.164972695935766	0.2786599999999998	0.25609010133154325	0.970918182788261	-0.6542117619414624	1.2216012972519643	1.2216012972519643
1706	PA3616	PA3616 	0.303500000000003	0.303500000000003	0.735970878182285	0.1705400000000004	0.11585865310800045	0.8994773151097349	0.17650000000000102	0.17650000000000102	0.648556805969838	0.09411999999999958	0.1129360327796227	0.98934297177931	1.1476052623886512	0.7294394709326592	1.1476052623886512
