	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA1881	PA1881	0.13644703156383	5214.0	0.5399999999999989	0.9628591111439619	5303.5	0.15783999999999998	0.08165281174991242	25	4.680304227250433	
PA4618	PA4618	0.146708394227862	5213.0	0.5389999999999989	0.981101111789734	3222.5	0.024820000000000054	0.05147772171855831	25	9.988398531138396	
PA4811	PA4811	0.11997281873239599	5212.0	0.5385000000000011	0.9696708513431701	3261.5	-0.019180000000000863	0.16683636444132938	25	3.3426765313872497	fdnH
PA0547	PA0547	0.143140856810182	5211.0	0.536499999999999	0.9621645734876629	5264.0	0.15318000000000012	0.09596145927749646	25	3.994520330203959	
PA0359	PA0359	0.14379589567591	5210.0	0.535	0.9696708513431701	5468.0	0.20629999999999987	0.130873746412334	25	2.5115808862412323	
PA3270	PA3270	0.17364345627229097	5209.0	0.534999999999998	0.9621645734876629	4107.0	0.05773999999999971	0.12504841728973054	25	3.816601683923854	
PA3083	PA3083	0.33135714273050604	5208.0	0.533499999999999	0.9621645734876629	5235.0	0.19196000000000024	0.11593765566027317	25	2.9458936189015055	pepN
PA2320	PA2320	0.12826211269722199	5207.0	0.532	0.990531503838493	3191.0	0.02484000000000008	0.13980631840752666	25	3.6275899814603534	gntR
PA0508	PA0508	0.151360195954271	5206.0	0.5319999999999989	0.9751181601107	2594.5	0.00015999999999961713	0.10951585882114657	25	4.856282968739369	
PA3842	PA3842	0.18821791044176395	5205.0	0.530500000000002	0.9621645734876629	5536.0	0.3869999999999999	0.3245560429263335	25	0.44214243773169604	spcS
PA2867	PA2867	0.122899484692427	5204.0	0.530499999999998	0.9696708513431701	4337.5	0.06963999999999991	0.13529978442949034	25	3.406213852766107	
PA4669	PA4669	0.15084123955563097	5203.0	0.5299999999999989	0.9621645734876629	5084.0	0.1644	0.14380404781043749	25	2.5423484635281817	ipk
PA4675	PA4675	0.36366108017454296	5202.0	0.5289999999999989	0.9897084764085129	2961.0	-0.010039999999999943	0.09518391408215995	25	5.663141773458857	chtA
PA1880	PA1880	0.135120248595782	5201.0	0.528999999999998	0.9621645734876629	5077.0	0.12929999999999975	0.07052496602858678	25	5.667496526520591	
PA0374	PA0374	0.135518050266473	5200.0	0.528499999999999	0.9696708513431701	4725.0	0.12037999999999974	0.14764154790121484	25	2.7642625385712387	ftsE
PA5006	PA5006	0.131851055525391	5199.0	0.528499999999998	0.9679037971685991	4553.5	0.08661999999999999	0.06864556916995201	25	6.437123405678172	
PA4306	PA4306	0.18171736226273605	5198.0	0.5259999999999989	0.966904735286465	5547.0	0.4177600000000002	0.29141322750806437	25	0.37143132082775265	flp
PA2379	PA2379	0.299912598290714	5197.0	0.5255	0.9621645734876629	5412.0	0.17762000000000008	0.11555782102480085	25	3.0104409802374033	
PA1767	PA1767	0.31195127246622806	5196.0	0.524000000000001	0.9696708513431701	5058.5	0.15247999999999973	0.14727139629495833	25	2.5226894654812195	
PA3735	PA3735	0.159888680038451	5195.0	0.5239999999999989	0.987844881669558	3008.0	0.03080000000000048	0.13088831116642885	25	3.7680981258355315	thrC
PA1871	PA1871	0.158868222709617	5194.0	0.523499999999999	0.9696708513431701	4586.5	0.08576000000000011	0.32487138865505943	25	1.3474255206412793	lasA
PA2266	PA2266	0.195134986834525	5193.0	0.5225000000000011	0.9696708513431701	3850.0	0.07551999999999982	0.11483452587672992	25	3.8923833802371917	
PA1776	PA1776	0.181581927225971	5192.0	0.522499999999999	0.9696708513431701	4611.5	0.14739999999999998	0.2390939494564154	25	1.56883936566691	sigX
PA3697	PA3697	0.140633392410036	5191.0	0.522499999999997	0.9696708513431701	4244.0	0.0790800000000004	0.10275665834063157	25	4.315243480671476	
PA0802	PA0802	0.34628109357470305	5190.0	0.517499999999999	0.9714163694872341	2509.5	-0.008800000000000037	0.19518730320728672	25	2.6963844028372805	
PA3141	PA3141	0.147243763575879	5189.0	0.517499999999998	0.9696708513431701	5228.0	0.13676000000000038	0.18044707903796423	25	2.1099815083174263	wbpM
PA0408	PA0408	0.135217985622766	5188.0	0.5169999999999989	0.970918182788261	5051.0	0.15967999999999974	0.16408539951297776	25	2.177646524678987	pilG
PA5527	PA5527	0.292207129158743	5187.0	0.516500000000002	0.9621645734876629	5222.0	0.14577999999999988	0.12285951326616905	25	3.017430153714312	
PA4750	PA4750	0.157217178979456	5186.0	0.5145000000000021	0.965982694937845	4967.5	0.12351999999999995	0.07340703871791396	25	5.326192240262499	folP
PA1197	PA1197	0.174667382226203	5185.0	0.5135	0.9696708513431701	1536.0	-0.0368199999999997	0.1230722924409338	25	4.4715182360328205	
PA3155	PA3155	0.27049214881645	5184.0	0.5125000000000011	0.970918182788261	5481.0	0.19352000000000058	0.31817937420057063	25	1.002516271840189	wbpE
PA1616	PA1616	0.17409897465225802	5183.0	0.5125	0.970836289039364	4535.5	0.09784000000000014	0.08466745242417502	25	4.8975136032509505	
PA1199	PA1199	0.257917659318632	5182.0	0.512499999999999	0.9696708513431701	5174.5	0.1427400000000001	0.11100582942650634	25	3.3309962360562873	
PA2119	PA2119	0.166473102195898	5181.0	0.512000000000002	0.9696708513431701	76.0	-0.1836999999999996	0.24488343315408923	25	2.840943509486993	
PA3168	PA3168	0.26847764900730603	5180.0	0.5115	0.9693340564349221	4784.0	0.10869999999999987	0.09344639729099594	25	4.310492556986058	gyrA
PA1753	PA1753	0.31564377570766305	5179.0	0.511	0.9696708513431701	5255.5	0.12200000000000022	0.12113989846454404	25	3.211163332069778	
PA2585	PA2585	0.22404999378082502	5178.0	0.51	0.9696708513431701	4649.0	0.0991000000000001	0.06195865556966186	25	6.6318417696783865	uvrC
PA0858	PA0858	0.139476325757522	5177.0	0.5095000000000011	0.9621645734876629	5295.0	0.17298000000000044	0.10690196833236218	25	3.147930812216174	
PA0109	PA0109	0.278679525371831	5176.0	0.5075000000000011	0.9696708513431701	4947.0	0.09363999999999978	0.1914912160735663	25	2.161247959493903	
PA0485	PA0485	0.21306400300687897	5175.0	0.507499999999999	0.973899671825885	3895.5	0.07730000000000019	0.1013966016853293	25	4.242745741470375	
PA2841	PA2841	0.14002827076087102	5174.0	0.506999999999999	0.9621645734876629	4328.5	0.05759999999999983	0.07468726464398064	25	6.017090090823379	
PA2624	PA2624	0.14551233189107401	5173.0	0.5045000000000021	0.973142675814635	3740.0	0.06773999999999987	0.2172332713160365	25	2.01055757874489	idh
PA4645	PA4645	0.267696087630235	5172.0	0.504000000000001	0.9696708513431701	5033.5	0.13982000000000008	0.14104866772382763	25	2.5819456920576025	
PA0396	PA0396	0.19654191757299103	5171.0	0.503000000000002	0.970918182788261	4813.5	0.10350000000000019	0.09877742235281647	25	4.044446498847221	pilU
PA1151	PA1151	0.351884029245312	5170.0	0.502999999999997	0.9696708513431701	5463.0	0.17853999999999975	0.2023032439186285	25	1.6038299421956046	imm2
PA0876	PA0876	0.15127709412686202	5169.0	0.502000000000001	0.9679037971685991	5028.0	0.13804000000000005	0.12256213730185998	25	2.9695957333348293	
PA5461	PA5461	0.286417261976916	5168.0	0.501999999999997	0.9696708513431701	5363.5	0.24493999999999957	0.20776250062671744	25	1.2372781383771065	
PA2974	PA2974	0.230065497904124	5167.0	0.501	0.9621645734876629	5070.0	0.11172000000000004	0.07375396599505668	25	5.278089045761841	
PA4720	PA4720	0.153204187960979	5166.0	0.500500000000001	0.970918182788261	3558.5	0.03908000000000029	0.08455011827312855	25	5.457354873347915	trmA
PA1371	PA1371	0.17387160361742002	5165.0	0.5005	0.9769400473163841	3784.0	0.04344000000000021	0.09208412367684937	25	4.963504909966451	
PA3160	PA3160	0.20201704699377698	5164.0	0.500000000000001	0.9696708513431701	5484.0	0.2087199999999999	0.24945499260053572	25	1.1676655454494822	wzz
PA1545	PA1545	0.32439167768820504	5163.0	0.49999999999999895	0.9696708513431701	5451.0	0.25455999999999984	0.17827088002998864	25	1.3767812216931408	
PA2753	PA2753	0.21339702815641698	5162.0	0.499999999999997	0.9621645734876629	232.5	-0.1458999999999999	0.2714047945412905	25	2.3798400506949484	
PA5108	PA5108	0.18151581741001896	5161.0	0.499500000000003	0.9621645734876629	4967.5	0.15980000000000003	0.12716868718359953	25	2.6712550669769977	
PA1192	PA1192	0.19660367707273896	5160.0	0.49899999999999894	0.9621645734876629	5036.0	0.14496000000000012	0.07972464591747434	25	4.4407848529860825	
PA2816	PA2816	0.160211026367102	5159.0	0.49850000000000105	0.9621645734876629	5495.0	0.22387999999999983	0.0754884483436592	25	3.637907600773575	
PA0526	PA0526	0.181581927225971	5158.0	0.4985	0.9696708513431701	2902.0	-0.028559999999999995	0.24470642785454813	25	2.15384616015596	
PA3149	PA3149	0.292422502103388	5157.0	0.498499999999997	0.9696708513431701	5037.0	0.09613999999999986	0.26315408667420204	25	1.5289901254626497	wbpH
PA0003	PA0003	0.18151581741001896	5156.0	0.49650000000000105	0.970918182788261	4682.5	0.10734	0.07476152642458085	25	5.205351182771586	recF
PA3287	PA3287	0.278679525371831	5155.0	0.495500000000003	0.9641835967237149	5042.0	0.15931999999999982	0.222023688676081	25	1.5141627544548601	
PA4702	PA4702	0.157217178979456	5154.0	0.495	0.9696708513431701	5390.0	0.19359999999999977	0.11281640690372392	25	2.67159722838196	
PA5425	PA5425	0.244208156881201	5153.0	0.49499999999999894	0.9696708513431701	3784.0	0.0666600000000003	0.10415100415582516	25	4.1126823833511885	purK
PA3343	PA3343	0.16383910472746202	5152.0	0.494999999999998	0.9696708513431701	3418.5	0.015739999999999654	0.0829772960915611	25	5.775796785076728	hsbD
PA3996	PA3996	0.20655465938350898	5151.0	0.494999999999997	0.9621645734876629	5220.0	0.15656000000000034	0.1459724089226	25	2.318520345714443	lis
PA1751	PA1751	0.29807563712046103	5149.5	0.4945	0.970918182788261	3787.5	0.03326000000000008	0.06292623326827512	25	7.32985236909991	
PA5288	PA5288	0.15671686925390801	5149.5	0.4945	0.9696708513431701	4417.0	0.07506000000000007	0.17634449712612713	25	2.378526162344625	glnK
PA3629	PA3629	0.267696087630235	5148.0	0.493	0.9696708513431701	5491.0	0.27659999999999985	0.18418904464344912	25	1.174879865514828	adhC
PA4621	PA4621	0.167074758785757	5147.0	0.49249999999999894	0.9621645734876629	2470.5	-0.012600000000000033	0.10444875138873926	25	4.835864414693754	
PA1655	PA1655	0.292120770404474	5146.0	0.49100000000000105	0.969802800321537	3080.0	0.03281999999999983	0.12151482076959481	25	3.770568866399925	
PA0665	PA0665	0.21306400300687897	5145.0	0.4905	0.970918182788261	4334.0	0.05733999999999966	0.1507441762280273	25	2.8734775089736733	
PA1994	PA1994	0.21917172162139698	5144.0	0.49	0.9696708513431701	4202.5	0.047619999999999905	0.07553700527997262	25	5.856467281967952	
PA1772	PA1772	0.19735682226561102	5143.0	0.48950000000000105	0.9696708513431701	5020.0	0.1594799999999999	0.15067538783756287	25	2.190271448683992	
PA4281	PA4281	0.16628164844954998	5142.0	0.48800000000000104	0.9874015950692401	3165.0	0.02087999999999977	0.07118129435930956	25	6.562398228417551	sbcD
PA4052	PA4052	0.19419910264121104	5141.0	0.487999999999998	0.9621645734876629	5263.0	0.1861200000000002	0.1348867024580258	25	2.238026391770806	nusB
PA4771	PA4771	0.342646153312288	5140.0	0.48349999999999893	0.9785746141172099	3821.0	0.035460000000000214	0.13569711370057466	25	3.3017651428359107	lldD
PA3353	PA3353	0.244208156881201	5139.0	0.48200000000000104	0.9696708513431701	5177.0	0.11754000000000002	0.21249347637045252	25	1.7151585367478115	
PA5044	PA5044	0.226040100931747	5137.5	0.48199999999999893	0.966017548044499	4838.0	0.10814000000000025	0.11207916844802136	25	3.335677853225532	pilM
PA4872	PA4872	0.218191723415775	5137.5	0.48199999999999893	0.9732268508327819	3806.0	0.05301999999999984	0.08198989775169503	25	5.232108000660734	
PA3239	PA3239	0.181581927225971	5136.0	0.48150000000000204	0.9785746141172099	4292.5	0.11793999999999981	0.15432935020058025	25	2.3557411440370033	
PA2592	PA2592	0.40809570198348105	5135.0	0.481499999999999	0.970918182788261	5258.0	0.15544000000000013	0.2208218229704659	25	1.4765750758411598	
PA3152	PA3152	0.297585432984075	5134.0	0.48100000000000004	0.967584366504568	5281.0	0.10999999999999999	0.24389149739177068	25	1.521168240662572	hisH2
PA2709	PA2709	0.241924159033293	5133.0	0.48000000000000204	0.991954011126702	3552.0	0.07769999999999974	0.1536847422485392	25	2.6176964226507415	cysK
PA3003	PA3003	0.19155461917436603	5132.0	0.48000000000000104	0.970918182788261	5107.0	0.17295999999999978	0.16116218022021553	25	1.9051616178215949	
PA4377	PA4377	0.19851223704451199	5131.0	0.479999999999998	0.9621645734876629	5541.0	0.34242000000000006	0.13873037999419413	25	0.9917078004526164	
PA2643	PA2643	0.26600339677636503	5130.0	0.478	0.9696708513431701	4957.0	0.1507399999999994	0.13916223446035966	25	2.3516437578703906	nuoH
PA2239	PA2239	0.191389508190489	5129.0	0.477999999999999	0.9696708513431701	4869.5	0.12266000000000045	0.06888406927584953	25	5.158522191495724	pslI
PA1033	PA1033	0.22429775812567201	5128.0	0.47700000000000203	0.9696708513431701	4804.0	0.10656000000000013	0.11222107273888735	25	3.3009843067703573	
PA4311	PA4311	0.26855605064439797	5126.0	0.4765	0.969691260464841	5346.0	0.16001999999999966	0.10163368454077268	25	3.1139282358009672	
PA0162	PA0162	0.267260345653292	5126.0	0.4765	0.9785746141172099	2407.5	-0.016979999999999894	0.18525205127069402	25	2.663830152568281	opdC
PA2504	PA2504	0.300650998122283	5126.0	0.4765	0.9621645734876629	4980.5	0.12369999999999992	0.08571051082957439	25	4.116181277947378	
PA1675	PA1675	0.20173902344323102	5124.0	0.475499999999999	0.9823866955085491	3514.5	0.06900000000000031	0.10646595700034832	25	3.818121880956452	
PA1802	PA1802	0.206633077129517	5123.0	0.475	0.9693340564349221	5334.0	0.19788000000000025	0.20751888869851506	25	1.3353965113151778	clpX
PA0269	PA0269	0.17975582299613396	5122.0	0.474999999999998	0.970918182788261	3027.0	0.024119999999999503	0.09578037812273066	25	4.707435999284235	
PA5475	PA5475	0.252199501549489	5120.5	0.474499999999999	0.9696708513431701	52.0	-0.23737999999999965	0.3467867464307133	25	2.0527889468873624	
PA1674	PA1674	0.33058104109951497	5120.5	0.474499999999999	0.9621645734876629	5520.0	0.27171999999999974	0.12255858123090911	25	1.654555706857827	folE2
PA1752	PA1752	0.316248857710567	5118.5	0.472499999999998	0.9696708513431701	4608.0	0.07356000000000008	0.09132010092708728	25	4.368589127146537	
PA3418	PA3418	0.29662187517930894	5118.5	0.472499999999998	0.9698466372742979	5238.5	0.11938000000000024	0.23191163367397732	25	1.5226489262561784	ldh
PA4005	PA4005	0.35411802331523107	5117.0	0.4705	0.9621645734876629	5088.0	0.1340600000000002	0.08728131243284501	25	3.8546624772497498	
PA3204	PA3204	0.21741632064236802	5115.5	0.47	0.970918182788261	4478.0	0.11574000000000005	0.08675565783663176	25	4.083422439918575	cpxR
PA2289	PA2289	0.17685602101706602	5115.5	0.47	0.975066380022572	3657.0	0.0656199999999998	0.0798629398824428	25	5.063424920185035	
PA0005	PA0005	0.17364345627229097	5114.0	0.46950000000000297	0.970918182788261	4535.5	0.10512000000000027	0.08975769233516043	25	4.059596347902826	lptA
PA3337	PA3337	0.17387160361742002	5113.0	0.468500000000001	0.9621645734876629	87.5	-0.26171999999999984	0.32701930625983955	25	2.2329568500148134	rfaD
PA2990	PA2990	0.257917659318632	5112.0	0.468499999999999	0.9621645734876629	4690.5	0.10844000000000036	0.08119284143321964	25	4.434627408576957	
PA4090	PA4090	0.26240137970081895	5111.0	0.46799999999999997	0.9621645734876629	5020.0	0.15432000000000018	0.2833273974868414	25	1.107129076758516	
PA1722	PA1722	0.363784623564525	5110.0	0.467999999999999	0.984186934675588	4508.5	0.1408999999999997	0.25046390292149223	25	1.3059766145324685	pscI
PA2817	PA2817	0.244208156881201	5109.0	0.46599999999999897	0.9696708513431701	5144.5	0.14594000000000035	0.06886722127882523	25	4.647494033542605	
PA2733	PA2733	0.226633144684526	5108.0	0.46549999999999897	0.9621645734876629	5070.0	0.13466000000000006	0.2469089204544863	25	1.339927287321253	
PA3361	PA3361	0.20902864940807198	5107.0	0.46449999999999897	0.9831725196630781	4905.5	0.1693199999999999	0.3046318775724782	25	0.968972788902467	lecB
PA2986	PA2986	0.23629468024948197	5106.0	0.46399999999999997	0.970918182788261	4858.5	0.13303999999999977	0.1645533044335485	25	2.0112631656914046	lolC
PA0395	PA0395	0.207504223653648	5105.0	0.462000000000002	0.9621645734876629	4772.0	0.09874000000000015	0.058268974019913516	25	6.23419248596787	pilT
PA2290	PA2290	0.197208634077006	5104.0	0.462	0.970918182788261	4085.5	0.09285999999999969	0.12207891232040613	25	3.02378185538844	gcd
PA1684	PA1684	0.205075392201073	5103.0	0.461500000000001	0.970918182788261	4371.0	0.09383999999999981	0.07153870164696408	25	5.139316083961999	
PA1711	PA1711	0.252199501549489	5102.0	0.46149999999999897	0.9621645734876629	5223.0	0.2224000000000002	0.23499157786326472	25	1.0174832739713107	exsE
PA0449	PA0449	0.18196198482745699	5101.0	0.461	0.9621645734876629	4735.0	0.16699999999999995	0.24526456803487393	25	1.1987055543962488	
PA3370	PA3370	0.286417261976916	5100.0	0.46099999999999897	0.9696708513431701	4698.5	0.12656000000000003	0.2582385976830988	25	1.2950813821038936	
PA2699	PA2699	0.18821791044176395	5098.5	0.45899999999999896	0.9696708513431701	4523.0	0.08267999999999937	0.051196695856927384	25	7.350474355838338	
PA2114	PA2114	0.461751866892229	5098.5	0.45899999999999896	0.968301598131613	60.5	-0.34573999999999994	0.3854938964065019	25	2.0875557499136215	
PA1013	PA1013	0.305599858199315	5097.0	0.458500000000001	0.9621645734876629	5229.0	0.17684000000000008	0.17169696658163003	25	1.6404483177988534	purC
PA2629	PA2629	0.18196198482745699	5096.0	0.45799999999999996	0.9621645734876629	5012.5	0.1403799999999999	0.13740385123181018	25	2.3115800405343245	purB
PA5013	PA5013	0.22054492426964603	5095.0	0.4575	0.9621645734876629	5266.5	0.1928800000000002	0.1532623893850017	25	1.7265814598209288	ilvE
PA3813	PA3813	0.26310540469300797	5094.0	0.456	0.970918182788261	4727.0	0.12674000000000044	0.19399522760452997	25	1.697258247358612	iscU
PA0905	PA0905	0.181868831978756	5093.0	0.455	0.9621645734876629	5300.5	0.20939999999999998	0.29666809456585164	25	0.8278611839247986	rsmA
PA3041	PA3041	0.20915508063292002	5092.0	0.45499999999999796	0.9621645734876629	5186.0	0.17758000000000035	0.16196120162969063	25	1.7128793637521467	
PA2796	PA2796	0.33612914669262894	5091.0	0.45449999999999896	0.9696708513431701	5091.0	0.12650000000000003	0.09229177012785782	25	3.553946354540596	tal
PA4764	PA4764	0.252199501549489	5090.0	0.45449999999999796	0.9621645734876629	5359.0	0.18145999999999948	0.12124896219487147	25	2.251895563123817	fur
PA1811	PA1811	0.26900935208805604	5089.0	0.45399999999999796	0.9696708513431701	3679.5	0.09395999999999974	0.16193709684112956	25	2.2233324360089033	nppA1
PA1014	PA1014	0.266487835801555	5087.5	0.45250000000000107	0.970918182788261	4488.0	0.09614000000000039	0.1425389215851821	25	2.500089070668588	wapB
PA2968	PA2968	0.310602467385342	5087.5	0.45250000000000107	0.9679037971685991	5196.0	0.1694799999999999	0.1663039060475331	25	1.7018241286473945	fabD
PA1442	PA1442	0.262523152435375	5085.5	0.452	0.9705287748440258	5032.0	0.13472000000000062	0.12807542374189815	25	2.477290261708543	
PA0390	PA0390	0.18821791044176395	5085.5	0.452	0.970918182788261	4082.5	0.08513999999999995	0.125788141995447	25	2.916491126908281	metX
PA2182	PA2182	0.245865871431534	5084.0	0.45049999999999896	0.9621645734876629	5381.5	0.19917999999999986	0.11640168240479448	25	2.1590753226917916	
PA4348	PA4348	0.20655465938350898	5083.0	0.449500000000002	0.970854133896374	1251.5	-0.09941999999999997	0.24251935833385882	25	2.263406945207003	
PA4026	PA4026	0.257917659318632	5082.0	0.4485	0.9696708513431701	4571.5	0.11586000000000014	0.15885669118212536	25	2.0939627882506766	
PA3820	PA3820	0.23446558383116897	5081.0	0.44799999999999995	0.9721465289952409	2601.0	0.0024000000000001832	0.1419312480275805	25	3.1395482403805075	secF
PA1333	PA1333	0.19356544838951897	5080.0	0.447499999999998	0.970854133896374	3505.0	0.013240000000000019	0.13605659974192078	25	3.1917599059782833	
PA3139	PA3139	0.251576146667156	5079.0	0.44699999999999895	0.9621645734876629	5218.0	0.17084000000000021	0.12895806165830298	25	2.1414713934808756	
PA3363	PA3363	0.246457885381802	5078.0	0.44649999999999895	0.9759879021009921	3377.5	0.02024000000000012	0.1302950274057558	25	3.2714986019579193	amiR
PA5346	PA5346	0.19735682226561102	5077.0	0.446	0.9696708513431701	5135.5	0.14881999999999979	0.10853771233999734	25	2.738034491357951	sadB
PA2039	PA2039	0.19735682226561102	5076.0	0.444	0.966630361139268	3357.0	0.02114000000000009	0.07401879265880201	25	5.712873512395978	
PA3327	PA3327	0.317851898145855	5075.0	0.44349999999999895	0.9696708513431701	1082.0	-0.0536200000000001	0.13377501946676493	25	3.716089909622503	
PA3110	PA3110	0.350446041789855	5074.0	0.44150000000000106	0.97241998501322	3925.5	0.07324000000000036	0.08913065316339457	25	4.131687437821256	
PA0934	PA0934	0.44404996355348797	5073.0	0.44099999999999895	0.970836289039364	3780.5	0.04220000000000028	0.06613827056503155	25	6.02979177702979	relA
PA1206	PA1206	0.334570475250582	5072.0	0.44000000000000106	0.9696708513431701	3758.5	0.05238000000000041	0.10830399731004098	25	3.5789999411597337	
PA1714	PA1714	0.285447229262469	5071.0	0.44	0.9696708513431701	5310.0	0.22184000000000004	0.2941893777824071	25	0.7415631442728664	exsD
PA1366	PA1366	0.33404312759278904	5070.0	0.439500000000002	0.970918182788261	4085.5	0.04106000000000066	0.1563542532200517	25	2.548315711240935	
PA3346	PA3346	0.262523152435375	5069.0	0.43950000000000106	0.970918182788261	4660.5	0.08251999999999927	0.12554219742115946	25	2.8435060667484757	hsbR
PA3271	PA3271	0.204532295538265	5068.0	0.43900000000000106	0.977127735336073	3998.0	0.07420000000000015	0.10286874727859134	25	3.5462665741621384	
PA5323	PA5323	0.3040073419713811	5067.0	0.439	0.9693340564349221	4651.0	0.14295999999999978	0.23172406003693255	25	1.2775540008785313	argB
PA2605	PA2605	0.39150223196455797	5066.0	0.4375	0.9696708513431701	5400.5	0.18496000000000035	0.1003271648159159	25	2.5171647226687774	
PA4730	PA4730	0.20655465938350898	5064.5	0.437499999999998	0.970918182788261	2924.5	-0.007739999999999649	0.09373523439276528	25	4.749974786795459	panC
PA3153	PA3153	0.252199501549489	5064.5	0.437499999999998	0.967584366504568	4568.5	0.08152000000000018	0.1162391106010939	25	3.0624804178142755	wzx
PA3437	PA3437	0.21339702815641698	5063.0	0.437499999999997	0.970918182788261	4011.0	0.08965999999999989	0.10957652577080569	25	3.174402524200777	folM
PA4523	PA4523	0.27049214881645	5062.0	0.43650000000000105	0.9621645734876629	5453.5	0.23012000000000005	0.13953944185546	25	1.4790083524468793	
PA1588	PA1588	0.23334713262716503	5061.0	0.436000000000002	0.970918182788261	4109.0	0.10759999999999983	0.15958174498774502	25	2.0578794900708814	sucC
PA3978	PA3978	0.223283198074549	5059.5	0.436	0.9621645734876629	4266.0	0.08080000000000012	0.1465614205717174	25	2.4235572950535684	
PA0053	PA0053	0.292422502103388	5059.5	0.436	0.9696708513431701	2948.0	0.02497999999999966	0.16575593755076581	25	2.479669845154825	
PA2736	PA2736	0.20584925065948498	5058.0	0.43549999999999894	0.968301598131613	5249.0	0.13752000000000011	0.20834644025436738	25	1.4302140206292895	
PA2484	PA2484	0.222814461049993	5057.0	0.435	0.9720462751491921	3188.5	0.01790000000000043	0.11290178253685837	25	3.694361511642488	
PA2648	PA2648	0.27454882768829897	5056.0	0.43499999999999894	0.9693340564349221	5205.5	0.17735999999999946	0.1476790946613638	25	1.7445935769770393	nuoM
PA3687	PA3687	0.260320431093387	5055.0	0.434500000000002	0.977980546582312	3486.0	0.03818000000000028	0.09685791569785797	25	4.091766761080184	ppc
PA3770	PA3770	0.244208156881201	5054.0	0.43249999999999894	0.970918182788261	3813.5	0.07361999999999956	0.12118995764226193	25	2.9613014723494637	guaB
PA2566	PA2566	0.27049214881645	5053.0	0.43200000000000005	0.9621645734876629	5227.0	0.1133000000000001	0.26608974050120754	25	1.1977162268627704	
PA1795	PA1795	0.22802731214854102	5052.0	0.43199999999999894	0.970918182788261	4485.5	0.11275999999999951	0.11007441800890831	25	2.900219740195795	cysS
PA0767	PA0767	0.267696087630235	5051.0	0.430999999999997	0.9696708513431701	5445.0	0.20409999999999986	0.11074981188847823	25	2.048761944882387	lepA
PA1939	PA1939	0.44269068135576395	5050.0	0.429499999999998	0.9696708513431701	3789.5	0.055779999999999975	0.2570843765510979	25	1.4536861594376884	
PA4033	PA4033	0.606171204460539	5049.0	0.429	0.9768461018847521	3624.5	0.07661999999999995	0.17759705562499237	25	1.9841545163005017	mucE
PA0496	PA0496	0.264525502259944	5048.0	0.42899999999999894	0.9621645734876629	188.0	-0.14643999999999957	0.07838982714612922	25	7.340748422972036	
PA3798	PA3798	0.297585432984075	5047.0	0.4285	0.977980546582312	3505.0	0.04694000000000046	0.09864607611726506	25	3.8679693609548327	
PA0933	PA0933	0.278164685954716	5046.0	0.427500000000002	0.970918182788261	4089.0	0.06128000000000001	0.08213988069141603	25	4.458491988511904	ygcA
PA4395	PA4395	0.22140621329151702	5045.0	0.4275	0.9621645734876629	5080.5	0.16378000000000006	0.13030389799746364	25	2.0238841972719284	
PA2371	PA2371	0.22140621329151702	5044.0	0.427499999999998	0.970918182788261	3612.5	0.05926	0.16423497648186838	25	2.242153333523641	clpV3
PA3674	PA3674	0.27938756636027695	5043.0	0.42700000000000105	0.9696708513431701	4508.5	0.06885999999999996	0.10627926263701024	25	3.3698013244898437	
PA5336	PA5336	0.273252287939292	5042.0	0.426	0.967584366504568	5101.5	0.15301999999999955	0.09731483271663526	25	2.8051222242232403	gmk
PA4390	PA4390	0.25859330820243803	5041.0	0.42599999999999894	0.967584366504568	4876.0	0.15670000000000026	0.15367538840035525	25	1.7523951154651913	
PA2638	PA2638	0.300816514492953	5040.0	0.4255	0.9621645734876629	5273.0	0.1965800000000003	0.16495912877639335	25	1.3877376881051977	nuoB
PA0660	PA0660	0.267696087630235	5039.0	0.4245	0.970918182788261	2998.0	0.01844	0.07520199465439735	25	5.399590820245033	
PA4312	PA4312	0.244208156881201	5038.0	0.42449999999999893	0.9621645734876629	5322.5	0.15683999999999992	0.08663052772166009	25	3.0896729714030866	
PA4810	PA4810	0.267696087630235	5037.0	0.42400000000000104	0.981255616118049	2237.0	-0.032719999999999694	0.09952973592516613	25	4.588779380901772	fdnI
PA4080	PA4080	0.306039473318867	5036.0	0.4235	0.970918182788261	3641.0	0.03982000000000016	0.08980347524827006	25	4.272440447758628	
PA3191	PA3191	0.267260345653292	5035.0	0.423499999999998	0.9696708513431701	2126.0	-0.012139999999999844	0.09485224474588552	25	4.592827519971739	gtrS
PA4839	PA4839	0.244208156881201	5034.0	0.423000000000002	0.971168612249143	3954.0	0.05924000000000032	0.15015721760874545	25	2.422527573385294	speA
PA2272	PA2272	0.34061321541812206	5033.0	0.42250000000000104	0.972796991710369	4738.0	0.10411999999999993	0.1513029025938807	25	2.1042557316602175	pbpC
PA2647	PA2647	0.297585432984075	5032.0	0.42200000000000104	0.970918182788261	5118.5	0.17500000000000007	0.12387275056820744	25	1.9939817180695973	nuoL
PA2754	PA2754	0.267696087630235	5031.0	0.42	0.9847589567584599	3368.5	0.06694000000000036	0.2709757569107115	25	1.3029209846116803	
