	Gene ID	Gene Name_grp_1v3	Test statistic (Real)_grp_1v3	Test statistic (Real)_grp_1v3_raw	Adj P-value (Real)_grp_1v3	Mean test statistic (simulated)_grp_1v3	Std deviation (simulated)_grp_1v3	Median adj p-value (simulated)_grp_1v3	Test statistic (Real)_grp_1v4	Test statistic (Real)_grp_1v4_raw	Adj P-value (Real)_grp_1v4	Mean test statistic (simulated)_grp_1v4	Std deviation (simulated)_grp_1v4	Median adj p-value (simulated)_grp_1v4	Z score_grp_1v3	Z score_grp_1v4	max Z score
1511	PA3666	dapD	0.32349999999999896	-0.32349999999999896	0.499506453214003	0.10499999999999997	0.09768454756681473	0.973976078976228	0.471	-0.471	0.343725664049877	0.17795999999999998	0.08857893372580243	0.9164044680666592	2.236791851347301	3.3082358036405166	3.3082358036405166
1512	PA1117		0.32349999999999896	0.32349999999999896	0.438611896364834	0.1998399999999996	0.09577085499600972	0.96967085134317	0.32399999999999896	0.32399999999999896	0.54833793344644	0.15615999999999974	0.06880796344416346	0.9164044680666592	1.2912070170528562	2.4392525457638152	2.4392525457638152
1513	PA4600	nfxB	0.32349999999999896	-0.32349999999999896	0.480906216228807	0.07928000000000036	0.07185634975421429	0.968620138936478	0.519000000000001	-0.519000000000001	0.29219818219749605	0.09815999999999994	0.10845311198854532	0.940064097982993	3.3987253852353585	3.880386577053221	3.880386577053221
1514	PA4472	pmbA	0.32299999999999995	-0.32299999999999995	0.38629552219766	0.06556000000000008	0.042844515401624164	0.9709283298515892	0.298	-0.298	0.534661186072377	0.056699999999999987	0.051134829943330413	0.9514144833815648	6.008703741581841	4.718897085751883	6.008703741581841
1515	PA2080	kynU	0.3229999999999989	-0.3229999999999989	0.371827021420846	0.14235999999999946	0.1700048112064285	0.97857461411721	0.3029999999999989	-0.3029999999999989	0.51379592969701	0.18403999999999995	0.15888858255603752	0.906295122013223	1.0625581636078358	0.7487007441711153	1.0625581636078358
1516	PA3712		0.3229999999999989	-0.3229999999999989	0.391502231964558	0.1006199999999996	0.10942018400033307	0.9680513688839272	0.14249999999999802	-0.14249999999999802	0.846304205079903	0.09673999999999973	0.11280653793109635	0.942003875103156	2.0323489859907604	0.4056502472219216	2.0323489859907604
1517	PA4943		0.3229999999999989	0.3229999999999989	0.40386950998921295	0.08524000000000008	0.05303205005780287	0.967584366504568	0.254999999999999	0.254999999999999	0.649181934841918	0.04907999999999986	0.0391784592176196	0.960460779549101	4.483326587240164	5.255949419965741	5.255949419965741
1518	PA1463		0.32250000000000106	0.32250000000000106	0.4050955836890871	0.11689999999999985	0.07519973404208348	0.962859111143962	0.22799999999999895	0.22799999999999895	0.6879638821889069	0.0817200000000002	0.07481770623767285	0.900637367320523	2.73405222264407	1.9551521605769655	2.73405222264407
1519	PA0973	oprL	0.3225	0.3225	0.39506586892799	0.08554000000000027	0.10286772655535212	0.972143378309399	0.0324999999999989	0.0324999999999989	0.971183822774365	0.08972000000000017	0.061606966597401364	0.924803453934438	2.303540750193345	-0.92879106309407	2.303540750193345
1520	PA4331		0.322499999999998	-0.322499999999998	0.536435448885929	0.0717	0.06593541663375341	0.96967085134317	0.11199999999999903	-0.11199999999999903	0.9071738246428392	0.04949999999999985	0.04655753608887224	0.958213989593362	3.8037220784255945	1.3424249917498825	3.8037220784255945
1521	PA3761	nagE	0.322000000000002	-0.322000000000002	0.41421390323724	0.08903999999999992	0.07028586273213132	0.9621645734876628	0.331500000000002	-0.331500000000002	0.47946470708105	0.050860000000000335	0.06389713739023581	0.964359748503611	3.3144645444254315	4.392059041488244	4.392059041488244
1522	PA3855		0.32200000000000106	0.32200000000000106	0.361202407796428	0.09499999999999964	0.0572414476872596	0.970918182788261	0.332000000000002	0.332000000000002	0.44354943576428296	0.05483999999999994	0.058377314372393574	0.9784480939636572	3.9656579134794567	4.747734680495512	4.747734680495512
1523	PA3021		0.321999999999997	-0.321999999999997	0.389540867651192	0.15852000000000033	0.16284568871583094	0.976470901445673	0.261499999999998	-0.261499999999998	0.618555694517183	0.1758000000000001	0.16524804587851138	0.9164044680666592	1.0038951678068224	0.5186143021806361	1.0038951678068224
1524	PA4883		0.32150000000000106	-0.32150000000000106	0.486045566958654	0.12788000000000005	0.07466386899520606	0.96967085134317	0.162500000000001	-0.162500000000001	0.779678248156214	0.0629600000000005	0.06518418136327214	0.9514144833815648	2.5932221649595038	1.527057606894885	2.5932221649595038
1525	PA4540		0.3215	-0.3215	0.460184836590583	0.12822000000000025	0.06653211630483452	0.96967085134317	0.131999999999999	0.131999999999999	0.849456547409768	0.07564000000000001	0.06287744693714388	0.942003875103156	2.9050631594888134	0.8963468261734592	2.9050631594888134
1526	PA5352		0.32100000000000106	-0.32100000000000106	0.5576592431625289	0.21395999999999984	0.1356270867735007	0.9703931608074308	0.019499999999999	-0.019499999999999	0.985518558539131	0.07824000000000017	0.0738016937475017	0.9564331521492628	0.7892228797832964	-0.7959166926570652	0.7892228797832964
1527	PA4387		0.32100000000000106	0.32100000000000106	0.362356686393428	0.07013999999999992	0.06253607625469715	0.9647128250398648	0.4255	0.4255	0.382490702337629	0.07671999999999991	0.07467751223315712	0.940064097982993	4.011444513696345	4.670482312145642	4.670482312145642
1528	PA4874		0.321	0.321	0.40617040812515104	0.18467999999999996	0.09144259127999367	0.9621645734876628	0.265499999999999	0.265499999999999	0.629213090465948	0.11989999999999998	0.05832827359008685	0.9164044680666592	1.4907714019454403	2.49621651796573	2.49621651796573
1529	PA4688	hitB	0.3209999999999989	0.3209999999999989	0.442690681355764	0.07470000000000013	0.06260973699566766	0.981101111789734	0.202	0.202	0.790128228128157	0.06778000000000013	0.08853496013816646	0.9520905976355152	3.933892902585452	1.5160112998361095	3.933892902585452
1530	PA2241	pslK	0.320999999999998	-0.320999999999998	0.355824486344313	0.059300000000000026	0.04241462012089723	0.970918182788261	0.349499999999998	-0.349499999999998	0.480436663226244	0.0708999999999997	0.07821032007776653	0.9458916526891972	6.170042293295496	3.5621897432842515	6.170042293295496
1531	PA3444		0.3209999999999961	-0.3209999999999961	0.524084539129931	0.14007999999999987	0.13592182802380676	0.981220419607027	0.0290000000000035	0.0290000000000035	0.9727260255346668	0.2523200000000003	0.17768985621019553	0.942003875103156	1.3310592024138168	-1.2567965598206334	1.3310592024138168
1532	PA3565		0.320500000000002	-0.320500000000002	0.391855068587632	0.11147999999999994	0.07975202191794266	0.9621645734876628	0.113500000000001	-0.113500000000001	0.8673433366247809	0.048819999999999884	0.05945234085663322	0.968650325832636	2.6208739913210484	1.0879302491381146	2.6208739913210484
1533	PA2087		0.32050000000000106	-0.32050000000000106	0.35914520263863603	0.08566000000000028	0.09865182039205686	0.973226850832782	0.308000000000002	-0.308000000000002	0.505068655292634	0.1005599999999998	0.114822899864676	0.968113205073436	2.3804933255839784	1.8066082658117817	2.3804933255839784
1534	PA1287		0.3205	0.3205	0.461888430171947	0.13948000000000002	0.06234171289487226	0.96967085134317	0.316999999999998	0.316999999999998	0.5096705498739	0.12181999999999993	0.06956844351667865	0.917295046266844	2.9036738259864086	2.8055823895672574	2.9036738259864086
1535	PA2721		0.3204999999999989	0.3204999999999989	0.361388147964194	0.09295999999999977	0.05019916997985796	0.970918182788261	0.2525	0.2525	0.6215769150951971	0.13809999999999986	0.05499147661228933	0.8934534717269151	4.5327442683075825	2.0803223889869944	4.5327442683075825
1536	PA3085		0.3204999999999989	0.3204999999999989	0.416130415522049	0.14926000000000014	0.10278984628843486	0.964864740900259	0.134499999999999	-0.134499999999999	0.8353768980310379	0.04937999999999989	0.036408355268171114	0.961176507867623	1.6659233006292122	2.337924890400437	2.337924890400437
1537	PA1133		0.3199999999999989	-0.3199999999999989	0.559079102346122	0.07640000000000008	0.054739534768452634	0.970918182788261	0.2115	-0.2115	0.7973545845021089	0.06589999999999996	0.060246196283804135	0.9603776799688872	4.450165698894282	2.4167500851691344	4.450165698894282
1538	PA2808	ptrA	0.3199999999999989	-0.3199999999999989	0.46293078268927	0.15672000000000005	0.17804494282811487	0.970918182788261	0.17849999999999802	-0.17849999999999802	0.761999440808348	0.2920399999999999	0.2853246294427921	0.9164044680666592	0.9170718213413672	-0.39793269940184667	0.9170718213413672
1539	PA3611		0.31950000000000106	0.31950000000000106	0.372701666684124	0.2351200000000009	0.10010247665933797	0.96967085134317	0.162500000000001	0.162500000000001	0.798808136220771	0.07740000000000072	0.0618238424881534	0.9310788887131708	0.8429361871550546	1.3764916021890266	1.3764916021890266
1540	PA3676	mexK	0.3195	-0.3195	0.391502231964558	0.1313399999999996	0.06428577473542163	0.9621645734876628	0.248500000000001	-0.248500000000001	0.630063065684494	0.12895999999999996	0.07002899994526063	0.921472587758833	2.9269305810562747	1.707007098394116	2.9269305810562747
1541	PA4163		0.3195	-0.3195	0.3978155846323089	0.09519999999999977	0.07840028167466437	0.970918182788261	0.445	-0.445	0.28126431083275605	0.1608599999999999	0.1051287425017535	0.9164044680666592	2.860959108932441	2.7027813064087662	2.860959108932441
1542	PA4189		0.31900000000000106	-0.31900000000000106	0.364320781580065	0.11192000000000066	0.0661714439921028	0.9679037971685992	0.191000000000002	-0.191000000000002	0.738835535223457	0.09407999999999983	0.08505949878369473	0.9314142753348	3.1294465936804134	1.1394377040296055	3.1294465936804134
1543	PA1400		0.31900000000000106	-0.31900000000000106	0.484774524114929	0.1264599999999997	0.07451369001733855	0.96967085134317	0.2565	-0.2565	0.6799605800898281	0.06390000000000015	0.06004408102941285	0.95422660466344	2.5839547062452457	3.2076433962850377	3.2076433962850377
1544	PA1042		0.318500000000002	0.318500000000002	0.3896750853939071	0.18697999999999967	0.06216166423126071	0.9621645734876628	0.372000000000003	0.372000000000003	0.3967969861233761	0.14141999999999968	0.06321304585816669	0.8934534717269151	2.1157734694925003	3.6476647639691917	3.6476647639691917
1545	PA2708		0.3184999999999989	0.3184999999999989	0.362356686393428	0.08092000000000021	0.06482583718446434	0.973142675814635	0.245500000000002	0.245500000000002	0.625314685999545	0.11636000000000032	0.06788248424053668	0.9164044680666592	3.6648967497936966	1.9024053324625447	3.6648967497936966
1546	PA0759		0.318000000000003	0.318000000000003	0.5414904700740789	0.07548000000000023	0.04910521866360011	0.970918182788261	0.0319999999999991	-0.0319999999999991	0.973268645925383	0.06247999999999985	0.054159002021825435	0.9306162481908172	4.938782610080788	-0.5627873273535887	4.938782610080788
1547	PA2975	rluC	0.31800000000000106	0.31800000000000106	0.478792097707696	0.12055999999999994	0.060558738703289934	0.969160916082466	0.201500000000001	0.201500000000001	0.7198991473333209	0.04593999999999991	0.052448649490080934	0.979067796718252	3.2603056838314717	2.9659486280847056	3.2603056838314717
1548	PA5479	gltP	0.31750000000000106	0.31750000000000106	0.391355460570824	0.10302000000000024	0.07453277802416806	0.967584366504568	0.08349999999999902	-0.08349999999999902	0.9521560793714732	0.1474599999999998	0.13317476925704294	0.9181233483938028	2.877660080380384	-0.4802711531382528	2.877660080380384
1549	PA3014	faoA	0.3174999999999989	0.3174999999999989	0.4364943574747121	0.10716000000000042	0.0907886419107591	0.96967085134317	0.153500000000001	-0.153500000000001	0.82081995647586	0.12962000000000065	0.09429610720137613	0.9164044680666592	2.3168096313936792	0.25324481263052445	2.3168096313936792
1550	PA0114	senC	0.3174999999999989	-0.3174999999999989	0.40809570198348105	0.15964000000000034	0.11889968811285145	0.984629336091023	0.369999999999998	-0.369999999999998	0.437564256589683	0.1495999999999995	0.10928336637689554	0.8934534717269151	1.3276737938132244	2.016775354813695	2.016775354813695
1551	PA5052		0.3174999999999989	-0.3174999999999989	0.371827021420846	0.08040000000000018	0.06437455501464368	0.983932594863978	0.19699999999999895	-0.19699999999999895	0.723767194783403	0.1854399999999997	0.13031974460277834	0.8898138072829251	3.6831322553773638	0.08870490066746853	3.6831322553773638
1552	PA3492		0.317499999999998	-0.317499999999998	0.454795072746711	0.07805999999999985	0.057445140496535166	0.98753322980157	0.126499999999997	-0.126499999999997	0.86512959268912	0.05935999999999988	0.04371487161138645	0.930569683230468	4.168150655222788	1.5358617679780424	4.168150655222788
1553	PA5530		0.317499999999998	0.317499999999998	0.395383271431327	0.21107999999999974	0.29202510166079904	0.96967085134317	0.427499999999998	0.427499999999998	0.294094048877987	0.13284	0.1137126055750488	0.929139260614198	0.3644207275154385	2.5912694420279236	2.5912694420279236
1554	PA0137		0.317	-0.317	0.7392680128701159	0.14141999999999982	0.08866377031610315	0.96967085134317	0.127	0.127	0.931512885500348	0.09140000000000027	0.07291819046026825	0.947645735227355	1.9802902512945728	0.4882183687676326	1.9802902512945728
1555	PA4747	secG	0.316999999999998	0.316999999999998	0.366561303556447	0.21703999999999987	0.1575593089389935	0.9621645734876628	0.0449999999999982	0.0449999999999982	0.961298958376044	0.10179999999999964	0.09295776370660697	0.9514144833815648	0.6344277635712553	-0.6110301897889179	0.6344277635712553
1556	PA4446	algW	0.31650000000000106	0.31650000000000106	0.395383271431327	0.21732000000000049	0.09685221560019576	0.9621645734876628	0.0164999999999988	-0.0164999999999988	0.985518558539131	0.10169999999999993	0.07965694675712018	0.9486104643692208	1.024034394932315	-1.0695865642425657	1.024034394932315
1557	PA3747		0.316000000000003	0.316000000000003	0.392691769223753	0.12630000000000022	0.09227393546753462	0.9621645734876628	0.14100000000000198	0.14100000000000198	0.829355664293964	0.08478000000000034	0.062224573120271624	0.952342426503316	2.0558351504011254	0.903501577927036	2.0558351504011254
1558	PA1638		0.31600000000000106	-0.31600000000000106	0.381281151540014	0.06713999999999984	0.07182726965899981	0.970918182788261	0.246000000000001	-0.246000000000001	0.629213090465948	0.049399999999999486	0.056928866432885514	0.9724841028160942	3.4647008188041237	3.4534325434316675	3.4647008188041237
1559	PA4415	mraY	0.31600000000000106	0.31600000000000106	0.366561303556447	0.09251999999999956	0.07148943395122598	0.9621645734876628	0.214499999999999	0.214499999999999	0.6822826119974991	0.07097999999999942	0.061800330365891325	0.91623973993378	3.126056364531741	2.322317682612434	3.126056364531741
1560	PA0272		0.316	-0.316	0.489131048289349	0.08366000000000026	0.08642117313868508	0.970918182788261	0.503	-0.503	0.26652676711127804	0.051019999999999815	0.06077871063675702	0.962123880219176	2.688461537396053	7.4364854940943275	7.4364854940943275
1561	PA4729	panB	0.3159999999999989	0.3159999999999989	0.395383271431327	0.07451999999999999	0.05760397845056678	0.96967085134317	0.583499999999999	-0.583499999999999	0.20388566308267705	0.15275999999999976	0.0949952981292582	0.915734829331309	4.192071563376938	4.5343296824428085	4.5343296824428085
1562	PA4434		0.315500000000002	0.315500000000002	0.428997338737981	0.08233999999999979	0.05287085681166925	0.97365508076365	0.331500000000002	0.331500000000002	0.5145475930890789	0.05002000000000005	0.04402733052699537	0.9607042792956272	4.409990948899108	6.393301538629793	6.393301538629793
1563	PA2811		0.3155	0.3155	0.472176765128282	0.12015999999999988	0.1166161545412986	0.967584366504568	0.19149999999999806	0.19149999999999806	0.727956860140752	0.14053999999999972	0.12360597005538736	0.8934534717269151	1.6750680964258873	0.4122778210240439	1.6750680964258873
1564	PA0877		0.3154999999999989	-0.3154999999999989	0.454795072746711	0.08773999999999993	0.06021128078137328	0.96967085134317	0.261500000000001	-0.261500000000001	0.6034974677281889	0.0463000000000002	0.05413024416473042	0.9655872801679	3.7826798740088905	3.9755963291999783	3.9755963291999783
1565	PA5300	cycB	0.3144999999999989	-0.3144999999999989	0.381632243702824	0.12500000000000042	0.1098408887133266	0.970918182788261	0.4889999999999989	-0.4889999999999989	0.40329121901444	0.10301999999999988	0.07124612270151981	0.9370372578155292	1.7252227491947376	5.4175579717795	5.4175579717795
1566	PA0306		0.314499999999998	-0.314499999999998	0.41421390323724	0.07754000000000005	0.08725404957173473	0.97857461411721	0.0409999999999986	-0.0409999999999986	0.9657951408086668	0.08692000000000004	0.07142357220600656	0.9514144833815648	2.7157478783283806	-0.642924997752208	2.7157478783283806
1567	PA1499		0.314000000000002	-0.314000000000002	0.392691769223753	0.18765999999999985	0.17837166955545347	0.9621645734876628	0.0580000000000016	-0.0580000000000016	0.9480333805024492	0.0664799999999996	0.07936328391223031	0.971434236086549	0.7082963360430098	-0.1068504172455392	0.7082963360430098
1568	PA3483		0.314000000000002	-0.314000000000002	0.529760398629826	0.0927199999999998	0.09717446509586043	0.96967085134317	0.42250000000000093	-0.42250000000000093	0.310702414445585	0.1607999999999998	0.10358440600141763	0.8934534717269151	2.2771414258026987	2.526442059207441	2.526442059207441
1569	PA2430		0.31400000000000106	-0.31400000000000106	0.383713348234064	0.05546000000000045	0.03725584965254887	0.979565478336555	0.13050000000000098	-0.13050000000000098	0.841637138868687	0.0628600000000001	0.05386992822221595	0.949485048504578	6.939581365373922	1.2556170433526983	6.939581365373922
1570	PA2303	ambD	0.313500000000003	0.313500000000003	0.529760398629826	0.11006000000000034	0.09122195002666086	0.985692058757595	0.244000000000002	0.244000000000002	0.7114645400630741	0.16277999999999998	0.1238005856205854	0.8934534717269151	2.2301649980135765	0.6560550549326063	2.2301649980135765
1571	PA2948	cobM	0.3135	0.3135	0.422577721583687	0.0912599999999996	0.07807783509635301	0.96967085134317	0.162500000000001	0.162500000000001	0.7819595141658141	0.09647999999999984	0.06732562043283875	0.9133917485659948	2.846390396528568	0.9806073761453112	2.846390396528568
1572	PA1184		0.3135	-0.3135	0.389540867651192	0.0612599999999999	0.05050023102257405	0.982727802354527	0.145	-0.145	0.8243448324183691	0.06427999999999998	0.07134380958896629	0.942003875103156	4.994828635283799	1.131422620477556	4.994828635283799
1573	PA1258	lhpM	0.31300000000000106	-0.31300000000000106	0.432420293258777	0.13567999999999988	0.09988012398203512	0.967584366504568	0.0124999999999975	0.0124999999999975	0.988666167189325	0.06956000000000005	0.057885540796760074	0.929139260614198	1.77532819274328	-0.9857383936403732	1.77532819274328
1574	PA1893		0.31300000000000106	-0.31300000000000106	0.391502231964558	0.08439999999999978	0.07799853096907218	0.9856623231348308	0.051499999999999005	-0.051499999999999005	0.9572577132228092	0.11990000000000008	0.09613207061121708	0.9021493399694872	2.9308244291247654	-0.7115211350916214	2.9308244291247654
1575	PA1601		0.31300000000000106	0.31300000000000106	0.380584679877844	0.08562000000000022	0.05611173376992217	0.9621645734876628	0.219500000000002	0.219500000000002	0.677356019622383	0.07446000000000043	0.05462446033295549	0.940481756319792	4.052271864069265	2.6552207402312304	4.052271864069265
1576	PA5374	betI	0.31300000000000106	0.31300000000000106	0.461888430171947	0.12771999999999992	0.11554473159776665	0.9709283298515892	0.8385000000000021	0.8385000000000021	0.0260903287532974	0.23637999999999976	0.1581254960466527	0.9164044680666592	1.603534816671662	3.8078615723194655	3.8078615723194655
1577	PA5202		0.3129999999999989	0.3129999999999989	0.451732884924629	0.13692	0.1222453714188528	0.96967085134317	0.1695	-0.1695	0.7845131694784709	0.11493999999999975	0.08040694932653515	0.903419209949188	1.4403817335274889	0.6785483152510907	1.4403817335274889
1578	PA4815		0.3129999999999989	0.3129999999999989	0.466777887683483	0.06547999999999977	0.044849163871804924	0.970918182788261	0.4635	0.4635	0.293256151488382	0.07724000000000038	0.07436314611418747	0.929139260614198	5.518943468098994	5.194239622499059	5.518943468098994
1579	PA2884		0.31250000000000105	-0.31250000000000105	0.474793283153008	0.047879999999999895	0.04702753625979888	0.9945848285119948	0.0950000000000006	-0.0950000000000006	0.891613070686011	0.052460000000000014	0.06113337877133883	0.9548309902550592	5.626916080360551	0.695855535142524	5.626916080360551
1580	PA2498		0.3125	-0.3125	0.4552081938305321	0.08318000000000028	0.0649934099223404	0.9621645734876628	0.11199999999999903	-0.11199999999999903	0.882179499006507	0.06006000000000058	0.0970020747200799	0.973329152553612	3.5283577254064773	0.535452464804308	3.5283577254064773
1581	PA0444		0.3125	-0.3125	0.68248430673254	0.1093400000000005	0.08380430080451294	0.983636889578042	0.0475000000000003	0.0475000000000003	0.971183822774365	0.12140000000000005	0.07696549551584791	0.929139260614198	2.4242192590318603	-0.9601705219293114	2.4242192590318603
1582	PA0165		0.3125	0.3125	0.499506453214003	0.11165999999999993	0.09182407545591376	0.971870110906607	0.592000000000001	-0.592000000000001	0.5605556202408779	0.13834000000000024	0.0743825584394622	0.922733955893468	2.1872259426823923	6.099010433598106	6.099010433598106
1583	PA0970	tolR	0.312499999999998	0.312499999999998	0.391855068587632	0.11153999999999976	0.13605811564670944	0.9679037971685992	0.286499999999998	0.286499999999998	0.553565372785769	0.11106000000000024	0.05955097956093273	0.951144656851287	1.4770158990134334	2.9460472572157617	2.9460472572157617
1584	PA1519		0.31200000000000105	-0.31200000000000105	0.443384029144319	0.11279999999999968	0.09708179540985053	0.969334056434922	0.0380000000000003	-0.0380000000000003	0.9663777801020648	0.058220000000000036	0.05273480823896153	0.956518859265567	2.0518779979195703	-0.3834279610608464	2.0518779979195703
1585	PA2125		0.312	-0.312	0.498786098674235	0.11660000000000027	0.06967663405571024	0.9621645734876628	0.275500000000001	-0.275500000000001	0.649181934841918	0.06962000000000045	0.05166907521267749	0.945272114300446	2.8043834586465084	3.984588443910953	3.984588443910953
1586	PA0679	hxcP	0.312	-0.312	0.407137615380181	0.06648000000000033	0.06590752359682983	0.983932594863978	0.101999999999999	-0.101999999999999	0.886157573206403	0.06312000000000037	0.062330817685422014	0.9552810730355608	3.7252196198706713	0.6237684895491421	3.7252196198706713
1587	PA2051		0.3119999999999989	-0.3119999999999989	0.443940798377634	0.10876000000000004	0.07520016622322076	0.96967085134317	0.28250000000000103	-0.28250000000000103	0.562348633415668	0.0637000000000004	0.08454227246374023	0.965921141820174	2.7026536004815536	2.5880543972110863	2.7026536004815536
1588	PA2825	ospR	0.31150000000000105	0.31150000000000105	0.40809570198348105	0.08226000000000036	0.12216767166480685	0.985235834977962	0.102500000000001	0.102500000000001	0.8955681382363442	0.08072000000000001	0.10990934521989756	0.9514144833815648	1.8764374967296564	0.19816331319621047	1.8764374967296564
1589	PA3724	lasB	0.31150000000000105	0.31150000000000105	0.474793283153008	0.3557399999999997	0.3342214871907548	0.967193882393522	0.5725000000000021	0.5725000000000021	0.269349210303334	0.3434	0.2388289136599667	0.8898138072829251	-0.1323673123827283	0.9592640877904084	0.9592640877904084
1590	PA1920	nrdD	0.3115	-0.3115	0.39859417362632	0.1875000000000001	0.12467140142523946	0.9621645734876628	0.188499999999999	-0.188499999999999	0.7399223034050609	0.09458000000000036	0.0936058536275015	0.9210021753454548	0.9946146316030452	1.0033560547799425	1.0033560547799425
1591	PA1829		0.3114999999999989	0.3114999999999989	0.472176765128282	0.09207999999999958	0.09455847837890252	0.970918182788261	0.33899999999999897	0.33899999999999897	0.520092105745206	0.10737999999999964	0.07765405119288123	0.929139260614198	2.3204688121224613	2.9827162452180294	2.9827162452180294
1592	PA0019	def	0.311499999999997	0.311499999999997	0.461888430171947	0.23233999999999966	0.20527003150322096	0.9621645734876628	0.110000000000001	-0.110000000000001	0.911607377106632	0.11413999999999998	0.12224407961124352	0.9164044680666592	0.3856383682522855	-0.03386667078818769	0.3856383682522855
1593	PA2967	fabG	0.311000000000002	0.311000000000002	0.371840956745988	0.14554000000000014	0.11852258223646694	0.966630361139268	0.0200000000000031	0.0200000000000031	0.982304111800798	0.12284000000000032	0.09331250362804178	0.929139260614198	1.3960208837661756	-1.1021031051737025	1.3960208837661756
1594	PA0273		0.31100000000000105	-0.31100000000000105	0.464137224317312	0.15704000000000032	0.09233283543788676	0.9621645734876628	0.15250000000000302	-0.15250000000000302	0.8110128058329749	0.06809999999999973	0.07936886459227327	0.955204425796458	1.6674458145885838	1.0633892828576483	1.6674458145885838
1595	PA1715	pscB	0.31100000000000105	0.31100000000000105	0.401388245249448	0.19692	0.22285195384679304	0.9621645734876628	0.109999999999998	-0.109999999999998	0.875518358634655	0.19811999999999988	0.3154423573861527	0.8934534717269151	0.5119093552055154	-0.2793537327396037	0.5119093552055154
1596	PA1043		0.31100000000000105	-0.31100000000000105	0.42333922833462895	0.05246000000000022	0.041254272506008056	0.9734117591171452	0.0384999999999982	0.0384999999999982	0.9663777801020648	0.06176	0.04995229390795442	0.953319481471159	6.266987254770968	-0.4656442813789952	6.266987254770968
1597	PA1568		0.3109999999999989	-0.3109999999999989	0.452527858621757	0.09869999999999987	0.049985206144751486	0.9621645734876628	0.16199999999999698	-0.16199999999999698	0.791600891375287	0.04478	0.043318125536546175	0.981548420270222	4.2472566660063835	2.7060266008302243	4.2472566660063835
1598	PA2950	pfm�	0.310500000000003	0.310500000000003	0.441824030435049	0.12631999999999996	0.12264276374902855	0.977127735336073	0.105000000000002	0.105000000000002	0.88634667337008	0.10774000000000024	0.0649126207553916	0.945533449385093	1.5017600253766452	-0.04221058968368143	1.5017600253766452
1599	PA3609	potC	0.3104999999999989	0.3104999999999989	0.595539980895323	0.09593999999999976	0.0840372338113691	0.969334056434922	0.33599999999999897	0.33599999999999897	0.649181934841918	0.07626000000000012	0.06022010323250266	0.940076270093592	2.553154004112069	4.3131775944849124	4.3131775944849124
1600	PA3850		0.3104999999999989	-0.3104999999999989	0.40109190282082	0.1076599999999995	0.1000084079798627	0.981101111789734	0.21799999999999806	-0.21799999999999806	0.6871540037134339	0.12471999999999993	0.11145833302180667	0.929139260614198	2.0282294668748504	0.8369046752363324	2.0282294668748504
1601	PA4326		0.310000000000002	0.310000000000002	0.476739010550756	0.14996000000000018	0.08241433936720831	0.96967085134317	0.0964999999999971	-0.0964999999999971	0.911828519527329	0.1982000000000002	0.10013501302408316	0.8934534717269151	1.941895078317886	-1.0156287688857	1.941895078317886
1602	PA5293		0.31	-0.31	0.48604612144598	0.11852000000000015	0.06939717813667466	0.9621645734876628	0.0890000000000013	-0.0890000000000013	0.915396694225861	0.054840000000000125	0.04292064382865958	0.964437790952808	2.7591900008223464	0.795887408780932	2.7591900008223464
1603	PA2666		0.31	0.31	0.4739317875703429	0.2056600000000002	0.14963502263841869	0.9621645734876628	0.154999999999999	0.154999999999999	0.860273977120245	0.12132000000000033	0.1117801860796446	0.9514144833815648	0.6972966499435712	0.3013056354728316	0.6972966499435712
1604	PA2515	xylL	0.31	-0.31	0.399546333754975	0.09757999999999993	0.0537561391842831	0.9621645734876628	0.0275000000000007	-0.0275000000000007	0.974249276235588	0.06755999999999958	0.07413899109105805	0.954798758708525	3.9515486644566584	-0.5403364600793783	3.9515486644566584
1605	PA4053	ribE	0.3099999999999989	0.3099999999999989	0.4431666116848189	0.11682000000000038	0.10380659901952276	0.96967085134317	0.027000000000001	-0.027000000000001	0.980129959987028	0.14078	0.09640216110993947	0.8934534717269151	1.8609606886713193	-1.1802639970927764	1.8609606886713193
1606	PA4150		0.309500000000002	-0.309500000000002	0.444049963553488	0.1574799999999997	0.14676628813638845	0.96967085134317	0.0540000000000012	0.0540000000000012	0.952557445958665	0.10087999999999968	0.06187391076482296	0.941751733014227	1.0357964484237117	-0.7576699035266261	1.0357964484237117
1607	PA0537		0.3095	-0.3095	0.41584136862849297	0.07882000000000004	0.08735629628137884	0.970918182788261	0.125	-0.125	0.859294580984126	0.13113999999999948	0.11078653648646404	0.9164044680666592	2.640679719947931	-0.0554218968723665	2.640679719947931
1608	PA1261	lhpR	0.3095	-0.3095	0.4311119160137341	0.08064000000000038	0.061016992168848413	0.970918182788261	0.096499999999998	-0.096499999999998	0.894184525368606	0.05896000000000012	0.037112419304953424	0.929139260614198	3.750758466865919	1.0115212293634384	3.750758466865919
1609	PA4668	lolB	0.309499999999998	0.309499999999998	0.391502231964558	0.08436000000000009	0.06359122712030886	0.9621645734876628	0.101999999999999	0.101999999999999	0.883103471856996	0.09054000000000004	0.06103481247069846	0.929139260614198	3.540425467400611	0.1877616975640038	3.540425467400611
