pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	0.263467367144878	79.5	0.263467367144878	0.7394579253210171	13.0	7.407407407407407	0.7100845669866217	0.1552057567508448	25	-2.8775814067174585
KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	0.263467367144878	79.5	0.263467367144878	0.23718025174335897	74.0	45.06172839506173	0.29135186371001714	0.1861489692410181	25	-0.1497966745603379
KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	0.269380279073833	78.0	0.269380279073833	0.0318892651278207	117.0	71.60493827160494	0.05444698454868649	0.0637584244419643	25	3.371057180385443
KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	0.29107409633382	76.0	0.29107409633382	0.0015221933996253099	155.5	95.37037037037037	0.008567472664529438	0.01889682140686474	25	14.949954682148975
KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	0.29107409633382	76.0	0.29107409633382	0.00497124619434925	143.0	87.65432098765432	0.08751770215503649	0.22930792600423708	25	0.8876989021959155
KEGG-Module-M00332: Type III secretion system	KEGG-Module-M00332: Type III secretion system	0.29107409633382	76.0	0.29107409633382	0.0179921217928244	129.0	79.01234567901234	0.06781789338173427	0.11812511349577708	25	1.8899977857804726
KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	0.322991240666785	73.0	0.322991240666785	0.0115210514834206	136.0	83.33333333333333	0.014775073855219511	0.012517711743824699	25	24.622404886709123
KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	0.322991240666785	73.0	0.322991240666785	0.0242467718794835	120.0	73.4567901234568	0.05328055024124332	0.06575128999575544	25	4.101983252997055
KEGG-Module-M00328: Hemophore/metalloprotease transport system	KEGG-Module-M00328: Hemophore/metalloprotease transport system	0.322991240666785	73.0	0.322991240666785	0.733430497655029	14.0	8.024691358024691	0.6974507557220729	0.15553128775294398	25	-2.407615345216609
KEGG-Module-M00223: Phosphonate transport system	KEGG-Module-M00223: Phosphonate transport system	0.326224836841621	71.0	0.326224836841621	0.7755184486937791	10.0	5.555555555555555	0.7503654280100579	0.13978332687069114	25	-3.034271687930243
KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	0.33123498888065195	70.0	0.33123498888065195	0.59652452236967	29.5	17.59259259259259	0.5704458012033127	0.15135303049296953	25	-1.5804824755971587
KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	0.33181831669947304	68.5	0.33181831669947304	0.39883884746188597	52.0	31.48148148148148	0.4028822277285374	0.14668123186098206	25	-0.48447855344176244
KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	0.33181831669947304	68.5	0.33181831669947304	0.25306257961351897	71.0	43.20987654320987	0.2880179040031208	0.13056996959922498	25	0.3354554866696718
KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	0.34298721957106004	67.0	0.34298721957106004	0.19411006598494798	81.0	49.382716049382715	0.22371543007689387	0.11652941784650091	25	1.0235337282065347
KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	0.356713709677419	66.0	0.356713709677419	0.586760392348016	32.0	19.1358024691358	0.5836142138127173	0.1684186630014352	25	-1.3472408585345717
KEGG-Module-M00260: DNA polymerase III complex, bacteria	KEGG-Module-M00260: DNA polymerase III complex, bacteria	0.37257981822419	65.0	0.37257981822419	0.16547916666666698	84.0	51.23456790123456	0.16726240245611101	0.06031314356047681	25	3.4041902584998645
KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	0.399520550978829	64.0	0.399520550978829	0.281470383275261	67.0	40.74074074074074	0.2841368469832826	0.1601472472452118	25	0.7204850909418065
KEGG-Module-M00185: Sulfate transport system	KEGG-Module-M00185: Sulfate transport system	0.400741135415617	63.0	0.400741135415617	0.417753749245851	51.0	30.864197530864196	0.4005098927516101	0.14669902860222483	25	0.0015763067159356662
KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	0.40754545680670595	62.0	0.40754545680670595	0.34430862250262895	57.0	34.5679012345679	0.4128508166042546	0.21580803952855512	25	-0.02458369859222347
KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	0.42256265757081396	60.5	0.42256265757081396	0.0364778023056169	114.0	69.75308641975309	0.04679369338020436	0.03498936879919216	25	10.739518233300782
KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.42256265757081396	60.5	0.42256265757081396	0.132237139561707	87.0	53.08641975308642	0.17313913345376558	0.11652873969224146	25	2.1404464235671736
KEGG-Module-M00210: Putative ABC transport system	KEGG-Module-M00210: Putative ABC transport system	0.44265031804967897	59.0	0.44265031804967897	0.0214357394136322	124.0	75.92592592592592	0.0405045778353143	0.05130900690702107	25	7.837722155548786
KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	0.445949411510636	58.0	0.445949411510636	0.614806003078924	26.0	15.4320987654321	0.6291762158197468	0.18830561942239002	25	-0.9730288712102273
KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	0.45868334107818604	57.0	0.45868334107818604	0.7807491647760451	8.0	4.320987654320987	0.6954381604813358	0.21683647592669283	25	-1.0918588230662392
KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	0.46242682549551395	56.0	0.46242682549551395	0.315879732739421	63.0	38.2716049382716	0.3187720410213386	0.09631003647747327	25	1.4915868556209706
KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	0.4701976851058529	55.0	0.4701976851058529	0.0116492043485111	135.0	82.71604938271605	0.05255235567339162	0.09039488708970315	25	4.620231772821531
KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	0.47802895888872	53.0	0.47802895888872	0.8387569793017879	4.0	1.8518518518518516	0.8367862098466632	0.08237524445366828	25	-4.355158559313596
KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	0.47802895888872	53.0	0.47802895888872	0.5652756093329859	37.0	22.22222222222222	0.5468601617428044	0.22404546004787013	25	-0.30721980637044705
KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	0.47802895888872	53.0	0.47802895888872	0.433054023141039	49.0	29.629629629629626	0.3980018604512219	0.2487927583365418	25	0.3216616873118369
KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	0.5300725184037729	51.0	0.5300725184037729	0.619031565844835	25.0	14.814814814814815	0.6366432978000529	0.14871979753390185	25	-0.7165877116796529
KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	0.533525659067455	50.0	0.533525659067455	0.930594966359875	2.0	0.6172839506172839	0.8676106464476564	0.15014573683039212	25	-2.2250714168301102
KEGG-Module-M00238: D-Methionine transport system	KEGG-Module-M00238: D-Methionine transport system	0.545554376833695	48.5	0.545554376833695	0.715394863930593	16.0	9.25925925925926	0.6578718553918914	0.18304433832077804	25	-0.6136080448517583
KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	0.545554376833695	48.5	0.545554376833695	0.5821925544411309	34.0	20.370370370370367	0.5915487079346622	0.15534793505514552	25	-0.29607301239401784
KEGG-Module-M00222: Phosphate transport system	KEGG-Module-M00222: Phosphate transport system	0.546206170844451	47.0	0.546206170844451	0.645754408883083	22.0	12.962962962962964	0.6418604571815214	0.16837317971060514	25	-0.5681088074803728
KEGG-Module-M00299: Spermidine/putrescine transport system	KEGG-Module-M00299: Spermidine/putrescine transport system	0.5493040865057239	46.0	0.5493040865057239	0.0124889151640556	132.0	80.8641975308642	0.07340318094158717	0.14794033425176398	25	3.216843519862889
KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	0.567723755373735	45.0	0.567723755373735	0.030660112480886	119.0	72.8395061728395	0.07316832171297458	0.08699449961156254	25	5.684904630396063
KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	0.5784141428731919	44.0	0.5784141428731919	0.049867447382373996	108.0	66.04938271604938	0.11232687943625054	0.14845801675964285	25	3.139522362012609
KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	0.581018794151968	43.0	0.581018794151968	0.0374583809152103	113.0	69.13580246913581	0.038719950441257346	0.030594056507847356	25	17.72562731495287
KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	0.593739180611656	41.0	0.593739180611656	0.0341458886231338	115.0	70.37037037037037	0.05507369705289254	0.07203262241027894	25	7.478076814844613
KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	0.593739180611656	41.0	0.593739180611656	0.583435141933166	33.0	19.753086419753085	0.5844133548415955	0.21982058712970864	25	0.04242471504526379
KEGG-Module-M00188: NitT/TauT family transport system	KEGG-Module-M00188: NitT/TauT family transport system	0.593739180611656	41.0	0.593739180611656	0.0318517355112298	118.0	72.22222222222223	0.09069641584871403	0.1811554088119848	25	2.7768575504418607
KEGG-Module-M00529: Denitrification, nitrate => nitrogen	KEGG-Module-M00529: Denitrification, nitrate => nitrogen	0.60633176015964	39.0	0.60633176015964	0.6682941627890749	20.0	11.728395061728396	0.5746463137824667	0.31182336178691594	25	0.10161344613693667
KEGG-Module-M00082: Fatty acid biosynthesis, initiation	KEGG-Module-M00082: Fatty acid biosynthesis, initiation	0.62406940530921	38.0	0.62406940530921	0.34182847896440105	59.0	35.80246913580247	0.3480225549527715	0.187500986741999	25	1.4722421207109613
KEGG-Module-M00258: Putative ABC transport system	KEGG-Module-M00258: Putative ABC transport system	0.644198952960915	37.0	0.644198952960915	0.20760647659274897	79.0	48.148148148148145	0.23193683387687464	0.1100388590884577	25	3.746513936069006
KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	0.6487303797911851	36.0	0.6487303797911851	0.108574642426829	92.0	56.172839506172835	0.15439795946129325	0.13678464996101394	25	3.6139465975954566
KEGG-Module-M00324: Dipeptide transport system	KEGG-Module-M00324: Dipeptide transport system	0.6683294011908771	35.0	0.6683294011908771	0.448570780399274	48.0	29.01234567901234	0.44240970121137935	0.20324452630589868	25	1.1115659746697002
KEGG-Module-M00616: Sulfate-sulfur assimilation	KEGG-Module-M00616: Sulfate-sulfur assimilation	0.6778775551157039	34.0	0.6778775551157039	0.0531811931457584	106.0	64.81481481481482	0.11620962376376402	0.16881408273004772	25	3.3271390767209197
KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	0.6947009640060631	33.0	0.6947009640060631	0.7132088368844609	17.0	9.876543209876543	0.715604516779303	0.09393043380542641	25	-0.22254291741631832
KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	0.6955651529313179	32.0	0.6955651529313179	0.16328282283577802	85.0	51.85185185185185	0.27779855905081186	0.25340048984204655	25	1.6486416192048985
KEGG-Module-M00230: Glutamate/aspartate transport system	KEGG-Module-M00230: Glutamate/aspartate transport system	0.7117893284507221	31.0	0.7117893284507221	0.493880890052356	45.0	27.16049382716049	0.49046717716570315	0.20850886919049433	25	1.0614519763320875
KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0.732427997648903	28.5	0.732427997648903	0.0971105490753673	94.0	57.407407407407405	0.137075471977555	0.1413781789440581	25	4.21106375904674
KEGG-Module-M00200: Putative sorbitol/mannitol transport system	KEGG-Module-M00200: Putative sorbitol/mannitol transport system	0.732427997648903	28.5	0.732427997648903	0.190049753810203	83.0	50.61728395061728	0.23070452360124016	0.11740793589588706	25	4.27333527516038
KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	0.732427997648903	28.5	0.732427997648903	0.4896438089550921	46.0	27.777777777777775	0.4610996262659032	0.16728853668229163	25	1.6219184934249076
KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	0.732427997648903	28.5	0.732427997648903	0.6126138527542621	27.0	16.04938271604938	0.6029567309296585	0.10950738488956714	25	1.1823062604390555
KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	0.7372060857538042	26.0	0.7372060857538042	0.34296790475715505	58.0	35.18518518518518	0.3798347975562129	0.12229740257720471	25	2.922149454253434
KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	0.7372243949844749	24.0	0.7372243949844749	0.7753102449995609	11.0	6.172839506172839	0.7268646083209472	0.13748569455418883	25	0.07535174257307503
KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	0.7372243949844749	24.0	0.7372243949844749	0.28310824081241304	66.0	40.123456790123456	0.30213573456417125	0.1416604406628143	25	3.0713490540095
KEGG-Module-M00235: Arginine/ornithine transport system	KEGG-Module-M00235: Arginine/ornithine transport system	0.7372243949844749	24.0	0.7372243949844749	0.563366992302254	38.0	22.839506172839503	0.5448331361649307	0.11726593304552198	25	1.6406406688024135
KEGG-Pathway-pae00930: Caprolactam degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00930: Caprolactam degradation - Pseudomonas aeruginosa PAO1	0.7611629578959119	22.0	0.7611629578959119	0.659193557592205	21.0	12.345679012345679	0.657293101746206	0.17505892409801246	25	0.5933422513870299
KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	0.7786481324278441	19.5	0.7786481324278441	0.7090367156139742	18.0	10.493827160493828	0.7161105470212991	0.11547670084389285	25	0.5415602017508839
KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	0.7786481324278441	19.5	0.7786481324278441	0.801944131461087	7.0	3.7037037037037033	0.774094562508119	0.13208003483441644	25	0.034475838270589046
KEGG-Module-M00190: Iron(III) transport system	KEGG-Module-M00190: Iron(III) transport system	0.7786481324278441	19.5	0.7786481324278441	0.355431319206995	56.0	33.95061728395061	0.36543217056004024	0.1415435926586292	25	2.919354766304303
KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	0.7786481324278441	19.5	0.7786481324278441	0.0188171954977584	128.0	78.39506172839506	0.06096211087739265	0.0818472118771651	25	8.768606835716561
KEGG-Module-M00087: beta-Oxidation	KEGG-Module-M00087: beta-Oxidation	0.806188286770556	17.0	0.806188286770556	0.589555540887745	31.0	18.518518518518515	0.5721314473105574	0.19248371182203397	25	1.2159825745484487
KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	0.815395869324991	16.0	0.815395869324991	0.824003139010568	5.0	2.4691358024691357	0.7833550581668934	0.16457379319354765	25	0.19468963154064156
KEGG-Module-M00323: Urea transport system	KEGG-Module-M00323: Urea transport system	0.828867773783028	14.5	0.828867773783028	0.296083483502471	65.0	39.50617283950617	0.348039082598692	0.19415284095253144	25	2.4765472852488117
KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	0.828867773783028	14.5	0.828867773783028	0.5290185158902341	43.0	25.925925925925924	0.6156181992710157	0.2289724465109103	25	0.9313329082233097
KEGG-Module-M00300: Putrescine transport system	KEGG-Module-M00300: Putrescine transport system	0.8483174425126191	11.5	0.8483174425126191	0.426527119737156	50.0	30.24691358024691	0.49750417711740297	0.2202513178621771	25	1.592786226208819
KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	0.8483174425126191	11.5	0.8483174425126191	0.335272360457297	61.0	37.03703703703703	0.36683811800913135	0.142114925344592	25	3.3879574811443955
KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	0.8483174425126191	11.5	0.8483174425126191	0.962280052622924	1.0	0.0	0.9135365881262171	0.12405705196197855	25	-0.5257189702814039
KEGG-Module-M00331: Type II general secretion pathway	KEGG-Module-M00331: Type II general secretion pathway	0.8483174425126191	11.5	0.8483174425126191	0.0438117207667381	112.0	68.51851851851852	0.06616885856702254	0.07978499415205961	25	9.803204127018235
KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	0.919651638072149	9.0	0.919651638072149	0.8625666374170781	3.0	1.2345679012345676	0.8231720026945242	0.15959061561668364	25	0.6045445404468934
KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	0.9323461091753771	8.0	0.9323461091753771	0.546705156990627	40.0	24.074074074074073	0.5549929749945494	0.2070590938567721	25	1.8224417346376114
KEGG-Module-M00242: Zinc transport system	KEGG-Module-M00242: Zinc transport system	0.9399907892977579	5.5	0.9399907892977579	0.5585678089049629	39.0	23.456790123456788	0.5600388175224223	0.13146106248389797	25	2.8902244101509074
KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	0.9399907892977579	5.5	0.9399907892977579	0.822369845524388	6.0	3.0864197530864192	0.80711391560305	0.09854067499266521	25	1.348446960654557
KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	0.9399907892977579	5.5	0.9399907892977579	0.311823435919665	64.0	38.888888888888886	0.3675481270321007	0.21119319033913808	25	2.7105166665005522
KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	0.9399907892977579	5.5	0.9399907892977579	0.635166929237852	23.0	13.580246913580247	0.5924994846262475	0.15042624620260625	25	2.3100443801773864
KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	0.94356939391773	3.0	0.94356939391773	0.058677818716996	102.0	62.34567901234568	0.08957683523508614	0.08786986129320047	25	9.71883358086884
KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	0.94802396488775	2.0	0.94802396488775	0.336951060594612	60.0	36.41975308641975	0.42044127173162027	0.18680501513030442	25	2.824242661730031
KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	0.9736513659686591	1.0	0.9736513659686591	0.7777650996500841	9.0	4.938271604938271	0.7582060577020449	0.16324084520923873	25	1.3198002496891075
