	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3534	PA3534	0.282811130064222	4491.0	0.3917661312	-0.3917661312	0.680787762738169	3349.0	0.12068000000000029	0.0792495899043019	25	3.4206628895789946	
PA0694	PA0694	0.38462771935302004	4490.0	0.391651618900002	-0.391651618900002	0.675113034866334	2481.5	0.11038000000000013	0.07359380069000371	25	3.821947178469438	exbD2
PA2354	PA2354	0.286122149077325	4489.0	0.39133869015	-0.39133869015	0.5013348979327891	4642.0	0.17425999999999997	0.0469379288706548	25	4.624803338643171	
PA1365	PA1365	0.349766075343754	4488.0	0.391307047699998	-0.391307047699998	0.816429036353537	2009.0	0.1002399999999994	0.08462886131023349	25	3.439335507930345	
PA2370	PA2370	0.320479998255618	4487.0	0.39124209279999894	0.39124209279999894	0.56982807723709	4673.5	0.18780000000000036	0.11532309684823148	25	1.7641053558224702	hsiH3
PA4482	PA4482	0.332487473163117	4486.0	0.391192839600002	0.391192839600002	0.594203990855089	5251.0	0.23523999999999998	0.17896735735882113	25	0.8714038241472377	gatC
PA1260	PA1260	0.35013415922613694	4485.0	0.390841868399996	-0.390841868399996	0.8261022925263449	1880.0	0.08803999999999991	0.12321296942015972	25	2.4575486641137037	lhpP
PA1285	PA1285	0.28911351529518897	4484.0	0.39037728390000104	0.39037728390000104	0.886367233388785	524.5	0.06877999999999983	0.06456119190349507	25	4.981278604346697	
PA3844	PA3844	0.330901740962301	4483.0	0.39033020515	0.39033020515	0.8432046248876959	447.0	0.060559999999999975	0.047237502756461096	25	6.981110048305726	
PA3857	PA3857	0.262522639915576	4482.0	0.38997038000000106	0.38997038000000106	0.7284984532058941	3768.5	0.13051999999999989	0.08307369720113979	25	3.1231351046266123	pcs
PA4114	PA4114	0.283855232721171	4481.0	0.38992829395000206	0.38992829395000206	0.6760986633894649	2441.5	0.11599999999999998	0.0680448687754383	25	4.02570096584388	
PA3159	PA3159	0.362618943464129	4480.0	0.38985766935000005	0.38985766935000005	0.439755005068646	5242.0	0.3187199999999997	0.28047913172521993	25	0.25362909858011307	wbpA
PA2085	PA2085	0.31585076375020193	4479.0	0.38970008739999895	-0.38970008739999895	0.5194829097154221	4573.0	0.15618	0.059117270460218606	25	3.9501161941693512	
PA3004	PA3004	0.48613059894441607	4478.0	0.389646495349999	0.389646495349999	0.7503179871737671	2691.5	0.09943999999999996	0.06881108195632449	25	4.217438341315398	
PA3245	PA3245	0.291260722461925	4477.0	0.389531371	0.389531371	0.5626672761725889	5020.0	0.26651999999999987	0.2887885789523771	25	0.4259564953927262	minE
PA1869	PA1869	0.342876587647748	4476.0	0.38899843710000104	-0.38899843710000104	0.727174320036398	5360.0	0.3036199999999995	0.2275477184387191	25	0.37521113235417836	
PA3918	PA3918	0.326115506862352	4475.0	0.3889776777499989	-0.3889776777499989	0.8246603461544999	1294.0	0.09191999999999986	0.08777690470733232	25	3.3842350529499217	moaC
PA3081	PA3081	0.481488630427481	4474.0	0.38875202640000106	-0.38875202640000106	0.806856722901716	2894.0	0.10295999999999983	0.07214942827216318	25	3.9611128354604856	
PA5261	PA5261	0.451197490523767	4473.0	0.38873211305000105	0.38873211305000105	0.714153442308945	4219.0	0.16993999999999979	0.11436339376449704	25	1.913130643014575	algR
PA0781	PA0781	0.332487473163117	4472.0	0.388675022300001	-0.388675022300001	0.571602619726281	3936.5	0.15421999999999994	0.09817979680158258	25	2.3880169845311987	
PA1838	PA1838	0.320479998255618	4471.0	0.38827733215000204	-0.38827733215000204	0.475716212199253	5414.0	0.2952799999999998	0.14038222228378244	25	0.6624580423154169	cysI
PA3145	PA3145	0.291260722461925	4470.0	0.38820949195000104	0.38820949195000104	0.659332452838326	2647.0	0.15022000000000033	0.1670008782412034	25	1.4250792837524286	wbpL
PA3123	PA3123	0.33239173575479397	4469.0	0.388127936250001	0.388127936250001	0.421716289475775	5263.0	0.28544	0.1356130616865497	25	0.7572127269521394	
PA3221	PA3221	0.444396136186068	4468.0	0.387675096250001	-0.387675096250001	0.788885149573885	2219.5	0.12780000000000022	0.11212762445832239	25	2.317672362233946	csaA
PA4781	PA4781	0.343491498414519	4467.0	0.387599642300001	0.387599642300001	0.7284984532058941	4037.0	0.16310000000000013	0.1348330758135158	25	1.665019068544432	
PA5120	PA5120	0.5368974721935089	4466.0	0.38744302304999895	-0.38744302304999895	0.7042270864866	2975.0	0.11362000000000017	0.0657719038293203	25	4.163221787840842	
PA1005	PA1005	0.326115506862352	4465.0	0.387163647300001	0.387163647300001	0.559164794306737	4865.0	0.19341999999999995	0.08854538384354113	25	2.188071685841289	
PA2711	PA2711	0.291260722461925	4464.0	0.387077106999999	-0.387077106999999	0.49676328462766706	4471.0	0.17804000000000003	0.12150462268298011	25	1.7204045606182525	
PA0638	PA0638	0.300982953959059	4463.0	0.387065255949997	-0.387065255949997	0.5887436813479461	3978.0	0.17799999999999985	0.13450201361565778	25	1.554365249485449	
PA4868	PA4868	0.363800408694904	4462.0	0.387061523050001	-0.387061523050001	0.7158928964846121	1294.0	0.08203999999999985	0.07012398543532286	25	4.349745970033752	ureC
PA5039	PA5039	0.26730372799642	4461.0	0.38697862119999893	0.38697862119999893	0.7829331132370749	2006.0	0.08751999999999985	0.058221287630327766	25	5.143455828414375	aroK
PA1603	PA1603	0.326115506862352	4460.0	0.386483286500001	0.386483286500001	0.7885876859738872	1354.0	0.07082000000000015	0.04687547333094382	25	6.734082113078581	
PA2274	PA2274	0.452088861107413	4459.0	0.386270049099999	-0.386270049099999	0.6011934883098511	3504.5	0.16241999999999984	0.1736601494298564	25	1.2890121875106133	
PA3508	PA3508	0.283855232721171	4458.0	0.38621139555000106	-0.38621139555000106	0.734755404644455	1762.5	0.09837999999999981	0.06741634940180814	25	4.269459828423778	
PA2831	PA2831	0.542419109896262	4457.0	0.38601829275	0.38601829275	0.6136533476667501	3372.0	0.12468000000000026	0.08683519831650463	25	3.00958940402774	
PA0600	PA0600	0.404916300294616	4456.0	0.385974994000002	0.385974994000002	0.817481429323332	1084.5	0.06128000000000014	0.032385722162706215	25	10.025868571610994	agtS
PA2513	PA2513	0.36457905772635496	4455.0	0.38592662229999797	0.38592662229999797	0.7675285650890901	4595.0	0.1826600000000004	0.16566568494008285	25	1.2269687737295387	antB
PA0641	PA0641	0.335089882069953	4454.0	0.38567471425	-0.38567471425	0.551387534339183	4549.5	0.19450000000000023	0.14220854697708327	25	1.3443264720284873	
PA5152	PA5152	0.26730372799642	4453.0	0.38559940335000104	-0.38559940335000104	0.738129227710109	4027.0	0.1282799999999998	0.08786875629786349	25	2.9284516384609156	
PA0247	PA0247	0.37156620499309206	4452.0	0.385580120700002	-0.385580120700002	0.8539943822174771	1080.0	0.0668199999999999	0.04227658926640145	25	7.539873159856132	pobA
PA3317	PA3317	0.26730372799642	4451.0	0.3855749425999989	-0.3855749425999989	0.5420166148518549	4172.5	0.15895999999999944	0.09100754547472024	25	2.490067624809723	
PA5275	PA5275	0.26730372799642	4450.0	0.38554543055	0.38554543055	0.7758528745802741	1591.0	0.10841999999999986	0.08570658278879961	25	3.233420602392932	
PA5113	PA5113	0.34129029133446903	4449.0	0.385265531050002	-0.385265531050002	0.441653328153159	4952.5	0.21914000000000017	0.09223278068741782	25	1.8011549669418596	
PA1672	PA1672	0.327236969444643	4448.0	0.385248437750001	0.385248437750001	0.7437644826912659	1922.5	0.08782000000000015	0.05816533188535352	25	5.113500226152679	
PA4914	PA4914	0.404916300294616	4447.0	0.38448867979999996	0.38448867979999996	0.7727064096031091	729.0	0.06848000000000067	0.0568155788494671	25	5.56200757255795	amaR
PA0562	PA0562	0.278757937571175	4446.0	0.384389425800002	-0.384389425800002	0.673256879868702	1887.5	0.08776000000000041	0.05112772405130715	25	5.801733429446834	
PA5474	PA5474	0.282811130064222	4445.0	0.3843809567	0.3843809567	0.6072384262084699	4264.5	0.1478199999999999	0.07750441922884158	25	3.052225396354807	
PA4308	PA4308	0.525091182641959	4444.0	0.384159088949999	-0.384159088949999	0.676836510472943	3200.0	0.14631999999999987	0.09858550434352278	25	2.41251582099986	
PA5330	PA5330	0.35175345513899103	4443.0	0.3838614144	0.3838614144	0.6165198170551222	3629.5	0.12261999999999972	0.06889262176266299	25	3.792008602894868	
PA2805	PA2805	0.26730372799642	4442.0	0.38379676484999703	0.38379676484999703	0.579580812510079	5155.5	0.2693600000000009	0.18089629395503595	25	0.6326097807091662	
PA3825	PA3825	0.473322010556925	4441.0	0.3835008575	0.3835008575	0.80627165952284	1182.5	0.06548000000000007	0.04376939570064863	25	7.265827010156485	
PA4917	PA4917	0.26850903208713395	4440.0	0.383490221749998	0.383490221749998	0.8038657376685829	1354.0	0.11284000000000016	0.11319928224154012	25	2.390918178902364	nadD2
PA0733	PA0733	0.301038215622379	4439.0	0.383438316949997	-0.383438316949997	0.47640505678746903	5042.0	0.20319999999999985	0.10528324890503715	25	1.7119372628077578	
PA2947	PA2947	0.310466986825442	4438.0	0.38333075725000004	-0.38333075725000004	0.603119924706732	4236.5	0.14741999999999972	0.08605892845409278	25	2.741269981950152	cobE
PA0180	PA0180	0.286521693457989	4437.0	0.38324003385000294	0.38324003385000294	0.584940185621395	5215.5	0.21677999999999975	0.12540177763226998	25	1.32741366982957	cttP
PA4276	PA4276	0.26730372799642	4436.0	0.382998809649997	0.382998809649997	0.643407144494095	4371.0	0.20516000000000034	0.17149269420784852	25	1.0370051649807115	secE
PA5369	PA5369	0.40773084824070605	4435.0	0.38296531240000004	-0.38296531240000004	0.7229781819316029	3481.0	0.15853999999999963	0.13374111496968083	25	1.6780577345334509	pstS
PA0815	PA0815	0.26730372799642	4434.0	0.38252292905	0.38252292905	0.7258162973495591	1829.5	0.10640000000000027	0.08019455509363899	25	3.443163051750651	
PA2651	PA2651	0.35013415922613694	4433.0	0.382507965	0.382507965	0.812644786033318	801.5	0.0975399999999999	0.13136565697827265	25	2.169272940545889	
PA1244	PA1244	0.307922861250847	4432.0	0.38198564264999896	0.38198564264999896	0.38037624022384703	5459.0	0.3724200000000005	0.17513629692328234	25	0.05461827626850345	
PA2625	PA2625	0.36026863509202794	4431.0	0.381551858649998	0.381551858649998	0.821208899860088	946.0	0.061459999999999855	0.041261846783681506	25	7.757574699167128	
PA5439	PA5439	0.271258456165727	4430.0	0.381462229649999	0.381462229649999	0.856538088646826	78.0	0.04047999999999993	0.024599915311506952	25	13.861113964506204	
PA2171	PA2171	0.291260722461925	4429.0	0.381366949800003	0.381366949800003	0.7292007378062869	4630.5	0.18377999999999964	0.14769112476155533	25	1.3378390212614601	
PA0468	PA0468	0.28020312515425	4428.0	0.381164677499998	0.381164677499998	0.6383573003555371	3396.5	0.1170600000000005	0.08023965665430069	25	3.2914482503065647	
PA3530	PA3530	0.43177813425298706	4427.0	0.3810861504	-0.3810861504	0.668634202508006	5031.0	0.24375999999999998	0.18942913802615824	25	0.7249473435340062	bfd
PA0384	PA0384	0.48705800867605603	4426.0	0.38091214944999896	0.38091214944999896	0.596303217403393	5223.5	0.2592800000000001	0.12002491755187064	25	1.0133908185975933	
PA4083	PA4083	0.5563162772669681	4425.0	0.38089306204999795	-0.38089306204999795	0.7284984532058941	3402.0	0.1400400000000001	0.08370831300812749	25	2.8772896429845947	cupB4
PA3641	PA3641	0.33586669774938005	4424.0	0.38085704065	0.38085704065	0.7313906200609119	3621.0	0.12631999999999996	0.07912883482018422	25	3.216741927622478	
PA2596	PA2596	0.348272646143336	4423.0	0.38076762180000107	-0.38076762180000107	0.7176672489802909	2780.5	0.11489999999999982	0.061469165712032196	25	4.3252192984939	
PA1621	PA1621	0.35175345513899103	4422.0	0.3807156877500039	-0.3807156877500039	0.746297202167408	1965.0	0.10088000000000007	0.07684146016311806	25	3.6417278791419663	
PA2460	PA2460	0.502354008148213	4421.0	0.38057207235	0.38057207235	0.7616642883693979	3419.0	0.14426	0.14464396807333527	25	1.6337499274784035	
PA4560	PA4560	0.473322010556925	4420.0	0.38019112009999895	0.38019112009999895	0.7607748499861992	3006.0	0.10006000000000062	0.06078930827045145	25	4.608230099505258	ileS
PA0322	PA0322	0.47871745037464397	4419.0	0.380139768449998	-0.380139768449998	0.799882265477047	1268.5	0.06815999999999976	0.04829654922110561	25	6.459669965689038	
PA4784	PA4784	0.5349478591511739	4418.0	0.380121375749999	0.380121375749999	0.614149124292949	3438.0	0.13625999999999994	0.06893144541257396	25	3.5377377376960633	
PA0861	PA0861	0.33825473297260605	4417.0	0.38008289310000104	0.38008289310000104	0.594203990855089	4264.5	0.15016	0.06206409992902484	25	3.704603681724796	rbdA
PA5383	PA5383	0.30133804469615305	4416.0	0.37996750130000206	-0.37996750130000206	0.6908784306454849	2334.0	0.09413999999999997	0.05568522395273872	25	5.132914640741864	
PA1933	PA1933	0.29436756918524704	4415.0	0.379838161549998	-0.379838161549998	0.8768858552530591	893.5	0.062139999999999966	0.052410940333738304	25	6.061676427230354	
PA4986	PA4986	0.403829245950087	4414.0	0.37982266819999894	-0.37982266819999894	0.702418511883884	3408.5	0.12855999999999926	0.07771386084004991	25	3.2331770096604338	
PA2793	PA2793	0.391897311575414	4413.0	0.37923544465000203	-0.37923544465000203	0.762577571035555	1591.0	0.08561999999999992	0.09222642878625775	25	3.1836367136201247	
PA3721	PA3721	0.291260722461925	4412.0	0.379211011050002	0.379211011050002	0.696394782764445	2196.0	0.12334000000000042	0.10973753915593296	25	2.3316634673793657	nalC
PA3865	PA3865	0.38580748608220505	4411.0	0.37904884159999996	-0.37904884159999996	0.811666821547473	742.0	0.05361999999999984	0.04431169898194665	25	7.3440840472531965	
PA5321	PA5321	0.301038215622379	4410.0	0.37883061160000203	0.37883061160000203	0.7327320113697271	2160.5	0.08551999999999982	0.045140632103092125	25	6.497707230375945	dut
PA0034	PA0034	0.6180848425745711	4409.0	0.37861514630000204	-0.37861514630000204	0.735476509500788	4471.0	0.15561999999999945	0.0854299518123867	25	2.610268899480638	
PA1181	PA1181	0.31024267295716995	4408.0	0.378125628949999	-0.378125628949999	0.7808632449841858	568.0	0.07464000000000022	0.08018604928539666	25	3.7847684435710076	
PA4802	PA4802	0.349059905566995	4407.0	0.3778160635	-0.3778160635	0.631993737468609	3302.0	0.12278000000000037	0.04866832474344351	25	5.240288521218465	
PA3703	PA3703	0.282811130064222	4406.0	0.3777744818	0.3777744818	0.778281322473688	1131.0	0.06865999999999972	0.047627836748411895	25	6.490206209298544	wspF
PA1719	PA1719	0.391897311575414	4405.0	0.377705756	0.377705756	0.7204214603457759	3326.0	0.13821999999999995	0.11590882551960083	25	2.066156351135675	pscF
PA0044	PA0044	0.383631894894584	4404.0	0.37763354365000107	0.37763354365000107	0.6773526024900091	3086.0	0.1478199999999999	0.11360658358270195	25	2.0228893115398043	exoT
PA1668	PA1668	0.313322298838817	4403.0	0.3775567794	-0.3775567794	0.477380260563382	4907.5	0.19678000000000004	0.07650681886821216	25	2.362884538584716	dotU2
PA3396	PA3396	0.275257445459764	4402.0	0.3774882	-0.3774882	0.457310670704513	4907.5	0.21394000000000013	0.11178376820152951	25	1.4630764612009393	nosL
PA1420	PA1420	0.361116799776406	4401.0	0.3773870221999989	-0.3773870221999989	0.6318535380754561	3326.0	0.12401999999999999	0.0799968072279552	25	3.1672141799111557	
PA3016	PA3016	0.30307916124823403	4400.0	0.3773729275	-0.3773729275	0.508171978048066	3586.5	0.1374599999999999	0.09219690432257847	25	2.6021798591045195	
PA3176	PA3176	0.30793554809	4399.0	0.376981321099998	-0.376981321099998	0.6177301094895681	3209.5	0.11876000000000006	0.036502888013598835	25	7.073997021928781	gltS
PA0628	PA0628	0.345974759816766	4398.0	0.37682927075000006	-0.37682927075000006	0.7338941557688679	4778.5	0.21213999999999963	0.1954092670951571	25	0.8427915072717755	
PA0974	PA0974	0.380879350898199	4397.0	0.37671186889999797	0.37671186889999797	0.793022846418007	2466.0	0.11319999999999997	0.11738576006767883	25	2.244836756588449	
PA0243	PA0243	0.391897311575414	4396.0	0.37663188575000106	-0.37663188575000106	0.9180139984293729	98.0	0.04931999999999975	0.04437925566448067	25	7.375335184180844	
PA2488	PA2488	0.33520469686259496	4395.0	0.376560863099999	-0.376560863099999	0.595897318175069	3804.5	0.1346400000000002	0.05955346337535717	25	4.062246750876692	
PA5399	PA5399	0.326115506862352	4394.0	0.37620161244999795	-0.37620161244999795	0.802526868782386	843.5	0.09201999999999991	0.08205365114768895	25	3.463363402787495	dgcB
PA4681	PA4681	0.301038215622379	4393.0	0.3760509618999989	-0.3760509618999989	0.763329018509848	1150.0	0.09728000000000024	0.10769982203637422	25	2.5884068945429397	
PA3247	PA3247	0.31024267295716995	4392.0	0.37604926354999796	0.37604926354999796	0.752098963285352	2424.0	0.08813999999999965	0.06431862742109287	25	4.476296760269177	
PA3598	PA3598	0.34129029133446903	4391.0	0.376028598099999	-0.376028598099999	0.705483043911148	2372.5	0.09791999999999987	0.05989412185960632	25	4.6433370999560575	
PA5528	PA5528	0.30133804469615305	4390.0	0.375796779099998	-0.375796779099998	0.717001824133955	3595.0	0.13774	0.07902519640384706	25	3.0124161651360226	
PA4930	PA4930	0.291260722461925	4389.0	0.37571054719999897	-0.37571054719999897	0.7241013768537908	2433.5	0.09068000000000044	0.04033605707056665	25	7.066395872589793	alr
PA1977	PA1977	0.307922861250847	4388.0	0.375421441	-0.375421441	0.616068920720444	3176.0	0.12846000000000005	0.0530490967563699	25	4.655337340316655	
PA3506	PA3506	0.47685985866846003	4387.0	0.37537734359999797	-0.37537734359999797	0.5674674491470949	3711.0	0.13631999999999989	0.07074909893419144	25	3.3789454169919764	
PA4157	PA4157	0.291260722461925	4386.0	0.37534800495	0.37534800495	0.8347922284162521	224.0	0.05673999999999976	0.05470262790762495	25	5.824363785374737	
PA1787	PA1787	0.282811130064222	4385.0	0.375206080350001	0.375206080350001	0.738871431572655	2496.5	0.1269399999999997	0.09286137966524798	25	2.673512726657359	acnB
PA2671	PA2671	0.30133804469615305	4384.0	0.374988541249998	-0.374988541249998	0.53198093411541	4129.5	0.14754000000000006	0.05472924264047505	25	4.155886876493851	
PA1582	PA1582	0.307820278575354	4383.0	0.3749494825	0.3749494825	0.5042040152330779	4661.0	0.20415999999999926	0.12451118758301766	25	1.3716798129977443	sdhD
PA5494	PA5494	0.289071043183414	4382.0	0.37494174945000003	0.37494174945000003	0.571212189385893	5417.0	0.3307799999999995	0.19866051864088785	25	0.22229756446891324	
PA0721	PA0721	0.38591535361701	4381.0	0.37392986370000103	-0.37392986370000103	0.5955198310552691	3508.5	0.14813999999999966	0.08777415621924273	25	2.5723957190317197	
PA4015	PA4015	0.31235985766151697	4380.0	0.373917773499999	0.373917773499999	0.594203990855089	4239.0	0.17410000000000028	0.10917713054176363	25	1.8302163878868591	
PA5171	PA5171	0.278757937571175	4379.0	0.373852710999998	-0.373852710999998	0.75140720107039	3943.0	0.1729600000000012	0.18475027740168581	25	1.0873743402463962	arcA
PA3919	PA3919	0.32105009815068103	4378.0	0.3736182092	-0.3736182092	0.485500544872604	5307.0	0.2865199999999998	0.15727242023529317	25	0.5538047234835819	
PA4633	PA4633	0.46634273168797297	4377.0	0.37360206	-0.37360206	0.7679119932520742	972.5	0.09666000000000025	0.08797309247718861	25	3.148031428721353	
PA4095	PA4095	0.48840758767285497	4376.0	0.3732280513000011	0.3732280513000011	0.734863835685152	3028.5	0.1172400000000005	0.07148486436535567	25	3.5810105198165876	
PA2590	PA2590	0.306474078243222	4375.0	0.372959060699997	-0.372959060699997	0.836931476870317	939.0	0.06029999999999994	0.0425365039309376	25	7.350370430245778	
PA2269	PA2269	0.355719979764501	4374.0	0.3729076499000011	-0.3729076499000011	0.6326180888891509	4031.5	0.14481999999999978	0.06754564506070453	25	3.3767928294268965	
PA4343	PA4343	0.344533541543015	4373.0	0.372734818600001	-0.372734818600001	0.6275311612100439	3109.5	0.1059400000000001	0.058092476563952083	25	4.592588134993614	
PA4553	PA4553	0.36250469314927897	4372.0	0.37262474399999895	-0.37262474399999895	0.7864382139184879	3572.0	0.12307999999999969	0.08738607821996984	25	2.855657892917916	pilX
PA2304	PA2304	0.46442021394839295	4371.0	0.37262055960000107	0.37262055960000107	0.7330988763262841	3251.5	0.15136000000000024	0.10099077103049259	25	2.1908988053293963	ambC
PA2360	PA2360	0.284696589477948	4370.0	0.372515195949997	0.372515195949997	0.6641198691133139	4731.5	0.16806	0.10753558713281837	25	1.901279394117895	hsiA3
PA1443	PA1443	0.371049874820633	4369.0	0.37242481419999895	0.37242481419999895	0.7193513756077421	3928.5	0.14403999999999978	0.10186059918666644	25	2.2421310695558403	fliM
PA4381	PA4381	0.33825473297260605	4368.0	0.37227294414999895	0.37227294414999895	0.7667847756481551	1187.5	0.08755999999999979	0.0701129029969997	25	4.060778144675919	colR
PA4417	PA4417	0.44025795085896297	4367.0	0.372089307800003	0.372089307800003	0.8038657376685829	1633.0	0.09552000000000019	0.08230285535751523	25	3.3603853304798945	murE
PA2632	PA2632	0.361642158369767	4366.0	0.372051177199999	0.372051177199999	0.779028968001617	2315.5	0.12525999999999995	0.0990948745731416	25	2.490453499871411	
PA0089	PA0089	0.306329803604432	4365.0	0.372006953849998	-0.372006953849998	0.544418606206616	5236.5	0.22010000000000005	0.13368058946608538	25	1.1363426392470881	tssG1
PA1467	PA1467	0.4161667028548571	4364.0	0.37176690005000107	-0.37176690005000107	0.544166251545433	3671.5	0.13183999999999987	0.058788235784607734	25	4.08120599041382	
PA1128	PA1128	0.297923612015544	4363.0	0.37175860295	-0.37175860295	0.5930725126601629	4284.5	0.15250000000000005	0.0595984829225262	25	3.678929264609312	
PA5224	PA5224	0.291260722461925	4362.0	0.371553033	0.371553033	0.8298380137360419	1981.0	0.10227999999999943	0.07387448251369788	25	3.6450073670576533	pepP
PA3503	PA3503	0.393585541346867	4361.0	0.3715089203	-0.3715089203	0.695077823377108	2364.5	0.10301999999999963	0.0665468944930315	25	4.034582264813505	
PA2402	PA2402	0.310466986825442	4360.0	0.37150677185000003	-0.37150677185000003	0.501130295115738	4946.0	0.2028	0.11165404157485719	25	1.510977744024541	
PA5032	PA5032	0.30364164738506605	4359.0	0.371301855900001	-0.371301855900001	0.7788347536267192	3037.5	0.09994000000000013	0.05078289574256284	25	5.343567985481447	
PA2294	PA2294	0.282811130064222	4358.0	0.370580701550002	-0.370580701550002	0.6265917969602739	3624.0	0.12091999999999983	0.04896122615566997	25	5.099151331631635	
PA4982	PA4982	0.613224364091475	4357.0	0.37057951100000003	-0.37057951100000003	0.73760154380569	3595.0	0.10745999999999994	0.049015074211920015	25	5.3681345021000055	
PA2854	PA2854	0.404916300294616	4356.0	0.37049571325	0.37049571325	0.477380260563382	5152.0	0.2471200000000004	0.11188156684637583	25	1.10273494309752	
PA3810	PA3810	0.398264811980806	4355.0	0.37048291414999895	0.37048291414999895	0.761719337842985	1542.0	0.07323999999999947	0.055994627718498745	25	5.308418436931592	hscA
PA2930	PA2930	0.310466986825442	4354.0	0.37048091774999997	0.37048091774999997	0.68581074421097	3310.5	0.12125999999999966	0.07921162583021948	25	3.1462669164773254	
PA0870	PA0870	0.326115506862352	4353.0	0.37044871664999895	-0.37044871664999895	0.592937861067516	3761.5	0.1813800000000004	0.1542170602322157	25	1.2259909271082214	phhC
PA1438	PA1438	0.33395927596241104	4352.0	0.37038301014999897	-0.37038301014999897	0.836931476870317	453.0	0.0503400000000005	0.039329727942105326	25	8.137432596053358	
PA1892	PA1892	0.298015092432549	4351.0	0.370181418850001	-0.370181418850001	0.8133588708198441	2564.0	0.10488000000000026	0.08892462632289505	25	2.9834414809533443	
PA1768	PA1768	0.32263461738473104	4350.0	0.37016222250000297	0.37016222250000297	0.7573132554900309	2753.0	0.1098199999999999	0.10452012166723325	25	2.4908335193951423	
PA2461	PA2461	0.29217197505481396	4349.0	0.37003908044999895	0.37003908044999895	0.790463029788848	1294.0	0.09195999999999989	0.08479864877068108	25	3.279286692433055	
PA4403	PA4403	0.33520469686259496	4348.0	0.369987098299998	0.369987098299998	0.439755005068646	5231.0	0.2741999999999998	0.12267079929632822	25	0.7808467773052596	secA
PA4519	PA4519	0.371049874820633	4347.0	0.36995919625000295	0.36995919625000295	0.692380163333963	3647.5	0.1224600000000002	0.05082382151445692	25	4.8697478637965315	speC
PA1581	PA1581	0.291260722461925	4346.0	0.3699123993500011	0.3699123993500011	0.632488538031309	3922.0	0.17859999999999984	0.12070435645272533	25	1.5849668145567724	sdhC
PA2798	PA2798	0.42367273724901705	4345.0	0.369860359199999	0.369860359199999	0.448583310591525	5148.5	0.23116000000000037	0.08170739460619976	25	1.6975251734372934	
PA3941	PA3941	0.288075314963209	4344.0	0.36973045034999996	0.36973045034999996	0.704123059007141	1149.0	0.09503999999999965	0.07768297217966542	25	3.5360445493086354	
PA1487	PA1487	0.500429071364476	4343.0	0.3695837566	-0.3695837566	0.585018548165386	4070.0	0.15024000000000012	0.06159632023641283	25	3.56098799016137	
PA0615	PA0615	0.333378104577028	4342.0	0.3686265088499989	-0.3686265088499989	0.619223818371401	3469.5	0.16691999999999996	0.14062158736599867	25	1.4343922055510108	
PA3701	PA3701	0.32105009815068103	4341.0	0.36851962490000106	0.36851962490000106	0.754962255441402	2264.5	0.10357999999999974	0.07927387652940941	25	3.3420798439409323	peptide chain release factor 2(prfB)
PA4977	PA4977	0.41574675389467297	4340.0	0.368409768899999	-0.368409768899999	0.7284984532058941	2760.0	0.10961999999999957	0.06510124806791316	25	3.975189056744838	aruI
PA3809	PA3809	0.307922861250847	4339.0	0.36820502250000203	0.36820502250000203	0.7512091129765479	2481.5	0.12726000000000004	0.10431843477225529	25	2.3097070333352447	fdx2
PA1982	PA1982	0.299370851452542	4338.0	0.36812187529999896	-0.36812187529999896	0.8102124869902579	1219.5	0.08415999999999975	0.07243297476518057	25	3.920339820648968	exaA
PA1362	PA1362	0.5763919150393331	4337.0	0.367917703750002	0.367917703750002	0.6042579144687901	5229.0	0.24525999999999995	0.11933183076335231	25	1.0278707949536556	
PA1622	PA1622	0.44388739219999296	4336.0	0.367717583899999	-0.367717583899999	0.695244480006766	2901.0	0.11496000000000026	0.06482073356573469	25	3.8993323585836515	
PA0971	PA0971	0.330400654038469	4335.0	0.367190434799999	0.367190434799999	0.7497552760410621	893.5	0.1015999999999998	0.1181843545765121	25	2.2472554489271	tolA
PA3265	PA3265	0.343778091831068	4334.0	0.3669190917499989	-0.3669190917499989	0.7186360496156899	1851.5	0.0817400000000002	0.04701908300537811	25	6.0651776581304135	
PA3022	PA3022	0.38580748608220505	4333.0	0.36690870554999894	-0.36690870554999894	0.594203990855089	4696.0	0.1892600000000001	0.13335948597681369	25	1.3321040063163219	
PA1076	PA1076	0.326115506862352	4332.0	0.36677238679999896	0.36677238679999896	0.470195196671877	5164.0	0.23786000000000024	0.12417842673615549	25	1.0381222422305412	
PA1052	PA1052	0.391897311575414	4331.0	0.366464102849998	-0.366464102849998	0.547942972714471	4293.0	0.16013999999999964	0.06754281358269482	25	3.054715844749185	
PA5565	PA5565	0.330811229268355	4330.0	0.36628576854999795	0.36628576854999795	0.831465286829919	252.0	0.05902000000000014	0.04749286788560982	25	6.469724449786245	gidA
PA3132	PA3132	0.307260916044102	4329.0	0.366206647950002	-0.366206647950002	0.576073541425891	4443.0	0.1492400000000003	0.07664421591570586	25	2.8308287240960754	
PA0761	PA0761	0.36148177429309597	4328.0	0.366120425349999	0.366120425349999	0.46793299568015395	4533.0	0.17380000000000043	0.059004060594730595	25	3.259443899479249	nadB
