pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Module-M00324: Dipeptide transport system	KEGG-Module-M00324: Dipeptide transport system	0.143834703399245	79.5	0.143834703399245	0.403991476044067	48.0	29.283489096573206	0.3805222624414912	0.2321040703229169	25	-1.0197475585540248
KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	0.143834703399245	79.5	0.143834703399245	0.40629138779505797	47.0	28.66043613707165	0.40927594388916283	0.21538501174299557	25	-1.2324034915050215
KEGG-Module-M00200: Putative sorbitol/mannitol transport system	KEGG-Module-M00200: Putative sorbitol/mannitol transport system	0.15539148679582998	77.5	0.15539148679582998	0.19327395353880103	80.0	49.22118380062305	0.2197399675414227	0.10380383529466224	25	-0.6199046553812797
KEGG-Pathway-pae00740: Riboflavin metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00740: Riboflavin metabolism - Pseudomonas aeruginosa PAO1	0.15539148679582998	77.5	0.15539148679582998	0.13878210334434302	85.0	52.336448598130836	0.16249413239899935	0.10184987764592215	25	-0.06973641763087322
KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	0.15994816927038902	76.0	0.15994816927038902	0.217466711424415	74.0	45.482866043613704	0.21702970820612386	0.135496238185436	25	-0.42127766571360303
KEGG-Module-M00193: Putative spermidine/putrescine transport system	KEGG-Module-M00193: Putative spermidine/putrescine transport system	0.162656400384986	75.0	0.162656400384986	0.237129740792488	71.0	43.613707165109034	0.2714928714008525	0.16138111077604686	25	-0.6744065057706905
KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	0.168753021712377	74.0	0.168753021712377	0.142745648381017	84.0	51.71339563862928	0.16588055300270527	0.0895286988408514	25	0.03208433437391851
KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	0.17542132273038502	72.5	0.17542132273038502	0.345582812249479	57.0	34.890965732087224	0.32049920784082525	0.1271117472248389	25	-1.1413412865281627
KEGG-Module-M00260: DNA polymerase III complex, bacteria	KEGG-Module-M00260: DNA polymerase III complex, bacteria	0.17542132273038502	72.5	0.17542132273038502	0.131131301970251	86.0	52.95950155763239	0.14161634233919446	0.07132391006549964	25	0.4739642058342859
KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	0.18628386317820703	71.0	0.18628386317820703	0.43724127735068	45.0	27.414330218068535	0.3938855013711056	0.23819841750088241	25	-0.871549191514379
KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	0.217767254986368	70.0	0.217767254986368	0.20651059493314103	78.0	47.97507788161994	0.20848797225033816	0.09359471463630555	25	0.0991432344453177
KEGG-Module-M00185: Sulfate transport system	KEGG-Module-M00185: Sulfate transport system	0.217983369146745	68.5	0.217983369146745	0.48044358302551293	37.0	22.429906542056074	0.497183201185539	0.13627597536746053	25	-2.048782489253497
KEGG-Pathway-pae00930: Caprolactam degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00930: Caprolactam degradation - Pseudomonas aeruginosa PAO1	0.217983369146745	68.5	0.217983369146745	0.541350195562913	28.0	16.822429906542055	0.5766469720956791	0.17122059625852126	25	-2.0947456718781527
KEGG-Module-M00230: Glutamate/aspartate transport system	KEGG-Module-M00230: Glutamate/aspartate transport system	0.224547672229587	65.5	0.224547672229587	0.470733567055963	40.0	24.299065420560748	0.4525710145660939	0.193686599780033	25	-1.1772799078277467
KEGG-Pathway-pae04122: Sulfur relay system - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae04122: Sulfur relay system - Pseudomonas aeruginosa PAO1	0.224547672229587	65.5	0.224547672229587	0.0223017602022508	115.0	71.02803738317756	0.05816476436150921	0.07073423212294276	25	2.352226112794843
KEGG-Module-M00299: Spermidine/putrescine transport system	KEGG-Module-M00299: Spermidine/putrescine transport system	0.224547672229587	65.5	0.224547672229587	0.0510010458997011	102.0	62.928348909657316	0.10249791372308005	0.14730599659967697	25	0.8285457572931867
KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	0.224547672229587	65.5	0.224547672229587	0.0737022712428672	95.0	58.56697819314641	0.08900262531967154	0.055485282093155876	25	2.4429009242909654
KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	0.23448125386377697	63.0	0.23448125386377697	0.0755644037228914	94.0	57.943925233644855	0.08185394036243769	0.049355376401556295	25	3.0924151456076543
KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	0.260288894205552	61.5	0.260288894205552	0.6306429299548559	19.0	11.214953271028037	0.5800619733898809	0.24625133584760728	25	-1.298563835536797
KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	0.260288894205552	61.5	0.260288894205552	0.38703247757500797	49.0	29.906542056074766	0.4841854047892308	0.2527221819903478	25	-0.8859392904111204
KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	0.277956679200018	60.0	0.277956679200018	0.6169382849838829	21.0	12.461059190031152	0.6566888942539844	0.16948288016296695	25	-2.2346340508834572
KEGG-Module-M00300: Putrescine transport system	KEGG-Module-M00300: Putrescine transport system	0.280230368873028	59.0	0.280230368873028	0.36763101576365004	53.0	32.398753894081	0.43983375081025533	0.188176340947002	25	-0.8481586002470844
KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa PAO1	0.284435368890317	58.0	0.284435368890317	0.304504109503746	62.0	38.006230529595015	0.3306431908334502	0.10863648201268912	25	-0.42534350419904
KEGG-Module-M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	KEGG-Module-M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	0.28608802708525705	56.5	0.28608802708525705	0.38600988183824897	50.0	30.529595015576323	0.408108797372307	0.16312374998697285	25	-0.7480257797947545
KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	0.28608802708525705	56.5	0.28608802708525705	0.292858056720449	63.0	38.62928348909657	0.3648748346608554	0.21312800505697435	25	-0.3696689581199651
KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	0.30041581815492796	54.5	0.30041581815492796	0.5519739705303299	27.0	16.1993769470405	0.5536185087482489	0.11541472805291396	25	-2.193850775069501
KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	0.30041581815492796	54.5	0.30041581815492796	0.239135491374297	70.0	42.99065420560748	0.2541697295473917	0.09046028539643654	25	0.5112308501445212
KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC	KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC	0.341882972538559	53.0	0.341882972538559	0.201449742268041	79.0	48.598130841121495	0.2086892155238366	0.07396522824237704	25	1.8007617928015995
KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	0.34840001193764003	52.0	0.34840001193764003	0.6920680402055761	13.0	7.4766355140186915	0.6695626690063228	0.17311735349098994	25	-1.8551730984346289
KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA	KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA	0.35410413064550705	51.0	0.35410413064550705	0.339224705662682	58.0	35.51401869158878	0.32531999692116137	0.15031516093038438	25	0.191491886421733
KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	0.36172796757976794	50.0	0.36172796757976794	0.5042360871730049	34.0	20.5607476635514	0.5294257431765109	0.14216635632498573	25	-1.1795883353259304
KEGG-Module-M00349: Microcin C transport system	KEGG-Module-M00349: Microcin C transport system	0.36313209974985494	49.0	0.36313209974985494	0.28311861526340304	65.0	39.875389408099686	0.32933893771132217	0.19171252152813723	25	0.1762699784509017
KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	0.3752140433723661	47.0	0.3752140433723661	0.75886274005487	8.0	4.361370716510903	0.7595652279931524	0.16531266923383472	25	-2.324995334006262
KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	0.3752140433723661	47.0	0.3752140433723661	0.21272583146047802	75.0	46.10591900311526	0.25051012263222694	0.12892075988541066	25	0.9672912326221192
KEGG-Pathway-pae02060: Phosphotransferase system (PTS) - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02060: Phosphotransferase system (PTS) - Pseudomonas aeruginosa PAO1	0.3752140433723661	47.0	0.3752140433723661	0.48816314992135296	36.0	21.806853582554517	0.48998053337106895	0.07291797643922623	25	-1.573912162721019
KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	0.436142168674699	45.0	0.436142168674699	0.328407675204607	60.0	36.7601246105919	0.3546002773181285	0.1182878926681347	25	0.6893511205355753
KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	0.43679722888356	44.0	0.43679722888356	0.269830564463959	66.0	40.49844236760124	0.3069510574619605	0.10091937316531581	25	1.2866327579036658
KEGG-Module-M00222: Phosphate transport system	KEGG-Module-M00222: Phosphate transport system	0.44342320951220604	43.0	0.44342320951220604	0.534345964021104	31.0	18.69158878504673	0.5364810073303965	0.1432693004061506	25	-0.649530622082911
KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	0.44623595505617997	42.0	0.44623595505617997	0.822804217788867	4.0	1.8691588785046727	0.7950304767690486	0.1217641208701814	25	-2.864509834425982
KEGG-Pathway-pae00312: beta-Lactam resistance - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00312: beta-Lactam resistance - Pseudomonas aeruginosa PAO1	0.44873768592599494	41.0	0.44873768592599494	0.23281092012133497	72.0	44.23676012461059	0.22348316125331802	0.10115733877359356	25	2.2267739286502275
KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	0.455899706107399	39.5	0.455899706107399	0.209337196667874	76.0	46.72897196261682	0.2513968286394482	0.193850968610687	25	1.0549489586438752
KEGG-Module-M00323: Urea transport system	KEGG-Module-M00323: Urea transport system	0.455899706107399	39.5	0.455899706107399	0.252912350714516	67.5	41.43302180685358	0.3360776808339875	0.18722439327815163	25	0.6399915266137187
KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	0.468793891271372	37.0	0.468793891271372	0.5962627283039891	23.0	13.707165109034268	0.5720312277989483	0.19893270832490073	25	-0.5189560701047066
KEGG-Module-M00254: ABC-2 type transport system	KEGG-Module-M00254: ABC-2 type transport system	0.468793891271372	37.0	0.468793891271372	0.349555754970022	56.0	34.26791277258567	0.3854056497500891	0.18713284784179	25	0.44560985675685766
KEGG-Module-M00328: Hemophore/metalloprotease transport system	KEGG-Module-M00328: Hemophore/metalloprotease transport system	0.468793891271372	37.0	0.468793891271372	0.536353502425645	29.0	17.445482866043612	0.4975429487826117	0.21132793987895174	25	-0.1360400216256643
KEGG-Pathway-pae01212: Fatty acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01212: Fatty acid metabolism - Pseudomonas aeruginosa PAO1	0.481939025594142	35.0	0.481939025594142	0.44641420184590397	44.0	26.79127725856698	0.4551575225332475	0.21557185525798037	25	0.12423469208837297
KEGG-Module-M00190: Iron(III) transport system	KEGG-Module-M00190: Iron(III) transport system	0.505094416519495	34.0	0.505094416519495	0.34977913139114	55.0	33.64485981308411	0.38577466226812873	0.18718516286811804	25	0.6374423721576344
KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	0.51255175881766	33.0	0.51255175881766	0.698499578499215	12.0	6.853582554517133	0.6480111069330665	0.17574157993564377	25	-0.7707871305413975
KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	0.5775984183147579	32.0	0.5775984183147579	0.554608362968764	26.0	15.576323987538942	0.5306697632568107	0.16829084408211983	25	0.2788544754998537
KEGG-Pathway-pae00920: Sulfur metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00920: Sulfur metabolism - Pseudomonas aeruginosa PAO1	0.579252726850777	31.0	0.579252726850777	0.2432800557736	69.0	42.36760124610592	0.2890099759303482	0.2726330374446187	25	1.0645912675912845
KEGG-Module-M00235: Arginine/ornithine transport system	KEGG-Module-M00235: Arginine/ornithine transport system	0.597398312673799	30.0	0.597398312673799	0.47807984384417795	38.0	23.05295950155763	0.44936773417575976	0.14499897432931202	25	1.0209077628497012
KEGG-Module-M00334: Type VI secretion system	KEGG-Module-M00334: Type VI secretion system	0.5997812554675771	29.0	0.5997812554675771	0.5350870406189561	30.0	18.068535825545172	0.49661315458319794	0.2820439446241239	25	0.3657873280061725
KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	0.6115825153697	28.0	0.6115825153697	0.722441688567674	10.0	5.607476635514018	0.6599932586312383	0.1763234848063207	25	-0.2745564115563741
KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	0.612723561430793	26.5	0.612723561430793	0.380609964119758	51.0	31.15264797507788	0.4078892692164874	0.23805251865456045	25	0.8604584121688793
KEGG-Module-M00238: D-Methionine transport system	KEGG-Module-M00238: D-Methionine transport system	0.612723561430793	26.5	0.612723561430793	0.653111811023622	16.0	9.345794392523365	0.6287412816091692	0.11631129333218852	25	-0.13771422980079095
KEGG-Module-M00208: Glycine betaine/proline transport system	KEGG-Module-M00208: Glycine betaine/proline transport system	0.6233949496616601	24.5	0.6233949496616601	0.419910482525834	46.0	28.037383177570092	0.49035911288979617	0.2154531525079766	25	0.6174699011050145
KEGG-Module-M00223: Phosphonate transport system	KEGG-Module-M00223: Phosphonate transport system	0.6233949496616601	24.5	0.6233949496616601	0.7676251434594621	6.0	3.1152647975077876	0.776846525906554	0.16109934114076846	25	-0.9525276463471571
KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	0.6236935402182421	22.5	0.6236935402182421	0.707824835566343	11.0	6.230529595015576	0.6657063491769293	0.14919321668279314	25	-0.2815999942411098
KEGG-Pathway-pae00780: Biotin metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00780: Biotin metabolism - Pseudomonas aeruginosa PAO1	0.6236935402182421	22.5	0.6236935402182421	0.580935913610285	25.0	14.953271028037383	0.5576118289404625	0.16174442299409947	25	0.40855635115277095
KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	0.630110970495379	21.0	0.630110970495379	0.663805503247219	15.0	8.722741433021808	0.6396100157174575	0.20820774677647977	25	-0.045622919267629826
KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	0.659338984272811	19.5	0.659338984272811	0.617334552319243	20.0	11.838006230529595	0.5920645377322468	0.17662987145068185	25	0.3808780813122454
KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD	KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD	0.659338984272811	19.5	0.659338984272811	0.512373820413939	32.0	19.314641744548286	0.49315102312095804	0.21844478330940398	25	0.7607778891952995
KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa PAO1	0.6732384980878431	18.0	0.6732384980878431	0.309156449239823	61.0	37.38317757009346	0.3609866697040306	0.23518757363538909	25	1.327671456264505
KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	0.6802344803031459	17.0	0.6802344803031459	0.45175711487498604	42.0	25.54517133956386	0.46723624074257203	0.1868858599420125	25	1.1397236774717125
KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia	KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia	0.6821189736702199	16.0	0.6821189736702199	0.36079431759451897	54.0	33.021806853582554	0.4960667381499371	0.3103173959129477	25	0.599554642990351
KEGG-Module-M00236: Putative polar amino acid transport system	KEGG-Module-M00236: Putative polar amino acid transport system	0.6876130198915009	15.0	0.6876130198915009	0.376890162091598	52.0	31.77570093457944	0.4077015796977595	0.17629975485256064	25	1.5877018117684347
KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa PAO1	0.7557994929927769	14.0	0.7557994929927769	0.648990011098779	17.0	9.968847352024921	0.6232762620479505	0.11241714387361654	25	1.1788524986350293
KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	0.7612370043694471	13.0	0.7612370043694471	0.5851794808133219	24.0	14.330218068535824	0.5763537247637897	0.19169684937866233	25	0.9644565375221898
KEGG-Module-M00237: Branched-chain amino acid transport system	KEGG-Module-M00237: Branched-chain amino acid transport system	0.79714874941287	11.0	0.79714874941287	0.7239713977538129	9.0	4.984423676012461	0.6043444547315012	0.2367458484626519	25	0.8143935614219853
KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	0.79714874941287	11.0	0.79714874941287	0.857783773446424	2.0	0.6230529595015576	0.8161637099000592	0.1686699515417144	25	-0.11273472431446416
KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism - Pseudomonas aeruginosa PAO1	0.79714874941287	11.0	0.79714874941287	0.28391565097075	64.0	39.25233644859813	0.33856232370570394	0.24095659868002894	25	1.9031909821906643
KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA	KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA	0.8123854633623729	8.5	0.8123854633623729	0.32879297472525604	59.0	36.13707165109034	0.410723522669152	0.2741111386922664	25	1.465325132752634
KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	0.8123854633623729	8.5	0.8123854633623729	0.7598543305604699	7.0	3.7383177570093453	0.7694225868880415	0.15340349102352532	25	0.28006452909042845
KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	0.8205941959054251	7.0	0.8205941959054251	0.50331897092846	35.0	21.18380062305296	0.5368122736793489	0.2335519564450134	25	1.2150697709650264
KEGG-Module-M00242: Zinc transport system	KEGG-Module-M00242: Zinc transport system	0.823072273888207	6.0	0.823072273888207	0.510502087610098	33.0	19.937694704049843	0.5128439799949149	0.10763318537646648	25	2.882273648301058
KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF	KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF	0.8231130476882109	5.0	0.8231130476882109	0.672641373716988	14.0	8.09968847352025	0.6161577087817474	0.21134034472239377	25	0.9792514494963556
KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	0.8690774175831769	3.5	0.8690774175831769	0.78469141477991	5.0	2.4922118380062304	0.7347887423273507	0.12869388828274472	25	1.043473602730765
KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	0.8690774175831769	3.5	0.8690774175831769	0.918908485368139	1.0	0.0	0.869920664662508	0.15406959094477668	25	-0.005473157124388544
KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	0.895033886213662	2.0	0.895033886213662	0.834177886679971	3.0	1.246105919003115	0.8176789595035051	0.09810904410944266	25	0.7884586728198661
KEGG-Pathway-pae00040: Pentose and glucuronate interconversions - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00040: Pentose and glucuronate interconversions - Pseudomonas aeruginosa PAO1	0.9101088646967339	1.0	0.9101088646967339	0.63256786522205	18.0	10.59190031152648	0.6053657704367233	0.22997445204389888	25	1.3251171665009094
