pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	0.162831431432895	81.0	0.162831431432895	0.11811996502014	85.0	52.17391304347826	0.17538936401696187	0.15357030783089728	25	-0.08177318103636895
KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	0.16898326898326899	80.0	0.16898326898326899	0.0739919325897535	96.0	59.006211180124225	0.07143059727782379	0.050138637070465765	25	1.9456586258685666
KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	0.17337428056008897	79.0	0.17337428056008897	0.0148377852542266	118.0	72.67080745341615	0.054774405449978324	0.0810400729108789	25	1.4634719694852305
KEGG-Module-M00185: Sulfate transport system	KEGG-Module-M00185: Sulfate transport system	0.17523400991434998	78.0	0.17523400991434998	0.431925685302331	37.0	22.360248447204967	0.4993070499582472	0.16776620600250597	25	-1.9316943964212703
KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	0.179945776576982	76.5	0.179945776576982	0.304406180946749	58.0	35.40372670807454	0.3556263854233335	0.22625044050303325	25	-0.7764873670776179
KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00350: Tyrosine metabolism - Pseudomonas aeruginosa PAO1	0.179945776576982	76.5	0.179945776576982	0.544779097515268	22.0	13.043478260869563	0.535279579625045	0.2516295023548648	25	-1.4121309294923117
KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03410: Base excision repair - Pseudomonas aeruginosa PAO1	0.191085127535501	75.0	0.191085127535501	0.314299046857186	56.0	34.161490683229815	0.4236585500286154	0.27756044870190916	25	-0.8379198966596666
KEGG-Module-M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	KEGG-Module-M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	0.199563731895895	74.0	0.199563731895895	0.461346046251399	35.0	21.118012422360245	0.4474139762868214	0.16361945000487588	25	-1.5147969534400736
KEGG-Module-M00200: Putative sorbitol/mannitol transport system	KEGG-Module-M00200: Putative sorbitol/mannitol transport system	0.218625234754567	73.0	0.218625234754567	0.18806711179592497	74.0	45.3416149068323	0.24288797341874913	0.1373519186865359	25	-0.17664652154990623
KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	0.22215348927121603	72.0	0.22215348927121603	0.15655922659710997	78.0	47.826086956521735	0.19100278009580174	0.13416760056952481	25	0.23217758268899047
KEGG-Module-M00529: Denitrification, nitrate => nitrogen	KEGG-Module-M00529: Denitrification, nitrate => nitrogen	0.23075993883792104	70.5	0.23075993883792104	0.34186662946428603	48.0	29.19254658385093	0.40847327792555105	0.31362397660067415	25	-0.5666446201398239
KEGG-Module-M00300: Putrescine transport system	KEGG-Module-M00300: Putrescine transport system	0.23075993883792104	70.5	0.23075993883792104	0.39072711066826	42.0	25.465838509316768	0.4441745984677369	0.18143736786556205	25	-1.1762442441732714
KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa PAO1	0.23270605206216	69.0	0.23270605206216	0.37587704911475	46.0	27.95031055900621	0.3556988596856073	0.2255911724125083	25	-0.5452022182789443
KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00340: Histidine metabolism - Pseudomonas aeruginosa PAO1	0.23372604795732602	68.0	0.23372604795732602	0.32014822865250797	52.0	31.677018633540367	0.3364242182139608	0.1430660553761939	25	-0.7178374352084337
KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	0.23620716628718696	67.0	0.23620716628718696	0.155384537234583	79.0	48.4472049689441	0.18039763168227235	0.07575265024780636	25	0.7367337568038518
KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism - Pseudomonas aeruginosa PAO1	0.23959367083145802	65.0	0.23959367083145802	0.20398834058836396	70.0	42.857142857142854	0.2059750557155717	0.08255530933762846	25	0.4072253545607279
KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC	KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC	0.23959367083145802	65.0	0.23959367083145802	0.19254437526305898	72.0	44.099378881987576	0.1927367146621342	0.07216462174789168	25	0.6493064750345311
KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03420: Nucleotide excision repair - Pseudomonas aeruginosa PAO1	0.23959367083145802	65.0	0.23959367083145802	0.251680658863852	66.5	40.683229813664596	0.30768874857405365	0.20137022536929755	25	-0.3381586211055506
KEGG-Pathway-pae02060: Phosphotransferase system (PTS) - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02060: Phosphotransferase system (PTS) - Pseudomonas aeruginosa PAO1	0.240450405615415	63.0	0.240450405615415	0.496535935899753	31.0	18.633540372670804	0.49529773334933075	0.08881254666497168	25	-2.8694969044776797
KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	0.242198538613702	62.0	0.242198538613702	0.673135309303897	10.0	5.590062111801242	0.6051265190486296	0.2639456627963605	25	-1.3750102069869357
KEGG-Module-M00328: Hemophore/metalloprotease transport system	KEGG-Module-M00328: Hemophore/metalloprotease transport system	0.26046959662853697	60.5	0.26046959662853697	0.32772732865756105	50.0	30.43478260869565	0.39216589294112053	0.2229453848126508	25	-0.5907110228958218
KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	0.26046959662853697	60.5	0.26046959662853697	0.188321409973467	73.0	44.72049689440994	0.18256078150586486	0.09177762352112838	25	0.8488868215762474
KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00590: Arachidonic acid metabolism - Pseudomonas aeruginosa PAO1	0.261129605597247	59.0	0.261129605597247	0.5806493576058089	20.0	11.801242236024843	0.5676592465787266	0.11359755096543779	25	-2.6983824772308833
KEGG-Module-M00083: Fatty acid biosynthesis, elongation	KEGG-Module-M00083: Fatty acid biosynthesis, elongation	0.26780956609997497	58.0	0.26780956609997497	0.13091767510084298	82.0	50.31055900621118	0.15089126150218637	0.08851352231199178	25	1.320908958810563
KEGG-Module-M00082: Fatty acid biosynthesis, initiation	KEGG-Module-M00082: Fatty acid biosynthesis, initiation	0.27899109631674396	57.0	0.27899109631674396	0.193164910397303	71.0	43.47826086956522	0.2678334464342138	0.2245233624301038	25	0.04969482802041873
KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa PAO1	0.288592039727172	56.0	0.288592039727172	0.29551161270599	61.0	37.267080745341616	0.3278397403711073	0.10526318569160173	25	-0.37285305765799764
KEGG-Module-M00087: beta-Oxidation	KEGG-Module-M00087: beta-Oxidation	0.292269349421759	55.0	0.292269349421759	0.316121454672003	55.0	33.54037267080745	0.3459584893819585	0.21807191183859878	25	-0.2461992445865123
KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa PAO1	0.297798927953404	54.0	0.297798927953404	0.27525716957606	62.0	37.88819875776397	0.31052510539766714	0.14189799283109938	25	-0.08968539434811491
KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA	KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA	0.298022875816993	53.0	0.298022875816993	0.301355911592132	59.0	36.024844720496894	0.3123982354849116	0.1435166794770763	25	-0.10016507990776598
KEGG-Module-M00230: Glutamate/aspartate transport system	KEGG-Module-M00230: Glutamate/aspartate transport system	0.31465428933715	52.0	0.31465428933715	0.41047670835599104	40.0	24.223602484472046	0.3983493637347064	0.19941260419438936	25	-0.419708045715955
KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	0.316534972197834	51.0	0.316534972197834	0.34180738314701803	49.0	29.813664596273288	0.40627899177912136	0.23313115098014237	25	-0.38495078501513325
KEGG-Module-M00349: Microcin C transport system	KEGG-Module-M00349: Microcin C transport system	0.330432835820896	50.0	0.330432835820896	0.324059499661934	51.0	31.05590062111801	0.35842438487232847	0.1939911588682564	25	-0.14429291115499826
KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa PAO1	0.346661513764195	49.0	0.346661513764195	0.134043516671575	81.0	49.68944099378882	0.21923177485876483	0.18176078445215502	25	0.7010848863219645
KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00052: Galactose metabolism - Pseudomonas aeruginosa PAO1	0.35140262744951	48.0	0.35140262744951	0.174051942437156	76.0	46.58385093167702	0.21537198120734274	0.13523403210016532	25	1.0058906336639575
KEGG-Module-M00222: Phosphate transport system	KEGG-Module-M00222: Phosphate transport system	0.36784700254712394	47.0	0.36784700254712394	0.52211342427109	26.0	15.527950310559003	0.5248420279704741	0.1551592018518819	25	-1.0118318704244222
KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00562: Inositol phosphate metabolism - Pseudomonas aeruginosa PAO1	0.402354412525749	46.0	0.402354412525749	0.608826956095168	18.0	10.559006211180122	0.6165399826666274	0.16642923619536293	25	-1.2869467831328425
KEGG-Module-M00208: Glycine betaine/proline transport system	KEGG-Module-M00208: Glycine betaine/proline transport system	0.40391400142814204	43.5	0.40391400142814204	0.313458669054014	57.0	34.78260869565217	0.3840340047442821	0.22937133211337052	25	0.086671671218415
KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism - Pseudomonas aeruginosa PAO1	0.40391400142814204	43.5	0.40391400142814204	0.8093265320316421	6.0	3.1055900621118013	0.8006989018080759	0.1062847985845436	25	-3.733223430482523
KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00380: Tryptophan metabolism - Pseudomonas aeruginosa PAO1	0.40391400142814204	43.5	0.40391400142814204	0.6214618492795949	15.0	8.695652173913041	0.5989134485477954	0.23126719193057327	25	-0.84317816760707
KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00051: Fructose and mannose metabolism - Pseudomonas aeruginosa PAO1	0.40391400142814204	43.5	0.40391400142814204	0.699048103029694	9.0	4.968944099378882	0.6538423658100093	0.1822691776661758	25	-1.3712047620010037
KEGG-Pathway-pae00312: beta-Lactam resistance - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00312: beta-Lactam resistance - Pseudomonas aeruginosa PAO1	0.407094801223242	40.5	0.407094801223242	0.16419666572824	77.0	47.20496894409938	0.1941045215284965	0.09523566678635352	25	2.2364549635858193
KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine	0.407094801223242	40.5	0.407094801223242	0.475077489642474	33.0	19.875776397515526	0.4766661679546793	0.16772269008971483	25	-0.41479996948667835
KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies - Pseudomonas aeruginosa PAO1	0.419169442070205	39.0	0.419169442070205	0.4176665985800321	39.0	23.602484472049685	0.4829396969284898	0.22441280091113558	25	-0.2841649611758866
KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00071: Fatty acid degradation - Pseudomonas aeruginosa PAO1	0.432855049667919	37.0	0.432855049667919	0.611313868613139	17.0	9.937888198757763	0.559243919878643	0.24301182013212153	25	-0.5200935087931461
KEGG-Module-M00235: Arginine/ornithine transport system	KEGG-Module-M00235: Arginine/ornithine transport system	0.432855049667919	37.0	0.432855049667919	0.37982698126486597	45.0	27.329192546583847	0.412151316713125	0.1755272474405785	25	0.11795167563259866
KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa PAO1	0.432855049667919	37.0	0.432855049667919	0.6265985841700981	14.0	8.074534161490682	0.6182479860846688	0.1968929923186217	25	-0.9415923554899204
KEGG-Module-M00237: Branched-chain amino acid transport system	KEGG-Module-M00237: Branched-chain amino acid transport system	0.43336165577341995	35.0	0.43336165577341995	0.4979305237524079	30.0	18.012422360248443	0.5396232066019219	0.22822973366777835	25	-0.4655903028970848
KEGG-Module-M00299: Spermidine/putrescine transport system	KEGG-Module-M00299: Spermidine/putrescine transport system	0.441821131558414	34.0	0.441821131558414	0.13458669354838698	80.0	49.06832298136646	0.21558906299669756	0.2611630617668729	25	0.8662483393752768
KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	0.46950322953316204	33.0	0.46950322953316204	0.518988184054523	27.0	16.149068322981364	0.48373650179301103	0.15780075375857583	25	-0.09019774570674682
KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00360: Phenylalanine metabolism - Pseudomonas aeruginosa PAO1	0.497950294645145	32.0	0.497950294645145	0.631245409715665	13.0	7.453416149068322	0.607995847162472	0.15765267869334698	25	-0.6980252630618383
KEGG-Pathway-pae01212: Fatty acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01212: Fatty acid metabolism - Pseudomonas aeruginosa PAO1	0.52515243087676	30.0	0.52515243087676	0.434050659812658	36.0	21.739130434782606	0.4712619580432495	0.24032014797133966	25	0.22424450587446138
KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD	KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD	0.52515243087676	30.0	0.52515243087676	0.5409546219371121	23.0	13.664596273291924	0.5366817618686452	0.22043902794151482	25	-0.05230167769994031
KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine	0.52515243087676	30.0	0.52515243087676	0.29673223866038	60.0	36.64596273291925	0.3203709454785145	0.09959942463058566	25	2.0560508874200845
KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00561: Glycerolipid metabolism - Pseudomonas aeruginosa PAO1	0.527363043794969	28.0	0.527363043794969	0.8165934406869559	5.0	2.484472049689441	0.7858138391285621	0.16970368217897955	25	-1.5229533738756214
KEGG-Module-M00190: Iron(III) transport system	KEGG-Module-M00190: Iron(III) transport system	0.527976597071664	27.0	0.527976597071664	0.26451782600365603	63.0	38.50931677018634	0.3006118836038376	0.16204420064122016	25	1.4031030581046926
KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate	0.533798749080206	26.0	0.533798749080206	0.5374666876424221	24.0	14.285714285714285	0.5935867399406246	0.23002235395512324	25	-0.2599225241912059
KEGG-Module-M00323: Urea transport system	KEGG-Module-M00323: Urea transport system	0.5432673768758499	25.0	0.5432673768758499	0.256186450858971	65.0	39.75155279503105	0.35524593601145016	0.1966704776323111	25	0.9560226991257869
KEGG-Module-M00254: ABC-2 type transport system	KEGG-Module-M00254: ABC-2 type transport system	0.5614149546944119	24.0	0.5614149546944119	0.36213078611665295	47.0	28.57142857142857	0.40289253981319745	0.18243629763108277	25	0.8689192717656099
KEGG-Module-M00238: D-Methionine transport system	KEGG-Module-M00238: D-Methionine transport system	0.571032691151327	23.0	0.571032691151327	0.671826196057715	11.0	6.211180124223602	0.6456978379075586	0.10415048150290908	25	-0.7168967985438078
KEGG-Pathway-pae00780: Biotin metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00780: Biotin metabolism - Pseudomonas aeruginosa PAO1	0.587946444468184	22.0	0.587946444468184	0.5109308866194411	28.0	16.770186335403725	0.5051945726873441	0.1841928023573217	25	0.44926767344744983
KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00564: Glycerophospholipid metabolism - Pseudomonas aeruginosa PAO1	0.620240547544687	21.0	0.620240547544687	0.534404212205936	25.0	14.906832298136644	0.5549714303067399	0.2056201311206832	25	0.31742571547938175
KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa PAO1	0.6257082125603871	20.0	0.6257082125603871	0.392982846959234	41.0	24.844720496894407	0.4258161020194541	0.2204653921251726	25	0.9066824893198713
KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00790: Folate biosynthesis - Pseudomonas aeruginosa PAO1	0.629289016618768	19.0	0.629289016618768	0.251680658863852	66.5	40.683229813664596	0.3264660402708953	0.2561719341743483	25	1.1821083262843857
KEGG-Pathway-pae00920: Sulfur metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00920: Sulfur metabolism - Pseudomonas aeruginosa PAO1	0.662877726635982	18.0	0.662877726635982	0.0931129476584022	91.0	55.900621118012424	0.2207261716376486	0.27510029521415497	25	1.607237660919758
KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03070: Bacterial secretion system - Pseudomonas aeruginosa PAO1	0.7129799235549399	17.0	0.7129799235549399	0.599828820417056	19.0	11.180124223602483	0.5770124020122991	0.20014490526915868	25	0.6793454040700616
KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00643: Styrene degradation - Pseudomonas aeruginosa PAO1	0.726149917222121	16.0	0.726149917222121	0.8508997674992441	2.0	0.6211180124223602	0.8080315397525618	0.1702978719394384	25	-0.48081412643582366
KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism - Pseudomonas aeruginosa PAO1	0.756127050195729	15.0	0.756127050195729	0.12962638877115498	83.0	50.931677018633536	0.21840417487961752	0.21053175233512708	25	2.554117701258466
KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate	0.7711017158080269	13.5	0.7711017158080269	0.714267418032787	8.0	4.3478260869565215	0.7365023086962965	0.1672103101489651	25	0.2069214935425112
KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia	KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia	0.7711017158080269	13.5	0.7711017158080269	0.316175709167225	54.0	32.91925465838509	0.43221581699646344	0.3516440811375725	25	0.9637184783979977
KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa PAO1	0.777364269644648	12.0	0.777364269644648	0.654251182626147	12.0	6.832298136645963	0.6447193518406202	0.13966701759695652	25	0.9497225621786186
KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00363: Bisphenol degradation - Pseudomonas aeruginosa PAO1	0.788173151249678	10.5	0.788173151249678	0.91221942700828	1.0	0.0	0.8219187965023477	0.2021808779345442	25	-0.16690819427342066
KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF	KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF	0.788173151249678	10.5	0.788173151249678	0.617768698039697	16.0	9.316770186335402	0.5388048437522499	0.23860141900575318	25	1.0451249977327892
KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin	0.7983131211646991	9.0	0.7983131211646991	0.318488458087598	53.0	32.298136645962735	0.41636210918622785	0.25253901216871344	25	1.5124435971235275
KEGG-Module-M00242: Zinc transport system	KEGG-Module-M00242: Zinc transport system	0.802374578941302	7.5	0.802374578941302	0.47328026291399705	34.0	20.496894409937887	0.4831200833053115	0.12291644789637958	25	2.5973293330533513
KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA	KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA	0.802374578941302	7.5	0.802374578941302	0.38133493698472404	44.0	26.708074534161486	0.43320804675281366	0.2869560530562403	25	1.2864915315661096
KEGG-Module-M00223: Phosphonate transport system	KEGG-Module-M00223: Phosphonate transport system	0.8190187025327041	6.0	0.8190187025327041	0.8442799756542909	3.0	1.2422360248447206	0.8204489486956564	0.17068039823202882	25	-0.008379674395931281
KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00410: beta-Alanine metabolism - Pseudomonas aeruginosa PAO1	0.8417764549935279	4.5	0.8417764549935279	0.738018033702567	7.0	3.7267080745341614	0.7056302356634121	0.14657816216975783	25	0.9288301702980806
KEGG-Pathway-pae00040: Pentose and glucuronate interconversions - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00040: Pentose and glucuronate interconversions - Pseudomonas aeruginosa PAO1	0.8417764549935279	4.5	0.8417764549935279	0.5800366854506259	21.0	12.422360248447204	0.5439513812960677	0.240394552465117	25	1.2389010925722903
KEGG-Module-M00334: Type VI secretion system	KEGG-Module-M00334: Type VI secretion system	0.9090591822489991	3.0	0.9090591822489991	0.48151488919286206	32.0	19.254658385093165	0.4587726318535745	0.26964508394775766	25	1.6699230848305222
KEGG-Module-M00236: Putative polar amino acid transport system	KEGG-Module-M00236: Putative polar amino acid transport system	0.934414520915685	2.0	0.934414520915685	0.42419678714859393	38.0	22.981366459627328	0.4741523951530312	0.23509126634088603	25	1.9578018908421144
KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00903: Limonene and pinene degradation - Pseudomonas aeruginosa PAO1	0.9689552238805971	1.0	0.9689552238805971	0.84371103977415	4.0	1.8633540372670807	0.8137047036839068	0.138272183936004	25	1.12278923914693
