	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
NTHL1	NTHL1	1	3565.5	0	0	0.36330688603256794	2872.5	40.27914153457708	0.0	0.002467777777777783	0.001980028417153323	100	-1.2463345255042828
NUBPL	NUBPL	1	3565.5	0	0	0.273349359762109	4760.5	66.7625192874176	0.0	0.003743333333333339	0.0025003277001835857	100	-1.4971370884938346
NUBP2	NUBP2	1	3565.5	0	0	0.049924989564078454	2431.0	34.086127086547904	0.0	0.002724444444444456	0.0036629229604295175	100	-0.7437897203617369
NUBP1	NUBP1	1	3565.5	0	0	0.5277125232387435	116.0	1.6131294711740778	0.0	0.001695555555555567	0.0027862326993531015	100	-0.6085477196320449
NUB1	NUB1	1	3565.5	0	0	0.01252076639040495	4337.0	60.82199466965914	0.0	0.003108888888888882	0.0022304410304741736	100	-1.3938449151592038
NUAK2	NUAK2	1	3565.5	0	0	0.550518669360631	509.5	7.1328377051479865	0.0	0.0022688888888889053	0.004232139690498831	100	-0.5361091681313283
NUAK1	NUAK1	1	3565.5	0	0	0.07751214375011636	6726.0	94.3330060317015	0.0	0.011362777777777782	0.004581864404271446	100	-2.4799463221095817
NTSR2	NTSR2	1	3565.5	0	0	0.19747336702269003	2295.5	32.18543975312105	0.0	0.0018133333333333324	0.0011019125411235473	100	-1.6456236458515994
NTSR1	NTSR1	1	3565.5	0	0	0.0815194137722742	4438.0	62.238743161733765	0.0	0.0036466666666666783	0.0025156886458310925	100	-1.4495699508402207
NTS	NTS	1	3565.5	0	0	0.024910542600618153	5605.5	78.61551409734886	0.0	0.005580000000000024	0.0038457225903820677	100	-1.4509626913691813
NTNG2	NTNG2	1	3565.5	0	0	0.426339801326464	1438.5	20.16411838967597	0.0	0.0018405555555555547	0.0019140669432844912	100	-0.9615941396475962
NTN4	NTN4	1	3565.5	0	0	0.027270699349608553	7032.0	98.62533314630383	0.0	0.01959000000000001	0.007618976823130562	100	-2.5712113916039807
NT5M	NT5M	1	3565.5	0	0	0.1042586816912605	2754.0	38.61691681862814	0.0	0.0023755555555555474	0.0018604869382335325	100	-1.2768461345990716
NSMCE3	NSMCE3	1	3565.5	0	0	0.20976414158964649	2157.0	30.242670781315752	0.0	0.0023644444444444338	0.0025511395017132365	100	-0.9268189539837292
NT5DC4	NT5DC4	1	3565.5	0	0	0.611865792929508	75.0	1.038013746668537	0.0	0.0012094444444444288	0.002547966761514511	100	-0.47467041670729454
NT5DC3	NT5DC3	1	3565.5	0	0	0.3208856569810755	1876.0	26.301023986533874	0.0	0.0019383333333333164	0.0019505179317351252	100	-0.9937531472007696
NT5DC2	NT5DC2	1	3565.5	0	0	0.219297264434764	5291.5	74.21096928040399	0.0	0.005073888888888891	0.0031675383741227255	100	-1.6018397536522802
NT5C3B	NT5C3B	1	3565.5	0	0	0.394893185023497	2479.0	34.75943330060317	0.0	0.002746111111111122	0.003354462169772507	100	-0.8186442333011488
NT5C3A	NT5C3A	1	3565.5	0	0	0.107522862198123	3950.0	55.39346331883855	0.0	0.0029150000000000044	0.002148590094443194	100	-1.356703639069613
NT5C2	NT5C2	1	3565.5	0	0	0.2983360506733155	827.0	11.586477766867723	0.0	0.002157777777777795	0.0031084416156596747	100	-0.6941670600816063
NT5C1A	NT5C1A	1	3565.5	0	0	0.169275388596654	2813.5	39.451535979800816	0.0	0.002185000000000006	0.00140061392040566	100	-1.5600301897379143
NSUN6	NSUN6	1	3565.5	0	0	0.3671740096981174	420.0	5.87740216019077	0.0	0.0018966666666666721	0.0030892794608097414	100	-0.6139511464493829
NSUN2	NSUN2	1	3565.5	0	0	0.011235912577497599	4293.0	60.20479730677514	0.0	0.0038844444444444417	0.004124932631040739	100	-0.9416988813861861
NSRP1	NSRP1	1	3565.5	0	0	0.163764378695611	2446.0	34.296535278440174	0.0	0.002532222222222216	0.0018830069507189677	100	-1.3447758231882074
NSMF	NSMF	1	3565.5	0	0	0.24089368098235897	1978.0	27.731799691401317	0.0	0.0024044444444444365	0.002867823133907029	100	-0.8384214549412257
NPY1R	NPY1R	1	3565.5	0	0	0.00096866887931528	6962.0	97.64342825080656	0.0	0.01759222222222223	0.006379364979630393	100	-2.7576760819290023
NPY	NPY	1	3565.5	0	0	0.1867125049019665	2526.0	35.41871230186562	0.0	0.0017588888888888745	0.0011850857491957014	100	-1.484187021979299
NPVF	NPVF	1	3565.5	0	0	0.2936078700335325	608.5	8.521531771636976	0.0	0.0022522222222222292	0.0025605940181725336	100	-0.8795702115361553
NMUR2	NMUR2	1	3565.5	0	0	0.08729451441198616	4001.0	56.10885117127227	0.0	0.003062777777777762	0.0020664943117490874	100	-1.482112851878802
NOP10	NOP10	1	3565.5	0	0	0.09611813768338925	3189.5	44.725767989900405	0.0	0.003137777777777746	0.0029551188254835783	100	-1.0618110347100094
NOL8	NOL8	1	3565.5	0	0	0.0606603020716138	3849.5	53.98372843316033	0.0	0.0029577777777777775	0.0027500311190974814	100	-1.075543384668489
NOL11	NOL11	1	3565.5	0	0	0.008319115997595671	4979.5	69.83447888904476	0.0	0.004261666666666669	0.0040836228395504	100	-1.0435994787255796
NOG	NOG	1	3565.5	0	0	0.050166164350344045	5495.5	77.07252069013887	0.0	0.0051944444444444494	0.0035717879675936735	100	-1.4542980970799242
NOD2	NOD2	1	3565.5	0	0	0.008947434403042754	6388.0	89.59180810772901	0.0	0.009593333333333339	0.006556040043730215	100	-1.4632816867108371
NOC3L	NOC3L	1	3565.5	0	0	0.19133161297723	3598.5	50.462898022162996	0.0	0.003153333333333321	0.002923795414079853	100	-1.0785068333263343
NOBOX	NOBOX	1	3565.5	0	0	0.1440563836446575	2317.0	32.487024828166646	0.0	0.0021861111111110935	0.0014503972777740986	100	-1.5072498718875722
NOB1	NOB1	1	3565.5	0	0	0.0012367794352431349	5847.0	82.00308598681443	0.0	0.005534444444444456	0.004207967993905754	100	-1.3152296910194636
NOA1	NOA1	1	3565.5	0	0	0.0393071656012908	3727.0	52.26539486604012	0.0	0.0035816666666666722	0.004339576892904125	100	-0.8253492805999699
NNT.AS1	NNT.AS1	1	3565.5	0	0	0.0304149956022549	5253.5	73.6779351942769	0.0	0.005271111111111118	0.0030617810266646704	100	-1.721583308932176
NNAT	NNAT	1	3565.5	0	0	0.47170767610889497	838.5	11.74779071398513	0.0	0.0019522222222222241	0.0018361458547594032	100	-1.0632174002745718
NMU	NMU	1	3565.5	0	0	0.0968698546476214	5926.5	83.11824940384346	0.0	0.006788888888888881	0.004732618779152993	100	-1.4344888539921448
NPTXR	NPTXR	1	3565.5	0	0	0.323978678939234	3625.0	50.834619161172675	0.0	0.0029349999999999997	0.002238841544254922	100	-1.310945836042522
NMRK2	NMRK2	1	3565.5	0	0	0.19247109476337304	1123.0	15.738532753541872	0.0	0.0017616666666666577	0.0017879077099501176	100	-0.98532304372456
NMRK1	NMRK1	1	3565.5	0	0	3.808073053076826e-05	6318.0	88.60990321223174	0.0	0.008222777777777777	0.00510785588404139	100	-1.6098296358494413
NMRAL2P	NMRAL2P	1	3565.5	0	0	0.13413104549094051	3631.0	50.918782437929586	0.0	0.0031600000000000013	0.0021609868284714288	100	-1.462294891558975
NMI	NMI	1	3565.5	0	0	0.2998212120886345	4022.0	56.403422639921445	0.0	0.0029472222222222157	0.0021626033872741697	100	-1.3628121733116354
NME9	NME9	1	3565.5	0	0	0.16210280641686503	2391.0	33.52503857483518	0.0	0.0021005555555555647	0.0018858444965109444	100	-1.1138540634934977
NME7	NME7	1	3565.5	0	0	0.2747961581110355	4234.0	59.37719175199888	0.0	0.002943333333333351	0.0018411471751502194	100	-1.5986409848485927
NME6	NME6	1	3565.5	0	0	0.189081671117665	3238.0	45.40608781035208	0.0	0.002566666666666677	0.0020788785143176216	100	-1.2346400470203371
NME5	NME5	1	3565.5	0	0	0.004418243614143166	6846.0	96.01627156683968	0.0	0.014413888888888879	0.004393928509216738	100	-3.2804104251250776
NME4	NME4	1	3565.5	0	0	0.22312466198561048	2696.5	37.8103520830411	0.0	0.0025566666666666754	0.002665999963421459	100	-0.9589897605945693
NME3	NME3	1	3565.5	0	0	0.04120660184683145	4392.0	61.59349137326413	0.0	0.0036227777777778276	0.0023817762069488248	100	-1.521040376173204
NMB	NMB	1	3565.5	0	0	0.5135731345289969	705.0	9.87515780614392	0.0	0.0022061111111111352	0.0025039723398010178	100	-0.8810445211573094
NOP14	NOP14	1	3565.5	0	0	0.00660372032456233	4764.5	66.81862813858886	0.0	0.004279999999999974	0.003986195783894025	100	-1.0737054153970678
NOP2	NOP2	1	3565.5	0	0	0.000201128002550463	5895.0	82.6763922008697	0.0	0.005607777777777766	0.0035621153362905083	100	-1.5742830448655702
NOP56	NOP56	1	3565.5	0	0	0.00311586970220865	5348.0	75.0035068031982	0.0	0.004411666666666659	0.003329946792608121	100	-1.3248459934734576
NOP58	NOP58	1	3565.5	0	0	0.0162700328851117	4429.0	62.1124982465984	0.0	0.004075555555555563	0.003699640195108643	100	-1.101608626953487
NPTX2	NPTX2	1	3565.5	0	0	0.0164290231816587	6298.5	88.33637256277179	0.0	0.00875111111111113	0.003928874758114066	100	-2.227383576694063
NPTX1	NPTX1	1	3565.5	0	0	0.47664487479983497	650.5	9.110674708935335	0.0	0.0017827777777777625	0.0021786710958994655	100	-0.8182867901140175
NPTN.IT1	NPTN.IT1	1	3565.5	0	0	0.0005718073756726135	5399.5	75.72590826202834	0.0	0.005100555555555589	0.0035291147815054522	100	-1.4452790207576616
NPTN	NPTN	1	3565.5	0	0	0.158966477138337	2248.0	31.519147145462195	0.0	0.002467777777777765	0.0022734030420703414	100	-1.0854994614287181
NPPC	NPPC	1	3565.5	0	0	0.2656412958856945	1370.0	19.203254313367932	0.0	0.0014999999999999846	0.0012212525487195795	100	-1.2282471807920954
NPPB	NPPB	1	3565.5	0	0	0.0251020632085592	4258.5	59.72085846542292	0.0	0.0029222222222222054	0.002356321477240067	100	-1.240162792067308
NPPA	NPPA	1	3565.5	0	0	0.46215942518166553	314.5	4.397531210548464	0.0	0.0015872222222222078	0.0020955664783526	100	-0.7574191697654852
NPM3	NPM3	1	3565.5	0	0	0.0001029291416524448	6452.0	90.48954972646936	0.0	0.008215000000000028	0.0050746433299101255	100	-1.6188329831144053
NPM2	NPM2	1	3565.5	0	0	0.08561280756487225	2475.0	34.703324449431896	0.0	0.0023866666666666763	0.0026899924459043356	100	-0.8872391706157057
NPLOC4	NPLOC4	1	3565.5	0	0	0.353543217118809	246.5	3.4436807406368355	0.0	0.001746666666666667	0.0029833507326016313	100	-0.5854714457738216
NPHP4	NPHP4	1	3565.5	0	0	0.24895809225853047	2651.5	37.179127507364285	0.0	0.002278333333333343	0.0025851443635648936	100	-0.8813176414610515
NPFFR1	NPFFR1	1	3565.5	0	0	0.15034896023579603	2048.5	28.720718193294992	0.0	0.0020611111111111173	0.002035161364799053	100	-1.0127507070254482
NPDC1	NPDC1	1	3565.5	0	0	0.21721107546548052	5058.5	70.94262869967739	0.0	0.004463333333333358	0.0026710380836754257	100	-1.6710107432057586
NPC1	NPC1	1	3565.5	0	0	0.3367349187419515	1889.5	26.49039135923692	0.0	0.0027866666666666834	0.004192543812401388	100	-0.6646720443144392
NPAP1	NPAP1	1	3565.5	0	0	0.07382741112536725	3481.5	48.82171412540328	0.0	0.002637222222222223	0.0019006607333620952	100	-1.3875291765286368
NOXRED1	NOXRED1	1	3565.5	0	0	0.52060170700213	104.0	1.444802917660261	0.0	0.0008861111111111025	0.0010684099752885847	100	-0.8293736782752875
NOXO1	NOXO1	1	3565.5	0	0	0.4530492376879619	268.5	3.752279422078833	0.0	0.001375000000000005	0.001961332386101144	100	-0.7010540435388993
NOXA1	NOXA1	1	3565.5	0	0	0.1068527098747575	2163.0	30.32683405807266	0.0	0.002288888888888927	0.002268678273767372	100	-1.0089085417510493
NOTUM	NOTUM	1	3565.5	0	0	0.102769981281327	2894.5	40.58774021601908	0.0	0.00245111111111109	0.002007534753126488	100	-1.220955755457676
NOTCH1	NOTCH1	1	3565.5	0	0	0.1490644949425145	2883.5	40.433440875298075	0.0	0.0026750000000000107	0.002825563994015143	100	-0.9467136492629282
NOSTRIN	NOSTRIN	1	3565.5	0	0	0.000626085656542099	7047.0	98.8357413381961	0.0	0.019186111111111105	0.008641093579758665	100	-2.2203336804560965
NOSIP	NOSIP	1	3565.5	0	0	0.004647432385516589	4783.5	67.08514518165241	0.0	0.003983888888888865	0.004025679007354934	100	-0.9896191131012387
NOS2	NOS2	1	3565.5	0	0	0.39162347310570306	1100.0	15.415906859307055	0.0	0.0018083333333333354	0.0017105406478343957	100	-1.05717062942804
S100P	S100P	1	3565.5	0	0	0.23478485612364197	3497.5	49.04614953008837	0.0	0.0034188888888888936	0.004846505523313154	100	-0.7054338166835891
S1PR1	S1PR1	1	3565.5	0	0	6.21553785790008e-08	7045.0	98.80768691261048	0.0	0.01738888888888892	0.011675759376891127	100	-1.489315455002038
A2M	A2M	1	3565.5	0	0	0.00016220374751339198	7129.0	99.98597278720719	0.0	0.03153000000000003	0.016656230215392462	100	-1.8929853629702071
TUBA4A	TUBA4A	1	3565.5	0	0	0.12026246783049799	2651.5	37.179127507364285	0.0	0.002883888888888876	0.003348349035643796	100	-0.861286818724495
TUBG1	TUBG1	1	3565.5	0	0	0.10929716522431299	5465.5	76.65170430635433	0.0	0.004838888888888884	0.0033102690648881463	100	-1.4617811404561427
TUBE1	TUBE1	1	3565.5	0	0	0.07922425856645801	5024.0	70.45868985832516	0.0	0.004310000000000009	0.002133734588620429	100	-2.0199325740820697
TUBB6	TUBB6	1	3565.5	0	0	0.28964293563232446	4497.5	63.07336232290644	0.0	0.0033211111111111215	0.001759845374631355	100	-1.887160746612079
TUBB4A	TUBB4A	1	3565.5	0	0	0.2378558837331275	2563.5	35.944732781596294	0.0	0.002304999999999999	0.002146805208343061	100	-1.0736884702171163
TUBB3	TUBB3	1	3565.5	0	0	0.227324474066247	3742.0	52.47580305793239	0.0	0.003137222222222242	0.002758693759419788	100	-1.137212933298572
TUBB2B	TUBB2B	1	3565.5	0	0	0.27252814643732104	5000.5	70.12905035769393	0.0	0.003892222222222217	0.0023489645311019435	100	-1.6569948888910222
TUBB2A	TUBB2A	1	3565.5	0	0	0.2692942443938195	5257.0	73.72703043905177	0.0	0.004033888888888889	0.001856608285550762	100	-2.1727194262155507
TUBB	TUBB	1	3565.5	0	0	0.009412555433793405	4626.0	64.87585916678357	0.0	0.004344444444444453	0.004260854627288074	100	-1.0196180870900968
TUBAL3	TUBAL3	1	3565.5	0	0	0.31148017001429	3222.5	45.1886660120634	0.0	0.002931111111111106	0.0022351213730050297	100	-1.3113878944168238
TUBA8	TUBA8	1	3565.5	0	0	0.186351414537921	1564.0	21.924533595174637	0.0	0.001697222222222233	0.0011861416332216081	100	-1.4308765283050637
TUBA4B	TUBA4B	1	3565.5	0	0	0.372761764039043	368.5	5.155000701360639	0.0	0.0017588888888888715	0.0026728815998634517	100	-0.6580496827763441
TUBA3FP	TUBA3FP	1	3565.5	0	0	0.1304820872067025	2838.5	39.802216299621264	0.0	0.0024155555555555614	0.001939531712745697	100	-1.2454323585851461
TUBGCP6	TUBGCP6	1	3565.5	0	0	0.382413342840909	1782.5	24.989479590405388	0.0	0.002455555555555543	0.0023815759965744826	100	-1.0310632787227736
TUBA1A	TUBA1A	1	3565.5	0	0	0.07049403898525611	3062.0	42.9372983588161	0.0	0.002448888888888897	0.001940900731061795	100	-1.261728047033709
TTYH3	TTYH3	1	3565.5	0	0	0.05926844406368715	3164.5	44.37508767007996	0.0	0.0029083333333333123	0.0026775215728894464	100	-1.086203511030832
TTYH1	TTYH1	1	3565.5	0	0	0.1398647936315245	4814.0	67.51297517183336	0.0	0.004086666666666684	0.002884745366562527	100	-1.4166472764063647
TTTY5	TTTY5	1	3565.5	0	0	0.14742080216478598	2963.0	41.54860429232711	0.0	0.002182777777777755	0.0014530799236438501	100	-1.502173240618493
TTTY15	TTTY15	1	3565.5	0	0	0.0017375307500408	5458.5	76.55351381680461	0.0	0.005108333333333343	0.004806029118437363	100	-1.062901036894731
TTTY12	TTTY12	1	3565.5	0	0	0.13262142413953001	2746.0	38.50469911628559	0.0	0.0019861111111111147	0.0012514955512714621	100	-1.5869901487810458
TTTY10	TTTY10	1	3565.5	0	0	0.30603686477891856	505.5	7.076728853976714	0.0	0.0013644444444444626	0.0011859824759333968	100	-1.150476058569594
TTPA	TTPA	1	3565.5	0	0	0.363578563883083	1850.0	25.936316453920604	0.0	0.002241666666666665	0.002198220195733663	100	-1.0197643853046765
TTLL13P	TTLL13P	1	3565.5	0	0	0.237215479206567	1744.5	24.4564455042783	0.0	0.0016177777777777746	0.0010578797732564735	100	-1.5292643064700688
TTLL1	TTLL1	1	3565.5	0	0	0.05234884098842725	4606.0	64.5953149109272	0.0	0.003826111111111122	0.0018843554066750895	100	-2.030461502940268
TTK	TTK	1	3565.5	0	0	7.15651247506495e-05	6969.0	97.7416187403563	0.0	0.014220555555555561	0.009497042598591725	100	-1.497366723159088
TUBG2	TUBG2	1	3565.5	0	0	0.19635756741684954	4923.5	69.04895497264694	0.0	0.0037188888888888905	0.0022826904947342167	100	-1.629169130667404
TUFM	TUFM	1	3565.5	0	0	0.00389498941908007	5463.0	76.61663627437228	0.0	0.004248333333333345	0.0033255657251726268	100	-1.2774768819560223
TTI1	TTI1	1	3565.5	0	0	0.006362008173567895	5227.5	73.31322766166363	0.0	0.004724444444444431	0.00415278210383057	100	-1.1376576777497076
TXNDC11	TXNDC11	1	3565.5	0	0	0.03681923392212935	3253.0	45.616496002244354	0.0	0.0027199999999999802	0.0022599066247000533	100	-1.203589551121827
U2AF1L4	U2AF1L4	1	3565.5	0	0	0.30396480747118504	1419.5	19.89760134661243	0.0	0.0018255555555555644	0.0018955948171186653	100	-0.9630515651706826
TYW3	TYW3	1	3565.5	0	0	0.0334087684345881	4468.0	62.659559545518306	0.0	0.0037883333333333467	0.003579784651259775	100	-1.0582573261774784
TYRP1	TYRP1	1	3565.5	0	0	0.004681263893296805	6779.5	95.08346191611727	0.0	0.013525000000000008	0.005179111251294573	100	-2.6114519159284892
TYROBP	TYROBP	1	3565.5	0	0	5.61357207926964e-07	7094.0	99.49502033945856	0.0	0.021954444444444467	0.016180240597985698	100	-1.3568676134011017
TYRO3	TYRO3	1	3565.5	0	0	0.3534759788645415	4106.5	57.588722120914575	0.0	0.0031961111111111096	0.0025754780828094333	100	-1.2409777945478244
TYMSOS	TYMSOS	1	3565.5	0	0	0.013937150515775364	5266.0	73.85327535418713	0.0	0.004334444444444449	0.0036706350324350262	100	-1.180843207277152
TYK2	TYK2	1	3565.5	0	0	0.17417247222495003	1682.0	23.57974470472717	0.0	0.0024216666666666536	0.003359243621404037	100	-0.7208964099050631
TXNRD1	TXNRD1	1	3565.5	0	0	0.007337387657899085	5034.5	70.60597559264974	0.0	0.0038611111111110786	0.003278120167017249	100	-1.1778430668770423
TXNDC8	TXNDC8	1	3565.5	0	0	0.183544466786157	2672.0	37.46668536961705	0.0	0.002106111111111113	0.001297188125157212	100	-1.623597279581837
TXNDC16	TXNDC16	1	3565.5	0	0	0.1596152189443945	3973.5	55.72310281946977	0.0	0.0030688888888889074	0.0017383054818910708	100	-1.7654485479447026
TXNDC12	TXNDC12	1	3565.5	0	0	0.16888954016319602	1529.5	21.440594753822417	0.0	0.002409999999999999	0.0032025676738671746	100	-0.7525211784486253
TXN	TXN	1	3565.5	0	0	0.3220175381599605	1966.0	27.563473137887502	0.0	0.0021383333333333436	0.002275134583653749	100	-0.9398711393588376
TUFT1	TUFT1	1	3565.5	0	0	0.2518060801327105	5518.5	77.39514658437369	0.0	0.005303888888888871	0.003692655702259364	100	-1.436334529006771
TXLNB	TXLNB	1	3565.5	0	0	0.00029157172932047247	6250.0	87.65605274232011	0.0	0.007346666666666677	0.00487483389326944	100	-1.507059897324919
TXLNA	TXLNA	1	3565.5	0	0	0.395284577692692	1100.0	15.415906859307055	0.0	0.002446111111111092	0.0029814600977964723	100	-0.8204406669466936
TXK	TXK	1	3565.5	0	0	0.41132117824708203	4756.5	66.70641043624633	0.0	0.003998888888888913	0.003324726824104431	100	-1.2027721675948755
TWNK	TWNK	1	3565.5	0	0	0.0001369036062146355	6035.0	84.64020199186422	0.0	0.005812222222222229	0.004604732921946084	100	-1.2622278687481028
TWIST1	TWIST1	1	3565.5	0	0	0.056653378997929896	6649.0	93.25291064665451	0.0	0.010649444444444454	0.003710294598577117	100	-2.870242284407409
TWF2	TWF2	1	3565.5	0	0	0.1429579947227695	1756.5	24.624772057792118	0.0	0.0021050000000000127	0.0023753747546630287	100	-0.8861759584957063
TVP23C	TVP23C	1	3565.5	0	0	0.153592776894379	1956.0	27.42320100995932	0.0	0.002189444444444441	0.002646400438088142	100	-0.8273292329206902
TVP23A	TVP23A	1	3565.5	0	0	0.02293116252610385	5047.5	70.78832935895639	0.0	0.0040777777777777835	0.0016898315344405957	100	-2.413126808600892
TUT1	TUT1	1	3565.5	0	0	0.4870708383063165	29.5	0.39977556459531494	0.0	0.001315555555555529	0.0021873367254192527	100	-0.6014417168912907
TUSC1	TUSC1	1	3565.5	0	0	0.01600975884458825	6723.0	94.29092439332305	0.0	0.012103888888888893	0.005102745648790863	100	-2.372034532381015
TULP2	TULP2	1	3565.5	0	0	0.26377889348536854	2941.0	41.24000561088512	0.0	0.0020372222222222085	0.001301194569480048	100	-1.565655337031013
TTI2	TTI2	1	3565.5	0	0	0.1484455180937525	3441.0	48.25361200729415	0.0	0.0027438888888888712	0.0026930732276346635	100	-1.0188690232158444
TTF2	TTF2	1	3565.5	0	0	0.00319380003037295	6442.5	90.35629120493759	0.0	0.007859999999999982	0.005543688110371161	100	-1.4178286807469296
TRPC5	TRPC5	1	3565.5	0	0	0.12741970309857398	2615.0	36.66713424042643	0.0	0.002499444444444438	0.0035708625947776284	100	-0.6999553687951658
TSKU	TSKU	1	3565.5	0	0	0.28309146740413993	4190.5	58.76700799551129	0.0	0.0035433333333333653	0.002429163285703948	100	-1.4586641228222506
TSPAN7	TSPAN7	1	3565.5	0	0	0.000914501539009976	6998.0	98.14840791134802	0.0	0.017245555555555583	0.008916428228593294	100	-1.9341327169832823
TSPAN33	TSPAN33	1	3565.5	0	0	0.08073473936094075	4169.0	58.465422920465706	0.0	0.003432777777777769	0.0021722107405094757	100	-1.580315258441562
TSPAN17	TSPAN17	1	3565.5	0	0	0.42291261760229	499.5	6.992565577219806	0.0	0.001971666666666662	0.003296423927843452	100	-0.5981229082864178
TSPAN15	TSPAN15	1	3565.5	0	0	0.0656959925060019	6391.0	89.63388974610746	0.0	0.009028888888888895	0.004377622528253806	100	-2.062509691188572
TSPAN13	TSPAN13	1	3565.5	0	0	0.20488872754078752	5727.0	80.31982045167626	0.0	0.006087222222222239	0.004469766912145295	100	-1.3618656949833285
TSPAN11	TSPAN11	1	3565.5	0	0	0.0088485451499215	5986.5	83.95988217141254	0.0	0.006245555555555583	0.0038345260754387585	100	-1.628768570791619
TSPAN10	TSPAN10	1	3565.5	0	0	0.154269093820812	2232.5	31.301725347173516	0.0	0.002572777777777779	0.0030905777323246555	100	-0.8324585241357445
TSPAN1	TSPAN1	1	3565.5	0	0	0.345644864923146	4365.5	61.22177023425446	0.0	0.004317777777777788	0.0036929817868647185	100	-1.1691846932837195
TSNAXIP1	TSNAXIP1	1	3565.5	0	0	0.411208710922251	1145.0	16.047131434983868	0.0	0.0019266666666666846	0.002182842435310822	100	-0.8826412000701005
TSNAX	TSNAX	1	3565.5	0	0	0.519600281352617	308.5	4.313367933791556	0.0	0.0015122222222222381	0.0022758344889895763	100	-0.6644693318157919
TSLP	TSLP	1	3565.5	0	0	0.003591380131652095	6593.5	92.47440033665312	0.0	0.011008333333333353	0.004589641273653683	100	-2.3985171556926344
TSIX	TSIX	1	3565.5	0	0	0.275952485869993	2585.0	36.24631785664189	0.0	0.0020094444444444387	0.0019069914717626977	100	-1.0537249244156506
TSPO	TSPO	1	3565.5	0	0	0.235620105526688	2196.5	30.796745686632065	0.0	0.0026294444444444677	0.0024551730560195355	100	-1.070981305369761
TSHB	TSHB	1	3565.5	0	0	0.173814064522685	2923.0	40.987515780614395	0.0	0.0018622222222222113	0.0012647059864149472	100	-1.4724546592058436
TSG101	TSG101	1	3565.5	0	0	0.5117658912468225	168.0	2.3425445364006174	0.0	0.0017900000000000132	0.0024893410383748926	100	-0.7190657978982953
TSC22D4	TSC22D4	1	3565.5	0	0	0.10798936947065799	1682.0	23.57974470472717	0.0	0.002156111111111092	0.002736513882744339	100	-0.7879043204227474
TSC2	TSC2	1	3565.5	0	0	0.297612294066988	1596.0	22.373404404544818	0.0	0.002261111111111113	0.002393035317786472	100	-0.9448716006425734
TSC1	TSC1	1	3565.5	0	0	0.181320143536221	2174.5	30.48814700519007	0.0	0.0025188888888889073	0.0034370618903664233	100	-0.7328610799674514
TSACC	TSACC	1	3565.5	0	0	0.1002554730042466	3455.0	48.4499929863936	0.0	0.0029872222222222227	0.0025301382646723096	100	-1.1806557230219639
TRPV5	TRPV5	1	3565.5	0	0	0.1792449455075475	2526.0	35.41871230186562	0.0	0.002011111111111113	0.001561895849031679	100	-1.2876089736443896
TRPV4	TRPV4	1	3565.5	0	0	0.25342415210649005	2186.0	30.649459952307478	0.0	0.0020083333333333108	0.002068390104198197	100	-0.9709644854986544
TRPV3	TRPV3	1	3565.5	0	0	0.499200726747846	90.5	1.255435544957217	0.0	0.0014811111111111158	0.002519585583020213	100	-0.5878391752566374
TRPT1	TRPT1	1	3565.5	0	0	0.4032443966515584	716.0	10.029457146864917	0.0	0.002016111111111128	0.0030144753550233453	100	-0.6688099498811508
TRPM4	TRPM4	1	3565.5	0	0	0.06471212273153384	6037.5	84.67527002384627	0.0	0.007156111111111118	0.00387467898496935	100	-1.846891352514904
TSPAN8	TSPAN8	1	3565.5	0	0	0.00295235243461334	7054.0	98.93393182774584	0.0	0.021187777777777795	0.009762530773734774	100	-2.1703161064323235
TSPOAP1	TSPOAP1	1	3565.5	0	0	0.046643336719018644	4482.0	62.85594052461776	0.0	0.0035688888888889014	0.002164732222288408	100	-1.6486514369505314
TTC9C	TTC9C	1	3565.5	0	0	0.07745800224086925	4068.5	57.05568803478749	0.0	0.002930555555555554	0.0025899382154975603	100	-1.1315156238167468
TTC23	TTC23	1	3565.5	0	0	0.1726504313122895	5975.5	83.80558283069155	0.0	0.006225555555555573	0.00360030603097126	100	-1.729173992988617
TTC8	TTC8	1	3565.5	0	0	0.1674628004985575	6158.0	86.36554916538084	0.0	0.007066111111111114	0.0038448905546165715	100	-1.8377925225015348
TTC7B	TTC7B	1	3565.5	0	0	0.0612456125226371	5600.5	78.54537803338478	0.0	0.0058655555555555405	0.0030677715197710616	100	-1.911992310298672
TTC38	TTC38	1	3565.5	0	0	0.008954786676774181	4635.0	65.00210408191893	0.0	0.0036244444444444575	0.0024561768236633363	100	-1.475644753881634
TTC33	TTC33	1	3565.5	0	0	0.110914563799874	4329.5	60.716790573713006	0.0	0.0035961111111111237	0.002416376132283604	100	-1.4882248930809492
TTC32	TTC32	1	3565.5	0	0	0.3550635943874275	1575.5	22.085846542292046	0.0	0.0021055555555555857	0.002520380822655232	100	-0.8354116713748734
TTC31	TTC31	1	3565.5	0	0	0.30688070450474453	1017.5	14.258661803899566	0.0	0.0019994444444444543	0.0028888942307642848	100	-0.6921141048197815
TTC30A	TTC30A	1	3565.5	0	0	0.04806140173190955	6450.0	90.46149530088373	0.0	0.009235000000000009	0.0030635072027163468	100	-3.0145187815493073
