	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
RPS6KB1	RPS6KB1	1	3565.5	0	0	0.47919627443382995	591.0	8.27605554776266	0.0	0.0021944444444444776	0.002566506409972758	50	-0.8550317411705861
RPL10A	RPL10A	1	3565.5	0	0	0.03820476430483645	3987.0	55.91247019217281	0.0	0.004124444444444392	0.005092908036681362	50	-0.8098407461392059
RPIA	RPIA	1	3565.5	0	0	0.06719482346903705	4119.5	57.77107588722121	0.0	0.003736666666666618	0.0030965160162107286	50	-1.2067325494538392
RPH3A	RPH3A	1	3565.5	0	0	0.104496616709676	4464.5	62.610464300743445	0.0	0.0031311111111111	0.0028465358666121465	50	-1.099972478069509
RPGRIP1L	RPGRIP1L	1	3565.5	0	0	0.236309033962552	5111.5	71.68607097769674	0.0	0.004558888888888876	0.004112894293669533	50	-1.1084381370816672
RPGRIP1	RPGRIP1	1	3565.5	0	0	0.178943454911262	1637.0	22.948520129050358	0.0	0.002151111111111126	0.0023091566827605986	50	-0.9315570169710057
RPGR	RPGR	1	3565.5	0	0	0.0449712558301578	4321.0	60.59755926497405	0.0	0.0036044444444444583	0.0033568640358529224	50	-1.0737534812096226
RPF2	RPF2	1	3565.5	0	0	0.03676595231998985	4870.5	68.30551269462758	0.0	0.0034044444444444447	0.0031209158749012857	50	-1.0908478731590696
RPF1	RPF1	1	3565.5	0	0	0.08369710743806344	3296.0	46.21966615233553	0.0	0.0034888888888888825	0.004341277095841436	50	-0.8036549641650227
RPE65	RPE65	1	3565.5	0	0	0.4932844814741005	45.5	0.624210969280404	0.0	0.0016500000000000015	0.002600977828412823	50	-0.6343768032066885
RPARP.AS1	RPARP.AS1	1	3565.5	0	0	0.21621045045270698	1858.5	26.055547762659558	0.0	0.0025933333333333537	0.0034160087304131123	50	-0.7591705812238164
RPAP1	RPAP1	1	3565.5	0	0	0.189116750414218	2237.5	31.37186141113761	0.0	0.002831111111111115	0.003579777894753017	50	-0.7908622250728895
RPL35	RPL35	1	3565.5	0	0	0.0848136539083636	2699.0	37.845420115023146	0.0	0.0032466666666666794	0.0042812757733434416	50	-0.7583409335323453
RPL36	RPL36	1	3565.5	0	0	0.01417855355489555	4542.5	63.70458689858325	0.0	0.005035555555555609	0.005425620659095814	50	-0.928106823523263
RPL37A	RPL37A	1	3565.5	0	0	0.03124278544821035	3877.0	54.36947678496283	0.0	0.004266666666666679	0.005854485997832435	50	-0.7287858692029274
RPL38	RPL38	1	3565.5	0	0	0.007951138518049525	4288.5	60.14167484920746	0.0	0.004804444444444441	0.005554492415282735	50	-0.8649655243430349
RPS6KA4	RPS6KA4	1	3565.5	0	0	0.06007424724014215	3462.5	48.55519708233974	0.0	0.0033844444444444473	0.0034781801944920106	50	-0.9730503467888174
RPS6KA1	RPS6KA1	1	3565.5	0	0	0.2182663200487695	5016.5	70.35348576237902	0.0	0.004007777777777787	0.0036665809445074766	50	-1.0930558573325435
RPS6	RPS6	1	3565.5	0	0	0.058807027272825246	2970.0	41.64679478187684	0.0	0.0039033333333333385	0.005335669013310525	50	-0.7315546229715454
RPS5	RPS5	1	3565.5	0	0	0.059720396697718246	3311.0	46.430074344227805	0.0	0.003663333333333369	0.004701219265789916	50	-0.7792304775041891
RPS3	RPS3	1	3565.5	0	0	0.0369801651970657	2899.0	40.65086267358676	0.0	0.0038899999999999924	0.005038282395179432	50	-0.7720885204294815
RPS25	RPS25	1	3565.5	0	0	0.06867232901675956	2712.0	38.02777388132978	0.0	0.003573333333333313	0.004916350413237448	50	-0.726826412477025
RPS19BP1	RPS19BP1	1	3565.5	0	0	0.01601904965782765	3718.0	52.13914995090475	0.0	0.0033055555555555768	0.004134155094718963	50	-0.7995722172538101
RPS15	RPS15	1	3565.5	0	0	0.02295720474573005	2963.5	41.555617898723526	0.0	0.0038944444444443814	0.00524731331751346	50	-0.7421787510660481
RPS14	RPS14	1	3565.5	0	0	0.0918159792219552	4055.5	56.87333426848085	0.0	0.002883333333333331	0.001841415224145502	50	-1.5658246415722588
RPS13	RPS13	1	3565.5	0	0	0.01618768123085075	4077.5	57.18193294992285	0.0	0.004346666666666653	0.005490532863137191	50	-0.7916657226204172
RPS11	RPS11	1	3565.5	0	0	0.038685005249255	2940.0	41.2259783980923	0.0	0.0038566666666666706	0.0052277566321885715	50	-0.737728807596022
RPRM	RPRM	1	3565.5	0	0	0.39265333809042546	1015.0	14.22359377191752	0.0	0.0017111111111111315	0.0012783445455048282	50	-1.3385367169814149
RPRD1B	RPRD1B	1	3565.5	0	0	0.28726030644418754	952.0	13.339879365969981	0.0	0.0023877777777778	0.0031148036476908825	50	-0.7665901443090792
RPPH1	RPPH1	1	3565.5	0	0	0.0002860253823091985	5870.5	82.33272548744566	0.0	0.006422222222222199	0.004287404134807829	50	-1.4979278883654987
RPP40	RPP40	1	3565.5	0	0	0.07495404233763445	4702.0	65.94192733903775	0.0	0.003987777777777792	0.003173140337570164	50	-1.256729092805091
RPP38	RPP38	1	3565.5	0	0	0.28568630204521905	1521.0	21.321363445083463	0.0	0.0024477777777777696	0.0035870980768232235	50	-0.682383844922788
RPP25L	RPP25L	1	3565.5	0	0	0.0500764180401199	2074.0	29.078412119511853	0.0	0.0029422222222221708	0.004184714653915336	50	-0.7030878962008427
RPP14	RPP14	1	3565.5	0	0	0.14253668562783	3448.0	48.351802496843874	0.0	0.0030422222222222443	0.0028169026946508573	50	-1.0799883957650565
RPN1	RPN1	1	3565.5	0	0	0.205715971034574	1421.5	19.925655772198063	0.0	0.0028233333333333066	0.004577606743387026	50	-0.6167706165262
RPLP2	RPLP2	1	3565.5	0	0	0.0269909157347236	4077.5	57.18193294992285	0.0	0.004798888888888866	0.006115787635506989	50	-0.7846722572620927
RPL9	RPL9	1	3565.5	0	0	0.1224266445466025	1407.5	19.72927479309861	0.0	0.0029611111111111188	0.00450311683442586	50	-0.657569239259735
RPL8	RPL8	1	3565.5	0	0	0.0329168655149217	3671.5	51.48688455603872	0.0	0.004197777777777784	0.005123299083561461	50	-0.8193505218632872
RPL39L	RPL39L	1	3565.5	0	0	0.214165988840333	4265.5	59.819048954972644	0.0	0.0033755555555555605	0.0029434187234929493	50	-1.1468145964464733
RFPL3S	RFPL3S	1	3565.5	0	0	0.2253421696606735	2415.5	33.86870528825922	0.0	0.0029222222222221993	0.0035949840479288313	50	-0.8128609705252438
RFNG	RFNG	1	3565.5	0	0	0.300670271223958	764.5	10.709776967316595	0.0	0.002313333333333379	0.00266347030658763	50	-0.8685410637437
PSMA6	PSMA6	1	3565.5	0	0	0.09798094828323016	2756.0	38.64497124421377	0.0	0.00293444444444445	0.00316794321248523	50	-0.92629325957595
PUS3	PUS3	1	3565.5	0	0	0.2901804803070185	1068.5	14.974049656333285	0.0	0.0018188888888888946	0.0017587849541632762	50	-1.0341735552054527
PXT1	PXT1	1	3565.5	0	0	0.21679487669236497	1508.5	21.146023285173236	0.0	0.002118888888888869	0.003134729952006735	50	-0.6759398485130871
PXN.AS1	PXN.AS1	1	3565.5	0	0	0.0688216580923679	5042.0	70.71117968859588	0.0	0.004127777777777772	0.00317657181023954	50	-1.2994441883769354
PXMP2	PXMP2	1	3565.5	0	0	0.4901811344739949	1604.5	22.49263571328377	0.0	0.0025966666666666803	0.0031556739222794	50	-0.8228564581194312
PXDNL	PXDNL	1	3565.5	0	0	0.01612723899663385	4780.0	67.03604993687755	0.0	0.0036833333333333444	0.0019568039331146975	50	-1.8823211007504894
PXDC1	PXDC1	1	3565.5	0	0	0.0123287710551537	6405.0	89.83027072520692	0.0	0.008578888888888919	0.003577175094658962	50	-2.398230073137308
PWP2	PWP2	1	3565.5	0	0	0.00243621080780916	5125.5	71.88245195679619	0.0	0.004191111111111105	0.004108876024159129	50	-1.020014010271533
PWAR5	PWAR5	1	3565.5	0	0	0.002956207813301815	5298.5	74.30915976995372	0.0	0.004736666666666677	0.0029735503633986837	50	-1.592933055706782
PVT1	PVT1	1	3565.5	0	0	0.0007808122857556185	6610.0	92.70584934773461	0.0	0.00979222222222222	0.005782472473455781	50	-1.6934317054120087
PVRIG	PVRIG	1	3565.5	0	0	0.180262898648903	5804.5	81.40692944311967	0.0	0.005213333333333339	0.0029401384678495275	50	-1.7731591183004618
PUSL1	PUSL1	1	3565.5	0	0	0.0094728797042538	5125.5	71.88245195679619	0.0	0.004195555555555561	0.003957783647237069	50	-1.0600770354095734
PUS7	PUS7	1	3565.5	0	0	0.33505816268444644	4558.0	63.922008696871934	0.0	0.0034411111111111053	0.0024086591605864626	50	-1.428641780214873
PUS1	PUS1	1	3565.5	0	0	0.00039524736523939905	5875.0	82.39584794501333	0.0	0.006041111111111111	0.00479490956352131	50	-1.2599009493465
PYCARD.AS1	PYCARD.AS1	1	3565.5	0	0	0.1365606313647305	3429.0	48.08528545378034	0.0	0.002643333333333342	0.0017069983999450488	50	-1.5485271300889536
PUM3	PUM3	1	3565.5	0	0	0.01154282646361978	4767.0	66.85369617057091	0.0	0.0036866666666666727	0.0035413150196687004	50	-1.0410445402881923
PUF60	PUF60	1	3565.5	0	0	0.016651904142388402	4038.5	56.634871651002946	0.0	0.0033444444444444238	0.003348190623079224	50	-0.9988811334071072
PUDP	PUDP	1	3565.5	0	0	0.277348044596949	1342.0	18.81049235516903	0.0	0.0021911111111111038	0.0019180475816759843	50	-1.1423653573789434
PTX3	PTX3	1	3565.5	0	0	0.013412808018158225	4387.0	61.523355309300044	0.0	0.004852222222222235	0.005292069324227167	50	-0.916885612213864
PTTG3P	PTTG3P	1	3565.5	0	0	4.7206177145280495e-06	6916.0	96.99817646233694	0.0	0.013770000000000015	0.009529727063709316	50	-1.4449521909644525
PTTG2	PTTG2	1	3565.5	0	0	0.147760030440919	2310.0	32.38883433861692	0.0	0.001876666666666669	0.0012744109246383445	50	-1.4725757841406093
PTTG1IP	PTTG1IP	1	3565.5	0	0	0.3671198220096905	547.0	7.658858184878664	0.0	0.002454444444444452	0.0036734749202108176	50	-0.6681533147104196
PTS	PTS	1	3565.5	0	0	0.6499497487359676	1400.0	19.624070697152476	0.0	0.002339999999999991	0.0028834249741858213	50	-0.8115349006646949
PTRHD1	PTRHD1	1	3565.5	0	0	0.23794370934882103	1448.0	20.297376911207742	0.0	0.0022277777777777665	0.0030842958804818163	50	-0.7222970376725828
PTRH2	PTRH2	1	3565.5	0	0	0.01142908078763615	5095.5	71.46163557301165	0.0	0.0042199999999999885	0.0038238480695441993	50	-1.103600332244113
PTPRZ1	PTPRZ1	1	3565.5	0	0	0.0165264936155034	6768.0	94.92214896899986	0.0	0.01313999999999997	0.0058576508576535175	50	-2.2432200756437104
PYCARD	PYCARD	1	3565.5	0	0	0.029808376662884252	5813.0	81.52616075185861	0.0	0.006974444444444435	0.005122180781038533	50	-1.3616162221885406
PYCR1	PYCR1	1	3565.5	0	0	0.0038136157050989144	6041.0	84.72436526862113	0.0	0.005768888888888891	0.004174472808634975	50	-1.3819442965243027
PTPRT	PTPRT	1	3565.5	0	0	0.331721183252497	2044.5	28.66460934212372	0.0	0.0025677777777777543	0.0026073159566608736	50	-0.9848356779384134
QTRT1	QTRT1	1	3565.5	0	0	0.3045459064915785	2141.5	30.025248983027073	0.0	0.002684444444444463	0.0034654003734124663	50	-0.7746419331631292
RAB25	RAB25	1	3565.5	0	0	0.09624863002787334	6380.5	89.48660401178286	0.0	0.009009999999999985	0.005079621645305966	50	-1.7737541551595772
RAB24	RAB24	1	3565.5	0	0	0.10835120821869951	2125.5	29.800813578341984	0.0	0.0029355555555555797	0.0027229593152676085	50	-1.0780754376666393
RAB20	RAB20	1	3565.5	0	0	0.01515703545736635	4970.5	69.70823397390939	0.0	0.005266666666666666	0.004209732092814567	50	-1.251069319982652
RAB1B	RAB1B	1	3565.5	0	0	0.1098053768598288	2639.0	37.00378734745406	0.0	0.002768888888888875	0.0029785992368826864	50	-0.9295943054718271
RAB17	RAB17	1	3565.5	0	0	0.2136899599847445	5054.0	70.8795062421097	0.0	0.00452444444444447	0.0029736848712124953	50	-1.5214942538950555
RAB13	RAB13	1	3565.5	0	0	0.1388218496576325	5536.0	77.64062280824801	0.0	0.004772222222222249	0.002395465029694807	50	-1.992190310885169
RAB11FIP5	RAB11FIP5	1	3565.5	0	0	0.171536817805576	5127.5	71.91050638238183	0.0	0.004392222222222222	0.0027764942612885173	50	-1.5819309564082717
RAB11FIP3	RAB11FIP3	1	3565.5	0	0	0.44347922354795444	568.0	7.953429653527843	0.0	0.0023533333333333605	0.002750930578480491	50	-0.85546809204951
R3HDM2	R3HDM2	1	3565.5	0	0	0.008258124959988886	3642.5	51.08009538504699	0.0	0.0030288888888888744	0.0031208593631442253	50	-0.9705304009076872
R3HDM1	R3HDM1	1	3565.5	0	0	0.01106659198393691	4843.5	67.9267779492215	0.0	0.00401333333333331	0.003507587427865796	50	-1.1441862578961393
QTRT2	QTRT2	1	3565.5	0	0	0.0996852545492839	4222.0	59.208865198485064	0.0	0.003242222222222222	0.0023180245018836186	50	-1.3987005830126487
QRICH2	QRICH2	1	3565.5	0	0	0.259568130935231	494.0	6.915415906859307	0.0	0.0015444444444444349	0.0014216321763549308	50	-1.0863882163981369
PYGB	PYGB	1	3565.5	0	0	0.40041461578758103	2192.0	30.733623229064385	0.0	0.0033388888888889125	0.003687620502918495	50	-0.9054318052105454
QRICH1	QRICH1	1	3565.5	0	0	0.35315944519647097	383.0	5.358395286856501	0.0	0.0022500000000000076	0.0040142296970239145	50	-0.5605060422098221
QRFPR	QRFPR	1	3565.5	0	0	0.30439740252342495	481.0	6.733062140552672	0.0	0.0017666666666666553	0.0031797577200909943	50	-0.555597885808765
QPCT	QPCT	1	3565.5	0	0	4.52887625988062e-05	6652.0	93.29499228503298	0.0	0.011027777777777793	0.007239750663520256	50	-1.5232261842033723
QDPR	QDPR	1	3565.5	0	0	0.3335883816662315	3704.0	51.9427689718053	0.0	0.0030666666666666577	0.0025507941446646604	50	-1.2022399663575425
PZP	PZP	1	3565.5	0	0	0.001035466689102423	6481.5	90.90335250385749	0.0	0.008732222222222214	0.005746609306236049	50	-1.5195433962678246
PYROXD2	PYROXD2	1	3565.5	0	0	0.0382637720719203	4683.0	65.6754102959742	0.0	0.004296666666666688	0.002521077936759373	50	-1.7042974372262687
PYM1	PYM1	1	3565.5	0	0	0.10267928685411899	2694.5	37.782297657455466	0.0	0.00319555555555558	0.004074749411490226	50	-0.7842336381581057
PYHIN1	PYHIN1	1	3565.5	0	0	0.1568451851301	6255.0	87.7261888062842	0.0	0.010046666666666666	0.007151109518594904	50	-1.4049101947806135
PYGO2	PYGO2	1	3565.5	0	0	0.054930525575992206	2328.0	32.64132416888764	0.0	0.003041111111111127	0.003912526317088431	50	-0.7772755668961782
PYGM	PYGM	1	3565.5	0	0	0.04184451588012525	4906.5	68.81049235516903	0.0	0.004490000000000033	0.003668378800428255	50	-1.2239739253415869
PYGL	PYGL	1	3565.5	0	0	0.10095515460628164	4265.5	59.819048954972644	0.0	0.005198888888888887	0.005480664034265176	50	-0.9485874077274892
PTPRU	PTPRU	1	3565.5	0	0	0.43353755006232303	1226.0	17.183335671202133	0.0	0.0023322222222222507	0.0033176404978790433	50	-0.7029761734923458
PTPRN	PTPRN	1	3565.5	0	0	0.00862573442503977	5115.0	71.7351662224716	0.0	0.0037144444444444542	0.002194498549808039	50	-1.692616495358072
RFC4	RFC4	1	3565.5	0	0	0.00033098348878571804	6432.0	90.209005470613	0.0	0.007388888888888879	0.00461185552551887	50	-1.602150988469564
PSMC6	PSMC6	1	3565.5	0	0	0.4025616423914895	718.0	10.057511572450554	0.0	0.0018233333333332975	0.002317723674968582	50	-0.7866914218572728
PSMG1	PSMG1	1	3565.5	0	0	0.14437886495054553	4702.0	65.94192733903775	0.0	0.004077777777777755	0.0031259566436967067	50	-1.3044895507429175
PSME2	PSME2	1	3565.5	0	0	0.1979316869070835	1817.5	25.480432038154017	0.0	0.00268999999999997	0.003809144987778572	50	-0.7061952245531962
PSME1	PSME1	1	3565.5	0	0	0.1864934914050175	2174.5	30.48814700519007	0.0	0.0032411111111111477	0.0044723839775820525	50	-0.7246942854990328
PSMD8	PSMD8	1	3565.5	0	0	0.07773629606229071	2652.0	37.1861411137607	0.0	0.0031033333333333256	0.0037193360387860887	50	-0.8343783140246147
PSMD7	PSMD7	1	3565.5	0	0	0.02978698331544625	3805.5	53.36653107027634	0.0	0.0034344444444444496	0.0038255069799064696	50	-0.897774977926826
PSMD6.AS2	PSMD6.AS2	1	3565.5	0	0	0.340036287354523	3663.5	51.37466685369617	0.0	0.0032100000000000258	0.0033696302336180353	50	-0.9526267802248998
PSMD6	PSMD6	1	3565.5	0	0	0.0969327297057988	3099.0	43.45630523215037	0.0	0.0032644444444444223	0.0032644924660229623	50	-0.9999852897260325
PSMD5	PSMD5	1	3565.5	0	0	0.30879800331346297	1068.5	14.974049656333285	0.0	0.0026866666666666593	0.004191990467140087	50	-0.6409047653439898
PSMD3	PSMD3	1	3565.5	0	0	0.19293064241886398	3452.0	48.40791134801515	0.0	0.003437777777777769	0.0032470433476295985	50	-1.0587409559183774
PSMD2	PSMD2	1	3565.5	0	0	0.021572213721221	4112.5	57.672885397671486	0.0	0.0033766666666666654	0.003628734078205534	50	-0.9305357168350237
PSMD14	PSMD14	1	3565.5	0	0	0.4258630790073245	1421.5	19.925655772198063	0.0	0.002543333333333296	0.0034776269047856155	50	-0.7313416312236877
PSMC5	PSMC5	1	3565.5	0	0	0.168037327793781	1805.0	25.305091878243793	0.0	0.0025622222222222383	0.003001230955990692	50	-0.8537237752755555
PSMG3	PSMG3	1	3565.5	0	0	0.0841509801545284	3483.0	48.84275494459251	0.0	0.003680000000000019	0.004589025325616903	50	-0.8019132035418254
PSMC4	PSMC4	1	3565.5	0	0	0.0155082266891503	5263.0	73.81119371580867	0.0	0.004529999999999954	0.003934238497127528	50	-1.1514299408404967
PSMC3	PSMC3	1	3565.5	0	0	0.08974128856242244	4692.0	65.80165521110956	0.0	0.003626666666666678	0.002748852574473675	50	-1.319338366977021
PSMC1	PSMC1	1	3565.5	0	0	0.100411013771109	1659.5	23.264132416888764	0.0	0.0025911111111110744	0.0035990774552094517	50	-0.7199375793817925
PSMB9	PSMB9	1	3565.5	0	0	0.1137799004657402	5793.0	81.24561649600226	0.0	0.006077777777777797	0.003868980463397633	50	-1.570899061206543
PSMB8	PSMB8	1	3565.5	0	0	0.162892341062286	5067.5	71.06887361481274	0.0	0.0049566666666666865	0.003511531053562851	50	-1.4115400351187497
PSMB7	PSMB7	1	3565.5	0	0	0.02424403510184195	3525.5	49.438911488287275	0.0	0.003326666666666676	0.0038034614461084277	50	-0.8746418791941242
PSMB6	PSMB6	1	3565.5	0	0	0.137889228366686	2506.0	35.138168046009255	0.0	0.0025399999999999472	0.0027499293378309806	50	-0.9236600973912239
PSMB5	PSMB5	1	3565.5	0	0	0.287817730088934	3062.0	42.9372983588161	0.0	0.003388888888888899	0.0037046578513971243	50	-0.9147643385234239
PSMB3	PSMB3	1	3565.5	0	0	0.05868935666577285	3247.5	45.539346331883856	0.0	0.0030199999999999567	0.0028876842072195117	50	-1.0458207280594054
PSMB10	PSMB10	1	3565.5	0	0	0.2164228839070985	4195.0	58.83013045307897	0.0	0.003153333333333307	0.002864596978253792	50	-1.1007947565648568
PSMA8	PSMA8	1	3565.5	0	0	0.5571691507438785	1049.5	14.707532613269743	0.0	0.001811111111111101	0.003626002784819023	50	-0.49947868730097933
PSMG2	PSMG2	1	3565.5	0	0	0.236095291074423	1129.0	15.82269603029878	0.0	0.0025022222222222416	0.003929909344089113	50	-0.6367124539363171
PSMG3.AS1	PSMG3.AS1	1	3565.5	0	0	0.02032354626440315	4730.5	66.34170290363305	0.0	0.0038333333333333596	0.0023082006791891978	50	-1.66074525837151
PTPRK	PTPRK	1	3565.5	0	0	0.1306930211110045	6829.0	95.77780894936177	0.0	0.011250000000000003	0.004653735052300682	50	-2.4174130829468483
PTH2	PTH2	1	3565.5	0	0	0.14951591209701398	2109.0	29.569364567260486	0.0	0.0023477777777777525	0.0028836252850501488	50	-0.8141757495155695
PTPRH	PTPRH	1	3565.5	0	0	0.27300889774985304	1885.0	26.427268901669237	0.0	0.002175555555555555	0.002610721734850397	50	-0.8333157557598614
PTPRG.AS1	PTPRG.AS1	1	3565.5	0	0	0.1679704633849995	4670.0	65.49305652966756	0.0	0.0038733333333333315	0.003405622786787415	50	-1.1373348065324393
PTPRD.AS1	PTPRD.AS1	1	3565.5	0	0	0.03692782285625115	5256.0	73.71300322625895	0.0	0.005094444444444456	0.0031119461545361968	50	-1.6370606017775813
PTPN9	PTPN9	1	3565.5	0	0	0.232113866614708	1386.0	19.427689718053024	0.0	0.001967777777777769	0.0024295332155067676	50	-0.8099406771713212
PTPN6	PTPN6	1	3565.5	0	0	0.205825752418533	5452.0	76.46233693365129	0.0	0.004846666666666702	0.00306970666634201	50	-1.5788696424346602
PTPN20	PTPN20	1	3565.5	0	0	0.0004684149607839965	6408.0	89.87235236358536	0.0	0.009864444444444467	0.0053464874631387145	50	-1.8450327457895948
PTPN13	PTPN13	1	3565.5	0	0	0.03462652361426535	6728.0	94.36106045728714	0.0	0.01171555555555559	0.0035178814715494415	50	-3.330287177184371
PTOV1	PTOV1	1	3565.5	0	0	0.170004667953223	2371.0	33.244494318978816	0.0	0.002854444444444427	0.003013175276291427	50	-0.9473210758444945
PTMS	PTMS	1	3565.5	0	0	0.268431371989256	4843.5	67.9267779492215	0.0	0.003571111111111114	0.0023759216694347247	50	-1.5030424432976979
PTK7	PTK7	1	3565.5	0	0	0.42749006167839043	3579.5	50.19638097909945	0.0	0.0030199999999999927	0.0033862719906199456	50	-0.8918362164543974
PTH2R	PTH2R	1	3565.5	0	0	0.16195967832997	2609.5	36.58998457006593	0.0	0.0029977777777777923	0.004044567165664491	50	-0.741186301275153
PTH1R	PTH1R	1	3565.5	0	0	0.004864618843306695	5933.0	83.20942628699679	0.0	0.006246666666666647	0.0032060969569170845	50	-1.9483711037464415
PSRC1	PSRC1	1	3565.5	0	0	0.000186989403707464	6367.0	89.29723663907983	0.0	0.008175555555555552	0.006240309797143388	50	-1.310120141679193
PTGR2	PTGR2	1	3565.5	0	0	0.1831019025122645	5688.5	79.77977275915276	0.0	0.005295555555555554	0.0036448440132711268	50	-1.4528894888983106
PTGES3L	PTGES3L	1	3565.5	0	0	0.24357672877139502	1697.0	23.790152896619443	0.0	0.0020344444444444333	0.003254430667879282	50	-0.6251306763189272
PTGES3	PTGES3	1	3565.5	0	0	0.029066216249661048	3684.0	51.66222471594894	0.0	0.0040388888888888965	0.004875474406954665	50	-0.8284094124517579
PTGES2	PTGES2	1	3565.5	0	0	0.0304215044214785	3738.0	52.419694206761115	0.0	0.0031622222222222125	0.0029855163938706025	50	-1.0591876931958555
PTGER2	PTGER2	1	3565.5	0	0	0.171950763987565	5902.0	82.77458269041942	0.0	0.008244444444444447	0.00680518417238324	50	-1.211494683406513
PTDSS2	PTDSS2	1	3565.5	0	0	0.4961498288534335	843.0	11.810913171552812	0.0	0.002270000000000002	0.0032456923406988182	50	-0.6993885315424742
PTDSS1	PTDSS1	1	3565.5	0	0	0.030801665850398098	3765.5	52.80544255856361	0.0	0.0035644444444444313	0.003552495849029179	50	-1.0033634368407545
PTCHD4	PTCHD4	1	3565.5	0	0	0.15190566991187	2084.0	29.218684247440034	0.0	0.002097777777777771	0.0016917448105152509	50	-1.240008401230949
PSTPIP2	PSTPIP2	1	3565.5	0	0	0.286472380190608	4811.0	67.47089353345491	0.0	0.005201111111111118	0.004809011576263889	50	-1.0815343295870896
PSTPIP1	PSTPIP1	1	3565.5	0	0	0.23678969129084254	5699.0	79.92705849347735	0.0	0.0053255555555555565	0.0035707937707443963	50	-1.4914206469127307
PSTK	PSTK	1	3565.5	0	0	0.016970609699285877	5683.0	79.70262308879227	0.0	0.004496666666666646	0.003351808400181073	50	-1.3415643526711505
RAB2B	RAB2B	1	3565.5	0	0	0.05447437470022115	2415.5	33.86870528825922	0.0	0.0026688888888888873	0.002093673056670691	50	-1.274740046152617
RAB32	RAB32	1	3565.5	0	0	0.2587973185876905	1198.0	16.790573713003226	0.0	0.0029511111111111244	0.0036076582131372515	50	-0.8180129426797369
RAB33A	RAB33A	1	3565.5	0	0	0.3521278785956355	4740.5	66.48197503156123	0.0	0.003552222222222208	0.0020755875659716153	50	-1.7114297081266994
RBM45	RBM45	1	3565.5	0	0	0.2430498971639635	2207.0	30.944031420956655	0.0	0.002455555555555554	0.002333711231681165	50	-1.0522105401132318
RBPMS2	RBPMS2	1	3565.5	0	0	0.03179800956659525	5114.0	71.72113900967878	0.0	0.005855555555555541	0.0034192443680402334	50	-1.7125291220152534
RBPMS.AS1	RBPMS.AS1	1	3565.5	0	0	0.20358050285713103	3223.0	45.19567961845981	0.0	0.003312222222222208	0.0025433230356154573	50	-1.30232069455569
RBPJL	RBPJL	1	3565.5	0	0	0.18318363506549354	1796.5	25.18586056950484	0.0	0.001771111111111154	0.0011676995751510773	50	-1.5167523811781871
RBP7	RBP7	1	3565.5	0	0	9.944466231838045e-06	6596.5	92.51648197503157	0.0	0.010653333333333358	0.00671990796167278	50	-1.5853391734075826
RBP4	RBP4	1	3565.5	0	0	0.0023026969785829247	6878.5	96.47215598260627	0.0	0.014387777777777788	0.0065465895294511975	50	-2.1977516251861173
RBP3	RBP3	1	3565.5	0	0	0.31706123285234145	980.0	13.732641324168886	0.0	0.001995555555555559	0.0018356454876312573	50	-1.0871138076506548
RBP2	RBP2	1	3565.5	0	0	0.403008590542427	701.0	9.819048954972647	0.0	0.0016166666666666723	0.00146450615624621	50	-1.1038988533926528
RBMY2FP	RBMY2FP	1	3565.5	0	0	0.271617803512802	738.5	10.345069434703325	0.0	0.001974444444444439	0.003908650953995704	50	-0.5051472919130883
RBMXL1	RBMXL1	1	3565.5	0	0	0.1307807826074345	3285.5	46.072380418010944	0.0	0.0034366666666666634	0.003741539713212718	50	-0.9185166883383762
RBMX	RBMX	1	3565.5	0	0	0.163670859041973	3259.0	45.700659279001265	0.0	0.0032266666666666533	0.0034664253651701675	50	-0.9308340225892201
RBM4B	RBM4B	1	3565.5	0	0	0.3137095496452485	687.0	9.622667975873194	0.0	0.002322222222222217	0.003572380825430692	50	-0.6500488989558514
RBM42	RBM42	1	3565.5	0	0	0.1260270776668745	3155.0	44.241829148548184	0.0	0.0028722222222222044	0.0028197788358833406	50	-1.0185984041271219
RCAN2	RCAN2	1	3565.5	0	0	0.0009767364022507151	7112.0	99.74751016972928	0.0	0.027708888888888897	0.013192197851464305	50	-2.100399736334554
RBM38	RBM38	1	3565.5	0	0	0.11239036178682102	5507.0	77.23383363725628	0.0	0.004311111111111129	0.002628482285122889	50	-1.6401522412807787
RBM24	RBM24	1	3565.5	0	0	0.222233515956281	6292.0	88.24519567961846	0.0	0.00799777777777779	0.004552401430075045	50	-1.7568261280609316
RBM23	RBM23	1	3565.5	0	0	0.2237969582202945	773.0	10.829008276055548	0.0	0.0024555555555555598	0.003995588396143091	50	-0.6145666950894861
RBM20	RBM20	1	3565.5	0	0	0.007414152916691119	6325.0	88.70809370178146	0.0	0.0092988888888889	0.005217925211443687	50	-1.7821046703573005
RBM11	RBM11	1	3565.5	0	0	0.014641264904329803	4376.0	61.36905596857904	0.0	0.003962222222222221	0.003901654461043871	50	-1.0155236097360978
RBFADN	RBFADN	1	3565.5	0	0	0.3138384197199995	563.0	7.8832935895637535	0.0	0.0018355555555555365	0.002262001111843727	50	-0.8114742057130996
