	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HLA.DMB	HLA.DMB	1.0	6594.0	0.203716607525068	0.203716607525068	0.005985776953318812	6559.0	91.99046149530089	0.0	0.011250000000000017	0.008275281337038202	10	23.25801379871316
ATP1A1	ATP1A1	0.32911746069999	6593.0	0.20364280727806502	-0.20364280727806502	0.443199041678042	872.0	12.217702342544536	0.0	0.004633333333333387	0.0074047773108527224	10	26.875821593318655
HYOU1	HYOU1	1.0	6592.0	0.20291136636696397	-0.20291136636696397	0.10463347957724178	3863.5	54.18010941225978	0.0	0.004688888888888917	0.0057865673883501795	10	34.255624133427865
PIGP	PIGP	1.0	6591.0	0.20250290390463002	0.20250290390463002	0.3545566884586285	2388.0	33.48295693645672	0.0	0.0037833333333333794	0.004076468151794205	10	48.74797574067463
GNPTG	GNPTG	1.0	6590.0	0.202295322845972	0.202295322845972	0.031093662839359153	5359.0	75.15780614391922	0.0	0.005188888888888935	0.002567364022629283	10	76.77385529272271
MX1	MX1	1.0	6589.0	0.20152254292413196	0.20152254292413196	0.014630725081982	6004.5	84.21237200168328	0.0	0.00896666666666673	0.006866760557111216	10	28.041734476681935
MXI1	MXI1	1.0	6588.0	0.20146446176823898	-0.20146446176823898	0.000558237490531174	4828.5	67.71636975732923	0.0	0.00439999999999996	0.002356702492728206	10	83.61872674904753
ETF1	ETF1	0.22814229163084399	6587.0	0.201459980134432	0.201459980134432	0.18144007004476514	2209.0	30.972085846542292	0.0	0.00385555555555554	0.005129810131869002	10	38.52080671587761
MRPL54	MRPL54	1.0	6586.0	0.20140236657042102	0.20140236657042102	0.11318489804888052	1867.0	26.17477907139851	0.0	0.0033388888888889246	0.0037005959183476493	10	53.52204943520807
LSM1	LSM1	1.0	6585.0	0.201044407908363	-0.201044407908363	0.3093699996752485	663.0	9.28601486884556	0.0	0.002983333333333356	0.004110698177459978	10	48.1818576856481
MRPS21	MRPS21	1.0	6584.0	0.200907772130298	0.200907772130298	0.6717392739700889	193.0	2.693224856221069	0.0	0.003377777777777824	0.005625351688441869	10	35.1142480137509
ASNSD1	ASNSD1	1.0	6583.0	0.199343871140863	0.199343871140863	0.09131744771952985	3279.5	45.98821714125403	0.0	0.0032500000000000536	0.0029753502635273305	10	65.90614676350413
TSTD1	TSTD1	1.0	6582.0	0.19776964360827698	0.19776964360827698	0.018098203423490708	5698.5	79.92004488708095	0.0	0.006483333333333408	0.004454159905795103	10	42.94554176783589
CTSK	CTSK	1.0	6581.0	0.196600623059466	-0.196600623059466	0.0007992407495207485	6953.0	97.5171833356712	0.0	0.01904999999999999	0.00979027154932915	10	18.13541352401325
RUSC1	RUSC1	1.0	6580.0	0.19632845539839897	-0.19632845539839897	0.28990314085777347	1318.5	18.480852854537805	0.0	0.004522222222222245	0.006023001179634357	10	31.845624374893593
PSMD6	PSMD6	1.0	6579.0	0.19616692827447002	0.19616692827447002	0.32932901573311646	731.5	10.246878945153597	0.0	0.0040888888888888884	0.005107567209381917	10	37.60656130628286
METTL23	METTL23	1.0	6578.0	0.19606178959776502	0.19606178959776502	0.5206265417855425	276.5	3.8644971244213777	0.0	0.0037555555555555493	0.006205787378098626	10	30.98820863906711
CDKN1B	CDKN1B	1.0	6577.0	0.195802728117555	0.195802728117555	0.04283083496722865	1643.0	23.032683405807266	0.0	0.003694444444444453	0.004583118214181097	10	41.91650197428654
POU2AF1	POU2AF1	1.0	6576.0	0.19574283550639202	0.19574283550639202	0.16485387329717527	6237.0	87.47369897601347	0.0	0.010744444444444428	0.008881756397684988	10	20.82903231957218
SMIM15	SMIM15	1.0	6575.0	0.19521697648488	0.19521697648488	0.4017057741767115	1579.5	22.14195539346332	0.0	0.0025888888888889227	0.0031649009588864793	10	60.86385959570888
ARHGEF18	ARHGEF18	1.0	6574.0	0.19481685951561603	0.19481685951561603	0.2680073476429635	1445.5	20.262308879225696	0.0	0.005422222222222248	0.008323747573211976	10	22.753529660475998
P4HA1	P4HA1	1.0	6573.0	0.194794474473516	-0.194794474473516	0.336137849651409	1747.0	24.491513536260346	0.0	0.002861111111111113	0.0035629023248862947	10	53.86994810993876
TMEM134	TMEM134	1.0	6572.0	0.194706488676068	-0.194706488676068	0.14520461336714702	3247.0	45.53233272548744	0.0	0.004494444444444459	0.004486410665380103	10	42.3973769720673
PLTP	PLTP	1.0	6571.0	0.19468474984232298	0.19468474984232298	0.03961812532580475	6664.0	93.46331883854678	0.0	0.012472222222222195	0.005230440735546621	10	34.83693570634792
CAPN8	CAPN8	1.0	6570.0	0.194029354983551	-0.194029354983551	0.016606081814826965	6266.0	87.8804881470052	0.0	0.007800000000000029	0.003652817091277902	10	50.982392583582794
SLIRP	SLIRP	0.3663769150487629	6569.0	0.19365273944263198	0.19365273944263198	0.12648830920083684	3776.5	52.95974189928461	0.0	0.004638888888888983	0.004705471379718431	10	40.1689512698839
TRIP6	TRIP6	1.0	6568.0	0.19280480813083303	-0.19280480813083303	0.14587608538601848	5353.0	75.0736428671623	0.0	0.00600555555555554	0.004075374371620553	10	45.83609640284352
ECI1	ECI1	1.0	6567.0	0.191529470923202	-0.191529470923202	0.30350548144906847	1592.0	22.317295553373544	0.0	0.00456111111111106	0.00535178456961416	10	34.935703666706175
HERC6	HERC6	1.0	6566.0	0.19146702122914602	-0.19146702122914602	0.00782590818477567	6133.0	86.0148688455604	0.0	0.006711111111111062	0.0036814889335941106	10	50.185105388233275
CCDC18.AS1	CCDC18.AS1	1.0	6565.0	0.191259063583585	-0.191259063583585	0.07178621831219209	4723.5	66.24351241408333	0.0	0.0041055555555555845	0.0031202961855122738	10	59.97940480682398
HSPD1	HSPD1	1.0	6564.0	0.19051112263760897	0.19051112263760897	0.054196956904059755	5458.0	76.5465002104082	0.0	0.005194444444444489	0.005287953154072957	10	35.04506806200191
IK	IK	1.0	6563.0	0.190181894614186	-0.190181894614186	0.6819010086646901	18.5	0.2454762238743162	0.0	0.0029555555555555676	0.005301719575069424	10	35.3142667030213
FAM32A	FAM32A	1.0	6562.0	0.188426817203632	-0.188426817203632	0.44722776988839397	120.5	1.676251928741759	0.0	0.0038944444444444274	0.006820672301519757	10	27.054865649837883
SUSD3	SUSD3	1.0	6561.0	0.187336575030629	-0.187336575030629	0.32412392206380947	2677.5	37.54383503997756	0.0	0.0027111111111111077	0.0019513633516187406	10	94.61357556313797
GLUD1	GLUD1	1.0	6560.0	0.18728144479250602	0.18728144479250602	0.324847054055178	343.0	4.797306775143778	0.0	0.0042166666666666325	0.006990805739212205	10	26.186506241906958
TMEM45A	TMEM45A	1.0	6559.0	0.18569458251888302	-0.18569458251888302	0.028130700874387002	6784.0	95.14658437368496	0.0	0.014250000000000021	0.004853636228281612	10	35.32291553287286
PLBD1	PLBD1	1.0	6558.0	0.18465345592562998	0.18465345592562998	0.00397782459086332	6735.0	94.45925094683687	0.0	0.013866666666666735	0.008312038635772706	10	20.54691956362478
EPCAM	EPCAM	0.5945194438147441	6557.0	0.18454969014736203	0.18454969014736203	0.2283089530110445	6579.0	92.27100575115725	0.0	0.011061111111111143	0.0071963186938520125	10	24.107962198014707
FUCA1	FUCA1	1.0	6556.0	0.184528668665708	0.184528668665708	0.02677584000949675	6189.0	86.80039276195821	0.0	0.007455555555555625	0.0043876619632133435	10	40.35705453035204
EIF2D	EIF2D	1.0	6555.0	0.184370704694718	0.184370704694718	0.1660576196271377	1970.5	27.626595595455182	0.0	0.003905555555555654	0.00498640469922132	10	36.19143652085518
CLEC3B	CLEC3B	1.0	6554.0	0.183335376521137	0.183335376521137	6.061255994241675e-05	7060.0	99.01809510450275	0.0	0.023927777777777805	0.01142867335957882	10	13.948040487984848
ACKR1	ACKR1	1.0	6553.0	0.182643685493561	0.182643685493561	8.526455839328196e-05	6934.0	97.25066629260766	0.0	0.01731111111111113	0.00781359477926051	10	21.159604388659783
KCNS3	KCNS3	1.0	6552.0	0.18198208423781398	-0.18198208423781398	0.06297656217851595	6619.0	92.83209426286997	0.0	0.01247222222222217	0.0045246050385043075	10	37.46401300733786
RNASEH2A	RNASEH2A	1.0	6551.0	0.18196996493953602	-0.18196996493953602	0.0016351492733870413	6401.0	89.77416187403564	0.0	0.008577777777777743	0.007427205025148829	10	23.34555011941168
RALY	RALY	1.0	6550.0	0.18182498475323497	-0.18182498475323497	0.327717240319478	745.0	10.436246317856641	0.0	0.0038444444444444433	0.005504256988290195	10	32.335070961880575
SNRPA	SNRPA	1.0	6549.0	0.18122170917780603	-0.18122170917780603	0.0060269295470078525	5560.0	77.97727591527564	0.0	0.007033333333333387	0.007033439626291016	10	24.765745509971538
SCFD1	SCFD1	1.0	6548.0	0.181132293911829	-0.181132293911829	0.37283400338760897	1387.0	19.44171693084584	0.0	0.002572222222222133	0.0029049942804671744	10	61.466582874266884
VBP1	VBP1	0.7843184712067	6547.0	0.181103668719635	0.181103668719635	0.068433543171107	3307.0	46.37396549305653	0.0	0.003316666666666649	0.00426947647320858	10	41.6414057247067
VPS4B	VPS4B	1.0	6546.0	0.18089344721565698	0.18089344721565698	0.3649191545073225	461.0	6.45251788469631	0.0	0.0029277777777777046	0.004466768778391757	10	39.8421494971484
IRF7	IRF7	1.0	6545.0	0.180838398392921	-0.180838398392921	0.39709491397955454	3214.0	45.06943470332445	0.0	0.0034500000000000203	0.002775610265451351	10	63.909692438061114
MANSC1	MANSC1	1.0	6544.0	0.180401833329879	-0.180401833329879	0.02027224404476835	6752.0	94.69771356431478	0.0	0.01369444444444445	0.003935806051239918	10	42.35660668109289
ACO2	ACO2	1.0	6543.0	0.178546803935267	-0.178546803935267	0.10259926521121	3460.0	48.520129050357696	0.0	0.003922222222222276	0.0034114509019647667	10	51.187775152347264
NDUFAF3	NDUFAF3	1.0	6542.0	0.17808595250874804	-0.17808595250874804	0.1389428129931895	2007.0	28.138588862393043	0.0	0.0035388888888888566	0.0039507470079009595	10	44.1807747422927
NUP107	NUP107	1.0	6541.0	0.17797382573379603	-0.17797382573379603	0.0867531113265148	3543.5	49.691401318558	0.0	0.004455555555555597	0.005397110947938853	10	32.15021367024273
JOSD1	JOSD1	1.0	6540.0	0.177600637573163	-0.177600637573163	0.45073266503921045	321.5	4.49572170009819	0.0	0.004227777777777767	0.007132224155141129	10	24.308386279532826
KLF10	KLF10	1.0	6539.0	0.177477571498608	0.177477571498608	0.3490048938962565	1551.0	21.742179828868004	0.0	0.0034499999999999865	0.003776547548417709	10	46.081128138191126
MRPS28	MRPS28	1.0	6538.0	0.17731646635973103	-0.17731646635973103	0.153235754623644	2928.5	41.06466545097489	0.0	0.004072222222222188	0.0026750190697113984	10	64.76374172397946
FOXA1	FOXA1	1.0	6537.0	0.17568035274020097	0.17568035274020097	0.32531099338596703	4390.5	61.572450554074905	0.0	0.00597222222222218	0.008036066249613382	10	21.11830903909528
SNF8	SNF8	1.0	6536.0	0.17564978033876502	-0.17564978033876502	0.173434077672028	2058.5	28.860990321223174	0.0	0.004461111111111039	0.005459732252488388	10	31.354773697855084
CTSH	CTSH	0.0124473083299822	6535.0	0.175212967486189	-0.175212967486189	0.029354313450768804	5900.0	82.74652826483378	0.0	0.007988888888888906	0.005998959672041229	10	27.875513045481068
RPF1	RPF1	1.0	6534.0	0.174830506579022	0.174830506579022	0.0953939289466749	2409.0	33.777528405105905	0.0	0.004850000000000046	0.006400769951113553	10	26.556259305874622
SEMA4B	SEMA4B	1.0	6533.0	0.17438949334109	-0.17438949334109	0.18305295137969851	3144.5	44.094543414223594	0.0	0.005422222222222299	0.006848057007185581	10	24.673753583180225
PNMA1	PNMA1	1.0	6532.0	0.17409949096837699	-0.17409949096837699	0.326379516820682	2479.0	34.75943330060317	0.0	0.00457777777777779	0.005840424848781729	10	29.02557905970834
CCNH	CCNH	1.0	6531.0	0.17386147690788198	-0.17386147690788198	0.2512340773385805	927.0	12.98919904614953	0.0	0.0031444444444444913	0.003774253984735173	10	45.23199370097933
TBK1	TBK1	1.0	6530.0	0.17333346306010902	0.17333346306010902	0.13106237965075201	2111.5	29.60443259924253	0.0	0.0023166666666666223	0.002192087341686021	10	78.01550291417978
NEU1	NEU1	1.0	6529.0	0.17273474119702997	0.17273474119702997	0.1501279781026076	3717.5	52.132136344508346	0.0	0.004083333333333325	0.0035861195981576745	10	47.02894124064888
PSMD7	PSMD7	1.0	6528.0	0.17164873936755803	-0.17164873936755803	0.11104567647114681	2251.5	31.56824239023706	0.0	0.004472222222222237	0.005903560224103455	10	28.317915088386194
TIMM13	TIMM13	1.0	6527.0	0.171168503958625	-0.171168503958625	0.21382700137137584	2150.0	30.144480291766026	0.0	0.004011111111111121	0.004599889662898071	10	36.33943531206347
LY96	LY96	1.0	6526.0	0.171067624360647	0.171067624360647	2.0078891217114667e-05	7086.0	99.38280263711601	0.0	0.025605555555555593	0.02118917422299417	10	6.864923912289049
NAXD	NAXD	1.0	6525.0	0.171024227413767	0.171024227413767	0.1979055211200325	3260.0	45.71468649179408	0.0	0.0048111111111111115	0.0050266914452893625	10	33.06610682428466
ZMAT2	ZMAT2	1.0	6524.0	0.171007781029475	-0.171007781029475	0.138738073052041	1116.0	15.640342263992144	0.0	0.003555555555555525	0.004805118441548755	10	34.848719654025295
HTRA1	HTRA1	1.0	6523.0	0.170550467864616	-0.170550467864616	0.02528068070898785	6869.0	96.3388974610745	0.0	0.01620000000000002	0.00470014446849153	10	32.83951565730349
PFKFB3	PFKFB3	1.0	6522.0	0.16990802551080403	-0.16990802551080403	0.029321931530054968	2857.0	40.0617197362884	0.0	0.004216666666666703	0.003365222972044713	10	49.23636865091976
PGD	PGD	1.0	6521.0	0.169347508907194	-0.169347508907194	0.12167351151433944	4532.5	63.56431477065507	0.0	0.005072222222222247	0.0033607973529709493	10	48.87985481771228
HOXB2	HOXB2	1.0	6520.0	0.16918819856580303	-0.16918819856580303	0.024727918567600253	5905.0	82.81666432879787	0.0	0.00612222222222222	0.003214102156885645	10	50.73453436887213
TPX2	TPX2	1.0	6519.0	0.16918266333012302	-0.16918266333012302	2.4410488195802423e-05	6926.0	97.13844859026513	0.0	0.015233333333333373	0.011023506496267385	10	13.965549895481775
MEPCE	MEPCE	1.0	6518.0	0.168863453910697	-0.168863453910697	0.17155077913816819	1303.0	18.26343105624912	0.0	0.004833333333333302	0.007262093173219121	10	22.587168281215106
IRX5	IRX5	1.0	6517.0	0.168646167190016	-0.168646167190016	0.233639124378144	5494.0	77.05147987094965	0.0	0.005872222222222216	0.005754109284898222	10	28.288295704601463
SH3BGRL3	SH3BGRL3	1.0	6516.0	0.168502415902064	0.168502415902064	0.40272343181025344	1283.5	17.98990040678917	0.0	0.0044333333333333065	0.0057961365496860635	10	28.306628244915515
PLAT	PLAT	1.0	6515.0	0.168081616462752	0.168081616462752	0.0066809550104592955	7058.0	98.99004067891711	0.0	0.022072222222222198	0.005496291928719462	10	26.565072622433902
AMZ2	AMZ2	1.0	6514.0	0.167177786476565	0.167177786476565	0.07208820545609865	2728.0	38.25220928601487	0.0	0.004266666666666654	0.00501471086932044	10	32.48664261115716
BEX2	BEX2	1.0	6513.0	0.167175625275589	-0.167175625275589	0.06028090573659365	4844.0	67.9337915556179	0.0	0.004072222222222276	0.0018516759175686568	10	88.08420604590982
PODXL	PODXL	1.0	6512.0	0.166823601409492	-0.166823601409492	0.09816058695499635	6555.5	91.94136625052603	0.0	0.010294444444444469	0.004402584507188421	10	35.55392445266433
CASC4	CASC4	0.19211787188082102	6511.0	0.166255113025358	-0.166255113025358	0.02022133634858745	4969.0	69.68719315472016	0.0	0.004238888888888936	0.0017967830573780315	10	90.17016465687983
LGALS3BP	LGALS3BP	1.0	6510.0	0.166220057378099	-0.166220057378099	0.09812208629222965	6186.0	86.75831112357976	0.0	0.008077777777777708	0.0024737580192890967	10	63.92795025512151
TRAP1	TRAP1	1.0	6509.0	0.166030040814115	-0.166030040814115	0.15816460463543588	2648.5	37.13704586898583	0.0	0.005077777777777729	0.006282184621721858	10	25.620428676962778
NSMCE2	NSMCE2	1.0	6508.0	0.16593240689788	-0.16593240689788	0.12881380336355952	2166.0	30.368915696451115	0.0	0.003949999999999965	0.0047433767266493515	10	34.14917604748251
ECI2	ECI2	1.0	6507.0	0.165460796580413	0.165460796580413	0.4198647297140095	3914.0	54.8884836582971	0.0	0.003688888888888931	0.0031335390878946233	10	51.62594215482281
HACD4	HACD4	1.0	6506.0	0.165305736758935	-0.165305736758935	0.0076118698265615296	6692.0	93.85608079674569	0.0	0.011611111111111145	0.008048464311766416	10	19.096143027326427
PTPRK	PTPRK	1.0	6505.0	0.164719417956802	-0.164719417956802	0.15736888218593598	6759.0	94.7959040538645	0.0	0.012233333333333344	0.0034536714326761668	10	44.151879411791896
ARMCX2	ARMCX2	1.0	6504.0	0.16399177499825598	0.16399177499825598	0.00222001248511493	6974.0	97.81175480432039	0.0	0.021177777777777743	0.010140264577733983	10	14.083853150544963
CEBPA	CEBPA	1.0	6503.0	0.163680340285275	0.163680340285275	0.0301003094953234	5925.0	83.09720858465424	0.0	0.00780000000000005	0.005243795733053181	10	29.72662327457103
PTRHD1	PTRHD1	1.0	6502.0	0.163560240064626	-0.163560240064626	0.178662539375166	1327.0	18.600084163276758	0.0	0.0035722222222221685	0.00474255246052988	10	33.734580518383666
NEK7	NEK7	1.0	6501.0	0.163242405037025	-0.163242405037025	0.08142490506662466	3227.5	45.25880207602749	0.0	0.0033444444444443713	0.0023879268806603258	10	66.96099528322432
CXCL10	CXCL10	1.0	6500.0	0.163201320112741	0.163201320112741	4.264361320350454e-05	6965.0	97.68550988918503	0.0	0.017183333333333363	0.010453930877038152	10	13.967758969990244
BTBD1	BTBD1	1.0	6499.0	0.162705730610668	-0.162705730610668	0.8373480221681355	11.0	0.14027212792818067	0.0	0.0022611111111110783	0.004938722587431892	10	32.48706860107063
ATP6V0E2	ATP6V0E2	1.0	6498.0	0.16225678695047502	-0.16225678695047502	0.1977561082083595	979.5	13.725627717772479	0.0	0.004866666666666682	0.007058505264618305	10	22.297939065477106
PARP12	PARP12	1.0	6497.0	0.162041190487922	-0.162041190487922	0.04770259672707495	5075.5	71.18109131715529	0.0	0.004816666666666613	0.004599162713803354	10	34.18546670448978
CETN2	CETN2	1.0	6496.0	0.16175040837839802	0.16175040837839802	0.0920593258634935	5465.0	76.64469069995792	0.0	0.0051166666666666045	0.0015388097764573966	10	101.7888917188511
PDGFRB	PDGFRB	1.0	6495.0	0.161686396084949	0.161686396084949	0.014408343848690816	6804.5	95.43414223593773	0.0	0.014238888888888895	0.006427876211673065	10	22.93875960590132
PDCD6	PDCD6	1.0	6494.0	0.161229481918179	0.161229481918179	0.1499508474989455	1483.5	20.795342965352784	0.0	0.004977777777777831	0.0071129048663581065	10	21.967354699122236
LINC00993	LINC00993	1.0	6493.0	0.16102700952365498	0.16102700952365498	0.07244263889267315	2655.5	37.23523635853556	0.0	0.003972222222222222	0.004680113636316361	10	33.55790040710378
DPY30	DPY30	1.0	6492.0	0.16095904537768302	-0.16095904537768302	0.10823432816787136	2206.0	30.930004208163837	0.0	0.004200000000000022	0.004281920392727638	10	36.60951886072442
ABHD3	ABHD3	1.0	6491.0	0.160923079643841	0.160923079643841	0.40136316465252553	1961.0	27.49333707392341	0.0	0.002388888888888918	0.001871195270973169	10	84.72348835752553
TSG101	TSG101	0.4855701819258139	6490.0	0.160434359688329	0.160434359688329	0.06520884464326265	2985.0	41.85720297376911	0.0	0.0036833333333333843	0.0036367136086109465	10	43.102383972123434
ATP6V0B	ATP6V0B	0.19211787188082102	6489.0	0.160104761656289	0.160104761656289	0.19324496729310947	1426.0	19.988778229765746	0.0	0.004338888888888864	0.005572286535084239	10	27.953672480168922
POLB	POLB	1.0	6488.0	0.159601065557975	-0.159601065557975	0.2065128136478125	495.5	6.936456726048534	0.0	0.0033555555555555504	0.005088058587717235	10	30.70827650837237
ACACA	ACACA	1.0	6487.0	0.159091926519836	-0.159091926519836	0.406361450897265	4097.5	57.46247720577921	0.0	0.004683333333333378	0.004517004148174135	10	34.183850207203754
MB	MB	1.0	6486.0	0.159062361868043	0.159062361868043	0.1552568358322355	5558.5	77.95623509608642	0.0	0.0054722222222222654	0.0037349836519934006	10	41.122037994422826
PMPCA	PMPCA	1.0	6485.0	0.158652206631206	-0.158652206631206	0.10062330430134185	3452.0	48.40791134801515	0.0	0.004866666666666694	0.005931027896302757	10	25.92898611392556
GRINA	GRINA	1.0	6484.0	0.15829440610072598	-0.15829440610072598	0.055338735437581	3649.0	51.17127226820031	0.0	0.004177777777777841	0.003335780994347446	10	46.20106313457093
TTC1	TTC1	1.0	6483.0	0.15811109292004902	-0.15811109292004902	0.02411094488401285	3032.5	42.52349558142797	0.0	0.003633333333333355	0.0033898703294491894	10	45.57040375400328
F8A1	F8A1	1.0	6482.0	0.15764678139205301	-0.15764678139205301	0.335577337243073	451.5	6.319259363164539	0.0	0.003211111111111132	0.0048752475228216454	10	31.67750346172356
PIP	PIP	1.0	6481.0	0.157144344560332	-0.157144344560332	0.022004644447288165	6070.0	85.13115443961286	0.0	0.006505555555555623	0.0033073524527805925	10	45.546639239531224
KLHDC9	KLHDC9	1.0	6480.0	0.157099525204363	-0.157099525204363	0.0389235887444777	6445.0	90.39135923691963	0.0	0.010055555555555548	0.004199826895642372	10	35.01191199127191
HEIH	HEIH	1.0	6479.0	0.157034643316076	-0.157034643316076	0.0173217438891379	3186.0	44.67667274512554	0.0	0.004305555555555519	0.004198867343516648	10	36.373877825967796
FAM214A	FAM214A	1.0	6478.0	0.156051414056121	0.156051414056121	0.021696768356377003	5590.0	78.39809229906018	0.0	0.00585555555555557	0.0025797565840447686	10	58.22094201813227
STOML2	STOML2	1.0	6477.0	0.154819430257575	-0.154819430257575	0.1366701311490003	4095.5	57.43442278019358	0.0	0.0055166666666666125	0.005904942595043058	10	25.28437172551712
TXN	TXN	0.314962474115133	6476.0	0.154381930695521	0.154381930695521	0.2337464945184673	1651.5	23.15191471454622	0.0	0.003933333333333305	0.004701282549812225	10	32.00160717168484
OTUD1	OTUD1	1.0	6475.0	0.154115676673746	0.154115676673746	0.049165585063156644	5002.0	70.15009117688317	0.0	0.004149999999999976	0.0028697191614935878	10	52.25796262087687
CTHRC1	CTHRC1	0.7812457804973141	6474.0	0.153366611497419	-0.153366611497419	0.010161693950316894	7051.0	98.89185018936737	0.0	0.02545555555555557	0.013405841938481931	10	9.541441449842129
PABPC4	PABPC4	1.0	6473.0	0.153221729103203	0.153221729103203	0.016019562368302095	4820.0	67.59713844859027	0.0	0.005833333333333396	0.005996798414224928	10	24.577847309366195
FUNDC1	FUNDC1	1.0	6472.0	0.151779107946345	0.151779107946345	0.31363382937648104	2643.5	37.066909805021744	0.0	0.003472222222222189	0.0032742971685346804	10	45.29426563640019
EIF6	EIF6	1.0	6471.0	0.15164793067309898	0.15164793067309898	0.08068797855404046	3797.5	53.25431336793379	0.0	0.005699999999999982	0.007318409805760278	10	19.942574213078945
RILPL2	RILPL2	1.0	6470.0	0.151602963032995	0.151602963032995	0.583823039720977	759.5	10.639640903352504	0.0	0.0032833333333333083	0.004026868777801856	10	36.83249638460403
GDF15	GDF15	1.0	6469.0	0.151134230645256	-0.151134230645256	0.2297271334386715	5374.5	75.37522794220789	0.0	0.006900000000000033	0.005422467612338421	10	26.599371532816853
MRPS36	MRPS36	1.0	6468.0	0.150491474886465	0.150491474886465	0.09976485088492401	2956.0	41.45041380277739	0.0	0.0034722222222223	0.0033718199975713496	10	43.602343176722826
SELENOF	SELENOF	0.21033131701967	6467.0	0.150420185003318	-0.150420185003318	0.7623772687732125	18.5	0.2454762238743162	0.0	0.0030611111111110076	0.005302214383279413	10	27.791987128416633
TOMM5	TOMM5	1.0	6466.0	0.150417516581485	0.150417516581485	0.12902491770118252	4551.0	63.823818207322205	0.0	0.005005555555555462	0.005657912022109616	10	25.70064017568641
DDX41	DDX41	1.0	6465.0	0.15009811566576	-0.15009811566576	0.2885208089457624	1186.5	16.629260765885817	0.0	0.00451111111111111	0.0061688517983728135	10	23.600340762449676
VSIG4	VSIG4	1.0	6464.0	0.149891679567917	0.149891679567917	8.26807526203518e-07	7087.0	99.39682984990883	0.0	0.02572777777777773	0.0153072655942387	10	8.111435777064694
MT1F	MT1F	1.0	6463.0	0.14973614639425198	0.14973614639425198	0.011001188622244624	5569.5	78.11053443680741	0.0	0.005577777777777781	0.0036561952984430256	10	39.42851977241571
NELL2	NELL2	1.0	6462.0	0.149376476333	-0.149376476333	0.032135165304028546	5317.5	74.57567681301727	0.0	0.004772222222222232	0.002340882848475759	10	61.773383578309044
CRYZ	CRYZ	1.0	6461.0	0.149071853803974	-0.149071853803974	0.193314971242805	4941.0	69.29443119652126	0.0	0.004394444444444411	0.0021346077083592725	10	67.77704811659902
PIGT	PIGT	1.0	6460.0	0.14881901953733803	-0.14881901953733803	0.23745855740711397	2310.0	32.38883433861692	0.0	0.0043277777777777394	0.005116103975708542	10	28.242436519197078
CUEDC2	CUEDC2	1.0	6459.0	0.148648552596125	-0.148648552596125	0.0588061317380955	2562.0	35.92369196240707	0.0	0.0035111111111111202	0.003219645627987922	10	45.07870065679114
MEST	MEST	1.0	6458.0	0.148582912690841	-0.148582912690841	0.10297086510016404	6142.5	86.14812736709217	0.0	0.007838888888888892	0.00321086226555109	10	43.83371573174466
PABPC1L	PABPC1L	1.0	6457.0	0.14844827877737302	-0.14844827877737302	0.001923926215684075	5385.5	75.52952728292888	0.0	0.008361111111111135	0.010897113610860964	10	12.855437932356642
TCEAL8	TCEAL8	1.0	6456.0	0.14844527197054	0.14844527197054	0.05919510123305375	6060.0	84.99088231168467	0.0	0.006405555555555509	0.002173548740871415	10	65.34922072096631
AEBP1	AEBP1	1.0	6455.0	0.14805302576213597	0.14805302576213597	0.024916881964267175	6551.0	91.87824379295834	0.0	0.01053333333333333	0.005664318080239566	10	24.278243290847538
ATPAF1	ATPAF1	1.0	6454.0	0.147990657786087	-0.147990657786087	0.2394904003895175	4168.0	58.45139570767289	0.0	0.0034055555555555506	0.0016773423521319279	10	86.19892179241856
SDCBP	SDCBP	0.0124473083299822	6453.0	0.147826247184771	-0.147826247184771	0.09792806736234724	2675.0	37.50876700799551	0.0	0.0031277777777777745	0.0024323564756612067	10	59.4890061777062
ATOX1	ATOX1	1.0	6452.0	0.14716128647625304	0.14716128647625304	0.12658250451504077	2748.0	38.53275354187123	0.0	0.0038222222222221965	0.0039566235206928225	10	36.22762274560091
EPHX1	EPHX1	0.7326948023807719	6451.0	0.146506164282072	-0.146506164282072	0.0398162338732493	6501.0	91.17688315331745	0.0	0.01127777777777778	0.0059334443046912735	10	22.790874837634526
TPD52L2	TPD52L2	1.0	6450.0	0.14639922211781303	-0.14639922211781303	0.24111523292433143	1881.0	26.371160050497966	0.0	0.004622222222222219	0.006617503911951328	10	21.424543420297653
TBC1D8	TBC1D8	1.0	6449.0	0.145172864663035	-0.145172864663035	0.01685632327919825	5760.5	80.78973208023567	0.0	0.005922222222222187	0.0027461408262479292	10	50.70775726788633
ATP1B3	ATP1B3	1.0	6448.0	0.14508766165842402	-0.14508766165842402	0.09404374400936774	1488.0	20.858465422920464	0.0	0.004583333333333185	0.00652400074600566	10	21.536528549772935
YY1AP1	YY1AP1	1.0	6447.0	0.145046404242335	-0.145046404242335	0.473969905545055	257.0	3.590966474961425	0.0	0.0036666666666666874	0.0058414699279434575	10	24.202767337611263
SLC7A5	SLC7A5	1.0	6446.0	0.145023637904574	-0.145023637904574	1.56342236420343e-06	6863.0	96.25473418431758	0.0	0.014688888888888918	0.008859062613945406	10	14.712024815189807
