	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
REV3L	REV3L	1	3565.5	0	0	0.0174432268329768	3936.0	55.19708233973909	0.0	0.0041711111111111	0.0032186650224509273	25	-1.2959133932908964
RERGL	RERGL	1	3565.5	0	0	6.50775000205026e-05	6902.0	96.80179548323748	0.0	0.017753333333333326	0.008338533562642109	25	-2.129071400860092
REPS1	REPS1	1	3565.5	0	0	0.234106651970149	1391.5	19.504839388413522	0.0	0.0029777777777777992	0.00473587351418792	25	-0.6287705465225903
REM2	REM2	1	3565.5	0	0	0.0870952896047546	5199.0	72.91345209706832	0.0	0.004906666666666708	0.0035081738769076783	25	-1.3986383910342972
REM1	REM1	1	3565.5	0	0	0.0125746642975456	4076.5	57.167905737130035	0.0	0.0034155555555555805	0.0018336223116806295	25	-1.8627366899920683
RELT	RELT	1	3565.5	0	0	0.0757066741905874	5176.5	72.59783980922991	0.0	0.00481777777777776	0.004212541289438775	25	-1.1436749094558119
RELN	RELN	1	3565.5	0	0	0.0090004171639285	5776.0	81.00715387852435	0.0	0.006297777777777786	0.003606438572463774	25	-1.7462595442116173
RELL2	RELL2	1	3565.5	0	0	0.00076071821622771	5478.5	76.83405807266097	0.0	0.005924444444444435	0.004610047847068766	25	-1.2851156085530457
RELB	RELB	1	3565.5	0	0	0.161092263304371	3337.5	46.80179548323748	0.0	0.0028622222222222243	0.0024431878083083216	25	-1.1715113396067758
REEP4	REEP4	1	3565.5	0	0	0.00105830169520524	4999.5	70.11502314490112	0.0	0.005331111111111116	0.005153869056848863	25	-1.0343900965094797
RCC2	RCC2	1	3565.5	0	0	0.00148540399107235	5138.0	72.05779211670642	0.0	0.00621777777777779	0.005660920289009474	25	-1.0983687210451345
REEP2	REEP2	1	3565.5	0	0	0.19890183577993104	1598.0	22.40145883013045	0.0	0.002808888888888881	0.0034675553822856157	25	-0.8100487459373817
REC8	REC8	1	3565.5	0	0	0.137883378787292	3102.5	43.50540047692523	0.0	0.002753333333333314	0.002434802110413165	25	-1.1308242758447817
REC114	REC114	1	3565.5	0	0	0.556184092750611	85.5	1.1852994809931268	0.0	0.0013622222222222286	0.0014391033731176097	25	-0.9465770476732126
RDM1	RDM1	1	3565.5	0	0	9.01037375919258e-05	6342.5	88.95356992565578	0.0	0.009011111111111098	0.00614644666326507	25	-1.4660683814222317
RDH8	RDH8	1	3565.5	0	0	0.0736911308551155	3162.0	44.34001963809791	0.0	0.0028422222222222703	0.0020419141951235043	25	-1.3919400869096556
RDH5	RDH5	1	3565.5	0	0	0.0113553177494683	4784.5	67.09917239444523	0.0	0.005084444444444483	0.003419079244571327	25	-1.4870800238155797
RDH12	RDH12	1	3565.5	0	0	0.0027855395542749103	4449.0	62.39304250245476	0.0	0.004635555555555558	0.0035614852175366793	25	-1.301579333456216
RD3	RD3	1	3565.5	0	0	0.00234186573715101	4404.5	61.76883153317436	0.0	0.0031577777777777884	0.0018057464286573997	25	-1.7487382102290214
RCOR2	RCOR2	1	3565.5	0	0	0.0945780377006015	1598.0	22.40145883013045	0.0	0.0024466666666666274	0.0029243056929822504	25	-0.836665835770227
RCN1	RCN1	1	3565.5	0	0	0.158683243939727	5228.0	73.32024126806004	0.0	0.004426666666666681	0.00200723485659929	25	-2.205355617511773
RCE1	RCE1	1	3565.5	0	0	8.80246693195596e-05	5752.0	80.6705007714967	0.0	0.005942222222222227	0.003924849607875962	25	-1.5139999785719231
RASSF8.AS1	RASSF8.AS1	1	3565.5	0	0	0.516642863788629	259.0	3.6190209005470613	0.0	0.0014844444444444213	0.0016111526176007082	25	-0.9213555737848238
RASSF2	RASSF2	1	3565.5	0	0	0.00445072903785729	6779.5	95.08346191611727	0.0	0.012895555555555558	0.007355733885048774	25	-1.7531297022268568
RASSF10	RASSF10	1	3565.5	0	0	0.00159059307245476	6626.0	92.9302847524197	0.0	0.012262222222222188	0.00434822110166573	25	-2.8200548995828982
RABGGTA	RABGGTA	1	3565.5	0	0	0.0976454272349223	2094.0	29.358956375368216	0.0	0.0033444444444444533	0.004643986996788174	25	-0.7201666255218853
RAI2	RAI2	1	3565.5	0	0	6.70448614197061e-05	7065.0	99.08823116846683	0.0	0.024644444444444438	0.00830422384963554	25	-2.9676999188221598
RAI14	RAI14	1	3565.5	0	0	0.111016049076836	6613.0	92.74793098611306	0.0	0.011604444444444412	0.005436982793149521	25	-2.1343537189534163
RAG2	RAG2	1	3565.5	0	0	0.468402025252688	56.5	0.7785103100014027	0.0	0.001386666666666671	0.002334461808245406	25	-0.5939984375708838
RAF1	RAF1	1	3565.5	0	0	0.174134886063208	624.0	8.738953569925656	0.0	0.002597777777777758	0.003887674413538179	25	-0.66820867733456
RADIL	RADIL	1	3565.5	0	0	0.36338363420760206	307.0	4.292327114602328	0.0	0.0019800000000000173	0.0021216161632191806	25	-0.9332508086645204
RAD54L	RAD54L	1	3565.5	0	0	3.11804373195609e-06	6651.5	93.28797867863656	0.0	0.010546666666666663	0.006188206458817826	25	-1.7043171938192674
RAD54B	RAD54B	1	3565.5	0	0	0.0020764931420217104	6165.0	86.46373965493058	0.0	0.00805999999999998	0.004091573947303811	25	-1.9699020728468584
RAD51AP1	RAD51AP1	1	3565.5	0	0	0.0008538624301429599	6646.0	93.21082900827606	0.0	0.012184444444444427	0.006055698265392829	25	-2.012062673940712
RAD21.AS1	RAD21.AS1	1	3565.5	0	0	0.48950635661574105	65.0	0.8977416187403563	0.0	0.001695555555555557	0.003784006303338237	25	-0.44808475981124657
RACK1	RACK1	1	3565.5	0	0	0.037595763896595004	3748.5	52.566979941085705	0.0	0.004702222222222295	0.006037602507032255	25	-0.7788227556791648
RAC3	RAC3	1	3565.5	0	0	2.07067580873725e-05	6187.0	86.77233833637257	0.0	0.007164444444444441	0.0056342226633827475	25	-1.2715941261971637
RABEPK	RABEPK	1	3565.5	0	0	0.09843759134025099	2169.0	30.41099733482957	0.0	0.0032288888888888532	0.00388274382215427	25	-0.831599775000701
RASSF1.AS1	RASSF1.AS1	1	3565.5	0	0	0.132719970959295	2589.5	36.30944031420957	0.0	0.002613333333333316	0.001761972566501207	25	-1.4831861647668427
RABAC1	RABAC1	1	3565.5	0	0	0.112791660105063	3007.0	42.16580165521111	0.0	0.003477777777777821	0.0035458127510972315	25	-0.9808125871005575
RAB9B	RAB9B	1	3565.5	0	0	0.01484847198294	5564.5	78.04039837284333	0.0	0.006557777777777817	0.003877744614099979	25	-1.6911319414726003
RAB9A	RAB9A	1	3565.5	0	0	0.224779707972406	1778.5	24.933370739234114	0.0	0.002773333333333342	0.003808525469935019	25	-0.7281908327058295
RAB8A	RAB8A	1	3565.5	0	0	0.0962552702838464	3007.0	42.16580165521111	0.0	0.004022222222222201	0.005313403154892378	25	-0.756995489513852
RAB5B	RAB5B	1	3565.5	0	0	0.12699641673827902	1598.0	22.40145883013045	0.0	0.003055555555555581	0.0033346833685860408	25	-0.916295557275408
RAB42	RAB42	1	3565.5	0	0	0.0072286049527200795	4580.5	64.23762098471035	0.0	0.0040377777777778	0.002541159127629363	25	-1.5889511734531265
RAB3IL1	RAB3IL1	1	3565.5	0	0	0.0995659552503726	2146.5	30.09538504699116	0.0	0.002664444444444439	0.0021804806545286303	25	-1.2219528015122108
RAB3A	RAB3A	1	3565.5	0	0	0.26845609412697097	1000.5	14.020199186421658	0.0	0.0019644444444444397	0.001889357240410853	25	-1.0397421950849584
RAB39A	RAB39A	1	3565.5	0	0	0.0998474906626923	2849.0	39.949502033945855	0.0	0.002482222222222221	0.0013903436825316276	25	-1.7853299535999836
RAB38	RAB38	1	3565.5	0	0	0.00506652343645764	5783.0	81.10534436807407	0.0	0.006253333333333334	0.0025206492892717405	25	-2.480842281371095
RAB37	RAB37	1	3565.5	0	0	0.318572754624594	4900.0	68.71931547201572	0.0	0.005533333333333323	0.0041868646253426945	25	-1.321593561884132
RALY	RALY	1	3565.5	0	0	0.0694454884332648	2094.0	29.358956375368216	0.0	0.0032444444444444387	0.004116394252995063	25	-0.7881763128213001
RALY.AS1	RALY.AS1	1	3565.5	0	0	0.018642129588813	4656.5	65.30368915696452	0.0	0.003873333333333317	0.0037587524745065987	25	-1.0304837468292614
RALYL	RALYL	1	3565.5	0	0	0.31297632137902903	1415.5	19.841492495441155	0.0	0.0032222222222222313	0.0037390443531599353	25	-0.8617769456249087
RAMP1	RAMP1	1	3565.5	0	0	0.00794061453476662	5380.5	75.4593912189648	0.0	0.005379999999999992	0.002047511789159976	25	-2.627579498434645
RASSF1	RASSF1	1	3565.5	0	0	0.190103854022827	1706.5	23.923411418151215	0.0	0.003315555555555584	0.004396726475879907	25	-0.7540963882434942
RASL12	RASL12	1	3565.5	0	0	9.839388632864499e-05	6848.5	96.05133959882173	0.0	0.01522222222222225	0.006006084021014813	25	-2.5344670785425074
RASL11A	RASL11A	1	3565.5	0	0	0.08897122576882198	2625.5	36.81441997475102	0.0	0.0027822222222222224	0.0033195672532682838	25	-0.8381279877619537
RASL10A	RASL10A	1	3565.5	0	0	0.221660334337124	688.5	9.643708795062421	0.0	0.002120000000000055	0.0022778161695047967	25	-0.9307160201874186
RASGRP3	RASGRP3	1	3565.5	0	0	2.61093807038841e-07	6977.0	97.85383644269885	0.0	0.01875333333333333	0.013348034719171141	25	-1.4049508956100345
RASGRP1	RASGRP1	1	3565.5	0	0	0.00324235364153352	6603.5	92.61467246458129	0.0	0.011508888888888928	0.008189070428662596	25	-1.405396252132186
RASGRF2	RASGRF2	1	3565.5	0	0	1.27801012589877e-05	6639.5	93.11965212512274	0.0	0.011044444444444454	0.005220177889846824	25	-2.11572185421607
RASGEF1B	RASGEF1B	1	3565.5	0	0	0.0005811187271727	5604.0	78.59447327815964	0.0	0.006657777777777813	0.005762079814269191	25	-1.155446990041776
RASD2	RASD2	1	3565.5	0	0	0.134255067790622	4242.5	59.49642306073783	0.0	0.0033888888888888814	0.0020574315763490216	25	-1.647145366993236
RASD1	RASD1	1	3565.5	0	0	0.0019370204797044	6456.0	90.54565857764062	0.0	0.009017777777777746	0.004642594439273359	25	-1.9424005037987282
RARRES2	RARRES2	1	3565.5	0	0	0.00010395340637948101	7069.0	99.14434001963811	0.0	0.025060000000000023	0.00917942322259892	25	-2.730019021054018
RARA.AS1	RARA.AS1	1	3565.5	0	0	0.00151411542416541	5088.0	71.35643147706551	0.0	0.005224444444444477	0.00437637338819738	25	-1.1937839807120334
RAPGEF4.AS1	RAPGEF4.AS1	1	3565.5	0	0	0.0710326977209381	2561.0	35.90966474961425	0.0	0.0022777777777777944	0.0018467522376216365	25	-1.233396517072187
RAPGEF4	RAPGEF4	1	3565.5	0	0	0.000240628210213075	7023.0	98.49908823116847	0.0	0.021284444444444398	0.006847909025731264	25	-3.1081669403707517
RAP2C.AS1	RAP2C.AS1	1	3565.5	0	0	0.104478856606719	3367.0	47.21559826062561	0.0	0.003277777777777762	0.0027984416592390054	25	-1.171286800622138
RAP1GAP2	RAP1GAP2	1	3565.5	0	0	0.0032345535633454	3989.5	55.94753822415486	0.0	0.004906666666666602	0.007397668134429963	25	-0.6632720713477492
RAP1GAP	RAP1GAP	1	3565.5	0	0	0.081416092521371	3748.5	52.566979941085705	0.0	0.0036822222222222356	0.002863695344970637	25	-1.2858288954127526
RAP1B	RAP1B	1	3565.5	0	0	0.27895500247525	751.0	10.52040959461355	0.0	0.0027955555555554943	0.0043312768149515	25	-0.6454345161928419
RANBP6	RANBP6	1	3565.5	0	0	0.7099357235826999	13.0	0.1683265535138168	0.0	0.0013377777777777893	0.0027535013250995877	25	-0.4858460628230876
RANBP17	RANBP17	1	3565.5	0	0	0.14639992455015302	3748.5	52.566979941085705	0.0	0.0037111111111111056	0.0037580161235930103	25	-0.9875186771585591
RAMP3	RAMP3	1	3565.5	0	0	9.02649283367521e-05	6791.5	95.2517884696311	0.0	0.012911111111111156	0.005376465251521952	25	-2.4014125465530203
RAMP2.AS1	RAMP2.AS1	1	3565.5	0	0	0.0545968947128306	2421.0	33.94585495861972	0.0	0.0024755555555555694	0.0019088056723119533	25	-1.296913348207503
RAMP2	RAMP2	1	3565.5	0	0	0.000327372903179938	6500.5	91.16986954692103	0.0	0.01031555555555557	0.004659184919621268	25	-2.2140257863802693
PCK2	PCK2	1	3565.5	0	0	0.262610208402639	1897.5	26.602609061579464	0.0	0.0030088888888889042	0.0041127899475008	25	-0.7315931344165295
PCGF6	PCGF6	1	3565.5	0	0	0.0202353500569425	5064.0	71.01977837003788	0.0	0.004444444444444403	0.0033788938823693044	25	-1.3153548466363574
PCF11	PCF11	1	3565.5	0	0	0.0476150494406556	3659.0	51.31154439612849	0.0	0.0036955555555555843	0.0027582703920311226	25	-1.3398090217088063
MRPL58	MRPL58	1	3565.5	0	0	0.08702200535945599	4024.0	56.43147706550708	0.0	0.004031111111111131	0.0038948723809898245	25	-1.0349789972031596
MRPS6	MRPS6	1	3565.5	0	0	0.47764791496038705	99.0	1.3746668536961706	0.0	0.002291111111111081	0.004370515926640772	25	-0.5242198288640159
MRPS36	MRPS36	1	3565.5	0	0	0.118341132277023	2796.5	39.21307336232291	0.0	0.0030266666666666714	0.002656767893109991	25	-1.139228863204787
MRPS35	MRPS35	1	3565.5	0	0	0.307011990072409	1033.0	14.476083602188245	0.0	0.0025911111111110666	0.0037244285887579245	25	-0.6957070190397145
MRPS34	MRPS34	1	3565.5	0	0	0.0017636453822226302	4822.5	67.63220648057232	0.0	0.004302222222222244	0.0040643322079151395	25	-1.0585311441431442
MRPS30	MRPS30	1	3565.5	0	0	0.000621620859521802	5817.5	81.5892832094263	0.0	0.007124444444444431	0.00479044616769636	25	-1.4872193935686056
MRPS28	MRPS28	1	3565.5	0	0	0.154438824051487	2990.0	41.927339037733205	0.0	0.003326666666666656	0.002589266384813027	25	-1.2847912003873936
MRPS27	MRPS27	1	3565.5	0	0	0.000507614657040591	5366.0	75.25599663346894	0.0	0.005877777777777755	0.0051282673013800534	25	-1.1461527709751016
MRPS26	MRPS26	1	3565.5	0	0	0.229823397822404	1828.0	25.627717772478608	0.0	0.003464444444444452	0.004818860835621446	25	-0.7189343213306705
MRPS21	MRPS21	1	3565.5	0	0	0.46677646989148996	237.0	3.310422219105064	0.0	0.0025088888888888904	0.004149863649899543	25	-0.6045714029543172
MRPS2	MRPS2	1	3565.5	0	0	0.008258300506588741	5325.5	74.6878945153598	0.0	0.005259999999999955	0.0037867445327587684	25	-1.3890559435674081
MRPS17	MRPS17	1	3565.5	0	0	0.0550127266803219	4678.0	65.6052742320101	0.0	0.004104444444444448	0.002828441674230995	25	-1.451132785179449
MRPL55	MRPL55	1	3565.5	0	0	0.106873380287835	1456.0	20.409594613550286	0.0	0.002895555555555529	0.004140949027425612	25	-0.6992492630018361
MRPS9	MRPS9	1	3565.5	0	0	0.24206041115657198	2284.5	32.031140412400056	0.0	0.0025488888888888727	0.0028096468152309408	25	-0.9071919200205116
MRPL54	MRPL54	1	3565.5	0	0	0.10002797491287801	1810.0	25.375227942207882	0.0	0.002873333333333357	0.0032757966392007523	25	-0.8771403264014611
MRPL53	MRPL53	1	3565.5	0	0	0.0836976848716965	2541.0	35.62912049375789	0.0	0.0033466666666667	0.004293989243279414	25	-0.7793840359299031
MRPL52	MRPL52	1	3565.5	0	0	0.00120394382060723	5119.0	71.79127507364288	0.0	0.004802222222222285	0.004270167593399622	25	-1.1245980672152207
MRPL49	MRPL49	1	3565.5	0	0	0.012041699988666998	3270.0	45.85495861972226	0.0	0.003973333333333348	0.005850308633833819	25	-0.6791664477929511
MRPL48	MRPL48	1	3565.5	0	0	0.00292728692275572	4525.0	63.45911067470894	0.0	0.00414666666666665	0.003893577861000198	25	-1.065001603846555
MRPL47	MRPL47	1	3565.5	0	0	0.0208564920047025	4024.0	56.43147706550708	0.0	0.003735555555555561	0.003544299312017624	25	-1.0539616512887178
MRPL46	MRPL46	1	3565.5	0	0	0.105724205855459	1778.5	24.933370739234114	0.0	0.0026533333333333443	0.0028236162348972554	25	-0.9396933267845065
MRPL45	MRPL45	1	3565.5	0	0	0.0024441739809870897	4293.5	60.211810913171554	0.0	0.0040733333333332995	0.004487056144010941	25	-0.9077963819931573
MRPL40	MRPL40	1	3565.5	0	0	0.23293700885685	1556.0	21.812315892832093	0.0	0.0028088888888889046	0.003543021890311466	25	-0.7927946752375205
MRPL39	MRPL39	1	3565.5	0	0	0.0244685199521564	3716.0	52.11109552531912	0.0	0.004128888888888835	0.0042083935333672665	25	-0.9811080775008183
MRPL37	MRPL37	1	3565.5	0	0	0.00235300906166633	5492.0	77.02342544536401	0.0	0.0056377777777778	0.0047460488223224654	25	-1.1878887025479374
MRPS7	MRPS7	1	3565.5	0	0	0.0304487592349698	4595.5	64.44802917660262	0.0	0.004519999999999986	0.003753526462588178	25	-1.2042009148067387
MRVI1.AS1	MRVI1.AS1	1	3565.5	0	0	0.0677960309557347	2990.0	41.927339037733205	0.0	0.0030355555555555795	0.0029395434403764347	25	-1.0326622542332116
MRPL34	MRPL34	1	3565.5	0	0	0.0923244194789267	3242.5	45.46921026791976	0.0	0.0034977777777777308	0.0040460784753643415	25	-0.8644858964241326
MSRB1	MSRB1	1	3565.5	0	0	0.171512989152683	4109.0	57.62379015289662	0.0	0.0037599999999999877	0.0038379172807003078	25	-0.9796980302071278
MTERF1	MTERF1	1	3565.5	0	0	0.0278990390624019	4003.0	56.13690559685791	0.0	0.0031244444444444236	0.0024302132034024647	25	-1.2856668049000752
MTCL1	MTCL1	1	3565.5	0	0	0.29544489542242197	5145.0	72.15598260625615	0.0	0.004737777777777769	0.003393345581971187	25	-1.3961966629480762
MTCH1	MTCH1	1	3565.5	0	0	0.650009494859196	30.0	0.40678917099172396	0.0	0.002842222222222236	0.006094056167786096	25	-0.4663925214943964
MTBP	MTBP	1	3565.5	0	0	0.0561583067548201	5400.0	75.73292186842475	0.0	0.004348888888888895	0.0022863726730347612	25	-1.902091002127183
MTA2	MTA2	1	3565.5	0	0	0.000114011929729099	6086.5	85.36260345069435	0.0	0.0071333333333332884	0.0044631262456683776	25	-1.5982817739597757
MT3	MT3	1	3565.5	0	0	0.45137950491303297	601.0	8.41632767569084	0.0	0.0021444444444444597	0.003039647139473664	25	-0.7054912448869921
MT1X	MT1X	1	3565.5	0	0	0.0289611547875189	5366.0	75.25599663346894	0.0	0.005348888888888836	0.0025304483247598273	25	-2.113810756991655
MT1F	MT1F	1	3565.5	0	0	0.00248701546744825	5414.0	75.9293028475242	0.0	0.0052400000000000216	0.0030692755944843244	25	-1.7072432366179895
MSX1	MSX1	1	3565.5	0	0	0.21154757944608	5604.0	78.59447327815964	0.0	0.00555777777777782	0.002756514916628738	25	-2.016233521629214
MST1R	MST1R	1	3565.5	0	0	0.377446363820581	1988.5	27.879085425725908	0.0	0.0029866666666666804	0.00394956891954118	25	-0.7562006708857838
MSS51	MSS51	1	3565.5	0	0	2.3609850101906302e-05	5837.0	81.86281385888624	0.0	0.006293333333333348	0.0045816360493702545	25	-1.3735995756796016
MSRA	MSRA	1	3565.5	0	0	0.000107203065314466	4900.0	68.71931547201572	0.0	0.005062222222222257	0.0035160317723064534	25	-1.4397544021342932
MS4A14	MS4A14	1	3565.5	0	0	1.50306401150509e-05	6686.0	93.77191751998879	0.0	0.011222222222222251	0.007084567793665698	25	-1.5840376645497025
MSN	MSN	1	3565.5	0	0	0.0722895880038836	5176.5	72.59783980922991	0.0	0.004973333333333405	0.002920373306088452	25	-1.702978630493883
MSMO1	MSMO1	1	3565.5	0	0	0.49677126574722297	1641.0	23.00462898022163	0.0	0.0025755555555555497	0.002543797427035899	25	-1.0124845352000598
MSL2	MSL2	1	3565.5	0	0	0.23391469697512102	3869.0	54.25725908262028	0.0	0.0034555555555555754	0.0027946708545345572	25	-1.2364803354028917
MSH4	MSH4	1	3565.5	0	0	0.327965173625542	624.0	8.738953569925656	0.0	0.002373333333333333	0.004599816600387623	25	-0.5159626001465655
MSH2	MSH2	1	3565.5	0	0	0.00198892165496438	6046.5	84.80151493898163	0.0	0.006188888888888915	0.003991020012570774	25	-1.5507035468114345
MSC.AS1	MSC.AS1	1	3565.5	0	0	2.28898031986915e-06	6829.0	95.77780894936177	0.0	0.017046666666666665	0.008859495382707461	25	-1.924112596744444
MSC	MSC	1	3565.5	0	0	0.0373103569700737	2937.0	41.183896759713846	0.0	0.0035822222222222024	0.0031567469712236213	25	-1.134782817526125
MSANTD2	MSANTD2	1	3565.5	0	0	0.0295376587299821	4656.5	65.30368915696452	0.0	0.004671111111111115	0.0024765318242540436	25	-1.8861502466329503
MS4A8	MS4A8	1	3565.5	0	0	0.0276106508647965	3993.5	56.003647075326136	0.0	0.004842222222222199	0.003878779187262305	25	-1.2483882140349178
MS4A6E	MS4A6E	1	3565.5	0	0	0.0008256623077767019	3748.5	52.566979941085705	0.0	0.003866666666666666	0.004970721892410363	25	-0.777888353112363
MS4A15	MS4A15	1	3565.5	0	0	0.061213693397758	1706.5	23.923411418151215	0.0	0.002193333333333361	0.0016038405552762727	25	-1.3675507369593507
MRPL36	MRPL36	1	3565.5	0	0	0.0067092379816107795	4394.5	61.62855940524618	0.0	0.00438444444444446	0.00456880187984595	25	-0.9596486255587632
MRPL33	MRPL33	1	3565.5	0	0	0.0211543545881808	3619.0	50.750455884415764	0.0	0.003593333333333331	0.0039679697517266115	25	-0.905584860310424
MON1A	MON1A	1	3565.5	0	0	0.0801914003297745	1859.5	26.069574975452376	0.0	0.002608888888888885	0.002684425818552031	25	-0.9718610478482544
MPLKIP	MPLKIP	1	3565.5	0	0	0.0304138610926196	4242.5	59.49642306073783	0.0	0.004186666666666649	0.004299693739691705	25	-0.9737127619156523
MRC1	MRC1	1	3565.5	0	0	3.6584113608691896e-07	7128.0	99.97194557441438	0.0	0.03568000000000002	0.017725525641268308	25	-2.0129163288072185
MRAP2	MRAP2	1	3565.5	0	0	0.0434263291288603	6314.0	88.55379436106047	0.0	0.009764444444444473	0.0034975844103922525	25	-2.7917680601021995
MPZL3	MPZL3	1	3565.5	0	0	0.007801476727586059	4822.5	67.63220648057232	0.0	0.0055577777777777015	0.004841295060217004	25	-1.14799401991594
MPZ	MPZ	1	3565.5	0	0	0.218418089189179	1751.0	24.547622387431616	0.0	0.0019222222222222388	0.0010174657859183822	25	-1.8892254155624582
MPV17L2	MPV17L2	1	3565.5	0	0	0.0020238597736004	4404.5	61.76883153317436	0.0	0.004011111111111119	0.004410139598212317	25	-0.9095202139943717
MPV17	MPV17	1	3565.5	0	0	0.250696935459171	1632.5	22.885397671482675	0.0	0.0026155555555554956	0.002819087278964522	25	-0.9278022624812859
MPST	MPST	1	3565.5	0	0	0.331407597594961	817.5	11.453219245335951	0.0	0.0026444444444444436	0.0031238989829965604	25	-0.8465204729212447
MPP4	MPP4	1	3565.5	0	0	0.22195266796181398	2453.5	34.40173937438631	0.0	0.003182222222222221	0.004374493503897079	25	-0.7274492965613719
MPP3	MPP3	1	3565.5	0	0	0.156297111256975	2394.5	33.57413381961004	0.0	0.0028911111111111464	0.0038111435048833967	25	-0.7585941351740312
MPP1	MPP1	1	3565.5	0	0	0.07829933557507	4749.0	66.6012063403002	0.0	0.005722222222222217	0.004814672362565062	25	-1.1884967016060153
MPND	MPND	1	3565.5	0	0	0.142362192794007	1290.5	18.088090896338898	0.0	0.002893333333333347	0.002563339594463285	25	-1.1287358645662229
MPHOSPH6	MPHOSPH6	1	3565.5	0	0	0.0131792733269213	3835.0	53.780333847664465	0.0	0.004373333333333334	0.004577114748820262	25	-0.9554781938688665
MRFAP1L1	MRFAP1L1	1	3565.5	0	0	0.3909499147870179	748.5	10.485341562631504	0.0	0.0024422222222222094	0.0034789372105897584	25	-0.702002385897674
MPHOSPH10	MPHOSPH10	1	3565.5	0	0	0.512315042323298	477.0	6.6769532893814	0.0	0.0018733333333333596	0.002991694607662124	25	-0.6261779957538133
MPG	MPG	1	3565.5	0	0	0.114961957319392	1706.5	23.923411418151215	0.0	0.002804444444444502	0.0036449666518370196	25	-0.7694019485832869
MPDU1	MPDU1	1	3565.5	0	0	0.0120954793865362	5035.0	70.61298919904615	0.0	0.004611111111111113	0.0030418040726615703	25	-1.5159132544248333
MPC1	MPC1	1	3565.5	0	0	0.000681796972109996	5345.0	74.96142516481976	0.0	0.004715555555555575	0.0022303854692773614	25	-2.1142334455233884
MOV10L1	MOV10L1	1	3565.5	0	0	0.00046067883313845196	4862.5	68.19329499228505	0.0	0.004699999999999954	0.002469932356082126	25	-1.902886120920017
MOSPD3	MOSPD3	1	3565.5	0	0	0.24610602661921602	651.5	9.124701921728152	0.0	0.0022377777777777908	0.003235068581078281	25	-0.6917249887271066
MORN5	MORN5	1	3565.5	0	0	0.0815600765481957	3201.5	44.89409454341423	0.0	0.0031177777777777927	0.0022721995833337423	25	-1.3721408104491546
MORN3	MORN3	1	3565.5	0	0	0.12656378567622098	1000.5	14.020199186421658	0.0	0.0023666666666666463	0.0035251886094945645	25	-0.6713588771654334
MORN2	MORN2	1	3565.5	0	0	0.32087738731394105	4212.0	59.06859307055688	0.0	0.004257777777777824	0.0030474167701831146	25	-1.3971760670996047
MORC4	MORC4	1	3565.5	0	0	0.162256438391671	5936.5	83.25852153177165	0.0	0.0062733333333333564	0.0030217370934164088	25	-2.0760685458047767
MORC3	MORC3	1	3565.5	0	0	0.0365370169625173	4503.0	63.15051199326694	0.0	0.005326666666666626	0.004752147013147614	25	-1.1208968602885194
MRFAP1	MRFAP1	1	3565.5	0	0	0.272649453668922	400.5	5.6038715107308175	0.0	0.003662222222222172	0.00602924798592001	25	-0.6074094531813073
MRGBP	MRGBP	1	3565.5	0	0	0.000142466875284147	5800.5	81.35082059194839	0.0	0.00656444444444439	0.004645473260142559	25	-1.4130841093772526
MRPL32	MRPL32	1	3565.5	0	0	0.506529824958736	1050.5	14.721559826062562	0.0	0.002724444444444456	0.00415487467188784	25	-0.655722412730817
MRPL14	MRPL14	1	3565.5	0	0	0.0538795711501711	3468.5	48.63936035909665	0.0	0.0036688888888888878	0.004227563629170265	25	-0.8678494780240535
MRPL3	MRPL3	1	3565.5	0	0	0.0886345928325392	3572.0	50.09117688315332	0.0	0.0038911111111111308	0.004672903680430859	25	-0.8326966223177867
MRPL28	MRPL28	1	3565.5	0	0	0.000960431608580773	4105.5	57.57469490812176	0.0	0.004124444444444469	0.004073756721646544	25	-1.0124425011755336
MRPL27	MRPL27	1	3565.5	0	0	0.0860463075916622	3013.5	42.25697853836443	0.0	0.003673333333333391	0.003944715692290689	25	-0.9312035695024432
MRPL24	MRPL24	1	3565.5	0	0	0.316125856614687	688.5	9.643708795062421	0.0	0.0027555555555555805	0.004550895312809133	25	-0.6054974606424549
MRPL23	MRPL23	1	3565.5	0	0	0.0846515842574396	2659.0	37.28433160331042	0.0	0.0030911111111111304	0.0029819363582150086	25	-1.0366120331828523
MRPL22	MRPL22	1	3565.5	0	0	0.009772474435169421	4862.5	68.19329499228505	0.0	0.004493333333333334	0.003792635543014911	25	-1.184752207896415
MRPL21	MRPL21	1	3565.5	0	0	0.000476813617503367	5723.0	80.26371160050499	0.0	0.006031111111111145	0.004789366866238619	25	-1.2592710643291654
MRPL18	MRPL18	1	3565.5	0	0	0.024291467375823	3748.5	52.566979941085705	0.0	0.0037177777777777986	0.0036507764549859926	25	-1.018352622686689
MRPL17	MRPL17	1	3565.5	0	0	0.211631324601574	2489.0	34.89970542853135	0.0	0.0034688888888888946	0.004224569279430463	25	-0.8211225001751076
MRPL16	MRPL16	1	3565.5	0	0	0.0973875388732343	2043.5	28.650582129330903	0.0	0.0033155555555555165	0.0049215219801218915	25	-0.6736850041404062
