	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA0704	PA0704	0.0854358341339127	5156.0	0.622	0.9696708513431701	5171.0	0.17307999999999982	0.09005330365955519	25	4.985047541366542	
PA2814	PA2814	0.0935056855872491	5156.0	0.622	0.9696708513431701	1004.0	0.06182000000000036	0.04842108700418288	25	11.56892657018642	
PA3459	PA3459	0.081990342965685	5154.0	0.6215	0.970918182788261	4127.0	0.13892000000000004	0.12537358174671406	25	3.8491362636104	
PA0164	PA0164	0.21306400300687897	5153.0	0.621	0.9798141570412839	2122.0	0.0962599999999999	0.08258355869461373	25	6.354049259858606	
PA0838	PA0838	0.0776659093979573	5152.0	0.619999999999999	0.9621645734876629	5228.0	0.22392000000000023	0.09097340270650496	25	4.3537999922660635	
PA3446	PA3446	0.160211026367102	5150.5	0.617999999999999	0.9696708513431701	5141.0	0.1856799999999996	0.1086676776537838	25	3.9783678949813837	
PA0129	PA0129	0.14534332599777403	5150.5	0.617999999999999	0.9621645734876629	5030.0	0.19781999999999988	0.0950992770740134	25	4.418330116989043	bauD
PA3610	PA3610	0.105070239765718	5149.0	0.617499999999999	0.97135019681019	4158.0	0.12498000000000005	0.0897857960184497	25	5.485500177542483	potD
PA2584	PA2584	0.10333225740794999	5148.0	0.616500000000002	0.9621645734876629	4465.5	0.13420000000000012	0.09863653819283545	25	4.88966876612296	pgsA
PA3371	PA3371	0.18752398878940002	5147.0	0.6165	0.9696708513431701	5192.0	0.17823999999999962	0.12426727914727421	25	3.5267530037460677	
PA0258	PA0258	0.181581927225971	5146.0	0.616	0.969802800321537	1995.5	0.11085999999999988	0.1586924121269405	25	3.183138961905317	
PA2375	PA2375	0.30722531972337	5145.0	0.6145	0.9696708513431701	4863.0	0.16907999999999995	0.11988768007319732	25	3.7153108620339412	
PA3846	PA3846	0.0769979029608331	5144.0	0.6144999999999979	0.9696708513431701	4673.0	0.14232	0.09395143692355155	25	5.0257879545175195	
PA2586	PA2586	0.0810563290131641	5143.0	0.6130000000000029	0.9621645734876629	5410.5	0.23800000000000007	0.11840476130629209	25	3.1671023687125586	gacA
PA1166	PA1166	0.167244161761238	5142.0	0.613	0.9769400473163841	3456.0	0.09126000000000001	0.06358690247737067	25	8.20514885413198	
PA0545	PA0545	0.12256409771318902	5141.0	0.6125	0.970918182788261	5066.0	0.1930999999999998	0.130216806390983	25	3.2207824137594736	
PA1775	PA1775	0.152770922012724	5140.0	0.612000000000001	0.9651312968791479	4933.5	0.1754399999999998	0.15105864755120751	25	2.890003366752051	cmpX
PA1571	PA1571	0.262523152435375	5139.0	0.6114999999999979	0.9621645734876629	5425.0	0.26803999999999994	0.23824505591232478	25	1.441624879411528	
PA1584	PA1584	0.0810563290131641	5138.0	0.611000000000001	0.9696708513431701	2952.0	0.12646000000000013	0.13375349839661568	25	3.6226342174857162	sdhB
PA1663	PA1663	0.25935818155343904	5137.0	0.6105000000000009	0.9621645734876629	5169.0	0.2031399999999997	0.1260828530504183	25	3.2308913555208427	sfa2
PA3615	PA3615	0.0776659093979573	5136.0	0.6105	0.9621645734876629	2863.5	0.12773999999999974	0.10221496139672151	25	4.722987646850342	
PA3488	PA3488	0.10040431019209899	5135.0	0.610499999999999	0.9621645734876629	4886.5	0.19590000000000019	0.19957225091012365	25	2.077443122023572	tli5
PA2486	PA2486	0.0903215422202583	5134.0	0.6100000000000021	0.970918182788261	5319.0	0.2661199999999997	0.23581181939560789	25	1.4582814418775794	
PA0891	PA0891	0.17565299851261099	5133.0	0.610000000000001	0.970918182788261	1303.5	0.0730600000000005	0.05613364261593305	25	9.565386726704151	
PA5313	PA5313	0.0860936391301804	5132.0	0.609500000000004	0.9696708513431701	3914.0	0.11414000000000007	0.0761471327978493	25	6.505300748684196	gabT2
PA2797	PA2797	0.12826211269722199	5131.0	0.6095000000000009	0.9621645734876629	5388.5	0.23555999999999955	0.10234748002108703	25	3.6536317252066897	
PA1500	PA1500	0.145662908947921	5130.0	0.607	0.9726864515271559	4619.0	0.16342000000000018	0.12161719998969456	25	3.6473459349301525	
PA0959	PA0959	0.10333225740794999	5129.0	0.6065000000000009	0.9696708513431701	4929.5	0.1510200000000002	0.06435100361817718	25	7.078055887093292	
PA3906	PA3906	0.0848133099388627	5128.0	0.6055000000000009	0.9696708513431701	4959.0	0.16455999999999985	0.11421610729956899	25	3.8605763269754254	
PA5539	PA5539	0.134319558992673	5127.0	0.6055	0.9696708513431701	4448.0	0.14368000000000036	0.07166224017337638	25	6.444398038390835	
PA5359	PA5359	0.113378191204265	5126.0	0.605000000000001	0.9621645734876629	5308.0	0.22052000000000013	0.09971328480531917	25	3.8558553230962347	
PA3584	PA3584	0.136934244091513	5125.0	0.6	0.9733200224012322	4708.5	0.22036000000000008	0.21222906846141518	25	1.788821874177058	glpD
PA2501	PA2501	0.09245320772714802	5124.0	0.5984999999999959	0.9621645734876629	5106.0	0.22920000000000054	0.19303372978143848	25	1.9131371518238474	
PA3779	PA3779	0.17387160361742002	5123.0	0.597	0.9696708513431701	3844.0	0.15506000000000028	0.14034617320516196	25	3.1489280391988985	
PA1659	PA1659	0.115166763749357	5122.0	0.596999999999999	0.9621645734876629	5235.0	0.22184000000000023	0.1766982904086318	25	2.1231671179862865	hsiF2
PA4693	PA4693	0.11196452281553099	5121.0	0.5965	0.9696708513431701	3285.5	0.12517999999999968	0.08198092766003555	25	5.749142068195474	pssA
PA2722	PA2722	0.12336810433173401	5120.0	0.596	0.970918182788261	1714.0	0.08650000000000002	0.07107287926253343	25	7.168697895549962	
PA1028	PA1028	0.10903376153689802	5119.0	0.5959999999999971	0.971870110906607	3428.0	0.1204999999999996	0.11243757527327508	25	4.2290132888788605	amaA
PA0892	PA0892	0.147123752581138	5118.0	0.5955000000000009	0.970918182788261	1980.5	0.0885999999999995	0.08795169128561456	25	5.763391159288718	aotP
PA0283	PA0283	0.12826211269722199	5117.0	0.5945000000000009	0.9679037971685991	4642.0	0.18961999999999957	0.1437375559831184	25	2.8168003639045693	sbp
PA4419	PA4419	0.205155079118818	5116.0	0.593000000000001	0.9696708513431701	4766.0	0.1733000000000001	0.16312718708623233	25	2.5728390680710933	ftsL
PA4527	PA4527	0.0924452131548351	5115.0	0.592999999999996	0.9696708513431701	4794.0	0.18350000000000005	0.1288718678895181	25	3.1775748012829332	
PA0686	PA0686	0.15382787425738	5114.0	0.5925000000000029	0.967584366504568	2618.0	0.10806000000000006	0.09919911793962688	25	4.8835111648355145	hxcR
PA1999	PA1999	0.107991500766459	5113.0	0.592499999999999	0.9696708513431701	5291.0	0.21485999999999975	0.16665486541552502	25	2.26600044984237	dchA
PA4139	PA4139	0.164972695935766	5112.0	0.5915	0.970918182788261	5355.0	0.2786599999999998	0.25609010133154325	25	1.2216012972519643	
PA0519	PA0519	0.09245320772714802	5111.0	0.5909999999999979	0.9696708513431701	5479.0	0.3391000000000002	0.2931915258552564	25	0.859165350243978	nirS
PA4877	PA4877	0.195889350361154	5110.0	0.5905000000000021	0.9621645734876629	5504.0	0.26120000000000015	0.14910902051854477	25	2.2084512315540747	
PA1661	PA1661	0.10806815002909698	5109.0	0.590499999999999	0.9696708513431701	4790.0	0.16357999999999964	0.13934397487273514	25	3.063785143131675	hsiH2
PA4506	PA4506	0.100831702324659	5108.0	0.5904999999999971	0.9693340564349221	5091.0	0.17449999999999988	0.12463496700364597	25	3.3377471026074725	dppF
PA5353	PA5353	0.17255970770158802	5107.0	0.590499999999996	0.9621645734876629	4871.0	0.19209999999999966	0.1293337897328717	25	3.080401500820928	glcF
PA4592	PA4592	0.09245320772714802	5106.0	0.589500000000001	0.9621645734876629	2908.0	0.09822000000000017	0.05998838081939981	25	8.18958593796758	
PA0872	PA0872	0.0880282932272359	5105.0	0.589499999999999	0.9741161284911801	5170.0	0.25245999999999996	0.2084676193880803	25	1.6167498865738485	phhA
PA5351	PA5351	0.0965405402606389	5104.0	0.5870000000000021	0.9696708513431701	3905.0	0.16160000000000013	0.1781050134985911	25	2.3884785253581144	rubA1
PA3945	PA3945	0.0924452131548351	5103.0	0.5865	0.9696708513431701	4444.0	0.1710000000000005	0.12758844971234662	25	3.2565643750414814	
PA3235	PA3235	0.15800334650336803	5102.0	0.5859999999999991	0.9621645734876629	5430.0	0.2874000000000002	0.2549591061980987	25	1.1711682098853609	
PA5176	PA5176	0.10806815002909698	5101.0	0.5855000000000021	0.967584366504568	4318.5	0.1259199999999997	0.07048133322613388	25	6.520591750520322	
PA1948	PA1948	0.0924452131548351	5100.0	0.584500000000001	0.981220419607027	2570.5	0.11456000000000045	0.11105585306502351	25	4.231564451851533	rbsC
PA4497	PA4497	0.101052471181171	5098.5	0.584499999999999	0.974211895785317	3481.0	0.13213999999999992	0.11175797137862943	25	4.04767547602873	dppA2
PA0096	PA0096	0.120912994211709	5098.5	0.584499999999999	0.9621645734876629	4621.5	0.19370000000000048	0.1613019296226802	25	2.4227856474759077	
PA4296	PA4296	0.12826211269722199	5097.0	0.5844999999999979	0.9705283992397941	5540.0	0.38691999999999976	0.21353920795332543	25	0.9252633363854399	pprB
PA4576	PA4576	0.24715946013311102	5096.0	0.584	0.9621645734876629	3328.5	0.10656000000000017	0.10122482403047248	25	4.716629587385328	
PA0203	PA0203	0.134319558992673	5095.0	0.5835000000000021	0.9621645734876629	4652.0	0.14926000000000006	0.09280761014054852	25	4.6789266455885015	
PA5545	PA5545	0.0935056855872491	5094.0	0.5835	0.96642104085963	1503.0	0.08494000000000007	0.06968938824048714	25	7.154030370872932	
PA3199	PA3199	0.137554494051665	5093.0	0.583000000000001	0.9696708513431701	4397.5	0.12516000000000038	0.0729257213425641	25	6.2781689583751294	
PA0029	PA0029	0.0946876363756557	5092.0	0.583	0.9621645734876629	4329.0	0.14370000000000016	0.09625876583459769	25	4.563740207877306	
PA4420	PA4420	0.16598435500418202	5091.0	0.5825000000000029	0.9696708513431701	4279.5	0.1376200000000001	0.11176876054306695	25	3.980360861464334	
PA1609	PA1609	0.166473102195898	5090.0	0.582500000000001	0.9621645734876629	4115.5	0.14927999999999986	0.1357315119393183	25	3.191742240325751	fabB
PA0446	PA0446	0.0971228567553882	5089.0	0.5824999999999979	0.9751181601107	2468.5	0.09712000000000015	0.08189071477687025	25	5.927167705429428	
PA0302	PA0302	0.10333225740794999	5088.0	0.5815	0.9679037971685991	3540.0	0.12278000000000037	0.11130486287669564	25	4.121293429094586	spuF
PA0324	PA0324	0.219534794792327	5087.0	0.580500000000001	0.9696708513431701	3082.0	0.1086800000000001	0.12576556232397962	25	3.751583432550195	
PA1709	PA1709	0.28123764370732107	5085.5	0.579499999999999	0.9621645734876629	5489.0	0.3322799999999995	0.31552780120511115	25	0.7835125749800168	popD
PA5100	PA5100	0.152443193010621	5085.5	0.579499999999999	0.970918182788261	3103.0	0.1474199999999999	0.1571717266771177	25	2.7490949494219987	hutU
PA2820	PA2820	0.10333225740794999	5084.0	0.5770000000000001	0.9621645734876629	4200.5	0.13372	0.07922319210096661	25	5.595331218603997	
PA1526	PA1526	0.17565299851261099	5083.0	0.576499999999999	0.9621645734876629	4689.0	0.14344000000000023	0.07730207522009583	25	5.602178192072887	
PA2235	PA2235	0.256041616757962	5081.5	0.576000000000001	0.9696708513431701	5013.0	0.19409999999999974	0.13981043714019853	25	2.7315557251068543	pslE
PA4503	PA4503	0.13889974244605302	5081.5	0.576000000000001	0.9696708513431701	4763.0	0.16004000000000002	0.14225980634037183	25	2.923946058275744	dppB
PA4727	PA4727	0.139476325757522	5080.0	0.5755	0.970854133896374	3599.5	0.13094000000000003	0.09494640154669694	25	4.682220629302677	pcnB
PA3962	PA3962	0.11801746064927401	5079.0	0.575000000000001	0.9621645734876629	4683.5	0.1550800000000002	0.1222429002710044	25	3.435127922104809	
PA2026	PA2026	0.12336810433173401	5078.0	0.574500000000001	0.9834636316935441	492.0	0.07344000000000009	0.0856845376949657	25	5.847729514323332	
PA1944	PA1944	0.120817113530336	5077.0	0.574499999999999	0.9621645734876629	3379.5	0.11727999999999998	0.08079218196500638	25	5.659210939469802	
PA2398	PA2398	0.151360195954271	5076.0	0.5739999999999991	0.970918182788261	4240.5	0.16817999999999994	0.1611035433088504	25	2.5190010825646745	fpvA
PA2109	PA2109	0.140468541429252	5075.0	0.5729999999999991	0.970918182788261	5248.0	0.2274199999999998	0.20317575929885553	25	1.7008918839165175	
PA2864	PA2864	0.136122223878203	5074.0	0.5724999999999979	0.9621645734876629	5517.0	0.2753800000000004	0.14656591804827415	25	2.027210718266273	
PA3672	PA3672	0.14436419390961402	5073.0	0.571999999999998	0.9621645734876629	4725.5	0.16756000000000043	0.1491480193186174	25	2.7116685950486055	
PA5543	PA5543	0.45661176051841207	5072.0	0.571000000000001	0.980428118304261	2460.0	0.09386000000000011	0.06489358596964724	25	7.352652698576006	
PA3623	PA3623	0.19155461917436603	5071.0	0.5705	0.9696708513431701	3461.5	0.0904999999999997	0.06404832160174075	25	7.494341584541297	
PA0106	PA0106	0.264525502259944	5069.5	0.569500000000001	0.970918182788261	5446.0	0.30037999999999954	0.22917370958874556	25	1.1743057285364011	coxA
PA5038	PA5038	0.17387160361742002	5069.5	0.569500000000001	0.967584366504568	4527.0	0.15658	0.09200313400459029	25	4.48810798096725	aroB
PA3144	PA3144	0.300816514492953	5068.0	0.568499999999999	0.9621645734876629	5397.0	0.22163999999999962	0.1479713176035589	25	2.3441029357412235	
PA1513	PA1513	0.16383910472746202	5067.0	0.5684999999999979	0.9785746141172099	2320.0	0.1015799999999997	0.11731818202364559	25	3.979945750488105	
PA2445	PA2445	0.101106011197254	5066.0	0.567500000000001	0.9696708513431701	4247.0	0.18050000000000022	0.18468447191539053	25	2.0954658287530368	gcvP2
PA0782	PA0782	0.125282832140086	5065.0	0.5670000000000001	0.9696708513431701	5097.5	0.21316000000000038	0.172457767777119	25	2.0517486951199295	putA
PA3366	PA3366	0.34475498362050705	5064.0	0.566999999999998	0.970918182788261	3826.5	0.1466600000000005	0.14245611312494347	25	2.9506631255011944	amiE
PA1726	PA1726	0.168815843958343	5063.0	0.566500000000001	0.970372618731875	2503.5	0.08962000000000049	0.07314700950825012	25	6.519473635435691	bglX
PA4174	PA4174	0.115166763749357	5062.0	0.566499999999999	0.9621645734876629	4335.5	0.10841999999999992	0.07025855226708443	25	6.519918005976419	
PA4673	PA4673	0.14942339182212802	5061.0	0.566000000000001	0.9696708513431701	3174.0	0.10064000000000022	0.07444664196590758	25	6.250919957049368	
PA2237	PA2237	0.16628164844954998	5060.0	0.5659999999999991	0.9655365157725279	4991.0	0.17120000000000007	0.12406282010873873	25	3.182258791586103	pslG
PA4659	PA4659	0.123954879266726	5059.0	0.5655000000000021	0.9769400473163841	1755.0	0.10617999999999951	0.10664503817180956	25	4.306998317727817	
PA5553	PA5553	0.10559079477702	5057.5	0.565000000000001	0.9621645734876629	4527.0	0.1364199999999998	0.08185234164844309	25	5.236013916874341	atpC
PA4564	PA4564	0.164921896011473	5057.5	0.565000000000001	0.9696708513431701	4170.5	0.13634000000000016	0.11115236539693316	25	3.8565081226047226	
PA5232	PA5232	0.11161508479955198	5056.0	0.5634999999999979	0.968301598131613	5257.5	0.26404000000000016	0.2972229774652917	25	1.0075264118332414	
PA3966	PA3966	0.11679140838849401	5055.0	0.5625	0.9696708513431701	3768.0	0.1028400000000001	0.07248745868539404	25	6.341234860984577	
PA2717	PA2717	0.178975102017193	5054.0	0.5624999999999979	0.9621645734876629	5080.0	0.14883999999999967	0.08461687184007702	25	4.8886231670416915	cpo
PA3438	PA3438	0.19300539421212398	5053.0	0.5615000000000021	0.970836289039364	5101.0	0.17720000000000036	0.11746391289810403	25	3.2716430988755585	folE1
PA2637	PA2637	0.12256409771318902	5052.0	0.560999999999998	0.9696708513431701	5064.0	0.17868000000000003	0.09863557505619741	25	3.8760862881589313	nuoA
PA0500	PA0500	0.10806815002909698	5051.0	0.558999999999999	0.9679037971685991	4642.0	0.17908000000000007	0.145741472020378	25	2.6068077585141824	bioB
PA1188	PA1188	0.19851223704451199	5050.0	0.5584999999999979	0.9709283298515891	46.5	0.04763999999999988	0.050265445387462936	25	10.163244273717611	
PA3859	PA3859	0.137554494051665	5049.0	0.557499999999999	0.9621645734876629	2744.5	0.09797999999999993	0.06304024508201071	25	7.289311762703292	
PA1589	PA1589	0.12382487897214099	5048.0	0.556999999999997	0.970918182788261	2003.5	0.1156599999999994	0.1311479539807373	25	3.3652069026164186	sucD
PA0030	PA0030	0.152838467454308	5047.0	0.556500000000001	0.9696708513431701	3295.5	0.11141999999999996	0.09188576240818433	25	4.843840746761409	cosX
PA2731	PA2731	0.121944993935604	5046.0	0.5565	0.9696708513431701	5367.0	0.24703999999999987	0.17409802794211454	25	1.7775043385493818	
PA3397	PA3397	0.14072152144470498	5045.0	0.5560000000000009	0.9696708513431701	4793.0	0.1584200000000002	0.11522800585505817	25	3.450376469242248	fprA
PA2234	PA2234	0.300795557328086	5044.0	0.555499999999999	0.970918182788261	5094.0	0.21309999999999985	0.1639550878543674	25	2.0883767895274765	pslD
PA0754	PA0754	0.16926966344241298	5043.0	0.555	0.981101111789734	3715.5	0.10518000000000004	0.09584197932012879	25	4.693350483690694	
PA3795	PA3795	0.130397871234326	5042.0	0.554500000000001	0.9696708513431701	3973.5	0.13998000000000055	0.1164618571321385	25	3.55927691870552	
PA0050	PA0050	0.13838209648206698	5041.0	0.554499999999999	0.9693340564349221	5116.5	0.23128000000000043	0.2347890045693511	25	1.3766402757780212	
PA4735	PA4735	0.15277003253899302	5040.0	0.5539999999999979	0.9621645734876629	4420.5	0.1440200000000005	0.09158585225532027	25	4.4764555867981395	
PA1317	PA1317	0.28322650826596396	5039.0	0.553500000000001	0.9621645734876629	5299.5	0.2566800000000004	0.22537006049310673	25	1.317033856895465	cyoA
PA4632	PA4632	0.174667382226203	5038.0	0.5525000000000021	0.9709283298515891	4127.0	0.14266000000000045	0.1325026509168778	25	3.09307019266433	
PA0530	PA0530	0.136934244091513	5037.0	0.552	0.9621645734876629	3579.5	0.12529999999999994	0.0825248699887902	25	5.17056252324858	
PA4443	PA4443	0.17379895112124802	5036.0	0.5519999999999979	0.9621645734876629	5003.0	0.21059999999999993	0.16278206289391958	25	2.0972826731067946	cysD
PA2056	PA2056	0.134200041977653	5034.5	0.551499999999999	0.9696708513431701	1861.0	0.09146000000000021	0.07574751371057238	25	6.073334654359608	
PA2645	PA2645	0.140468541429252	5034.5	0.551499999999999	0.9621645734876629	4493.5	0.17059999999999967	0.1119156118093747	25	3.4034572464187067	nuoJ
PA2734	PA2734	0.121318240708469	5033.0	0.551000000000002	0.968301598131613	5314.5	0.22246000000000027	0.13672188315457515	25	2.4029803599805653	
PA3839	PA3839	0.153754861653005	5031.0	0.5505	0.9621645734876629	3461.5	0.10933999999999981	0.06922332819697914	25	6.372996090922599	
PA5154	PA5154	0.12826211269722199	5031.0	0.5505	0.977127735336073	3295.5	0.12706000000000034	0.11279750662137833	25	3.7539836888535065	
PA1579	PA1579	0.18088909772788503	5031.0	0.5505	0.9627488062498349	4369.5	0.1559799999999996	0.11788001314896472	25	3.346792975849488	
PA2306	PA2306	0.10991083274505699	5029.0	0.549500000000001	0.9621645734876629	5383.0	0.21775999999999968	0.12907387419613586	25	2.5701560603651017	ambA
PA3785	PA3785	0.136934244091513	5028.0	0.548500000000002	0.9769400473163841	5029.0	0.19038000000000038	0.18863496936322996	25	1.8984815021779777	
PA3266	PA3266	0.363617310453545	5027.0	0.5475	0.9621645734876629	5001.0	0.18349999999999952	0.11048152183359329	25	3.294668592167434	capB
PA0960	PA0960	0.12632275699718498	5026.0	0.547499999999999	0.9621645734876629	5493.0	0.28785999999999995	0.11832067303166743	25	2.194375617948934	
PA1803	PA1803	0.14002827076087102	5025.0	0.547000000000001	0.970918182788261	3965.0	0.12277999999999997	0.1125955224094928	25	3.767645381644728	lon
PA2440	PA2440	0.125743729437564	5024.0	0.5465000000000011	0.965287092075938	3255.5	0.10213999999999986	0.06911155233871294	25	6.429605253579181	
PA3185	PA3185	0.19837881723807302	5023.0	0.546499999999998	0.970918182788261	2863.5	0.08623999999999954	0.04727581305488014	25	9.735633725975385	
PA0930	PA0930	0.266765517341722	5022.0	0.546000000000001	0.970918182788261	3014.0	0.09642000000000016	0.060683894074128074	25	7.408555546069916	
PA0546	PA0546	0.135468175009884	5021.0	0.545500000000002	0.9621645734876629	4976.5	0.20319999999999974	0.15809391987043633	25	2.1651686559516614	metK
PA4148	PA4148	0.19837881723807302	5020.0	0.544500000000002	0.975477665499742	3775.0	0.12971999999999995	0.10536020358750217	25	3.93678054784248	
PA2652	PA2652	0.208780360428452	5019.0	0.5445	0.9621645734876629	5208.0	0.1929799999999996	0.10224149108850085	25	3.4381345210989007	
PA2166	PA2166	0.181581927225971	5018.0	0.5439999999999989	0.9696708513431701	5436.0	0.2745000000000003	0.28767777112595944	25	0.9368120412821133	
PA0362	PA0362	0.17255970770158802	5017.0	0.5435	0.9621645734876629	5313.0	0.2048599999999999	0.09709440423285617	25	3.48773961461114	fdx1
PA2937	PA2937	0.134319558992673	5016.0	0.5425000000000011	0.9696708513431701	5245.0	0.18955999999999965	0.12078306310627099	25	2.9220984376714076	
PA3817	PA3817	0.135518050266473	5014.0	0.5425	0.976693458112563	2161.5	0.07291999999999992	0.05224993620410809	25	8.987188006615783	
PA4089	PA4089	0.125453914703704	5014.0	0.5425	0.9696708513431701	3742.0	0.13924	0.10704274068489411	25	3.7672802230194398	
PA3935	PA3935	0.135120248595782	5014.0	0.5425	0.978618510337143	3534.5	0.12994000000000014	0.1276090481379227	25	3.232999587569181	tauD
PA3468	PA3468	0.115768547265124	5012.0	0.542499999999999	0.9693340564349221	2381.5	0.10112000000000004	0.10783197577713186	25	4.093220001015721	
PA1167	PA1167	0.12826211269722199	5011.0	0.542	0.979462892043688	403.5	0.06328000000000036	0.0536873821302548	25	8.91680653823915	
PA1640	PA1640	0.21339702815641698	5010.0	0.540999999999997	0.984773686213111	1264.0	0.08164000000000052	0.08675882760080769	25	5.294677356794066	
PA3432	PA3432	0.136934244091513	5009.0	0.540499999999999	0.9693340564349221	3850.0	0.13912000000000002	0.1516825962330552	25	2.646183609511088	
PA1881	PA1881	0.13644703156383	5008.0	0.5399999999999989	0.9628591111439619	5038.0	0.15799999999999997	0.08132983257493305	25	4.6969234769793005	
PA3555	PA3555	0.25859330820243803	5007.0	0.5395	0.9696708513431701	3241.5	0.14678000000000013	0.12418946211333691	25	3.162265085274292	arnD
PA0434	PA0434	0.237703486874511	5006.0	0.539499999999999	0.9679037971685991	5066.0	0.17844000000000024	0.1258980506865244	25	2.867876015801133	
PA4983	PA4983	0.120817113530336	5005.0	0.539	0.9696708513431701	4000.0	0.10944000000000026	0.051329677900152075	25	8.368647877268817	
PA4618	PA4618	0.146708394227862	5004.0	0.5389999999999989	0.981101111789734	210.5	0.04222000000000001	0.03787949093286936	25	13.11474858203349	
PA4811	PA4811	0.11997281873239599	5003.0	0.5385000000000011	0.9696708513431701	3229.5	0.12325999999999995	0.11131712581629173	25	3.7302436346162744	fdnH
PA4920	PA4920	0.1398090095455	5002.0	0.537499999999998	0.9696708513431701	2744.5	0.0854600000000005	0.059655944101712766	25	7.577451112487198	nadE
PA3885	PA3885	0.13644703156383	5000.5	0.537000000000001	0.964054236794053	3534.5	0.10877999999999974	0.06885689871029611	25	6.218984706262553	tpbA
PA5387	PA5387	0.257917659318632	5000.5	0.537000000000001	0.9621645734876629	4673.0	0.1519800000000003	0.09614490799482427	25	4.004580253181243	cdhC
PA1923	PA1923	0.12336810433173401	4999.0	0.5365	0.9696708513431701	3924.5	0.12471999999999976	0.0689385414699207	25	5.973146388361991	
PA0547	PA0547	0.143140856810182	4998.0	0.536499999999999	0.9621645734876629	4973.0	0.1576200000000003	0.0881541358454982	25	4.297926539306517	
PA0359	PA0359	0.14379589567591	4997.0	0.535	0.9696708513431701	5369.0	0.21265999999999963	0.1198011999105185	25	2.6906241359916385	
PA3270	PA3270	0.17364345627229097	4995.5	0.534999999999998	0.9621645734876629	2613.5	0.10357999999999977	0.08907343412413485	25	4.843419412782055	
PA3864	PA3864	0.136934244091513	4995.5	0.534999999999998	0.984629336091023	461.5	0.04992000000000015	0.0436989416347816	25	11.100497674614271	dauR
PA4888	PA4888	0.133088955859194	4994.0	0.534499999999999	0.99234504403998	3058.5	0.10006000000000043	0.08037779544127799	25	5.404975312085905	desB
PA3083	PA3083	0.33135714273050604	4993.0	0.533499999999999	0.9621645734876629	4909.5	0.19196000000000024	0.11593765566027317	25	2.9458936189015055	pepN
PA2081	PA2081	0.157217178979456	4992.0	0.5329999999999999	0.970918182788261	4270.5	0.16753999999999997	0.1380783986243567	25	2.646757230971635	kynB
PA0298	PA0298	0.164972695935766	4991.0	0.532999999999998	0.9621645734876629	4284.5	0.15183999999999992	0.12432021155065612	25	3.0659535987411735	spuB
PA2684	PA2684	0.17685602101706602	4990.0	0.5325	0.9621645734876629	5001.0	0.19430000000000017	0.10434098747216529	25	3.241295757242286	tse5
PA2320	PA2320	0.12826211269722199	4989.0	0.532	0.990531503838493	898.5	0.08612000000000003	0.11163718018653132	25	3.9940098742640404	gntR
PA0508	PA0508	0.151360195954271	4988.0	0.5319999999999989	0.9751181601107	1207.5	0.07832000000000008	0.07486082642699914	25	6.060312471201569	
PA4317	PA4317	0.157217178979456	4987.0	0.5315000000000011	0.9621645734876629	3870.0	0.15318000000000004	0.14965313227594004	25	2.5279791625238444	
PA1950	PA1950	0.174667382226203	4986.0	0.531499999999999	0.968301598131613	1727.0	0.12459999999999986	0.12497099663521949	25	3.2559554693134776	rbsK
PA2702	PA2702	0.136934244091513	4985.0	0.531	0.970918182788261	2311.5	0.12251999999999998	0.1522587216987372	25	2.68280197970024	tse2
PA3842	PA3842	0.18821791044176395	4984.0	0.530500000000002	0.9621645734876629	5526.0	0.3869999999999999	0.3245560429263335	25	0.44214243773169604	spcS
PA2867	PA2867	0.122899484692427	4983.0	0.530499999999998	0.9696708513431701	3723.0	0.12295999999999943	0.0872279007351816	25	4.672128946875201	
PA4669	PA4669	0.15084123955563097	4982.0	0.5299999999999989	0.9621645734876629	4621.5	0.1736799999999998	0.13195263354704215	25	2.7003629288912085	ipk
PA1671	PA1671	0.125743729437564	4981.0	0.529500000000002	0.9696708513431701	4030.0	0.1244400000000002	0.06663431298262608	25	6.078850097931005	stk1
PA4675	PA4675	0.36366108017454296	4980.0	0.5289999999999989	0.9897084764085129	1800.5	0.0732400000000003	0.05981118206489451	25	7.619979814234465	chtA
PA1880	PA1880	0.135120248595782	4978.5	0.528999999999998	0.9621645734876629	4610.0	0.1344999999999997	0.059538677904927194	25	6.62594491315285	
PA1551	PA1551	0.303448997622908	4978.5	0.528999999999998	0.977127735336073	2981.0	0.09030000000000028	0.059286205534396105	25	7.399697721343913	
PA3546	PA3546	0.166473102195898	4977.0	0.528500000000002	0.9621645734876629	4813.5	0.1777600000000003	0.15002299268223301	25	2.33790830144891	algX
PA0374	PA0374	0.135518050266473	4976.0	0.528499999999999	0.9696708513431701	3616.5	0.1268199999999998	0.1419145047789926	25	2.830436540828202	ftsE
PA5006	PA5006	0.131851055525391	4975.0	0.528499999999998	0.9679037971685991	3041.0	0.09186	0.06113927406612978	25	7.141726928712257	
PA1845	PA1845	0.174667382226203	4974.0	0.528	0.9621645734876629	5149.5	0.22637999999999978	0.1508282881292501	25	1.99975749735707	tsi1
PA2597	PA2597	0.136934244091513	4973.0	0.526500000000002	0.971168612249143	754.5	0.06667999999999968	0.06260921790492742	25	7.34428595958893	
