	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA5051	PA5051	0.696158244318234	4687.0	0.32350000000000106	0.8976889974606469	4584.5	0.1788800000000002	0.19938730526289783	25	0.7253220048754623	argS
PA2069	PA2069	0.812274256264295	4686.0	0.323499999999998	0.581902195812177	247.0	-0.4746999999999998	0.3004446357761554	25	2.6567290773488543	
PA3033	PA3033	0.6986586274935649	4685.0	0.32299999999999995	0.89598211527028	3943.0	0.05789999999999978	0.10339275845048367	25	2.564009355906299	
PA4273	PA4273	0.6752595649547471	4684.0	0.322500000000002	0.6740393429707049	5314.0	0.37484000000000045	0.23371009998143705	25	-0.22395266616271897	rplA
PA4029	PA4029	0.753424477830472	4682.5	0.32200000000000106	0.789719244233335	4189.5	0.13180000000000025	0.18247140186889543	25	1.0423551200459256	
PA3621	PA3621	0.707606120869277	4682.5	0.32200000000000106	0.860810705231097	4357.0	0.16233999999999998	0.19955396722023197	25	0.8000843191646345	fdxA
PA5358	PA5358	0.763865572632328	4681.0	0.322	0.695812755855504	4888.5	0.22052000000000038	0.09157561538604739	25	1.1081552613345724	ubiA
PA2580	PA2580	0.685871735110377	4680.0	0.3215	0.950871313955485	2871.0	-0.007279999999999881	0.06975180403879624	25	4.713569842826303	
PA5121	PA5121	0.764642016498573	4679.0	0.32100000000000106	0.9132901440894692	4066.0	0.13918	0.11495260617605259	25	1.5816953268683576	
PA1359	PA1359	0.674302549100656	4678.0	0.320499999999997	0.9315369411306079	3799.5	0.07370000000000006	0.06887246668057334	25	3.583434889077541	
PA4848	PA4848	0.7097379390955328	4677.0	0.320000000000002	0.8297638358181291	4711.5	0.2092999999999998	0.2658420583730127	25	0.4164126650143334	accC
PA0485	PA0485	0.803591746112268	4675.5	0.31999999999999895	0.646353920513454	5121.0	0.2964799999999997	0.12383199976850345	25	0.18993475066193313	
PA2977	PA2977	0.6946135674366011	4675.5	0.31999999999999895	0.674831483172435	4852.0	0.22608000000000017	0.13759539720983846	25	0.6825809722164401	murB
PA5403	PA5403	0.681233904834493	4674.0	0.31950000000000106	0.777698830908245	4417.0	0.16409999999999964	0.18468881485713567	25	0.8414153294567929	
PA1229	PA1229	0.68748209183864	4672.5	0.3195	0.917774686013104	3870.0	0.08207999999999992	0.10092444368602349	25	2.3524528977203483	
PA4576	PA4576	0.811863963515293	4672.5	0.3195	0.963298381698713	4210.0	0.10350000000000036	0.08174337383951472	25	2.64241601312014	
PA3647	PA3647	0.6755738986431421	4671.0	0.319499999999998	0.75842597447888	4499.5	0.16883999999999993	0.15383295323174434	25	0.9793740342034107	
PA4335	PA4335	0.70222077913624	4670.0	0.3185	0.954760196012977	3148.0	-0.023240000000000052	0.10052457411001525	25	3.399566752961279	
PA0560	PA0560	0.7448086694089828	4668.0	0.31800000000000106	0.9433918647760371	3564.5	0.03685999999999992	0.053473420188601156	25	5.2575653288758835	
PA0831	PA0831	0.674302549100656	4668.0	0.31800000000000106	0.876173524850433	3937.5	0.08848000000000067	0.09997035810679086	25	2.2958805424586086	oruR
PA5019	PA5019	0.753424477830472	4668.0	0.31800000000000106	0.828173899427508	4635.5	0.1843999999999997	0.10043820654180052	25	1.3301711032086132	
PA2653	PA2653	0.7463012620860021	4666.0	0.317000000000003	0.7326221204893969	5401.5	0.4022599999999998	0.20475707761475173	25	-0.41639586281072327	
PA3656	PA3656	0.678566529039845	4665.0	0.316999999999997	0.6740393429707049	5403.5	0.4093	0.2936573258067977	25	-0.3143119271634612	rpsB
PA2453	PA2453	0.77178056538212	4663.0	0.3165	0.798087873631092	5311.5	0.31089999999999995	0.28821451068026854	25	0.019429972442339738	
PA4546	PA4546	0.812274256264295	4663.0	0.3165	0.81210073372301	4608.0	0.18562000000000037	0.1321669777213656	25	0.9902624865639346	pilS
PA4740	PA4740	0.678691598516503	4663.0	0.3165	0.789475738874702	5044.0	0.25003999999999993	0.22555611459974514	25	0.2946495160103949	pnp
PA2614	PA2614	0.7513875716993772	4661.0	0.316000000000003	0.9203686010773	3865.0	0.12281999999999943	0.14360941531343538	25	1.345176425782235	lolA
PA5129	PA5129	0.753424477830472	4660.0	0.315500000000002	0.6340898083291351	5348.0	0.39000000000000007	0.23153716404355754	25	-0.32176260043499055	grxC
PA5413	PA5413	0.704845043381981	4658.5	0.315499999999998	0.794254659872629	4546.0	0.15692000000000006	0.11215499691647024	25	1.4139361094905445	ltaA
PA3980	PA3980	0.752796359632366	4658.5	0.315499999999998	0.657756255709553	5478.0	0.48518	0.22744087510090752	25	-0.7460400419437401	
PA5143	PA5143	0.755602730246563	4657.0	0.31500000000000106	0.761843866618765	5182.0	0.2847199999999999	0.18955111887474216	25	0.15974582571580892	hisB
PA2964	PA2964	0.7636784175292629	4655.0	0.31450000000000106	0.6138867193805521	5464.0	0.3868600000000002	0.21640493101282804	25	-0.33437315712417753	pabC
PA4784	PA4784	0.846386379086057	4655.0	0.31450000000000106	0.881433955633141	3155.5	0.04865999999999929	0.21813115893883636	25	1.2187163048748246	
PA5411	PA5411	0.7148759086846429	4655.0	0.31450000000000106	0.92618979365483	2908.0	-0.015220000000000188	0.16141310097593278	25	2.042709036667126	gbcB
PA4253	PA4253	0.6870462624739921	4653.0	0.314499999999995	0.688333746294611	5102.0	0.2734600000000007	0.21561925934387202	25	0.1903355021479934	rplN
PA5367	PA5367	0.7250518321532929	4652.0	0.314000000000003	0.946370096294159	3163.0	-0.006000000000000208	0.1432106548643179	25	2.2344706146562974	pstA
PA1553	PA1553	0.7367220685812041	4651.0	0.314000000000002	0.7442197396773559	5439.0	0.4039	0.29946723526956975	25	-0.3001997861938826	ccoO1
PA2828	PA2828	0.8112658230158679	4649.5	0.31350000000000106	0.7442197396773559	5287.0	0.36981999999999987	0.21655733844257768	25	-0.2600696905726546	
PA0419	PA0419	0.7155417783341241	4649.5	0.31350000000000106	0.6740393429707049	5237.0	0.30756000000000017	0.11316924272963914	25	0.05248775954250683	
PA2860	PA2860	0.8171020191552609	4647.5	0.31349999999999895	0.912418620434624	4544.5	0.12353999999999964	0.11151213685813134	25	1.7034917037028119	
PA3941	PA3941	0.7243603813660949	4647.5	0.31349999999999895	0.713406011212634	4693.0	0.2042000000000004	0.07839151208304802	25	1.394283604125483	
PA2234	PA2234	0.827208474540126	4646.0	0.313499999999997	0.9211449214802709	4283.0	0.12674000000000035	0.256468732662158	25	0.7281979290863985	pslD
PA4466	PA4466	0.699421073447304	4645.0	0.313000000000002	0.886426583891025	2161.5	-0.013380000000000043	0.15596616085976278	25	2.092633416125868	
PA2978	PA2978	0.792279972720261	4644.0	0.31300000000000106	0.8320447566168392	4745.0	0.20909999999999954	0.16594188239661894	25	0.626122823843045	ptpA
PA3868	PA3868	0.7636784175292629	4643.0	0.31249999999999895	0.9294095168543329	1741.0	-0.09530000000000032	0.15036663526194935	25	2.7120378087172248	
PA4668	PA4668	0.776905080846879	4642.0	0.312499999999998	0.9091528548456069	4325.0	0.15336000000000014	0.11749233308319883	25	1.3544713584613852	lolB
PA1527	PA1527	0.7239038358921049	4641.0	0.31149999999999894	0.801453928084345	4279.0	0.14242000000000016	0.12782073058258828	25	1.322790123553173	
PA1256	PA1256	0.884788744915266	4640.0	0.311499999999997	0.850104743642597	1032.5	-0.11578000000000035	0.12186075386823049	25	3.5062970352376155	lhpO
PA4284	PA4284	0.7179852624660401	4639.0	0.3105	0.835556683237278	4223.5	0.12611999999999937	0.09805560497323305	25	1.8803616585745626	recB
PA3197	PA3197	0.753424477830472	4638.0	0.31000000000000105	0.925546670219707	4309.0	0.1472599999999999	0.15056719983670594	25	1.0808462943887975	
PA2563	PA2563	0.7448086694089828	4637.0	0.31	0.939536057857843	3715.0	0.06019999999999937	0.07898562632952066	25	3.1626007364663837	
PA0319	PA0319	0.7250518321532929	4636.0	0.3095	0.8290206568218259	4582.0	0.16735999999999998	0.11335908285914549	25	1.2538915842907472	
PA4783	PA4783	0.6933772656655001	4635.0	0.309499999999997	0.8912761654962741	3788.0	0.05929999999999994	0.10024449278306181	25	2.4958977102258633	
PA4160	PA4160	0.753424477830472	4634.0	0.309	0.9267570598534951	3751.5	0.06448000000000002	0.18732711362747242	25	1.30531024188129	fepD
PA5138	PA5138	0.8085016784896891	4633.0	0.3085	0.6740393429707049	5305.5	0.32398000000000005	0.15192154499389943	25	-0.10189469834987305	
PA4244	PA4244	0.7243603813660949	4632.0	0.30849999999999894	0.6966928501003511	5256.0	0.36325999999999864	0.2435763535321108	25	-0.22481656862795862	rplO
PA5471	PA5471	0.707888274627769	4631.0	0.30800000000000105	0.859690257299802	3897.0	0.1320799999999999	0.16927072005124424	25	1.0392819262938324	armZ
PA4577	PA4577	0.7448086694089828	4630.0	0.308	0.6740393429707049	92.0	-0.6333399999999998	0.4853230822520881	25	1.9396151438580165	
PA1716	PA1716	0.764440632146575	4629.0	0.307500000000003	0.87540143493415	4120.0	0.14795999999999998	0.13375131775051757	25	1.1928106779298302	pscC
PA0681	PA0681	0.80455236027993	4627.5	0.30749999999999894	0.979274089197203	2019.0	-0.08214000000000028	0.11545007218129724	25	3.37496540832064	hxcT
PA4354	PA4354	0.820953005092821	4627.5	0.30749999999999894	0.831624266368759	4004.0	0.12566000000000016	0.42354756029675483	25	0.4293260475224889	
PA4118	PA4118	0.7228621996440409	4626.0	0.30700000000000105	0.728299511847607	4650.5	0.18532000000000007	0.08047681860842434	25	1.5119881986396448	
PA2481	PA2481	0.7868956269297249	4624.5	0.306000000000002	0.923062213842514	3859.5	0.11291999999999977	0.21568841724425789	25	0.8951801977449136	
PA3360	PA3360	0.7448086694089828	4624.5	0.306000000000002	0.938759384486925	2649.5	-0.022679999999999846	0.1475097369667504	25	2.2281918926754534	
PA3440	PA3440	0.712133061566703	4623.0	0.305500000000002	0.9148104758876892	4298.0	0.14816000000000032	0.25682057290386	25	0.6126456234442769	
PA4257	PA4257	0.760329625964515	4621.5	0.3055	0.736590887757379	4988.5	0.24490000000000012	0.21349394995331075	25	0.28384879296697896	rpsC
PA3574	PA3574	0.756703355250764	4621.5	0.3055	0.8258311266330419	4252.5	0.16065999999999947	0.14678340903067572	25	0.9867600225154258	nalD
PA3857	PA3857	0.718113951482976	4620.0	0.305499999999997	0.808717820144202	800.0	-0.20379999999999993	0.13602971489102417	25	3.7440349000805178	pcs
PA0961	PA0961	0.7862287965801621	4618.5	0.30500000000000105	0.7812895887968259	4820.0	0.21138000000000015	0.14088960512874382	25	0.6644918900471875	
PA5397	PA5397	0.8516549377633449	4618.5	0.30500000000000105	0.9556286020373921	2340.0	-0.08634000000000017	0.16222417103091222	25	2.412340883069949	
PA0576	PA0576	0.7275097949052891	4617.0	0.305	0.7616922805626569	4925.0	0.22676	0.159986335353992	25	0.489041766141359	rpoD
PA4263	PA4263	0.702869510757216	4616.0	0.304000000000002	0.7377250842643559	5301.0	0.33287999999999884	0.23229001628711232	25	-0.12432734071661927	rplC
PA3616	PA3616	0.735970878182285	4615.0	0.303500000000003	0.8994773151097349	4570.5	0.16410000000000008	0.12517229792037363	25	1.1136649427709637	
PA0842	PA0842	0.7148759086846429	4614.0	0.30350000000000105	0.955683555603748	2265.0	-0.058299999999999574	0.11707707575211579	25	3.0902719227975104	
PA0006	PA0006	0.7370081202434721	4613.0	0.303	0.863861297232175	4169.5	0.12860000000000046	0.07334464874822137	25	2.3778149186954662	
PA2851	PA2851	0.753424477830472	4612.0	0.302500000000002	0.674705885561287	5406.0	0.4446	0.29342474901298515	25	-0.484280894771114	efp
PA5236	PA5236	0.7940335368931819	4611.0	0.3025	0.9273109780299731	4042.5	0.11286000000000002	0.10615706916326058	25	1.7864095297162899	
PA3494	PA3494	0.755602730246563	4610.0	0.302499999999998	0.6784761270569089	4759.0	0.23344000000000004	0.11344348078815904	25	0.6087612925854994	
PA3828	PA3828	0.739115219516537	4608.5	0.301999999999998	0.8381657913500211	4783.5	0.18962000000000023	0.15019406057941637	25	0.7482319844503831	lptF
PA5345	PA5345	0.7148759086846429	4608.5	0.301999999999998	0.7377250842643559	4730.5	0.22406000000000018	0.1400682363469084	25	0.5564430739811919	recG
PA0361	PA0361	0.7170355276528271	4607.0	0.301499999999998	0.778755104606982	4334.0	0.14443999999999982	0.09339815308666441	25	1.6816178351435038	
PA2387	PA2387	0.733407269393579	4606.0	0.30100000000000104	0.931606243342755	2546.5	-0.08800000000000013	0.26608453387347913	25	1.4619414151480419	fpvI
PA1305	PA1305	0.812274256264295	4605.0	0.301	0.695452742838726	4739.5	0.19028000000000003	0.08302008793057253	25	1.3336531285366997	
PA1162	PA1162	0.806043468556422	4604.0	0.3005	0.674831483172435	5251.0	0.33215999999999934	0.17396938906983975	25	-0.18198603886163844	dapE
PA4447	PA4447	0.754448124846957	4603.0	0.29999999999999705	0.7327579701378042	5001.0	0.2482999999999997	0.13851970377290476	25	0.37323210050143185	hisC1
PA1647	PA1647	0.8085016784896891	4602.0	0.29950000000000104	0.8553403326510319	978.5	-0.13874000000000034	0.1499746589705517	25	2.922093659076445	
PA0317	PA0317	0.7862287965801621	4601.0	0.29899999999999893	0.700242264258699	4962.0	0.2399400000000002	0.13326221957729278	25	0.44318637485805656	
PA4615	PA4615	0.7239038358921049	4600.0	0.298500000000002	0.807951145155371	3246.5	0.0630599999999998	0.1606999222152891	25	1.465090939400606	fprB
PA1462	PA1462	0.7751025896514209	4599.0	0.29850000000000104	0.867983175355266	4075.5	0.14825999999999975	0.24827924970350065	25	0.6051250766200578	
PA1913	PA1913	0.8563113940588499	4598.0	0.2985	0.944353730686323	4450.5	0.15060000000000015	0.15674275634512355	25	0.9435842743147038	
PA5072	PA5072	0.756703355250764	4597.0	0.29750000000000104	0.735799675565376	4997.0	0.25493999999999983	0.11252595256206464	25	0.3782238588607093	
PA3149	PA3149	0.805513106393376	4596.0	0.2975	0.8951109161373021	978.5	-0.16346000000000008	0.21314993353662298	25	2.1626091660066074	wbpH
PA1199	PA1199	0.792279972720261	4595.0	0.29749999999999893	0.9348197182139641	3761.5	0.06671999999999981	0.15615090724466935	25	1.4779292933495105	
PA4045	PA4045	0.753424477830472	4594.0	0.29700000000000104	0.693412425665881	4867.0	0.23557999999999993	0.10046627543608856	25	0.6113494277895605	
PA2235	PA2235	0.837367173379184	4593.0	0.296500000000002	0.878228742167049	3907.0	0.1105999999999996	0.2695368326716533	25	0.6897016565690065	pslE
PA4772	PA4772	0.7862287965801621	4592.0	0.29550000000000204	0.797801124168954	5046.0	0.2975400000000002	0.2570765904031968	25	-0.007935378311960008	
PA3263	PA3263	0.795507194236342	4591.0	0.29550000000000104	0.6740393429707049	5380.0	0.3751999999999998	0.1804003071874698	25	-0.4417952565744553	
PA2987	PA2987	0.8085016784896891	4590.0	0.29450000000000104	0.7377250842643559	4826.5	0.22491999999999993	0.14488103453063395	25	0.48025609580589357	lolD
PA1788	PA1788	0.810488645577277	4589.0	0.2945	0.916459935817527	3908.0	0.06579999999999975	0.09319245319945868	25	2.454061376735264	
PA3832	PA3832	0.883175151048619	4588.0	0.294499999999998	0.870569774559346	4666.5	0.21498000000000006	0.18917807307754644	25	0.4203446980211163	holC
PA4453	PA4453	0.7239038358921049	4587.0	0.293999999999999	0.8658363521341801	3828.0	0.08579999999999982	0.14851949928095878	25	1.4018361293161983	
PA2791	PA2791	0.743945825854869	4585.5	0.29350000000000104	0.9412481798591991	2022.5	-0.08657999999999985	0.1281711648538782	25	2.965409578927615	
PA5003	PA5003	0.806793629138826	4585.5	0.29350000000000104	0.698948785337963	5136.0	0.2685599999999995	0.149347910374847	25	0.16699262773349044	
PA5320	PA5320	0.7304965430168541	4584.0	0.2935	0.657928104845652	5116.0	0.27712000000000037	0.13349479390597943	25	0.12270141419549345	coaC
PA5163	PA5163	0.7403865044352791	4583.0	0.292999999999999	0.875478223488478	3919.5	0.08153999999999956	0.12453638357256629	25	1.6979776827772062	rmlA
PA3825	PA3825	0.852321861840032	4582.0	0.292999999999998	0.961975919153519	2310.5	-0.03490000000000037	0.08289074134063468	25	3.9558097164617263	
PA4049	PA4049	0.7448086694089828	4581.0	0.29250000000000104	0.7377250842643559	5028.0	0.28937999999999997	0.20568889736687332	25	0.015168538700638442	
PA5200	PA5200	0.8085016784896891	4580.0	0.2925	0.8971365070345829	1894.5	-0.0843200000000005	0.18499869819361792	25	2.0368791979585943	amgR
PA5511	PA5511	0.7619092424517959	4579.0	0.292	0.9348197182139641	3877.5	0.08818	0.08242507709024852	25	2.472791135843698	mifR
PA4225	PA4225	0.727647402247281	4578.0	0.291999999999999	0.912486130550652	2570.0	-0.06462000000000051	0.28154644673067114	25	1.2666471345708161	pchF
PA5562	PA5562	0.7513875716993772	4576.5	0.291999999999998	0.725588319175761	4808.5	0.22339999999999982	0.12583587193907234	25	0.545154564774766	spoOJ
PA2541	PA2541	0.754448124846957	4576.5	0.291999999999998	0.9415078285465309	3674.5	0.08565999999999939	0.12763087400782017	25	1.6166934654647571	
PA1723	PA1723	0.769864160872685	4575.0	0.29150000000000104	0.876173524850433	3953.0	0.11285999999999977	0.13670912856621262	25	1.3067159587187347	pscJ
PA3679	PA3679	0.7243603813660949	4574.0	0.2915	0.810716141772991	4561.0	0.17160000000000017	0.10013927800818212	25	1.1973323793107744	
PA5406	PA5406	0.791735137149014	4572.5	0.291499999999999	0.6923350413240179	5169.5	0.3278999999999998	0.21240257570629084	25	-0.1713726864138152	
PA0921	PA0921	0.756703355250764	4572.5	0.291499999999999	0.8993673569348121	1939.0	-0.09086000000000018	0.20213864466416787	25	1.8915729876157532	
PA0849	PA0849	0.7513875716993772	4571.0	0.291499999999998	0.9311872744689721	2546.5	-0.04740000000000039	0.14911069713471237	25	2.2728080983607972	trxB2
PA1011	PA1011	0.733962839453813	4570.0	0.29100000000000203	0.7821285834263149	4975.5	0.2712000000000001	0.1916186534065337	25	0.10333023245912655	
PA4904	PA4904	0.8024451671855579	4568.5	0.290999999999999	0.943392599404995	2436.5	-0.055180000000000076	0.13270816038711902	25	2.6085811075232126	vanA
PA3735	PA3735	0.8046302782579741	4568.5	0.290999999999999	0.70506438722573	4941.0	0.2476000000000006	0.16007875665850577	25	0.2711165485410605	thrC
PA3768	PA3768	0.78610339696576	4567.0	0.29050000000000203	0.889586059382182	4490.0	0.11616000000000012	0.12304095862760447	25	1.4169265417352528	
PA4337	PA4337	0.870464856972572	4565.5	0.29050000000000104	0.8758498909173671	2070.0	-0.025560000000000582	0.14227682231012467	25	2.221444047373205	
PA3310	PA3310	0.745524457891645	4565.5	0.29050000000000104	0.84392689895701	4683.0	0.18224	0.1088382898309845	25	0.9946867060123648	
PA5295	PA5295	0.735970878182285	4564.0	0.29000000000000103	0.8541564164348191	4279.0	0.13952000000000012	0.11185486131590376	25	1.3453147966006673	
PA1496	PA1496	0.756703355250764	4563.0	0.29	0.9555650260295991	3812.0	0.09821999999999986	0.08745880935236508	25	2.1928036914764375	
PA5252	PA5252	0.7448086694089828	4562.0	0.288999999999998	0.7442197396773559	4990.5	0.23356000000000018	0.11899836483470368	25	0.4658887546648855	
PA0729	PA0729	0.7868956269297249	4561.0	0.28850000000000203	0.73284717980326	2590.0	0.01384000000000029	0.33483001657557515	25	0.8202968264585313	
PA1754	PA1754	0.754793936027939	4560.0	0.28850000000000103	0.882805733325043	1321.0	-0.15716000000000016	0.16639991486376035	25	2.6782465625952065	cysB
PA4050	PA4050	0.8232300905330071	4559.0	0.288499999999998	0.657928104845652	5420.0	0.3973800000000005	0.17133199253690648	25	-0.6354913544622951	pgpA
PA4254	PA4254	0.744870514036499	4558.0	0.28800000000000603	0.698309930080556	5150.0	0.3075199999999995	0.2350652161280628	25	-0.083040784687425	rpsQ
PA4205	PA4205	0.737103409722655	4557.0	0.28800000000000003	0.8294607178677958	290.0	-0.3563799999999995	0.22544263313165336	25	2.85828811990364	mexG
PA1961	PA1961	0.7715660879346999	4556.0	0.287999999999999	0.939580572774033	3548.0	0.052380000000000135	0.06746824561722839	25	3.492309572369138	
PA4494	PA4494	0.7513875716993772	4555.0	0.287999999999998	0.8297638358181291	847.0	-0.13246000000000013	0.1800595919873941	25	2.335115810044901	roxS
PA3848	PA3848	0.7513875716993772	4554.0	0.28750000000000103	0.9149264667733119	2131.5	-0.05237999999999971	0.09311320171346987	25	3.6501805731682113	
PA3245	PA3245	0.756703355250764	4553.0	0.2875	0.7442197396773559	5012.5	0.23832	0.15359551045956116	25	0.32019165047762355	minE
PA3204	PA3204	0.806793629138826	4552.0	0.287499999999999	0.884765210640086	3585.0	0.050480000000000406	0.1031548673920269	25	2.297710287380181	cpxR
PA5548	PA5548	0.8395488169619619	4551.0	0.28700000000000103	0.9711204104456359	3153.0	0.02110000000000045	0.14661656341173246	25	1.813574086123498	
PA3142	PA3142	0.8220400665738	4549.5	0.2865	0.8973663083647031	1126.0	-0.13972000000000023	0.15438001543809607	25	2.760849574930297	
PA2644	PA2644	0.7363237890647251	4549.5	0.2865	0.7855440227270221	4795.0	0.20966000000000004	0.20058397659500796	25	0.38308144700483665	nuoI
PA2849	PA2849	0.77178056538212	4548.0	0.286499999999999	0.814112303310228	3619.0	0.07970000000000008	0.1581500474233254	25	1.3076189566130865	ohrR
PA4515	PA4515	0.79827788315376	4547.0	0.286499999999998	0.8171462654277909	4685.0	0.08057999999999996	0.2832877541770321	25	0.7268934041932308	
PA0653	PA0653	0.756703355250764	4545.5	0.28600000000000103	0.884557783060878	3599.0	0.04507999999999979	0.08733874188087067	25	2.7584551232557732	
PA4230	PA4230	0.9352571233523042	4545.5	0.28600000000000103	0.863969306542613	686.0	-0.23775999999999983	0.4560605798575448	25	1.1484439198046952	pchB
PA5415	PA5415	0.870464856972572	4544.0	0.28550000000000103	0.814394808189522	4337.5	0.16709999999999936	0.384129291385075	25	0.30822955357838144	glyA1
PA2048	PA2048	0.74002019199186	4543.0	0.2855	0.8075754978832931	1121.0	-0.13369999999999943	0.1260175252362411	25	3.3265214438558313	
PA0009	PA0009	0.844253629206591	4542.0	0.285	0.6740393429707049	5524.0	0.5146400000000001	0.3059033248702386	25	-0.750694684660297	glyQ
PA1303	PA1303	0.7715660879346999	4541.0	0.28450000000000203	0.8851513502629821	4377.5	0.14688000000000007	0.06991919145222802	25	1.9682721888171464	
PA4923	PA4923	0.7806148504856091	4540.0	0.28450000000000103	0.758338458184066	5066.0	0.27234	0.1760735357741189	25	0.06906205379779966	
PA3717	PA3717	0.77178056538212	4539.0	0.284499999999998	0.8204281038258371	4580.0	0.1924600000000003	0.15152666981976	25	0.607417823604773	
PA1405	PA1405	0.756703355250764	4538.0	0.28400000000000203	0.921356545385187	4050.0	0.07471999999999973	0.07953852316121218	25	2.6311778454299986	
PA4002	PA4002	0.7636784175292629	4537.0	0.28399999999999603	0.809672866799863	4398.5	0.1580199999999999	0.1075688229305622	25	1.1711571863282235	rodA
PA3585	PA3585	0.805513106393376	4536.0	0.2835	0.7651059671140699	4688.5	0.22373999999999994	0.11694248230077307	25	0.5110204506032191	glpM
PA5472	PA5472	0.810488645577277	4535.0	0.28300000000000103	0.7914792551799259	4679.0	0.2352999999999999	0.24151319839710603	25	0.19750473397139484	
PA0081	PA0081	0.8166003464440699	4533.5	0.282999999999999	0.910209891287331	4532.0	0.1618599999999998	0.14452108554348278	25	0.83821678715215	fha1
PA5416	PA5416	0.86852643015898	4533.5	0.282999999999999	0.9212489978937991	2361.0	-0.0406000000000001	0.18214909186341446	25	1.7765666393914956	soxB
PA0706	PA0706	0.7448086694089828	4532.0	0.2825	0.9182889752889151	4294.0	0.09393999999999966	0.12239905024141304	25	1.5405348295439802	cat
PA4758	PA4758	0.904003899244298	4531.0	0.282499999999999	0.733189040629586	5353.5	0.3947600000000001	0.2839533823241652	25	-0.39534658499627773	carA
PA2656	PA2656	0.786395117171557	4530.0	0.28249999999999703	0.9335824584666801	2078.5	-0.04316000000000038	0.10289382877510136	25	3.165010029044636	carS
PA5439	PA5439	0.753424477830472	4529.0	0.281500000000001	0.9180712152493891	2158.5	-0.03001999999999998	0.09810819707513359	25	3.1752698478541155	
PA3369	PA3369	0.8677022646440871	4528.0	0.28100000000000297	0.6740393429707049	197.0	-0.49255999999999955	0.2838735164352839	25	2.7250164429352637	
PA4595	PA4595	0.7448086694089828	4527.0	0.281000000000002	0.834403416924593	4048.5	0.0944399999999998	0.1818132810513758	25	1.0261076579289337	
PA0593	PA0593	0.764642016498573	4526.0	0.281000000000001	0.73693103342526	4805.0	0.2214599999999997	0.13350693802196192	25	0.44596933224704	pdxA
PA3048	PA3048	0.8581854163057969	4525.0	0.280500000000002	0.830220757753985	4875.0	0.20287999999999998	0.10349217764320791	25	0.7500083751991296	
PA1747	PA1747	0.811863963515293	4524.0	0.280500000000001	0.7093990072923442	387.0	-0.2307000000000001	0.3017996369005987	25	1.6938390160103836	
PA2613	PA2613	0.8120482105510999	4522.5	0.2805	0.813402126010423	4599.5	0.19487999999999947	0.1546315701918605	25	0.5537032308070517	
PA1681	PA1681	0.753424477830472	4522.5	0.2805	0.750449891452693	4826.5	0.2152400000000003	0.10306512099962127	25	0.6331919020425886	aroC
PA0378	PA0378	0.8220400665738	4521.0	0.280499999999998	0.7442197396773559	4841.0	0.2393000000000002	0.08290732778228953	25	0.4969403923883169	
PA4914	PA4914	0.8377635116665759	4520.0	0.280000000000001	0.982581002606862	2612.5	-0.03509999999999971	0.08102147349108522	25	3.889092439607027	amaR
PA2398	PA2398	0.812274256264295	4519.0	0.27999999999999897	0.8260107667598431	4579.0	0.12320000000000011	0.39285246912804306	25	0.3991320211071214	fpvA
PA2642	PA2642	0.795507194236342	4517.5	0.279999999999998	0.7409450749054921	4825.0	0.23103999999999938	0.21546562564208052	25	0.227228820625561	nuoG
PA2795	PA2795	0.753424477830472	4517.5	0.279999999999998	0.701480894727097	4852.0	0.24363999999999975	0.14799257582730233	25	0.2456880002036587	
PA4238	PA4238	0.7539159613713171	4516.0	0.27950000000000397	0.6740393429707049	5135.0	0.32304000000000016	0.23750688235642065	25	-0.18332100345057287	rpoA
PA0396	PA0396	0.7503130713430999	4515.0	0.279000000000002	0.870555685346316	2474.0	0.04921999999999995	0.20059874334933758	25	1.1454707849283285	pilU
PA3284	PA3284	0.78610339696576	4514.0	0.279000000000001	0.875463394933727	3685.0	0.08470000000000018	0.18310971210360988	25	1.0611124760551156	
PA4055	PA4055	0.7642266111627901	4513.0	0.27899999999999997	0.7564720668210891	4984.0	0.2460199999999999	0.21579829895838717	25	0.15282789604546265	ribC
PA4569	PA4569	0.78610339696576	4511.5	0.278500000000001	0.6740393429707049	5445.0	0.4010199999999997	0.19485552767798645	25	-0.6287735403763977	ispB
PA5140	PA5140	0.812274256264295	4511.5	0.278500000000001	0.581957959646787	5400.0	0.3809200000000002	0.14363348031244905	25	-0.7130649468160398	hisF1
PA2688	PA2688	0.8651121971443969	4510.0	0.278000000000001	0.942454831373987	2034.0	-0.08309999999999984	0.13843093946080104	25	2.608520908739857	pfeA
PA1272	PA1272	0.764642016498573	4509.0	0.278	0.7888200671203309	5238.5	0.27984000000000026	0.14264442388914672	25	-0.012899207342518693	cobO
PA4402	PA4402	0.806043468556422	4508.0	0.27799999999999897	0.847104588524118	4828.5	0.21536000000000027	0.14569635376357182	25	0.42993526180927977	argJ
PA0277	PA0277	0.927175961018847	4507.0	0.277999999999997	0.818181512913543	5083.0	0.3743599999999999	0.36007902836275596	25	-0.26760792051162313	
PA3630	PA3630	0.753424477830472	4506.0	0.2775	0.9845503758396551	2692.0	-0.02093999999999967	0.07255361810412998	25	4.113371707688986	gfnR
