	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA4787	PA4787	0.190599730958313	5028.0	0.532	0.929139260614198	2157.0	0.11369999999999957	0.10955335458122663	25	3.8182308665852713	
PA0263	PA0263	0.45672470839463397	5027.0	0.531499999999998	0.9639825065317471	2732.0	0.14430000000000023	0.14623497073773636	25	2.6477934658626747	hcpC
PA4604	PA4604	0.153809896935015	5026.0	0.530500000000002	0.929139260614198	1527.0	0.07329999999999974	0.07879496071027269	25	5.8024015226191485	
PA1166	PA1166	0.172328408457671	5025.0	0.530499999999999	0.9190630508613259	4546.0	0.13281999999999988	0.07583945213409714	25	5.243708766472004	
PA2234	PA2234	0.290440896136592	5024.0	0.529999999999998	0.9670598594133281	3544.5	0.12860000000000008	0.11838514124106421	25	3.3906282139127484	pslD
PA2644	PA2644	0.138420759957806	5022.5	0.529499999999999	0.938979159746735	2859.0	0.10242	0.10440762264636955	25	4.090505934097613	nuoI
PA1324	PA1324	0.22976917672962197	5022.5	0.529499999999999	0.929139260614198	3874.0	0.14994	0.13788206917507442	25	2.7527872352862386	
PA0602	PA0602	0.224884542613581	5021.0	0.5279999999999989	0.9464857007517621	397.0	0.0411000000000004	0.033141426744584535	25	14.691582343526	
PA0117	PA0117	0.16496714724351502	5020.0	0.527500000000003	0.9420038751031559	1538.5	0.07963999999999975	0.09254869439021463	25	4.839182259143317	
PA4699	PA4699	0.196222052959515	5019.0	0.5275	0.929139260614198	3992.5	0.11430000000000011	0.07577804761274885	25	5.452766507149801	
PA2482	PA2482	0.146303981039964	5018.0	0.527	0.9513409267428629	4023.0	0.12084000000000027	0.1040054806248208	25	3.9051788190387926	
PA1950	PA1950	0.20788608303348102	5017.0	0.526999999999998	0.9010961637131409	3359.0	0.09619999999999987	0.0633806292700434	25	6.797029391496024	rbsK
PA3356	PA3356	0.301506797780552	5016.0	0.5265	0.9346038649443109	3512.0	0.10348000000000007	0.06036891446210796	25	7.007248743316709	pauA5
PA3767	PA3767	0.19949084628852803	5015.0	0.5255	0.929139260614198	3088.0	0.09642000000000012	0.06168918732916875	25	6.955513900847195	
PA4504	PA4504	0.14487113366100302	5014.0	0.525499999999998	0.9181233483938029	4411.0	0.14609999999999995	0.11779316264820586	25	3.220900020598749	dppC
PA0508	PA0508	0.17795320982315302	5013.0	0.5249999999999989	0.929139260614198	1519.0	0.0796400000000001	0.07486314179888523	25	5.948988905600948	
PA0656	PA0656	0.15292252692915698	5012.0	0.5245	0.8898138072829251	5405.0	0.2538599999999995	0.15671467704079303	25	1.7269601361559297	
PA2764	PA2764	0.168352307333612	5011.0	0.523499999999999	0.9164044680666591	4770.0	0.14404000000000036	0.07481155770779377	25	5.072210920699315	
PA3913	PA3913	0.206884717675266	5010.0	0.523000000000001	0.8898138072829251	5098.0	0.19903999999999972	0.14460419542092556	25	2.2403222745854117	
PA1733	PA1733	0.18987972727722	5008.5	0.522500000000002	0.8934534717269151	5199.0	0.19712000000000032	0.0780526371538248	25	4.168725258555305	
PA3006	PA3006	0.298172487844671	5008.5	0.522500000000002	0.9485709078390229	2934.5	0.12427999999999986	0.09893927851633734	25	4.024892903724238	psrA
PA3165	PA3165	0.150011888818074	5007.0	0.522000000000001	0.9514144833815649	579.5	0.058600000000000166	0.05109121744487995	25	9.070052020191975	hisC2
PA1657	PA1657	0.25846553989225896	5006.0	0.522	0.9164044680666591	5491.0	0.3004000000000004	0.21196864941149532	25	1.045437618323486	hsiB2
PA0838	PA0838	0.15035048566218698	5005.0	0.5215	0.8934534717269151	4798.0	0.16532000000000002	0.10239525949313578	25	3.4784813453583463	
PA0721	PA0721	0.250140166421147	5004.0	0.521499999999999	0.9322970474158541	2050.0	0.08423999999999979	0.0723823931169272	25	6.0409718602926725	
PA3159	PA3159	0.23210549122569	5003.0	0.521499999999998	0.9040885964113149	5402.5	0.25807999999999987	0.18173651256695764	25	1.4494610702015402	wbpA
PA1526	PA1526	0.24575360811000302	5002.0	0.5209999999999989	0.958449051821076	1987.0	0.06649999999999998	0.047280854123700304	25	9.612770505602464	
PA4621	PA4621	0.16861838460260098	5001.0	0.520999999999998	0.9511758258660309	1538.5	0.06696000000000009	0.04976107916836219	25	9.124400185610805	
PA2371	PA2371	0.17894064718368302	5000.0	0.5199999999999989	0.8934534717269151	3653.5	0.18801999999999994	0.20547959549956923	25	1.6156348721286777	clpV3
PA2300	PA2300	0.224884542613581	4999.0	0.519499999999999	0.9164044680666591	4920.0	0.17023999999999956	0.15485706581662098	25	2.2553701257234655	chiC
PA3945	PA3945	0.164313206305719	4998.0	0.519499999999998	0.921248429104105	4744.5	0.14810000000000018	0.08662478956203408	25	4.287456302956204	
PA4600	PA4600	0.29219818219749605	4997.0	0.519000000000001	0.940064097982993	2516.5	0.09815999999999994	0.10845311198854533	25	3.8803865770532213	nfxB
PA3150	PA3150	0.48775042723208706	4996.0	0.519	0.900045728655439	4916.0	0.18511999999999973	0.14636108886358176	25	2.281207406916729	wbpG
PA2166	PA2166	0.21016673649571502	4995.0	0.518999999999997	0.942045323496172	4934.0	0.23804000000000014	0.21074673386160306	25	1.3331641959609335	
PA2306	PA2306	0.150202874780509	4993.5	0.5185000000000011	0.8934534717269151	4744.5	0.19021999999999945	0.156262338179528	25	2.1008261096339447	ambA
PA3575	PA3575	0.249911926573496	4993.5	0.5185000000000011	0.8898138072829251	5528.0	0.3427599999999999	0.141981888516341	25	1.2377635051654836	
PA0753	PA0753	0.203456185085483	4991.5	0.5185	0.9420038751031559	1617.0	0.10022000000000013	0.10288404476237654	25	4.065547782127631	
PA5359	PA5359	0.178916866526058	4991.5	0.5185	0.8934534717269151	5314.0	0.23850000000000002	0.12582279205295055	25	2.2253519845765806	
PA0492	PA0492	0.243522826057469	4990.0	0.517999999999997	0.943143099962938	1567.5	0.09729999999999989	0.09273517401719804	25	4.536574222872294	
PA5475	PA5475	0.21195870120962304	4989.0	0.517499999999998	0.9164044680666591	5042.5	0.1846399999999993	0.13832913045824236	25	2.4062899759243384	
PA3986	PA3986	0.177182819440029	4988.0	0.5169999999999989	0.8934534717269151	5508.0	0.31764000000000026	0.18747508278879776	25	1.0633946497550824	
PA4759	PA4759	0.168410020071711	4987.0	0.516499999999999	0.9514144833815649	3373.5	0.10477999999999987	0.09102999505657432	25	4.5229047825842335	dapB
PA3553	PA3553	0.224661947493207	4986.0	0.516	0.8934534717269151	5027.5	0.23309999999999995	0.17805868648659995	25	1.5888020156842506	arnC
PA4012	PA4012	0.19271943671248498	4985.0	0.515000000000002	0.9164044680666591	4785.5	0.14458000000000024	0.0640550999791062	25	5.782833843375892	
PA3452	PA3452	0.293366121987565	4984.0	0.515000000000001	0.8934534717269151	4135.0	0.1361	0.09438341573956015	25	4.014476452574366	mqoA
PA4606	PA4606	0.19888449121333698	4983.0	0.5145	0.9337459182782539	4149.0	0.12018000000000023	0.0895654881450813	25	4.402588632814309	
PA0509	PA0509	0.195117869142533	4982.0	0.512	0.909767108747887	5147.0	0.2063199999999998	0.1341990809705243	25	2.2778099357263124	nirN
PA0174	PA0174	0.301848601001807	4981.0	0.511999999999998	0.8934534717269151	4838.5	0.18390000000000029	0.12458840569384207	25	2.633471374585657	
PA0891	PA0891	0.238765349056651	4980.0	0.511999999999997	0.8934534717269151	4704.5	0.15651999999999983	0.09261237318342845	25	3.8383640088342412	
PA1484	PA1484	0.23644834514867605	4979.0	0.5105000000000011	0.9579072301776099	2907.0	0.07771999999999987	0.04324327500702736	25	10.008030148726505	
PA2624	PA2624	0.18406044282241002	4978.0	0.5105	0.9164044680666591	4765.0	0.1451800000000002	0.09173670203359181	25	3.9822665509190442	idh
PA0039	PA0039	0.21506896206290196	4977.0	0.510499999999999	0.947152516547221	4004.5	0.14925999999999962	0.17393198622833383	25	2.07690378195171	
PA0357	PA0357	0.168352307333612	4976.0	0.5095000000000021	0.9488456301375251	1626.0	0.08114000000000011	0.10476238192531989	25	4.088872285333865	mutM
PA0637	PA0637	0.198331450152781	4975.0	0.5095000000000011	0.937959821571514	5125.0	0.2449399999999997	0.2870718304420222	25	0.9215811930855144	
PA4592	PA4592	0.19623394753417	4973.5	0.509000000000002	0.9514144833815649	107.5	0.050419999999999555	0.05095354910765928	25	8.999961887464856	
PA1710	PA1710	0.23007351379556898	4973.5	0.509000000000002	0.8898138072829251	5400.0	0.30899999999999983	0.24000516487498022	25	0.8333154001255894	exsC
PA0752	PA0752	0.244681753917246	4972.0	0.508000000000002	0.929139260614198	3306.0	0.12658000000000033	0.1564479865642253	25	2.4379987775900234	
PA1928	PA1928	0.328089785532229	4971.0	0.508	0.9164044680666591	3981.5	0.13395999999999986	0.09676129563690924	25	3.865595200415278	rimJ
PA5461	PA5461	0.25622148599551803	4970.0	0.507499999999999	0.929662689524087	3257.0	0.10202000000000012	0.07193927995191464	25	5.63642005134091	
PA2485	PA2485	0.195117869142533	4969.0	0.507000000000001	0.9164044680666591	3112.5	0.17437999999999998	0.18438949265074786	25	1.8038988839240238	
PA1744	PA1744	0.283091804178354	4968.0	0.504499999999999	0.921798185135283	2583.0	0.09768000000000045	0.10641789479844732	25	3.8228532970935465	
PA0272	PA0272	0.26652676711127804	4966.5	0.503	0.9621238802191759	121.5	0.05101999999999982	0.06077871063675702	25	7.436485494094327	
PA2824	PA2824	0.167863445203414	4966.5	0.503	0.9068900039757579	4409.0	0.13115999999999994	0.08078220719935775	25	4.602993813753536	sagS
PA1939	PA1939	0.309087847813627	4965.0	0.502499999999999	0.93254937715147	4590.5	0.17981999999999995	0.18358160537846208	25	1.7576924405622179	
PA4420	PA4420	0.23007351379556898	4964.0	0.502000000000002	0.9420038751031559	2671.0	0.08859999999999993	0.0749805530343256	25	5.513429593013942	
PA3941	PA3941	0.16948180809880498	4963.0	0.502000000000001	0.9342056342809759	2516.5	0.09813999999999982	0.07646861011770334	25	5.281382771026762	
PA4112	PA4112	0.25563465257067197	4962.0	0.502	0.8934534717269151	5186.5	0.18550000000000022	0.08427237586144916	25	3.7556790913353657	
PA4487	PA4487	0.41612057776521505	4961.0	0.501499999999998	0.90152613735013	4986.0	0.20265999999999956	0.13097675684385135	25	2.2816261999544794	magF
PA3961	PA3961	0.227985301896408	4960.0	0.5005	0.9309326845326709	710.0	0.05522000000000008	0.05139189300528528	25	8.664401600349807	
PA2398	PA2398	0.249911926573496	4959.0	0.499999999999998	0.929139260614198	5213.0	0.17775999999999997	0.09981880667823372	25	3.2282493722725	fpvA
PA2039	PA2039	0.282012052766505	4958.0	0.49900000000000105	0.9564331521492628	135.5	0.051560000000000536	0.05311726806478869	25	8.42362599398457	
PA3270	PA3270	0.235830410154613	4957.0	0.498999999999997	0.9164044680666591	2199.0	0.08383999999999985	0.06745580652051643	25	6.154548013205176	
PA1565	PA1565	0.30730777873525394	4956.0	0.4975	0.9395363245405359	2170.0	0.0752599999999994	0.06357166559613377	25	6.641952763711762	pauB2
PA5452	PA5452	0.264950475119734	4955.0	0.497499999999998	0.918285521223678	2244.5	0.07882000000000013	0.06695845727016134	25	6.252832234630562	wbpW
PA5454	PA5454	0.17795320982315302	4954.0	0.497000000000002	0.947970075598149	3103.0	0.09690000000000007	0.08735821846474053	25	4.579992667335473	rmd
PA4080	PA4080	0.243522826057469	4953.0	0.49699999999999894	0.9164044680666591	3653.5	0.12576000000000026	0.08280437790358648	25	4.4833378306670335	
PA5372	PA5372	0.25008422832385996	4952.0	0.49549999999999894	0.9164044680666591	4762.0	0.1743000000000001	0.11072685988503424	25	2.900831833698663	betA
PA1967	PA1967	0.36491837279028705	4951.0	0.49499999999999894	0.9539120347275419	972.0	0.08519999999999964	0.10474880667578064	25	3.9122164061344926	
PA0520	PA0520	0.21663294061432398	4950.0	0.494500000000002	0.9247415682125351	3344.0	0.1335799999999996	0.1273776929712053	25	2.833463156548071	nirQ
PA3445	PA3445	0.29023663288053697	4949.0	0.49449999999999894	0.967827482762876	5009.5	0.1524799999999999	0.12536035391356118	25	2.7282947863710536	
PA1789	PA1789	0.19014975015754998	4948.0	0.494	0.9164044680666591	2053.5	0.12197999999999996	0.1321591118059332	25	2.8149402255841918	
PA4306	PA4306	0.25622148599551803	4947.0	0.49349999999999894	0.8898138072829251	5547.0	0.4649400000000003	0.237656716715518	25	0.12017333402020274	flp
PA5130	PA5130	0.26565557045785004	4946.0	0.493	0.929139260614198	3953.5	0.10019999999999986	0.06822481220201361	25	5.7574361485513466	
PA2609	PA2609	0.21956006698063602	4944.5	0.49200000000000005	0.929139260614198	3625.0	0.11003999999999983	0.07960291033205627	25	4.798317026433945	
PA3151	PA3151	0.217175980121883	4944.5	0.49200000000000005	0.9374083590322461	4830.0	0.19808000000000006	0.16230454142342013	25	1.8109166719692789	hisF2
PA1353	PA1353	0.302659372855599	4943.0	0.49150000000000105	0.8898138072829251	5362.0	0.24211999999999992	0.0812504205117322	25	3.0692764225631515	
PA0769	PA0769	0.18865333149674	4942.0	0.4915	0.8989751587683008	4657.0	0.1557399999999993	0.1082951330085217	25	3.1004163407193923	
PA3555	PA3555	0.26652676711127804	4941.0	0.49149999999999894	0.929139260614198	4622.0	0.15680000000000033	0.11118256383084528	25	3.010364111671466	arnD
PA4551	PA4551	0.26810673900126397	4940.0	0.49100000000000105	0.9420038751031559	4208.0	0.18570000000000014	0.24391840336473172	25	1.2516480748829975	pilV
PA5528	PA5528	0.24702276761253197	4939.0	0.491	0.9164044680666591	4694.5	0.1744199999999999	0.19890605403891892	25	1.591605652877999	
PA5242	PA5242	0.33213075186706603	4938.0	0.49050000000000105	0.929139260614198	3977.0	0.10372000000000067	0.05807916293014767	25	6.6595312412677865	ppk
PA4086	PA4086	0.224423010623037	4937.0	0.4895	0.934268523043935	2106.5	0.07930000000000068	0.0691919130631132	25	5.928438481327097	cupB1
PA2722	PA2722	0.303211737857289	4936.0	0.489	0.9034192099491879	4771.5	0.15078000000000033	0.06264151977722149	25	5.399294289200619	
PA5300	PA5300	0.40329121901444004	4935.0	0.48899999999999894	0.9370372578155292	3123.0	0.10301999999999989	0.07124612270151981	25	5.4175579717795	cycB
PA1726	PA1726	0.26652676711127804	4934.0	0.4885	0.929139260614198	2581.5	0.08018000000000025	0.06156786228761445	25	6.632031466230412	bglX
PA4632	PA4632	0.28633491054402804	4933.0	0.48800000000000104	0.8934534717269151	5467.0	0.2983000000000004	0.17450549179514846	25	1.0870718052970447	
PA2607	PA2607	0.19614303650436	4932.0	0.488	0.929139260614198	3440.0	0.10268000000000008	0.07860805726302299	25	4.901787595522391	
PA3148	PA3148	0.42757708612149703	4931.0	0.48650000000000104	0.929139260614198	5288.5	0.22989999999999994	0.17349801872067583	25	1.4789794251951418	wbpI
PA2780	PA2780	0.202756640490956	4930.0	0.4865	0.9351349934210791	3123.0	0.13975999999999986	0.13069096181450307	25	2.6531291466975926	bswR
PA4419	PA4419	0.18804783973438396	4929.0	0.48600000000000104	0.929139260614198	2230.0	0.10651999999999981	0.15626183155204554	25	2.4284881101858153	ftsL
PA3887	PA3887	0.20462268643554102	4927.5	0.4855	0.8934534717269151	4726.5	0.17539999999999964	0.1221660413808461	25	2.538348599127316	nhaP
PA0126	PA0126	0.260670884102276	4927.5	0.4855	0.8934534717269151	5293.0	0.28153999999999985	0.2328563988813705	25	0.8759046389955909	
PA1658	PA1658	0.415306161437051	4926.0	0.485000000000003	0.9088352635687479	5423.5	0.26387999999999967	0.2155346201889615	25	1.0259140726726177	hsiC2
PA3262	PA3262	0.196222052959515	4925.0	0.48499999999999893	0.9164044680666591	3737.5	0.11632000000000012	0.07753331004585509	25	4.755117507326237	
PA2182	PA2182	0.23644834514867605	4924.0	0.48449999999999893	0.8898138072829251	5454.0	0.27854	0.14148703709763188	25	1.4556810590208207	
PA4702	PA4702	0.20788608303348102	4923.0	0.48399999999999893	0.8934534717269151	5245.0	0.20387999999999976	0.1018645219560433	25	2.74992700717603	
PA4642	PA4642	0.227985301896408	4922.0	0.48250000000000204	0.9549962038679871	1330.0	0.08298000000000039	0.08533359537720198	25	4.681860622817949	
PA0830	PA0830	0.19441825971688104	4921.0	0.48249999999999704	0.9130870850910121	3944.5	0.18198000000000072	0.22450020786924318	25	1.3386179142205061	
PA1247	PA1247	0.30252438267183396	4919.5	0.480999999999998	0.9164044680666591	4773.5	0.18503999999999998	0.13970377291493108	25	2.1184825135697305	aprE
PA1904	PA1904	0.253823826723143	4919.5	0.480999999999998	0.9164044680666591	4998.5	0.19598	0.15595628928217922	25	1.827563359655843	phzF2
PA4828	PA4828	0.5270568453869771	4918.0	0.48050000000000104	0.918285521223678	4919.0	0.16793999999999967	0.09798493931892442	25	3.1898779768865437	
PA0159	PA0159	0.25658545886177103	4917.0	0.480499999999998	0.9420038751031559	2469.5	0.08097999999999987	0.061260114811079944	25	6.521698518392885	
PA3730	PA3730	0.23007351379556898	4916.0	0.479499999999998	0.8898138072829251	5163.0	0.24079999999999963	0.18386430684973445	25	1.2982400123754259	
PA2238	PA2238	0.351816670931547	4915.0	0.478499999999999	0.9314142753348	2739.5	0.0981000000000004	0.06749166615219955	25	5.636251432023676	pslH
PA2318	PA2318	0.28821159075198105	4914.0	0.478499999999998	0.9164044680666591	3168.0	0.0820199999999999	0.05885619480281302	25	6.736419187960285	
PA4526	PA4526	0.22161042757055302	4913.0	0.47800000000000203	0.9579072301776099	1431.0	0.07059999999999997	0.0699060381273798	25	5.827822759139277	pilB
PA3561	PA3561	0.20529574054009098	4912.0	0.477999999999998	0.9507747849712959	1359.5	0.06756000000000012	0.05672233540091011	25	7.2359503024519745	fruK
PA5309	PA5309	0.241918400847945	4911.0	0.47750000000000103	0.9542679878428191	176.5	0.04977999999999996	0.058771286923689846	25	7.277703490743086	pauB4
PA4359	PA4359	0.238874951113958	4910.0	0.47700000000000103	0.929139260614198	4342.5	0.14406000000000016	0.11742118988212169	25	2.8354337094883557	
PA3155	PA3155	0.293256151488382	4909.0	0.476499999999998	0.901227592087914	5152.5	0.2287799999999999	0.16730169106537257	25	1.4806783985417238	wbpE
PA5246	PA5246	0.22324863211277998	4908.0	0.474999999999998	0.929139260614198	2135.5	0.07536000000000023	0.04798991213439217	25	8.327583490480995	
PA1323	PA1323	0.43542332912808096	4907.0	0.47450000000000103	0.9420038751031559	4551.0	0.15219999999999992	0.12786915512872202	25	2.5205453158390814	
PA1246	PA1246	0.207171117766298	4906.0	0.474499999999999	0.8934534717269151	4000.5	0.13810000000000033	0.09141822393082644	25	3.679791463182909	aprD
PA4319	PA4319	0.29505464709041995	4905.0	0.473999999999999	0.9686503258326361	589.5	0.05828000000000013	0.06552561204089039	25	6.34438942349099	
PA4436	PA4436	0.203456185085483	4904.0	0.47300000000000203	0.9683839540264291	107.5	0.04189999999999995	0.04648655719667776	25	9.273648684631164	
PA2749	PA2749	0.26652676711127804	4903.0	0.47300000000000103	0.9164044680666591	2954.0	0.0961399999999999	0.073262160537802	25	5.143992440757298	endA
PA3731	PA3731	0.23644834514867605	4901.5	0.4725	0.909767108747887	4983.5	0.17096000000000014	0.1324615447340598	25	2.2764342708323024	
PA4503	PA4503	0.258257624204294	4901.5	0.4725	0.929139260614198	3977.0	0.15259999999999968	0.15280931745152204	25	2.0934587323281963	dppB
PA4095	PA4095	0.357581380689725	4900.0	0.47200000000000003	0.947945784681568	2680.5	0.08059999999999976	0.05955984385473146	25	6.571541741355779	
PA1760	PA1760	0.25622148599551803	4898.0	0.47150000000000103	0.916612474137263	3146.0	0.10656000000000013	0.07417031638959935	25	4.920297199260366	
PA2762	PA2762	0.224661947493207	4898.0	0.47150000000000103	0.8898138072829251	5215.5	0.24657999999999997	0.17883766381833544	25	1.2576769076366172	
PA3566	PA3566	0.257926447233061	4898.0	0.47150000000000103	0.9309326845326709	4072.0	0.13866000000000012	0.12376840940509261	25	2.6892161061116924	
PA1666	PA1666	0.276021672280527	4896.0	0.4715	0.929139260614198	5392.0	0.22569999999999996	0.143598108158383	25	1.7117217152254707	lip2
PA3304	PA3304	0.27193168161952896	4895.0	0.471499999999998	0.9164044680666591	4666.5	0.15149999999999988	0.06816814383077528	25	4.694274803702817	
PA3666	PA3666	0.343725664049877	4893.0	0.47100000000000003	0.9164044680666591	5259.0	0.17796	0.08857893372580243	25	3.308235803640516	dapD
PA5413	PA5413	0.20346589788673602	4893.0	0.47100000000000003	0.94580945889408	2084.5	0.06771999999999968	0.044850000000000126	25	8.991750278706784	ltaA
PA0190	PA0190	0.255026196410893	4893.0	0.47100000000000003	0.92390416362847	2013.0	0.08045999999999992	0.053696469468050755	25	7.273103871984922	
PA3183	PA3183	0.5678478413409439	4891.0	0.470499999999999	0.8942291263999409	3867.5	0.16005999999999979	0.15466430853087382	25	2.007185775107446	zwf
PA2242	PA2242	0.231805197311103	4890.0	0.470000000000002	0.9164044680666591	2722.5	0.1064	0.08808778765148649	25	4.127700441729351	pslL
PA1150	PA1150	0.290440896136592	4889.0	0.47	0.929139260614198	4783.0	0.19954000000000047	0.1654622263035687	25	1.6345724703582463	pys2
PA3366	PA3366	0.672753588167472	4887.5	0.468500000000001	0.929139260614198	3940.0	0.12458000000000018	0.07702335684712808	25	4.465139070510719	amiE
PA0765	PA0765	0.26652676711127804	4887.5	0.468500000000001	0.976321144648049	436.0	0.06440000000000028	0.07879363870262591	25	5.128586604879481	mucC
PA3300	PA3300	0.21807755422858	4886.0	0.4685	0.9420038751031559	4195.5	0.12006000000000033	0.09887347976075296	25	3.5240996963304023	fadD2
PA0020	PA0020	0.22565070781658103	4885.0	0.46799999999999997	0.918285521223678	3316.0	0.11450000000000018	0.09483230813739901	25	3.7276325647144093	tsaP
PA3608	PA3608	0.34302149043342	4884.0	0.467999999999999	0.940052326134299	3247.5	0.10374000000000033	0.08154052162370924	25	4.467226757279954	potB
PA1065	PA1065	0.235893904435126	4883.0	0.467500000000002	0.929139260614198	4376.5	0.11702000000000036	0.0774143989621228	25	4.5273231427073926	
PA4656	PA4656	0.21435596951809696	4881.5	0.4675	0.9426031741263291	2377.0	0.07046000000000005	0.04863296207306236	25	8.164010232473977	
PA0501	PA0501	0.227985301896408	4881.5	0.4675	0.929139260614198	2384.0	0.09164000000000001	0.08982233853557832	25	4.18448245868285	bioF
PA0223	PA0223	0.26652676711127804	4879.5	0.46749999999999897	0.9670333999863828	1506.0	0.07288000000000001	0.0734637495639854	25	5.3716288964572	
PA1076	PA1076	0.309087847813627	4879.5	0.46749999999999897	0.9274835603604609	3758.0	0.1079400000000001	0.0850280982969749	25	4.22871976677845	
PA3253	PA3253	0.430110425600686	4878.0	0.467000000000001	0.890753965741094	4729.0	0.14901999999999993	0.06339664817638188	25	5.015722583870972	
PA2239	PA2239	0.217175980121883	4877.0	0.467	0.9246400055735899	3824.0	0.12500000000000105	0.08434885397364107	25	4.0545897648695215	pslI
PA4640	PA4640	0.3374142840083811	4876.0	0.466000000000001	0.9164044680666591	4924.5	0.17383999999999994	0.1380430729881079	25	2.1164408591887116	mqoB
PA1902	PA1902	0.293943056423358	4875.0	0.46499999999999897	0.929139260614198	4370.0	0.1645199999999999	0.1280546335228317	25	2.346498457210645	phzD2
PA4502	PA4502	0.224423010623037	4874.0	0.46399999999999897	0.8934534717269151	4863.0	0.18874000000000035	0.12499392651911793	25	2.2021869995251118	dppA4
PA1759	PA1759	0.28960448271060696	4872.5	0.463500000000002	0.9164044680666591	2557.0	0.09719999999999963	0.07845261308586246	25	4.669060539756724	
PA2414	PA2414	0.252547494893061	4872.5	0.463500000000002	0.9164044680666591	2146.0	0.11019999999999981	0.11474800288748636	25	3.0789206880264643	
PA4815	PA4815	0.293256151488382	4870.5	0.4635	0.929139260614198	2418.0	0.07724000000000038	0.07436314611418748	25	5.19423962249906	
PA2799	PA2799	0.250468089880421	4870.5	0.4635	0.8934534717269151	5105.0	0.19619999999999982	0.09074322747915345	25	2.9456743762106914	
PA1368	PA1368	0.331861440669323	4869.0	0.46249999999999897	0.9514144833815649	332.0	0.06133999999999983	0.08264932445781605	25	4.853760180517264	
PA3501	PA3501	0.24185623106020399	4868.0	0.461500000000001	0.929139260614198	2453.5	0.1031400000000003	0.12123767291289171	25	2.9558469029464094	
PA2504	PA2504	0.358904721726489	4867.0	0.46149999999999897	0.8934534717269151	4877.5	0.18283999999999978	0.1062056495672424	25	2.6237775592490498	
PA2581	PA2581	0.43163575280840294	4865.5	0.461	0.8990584968976009	5172.0	0.23748000000000005	0.2075111181760304	25	1.0771471040428269	
PA1052	PA1052	0.29394262526899295	4865.5	0.461	0.952471967971291	1125.5	0.06473999999999994	0.059823197841640176	25	6.623851855077224	
PA3551	PA3551	0.269349210303334	4864.0	0.4605	0.8934534717269151	4975.0	0.21379999999999974	0.2597542508474759	25	0.9497438413235405	algA
PA1440	PA1440	0.252547494893061	4863.0	0.460000000000001	0.920155913337914	1733.0	0.0823400000000001	0.05647099550506737	25	6.6876809346509924	
PA3966	PA3966	0.274886371910676	4862.0	0.459500000000001	0.9686503258326361	514.0	0.05648000000000014	0.058715500508809436	25	6.863945576680103	
PA3757	PA3757	0.21845961864153102	4860.5	0.45949999999999896	0.957624846091412	1847.0	0.07316000000000045	0.06553668184052894	25	5.895019234267665	nagR
PA1631	PA1631	0.26652676711127804	4860.5	0.45949999999999896	0.973864342889587	3.0	0.027499999999999504	0.025826343140288928	25	16.72710680150773	
PA5549	PA5549	0.238874951113958	4859.0	0.45949999999999797	0.9128361906209409	4072.0	0.1258400000000003	0.10619790095226325	25	3.1418700088053555	glmS
PA2321	PA2321	0.226315347389047	4857.5	0.45899999999999996	0.9176175149987601	4054.0	0.1507800000000001	0.12920389893497786	25	2.3855317257501047	
PA1712	PA1712	0.293366121987565	4857.5	0.45899999999999996	0.8934534717269151	5236.0	0.23325999999999975	0.1988713528892481	25	1.135105668666695	exsB
PA3691	PA3691	0.310702414445585	4856.0	0.45799999999999996	0.929139260614198	3638.0	0.14888000000000023	0.15055717906053728	25	2.0531734317080037	
PA3346	PA3346	0.290843759297027	4855.0	0.457000000000002	0.912485435260172	3810.0	0.11579999999999928	0.07198408388896355	25	4.7399366855360485	hsbR
PA0399	PA0399	0.3786365183913471	4854.0	0.456500000000002	0.947887990716287	2547.0	0.08316000000000036	0.05966079812853125	25	6.257710451604927	
PA4308	PA4308	0.48321775817486895	4853.0	0.45649999999999896	0.942804200063438	2632.5	0.10417999999999951	0.07888610988845446	25	4.466185498285852	
PA4735	PA4735	0.28123543572084003	4851.5	0.45449999999999896	0.948259654274415	2053.5	0.1040800000000001	0.1009456000361915	25	3.471374679771724	
PA3361	PA3361	0.28126431083275605	4851.5	0.45449999999999896	0.9164044680666591	5376.0	0.28594	0.2451790723124631	25	0.687497502989086	lecB
PA1068	PA1068	0.25936181858063	4850.0	0.4535	0.8898138072829251	4990.5	0.1843999999999998	0.11383165567333778	25	2.3640172710149745	
PA3687	PA3687	0.293366121987565	4849.0	0.45300000000000107	0.965807832573065	1135.0	0.050120000000000206	0.03525156024915797	25	11.42871399598899	ppc
PA0021	PA0021	0.257124434646248	4847.0	0.45299999999999996	0.959333976666355	886.0	0.059459999999999874	0.044889196918634994	25	8.766920038986676	
PA0214	PA0214	0.238874951113958	4847.0	0.45299999999999996	0.929139260614198	3879.0	0.10795999999999983	0.06100749953899125	25	5.655698112647239	
PA0797	PA0797	0.26565557045785004	4847.0	0.45299999999999996	0.9420038751031559	2175.0	0.16742000000000032	0.21091984456976373	25	1.3539740681230272	
PA0788	PA0788	0.26565557045785004	4845.0	0.45299999999999896	0.9088352635687479	4557.5	0.1439	0.06706231554805306	25	4.609145948420396	
