	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0280	PA0280	0.0049909436140855	4662.5	1.109	0.00126495730695488	3589.0	0.4171199999999994	0.36014706204034974	25	1.9211041069730692	cysA
PA0558	PA0558	0.000902972599140066	4661.0	1.10766666666667	0.00023255354166294102	4014.0	0.4550533333333332	0.3441136181876882	25	1.8965053948471897	
PA5280	PA5280	0.00719502795441145	4660.0	1.10666666666667	0.000112247215311705	4066.0	0.3826266666666661	0.2153237080752119	25	3.362565165128491	sss
PA3580	PA3580	0.000555992892715262	4659.0	1.10633333333333	0.0158004617289353	1339.0	0.18187999999999957	0.161095034063748	25	5.738558849477066	
PA0089	PA0089	0.00130827616587115	4658.0	1.10566666666667	0.0009464053519860651	4792.0	0.5634533333333328	0.3272059590374691	25	1.6571010348599644	tssG1
PA1654	PA1654	0.000400765760546026	4657.0	1.10466666666667	0.00013581962395036798	4648.0	0.45579999999999926	0.21214137494360433	25	3.058652122148098	
PA4842	PA4842	0.000310045591597752	4656.0	1.10433333333333	0.0190081955827354	1979.5	0.2676666666666661	0.2384120111006092	25	3.509331022393805	
PA0099	PA0099	0.000638724598360062	4655.0	1.104	0.007837304162548409	2626.0	0.30225333333333354	0.28504965909144403	25	2.812656114805126	
PA5143	PA5143	0.00105645043788322	4654.0	1.10233333333333	0.00504185890232499	3750.0	0.3209999999999997	0.19087132081879518	25	4.093508286009577	hisB
PA1803	PA1803	0.000802910540583075	4653.0	1.1013333333333402	0.0488971718470987	2422.0	0.2979466666666666	0.30063843609768137	25	2.6722686463338396	lon
PA4932	PA4932	0.00042401026943758303	4652.0	1.10133333333333	6.20292675881961e-05	5307.5	0.7769866666666664	0.31917810365351146	25	1.0161933508407672	rplI
PA3945	PA3945	0.000383316025348714	4650.5	1.09833333333333	4.96775511227379e-05	5276.0	0.8194933333333344	0.5056998919722457	25	0.5513942249671258	
PA5322	PA5322	0.00233566524049072	4650.5	1.09833333333333	6.63866158716625e-05	4871.0	0.5989733333333324	0.3045619033348772	25	1.6396009958308302	algC
PA5113	PA5113	0.00172068302362255	4649.0	1.09733333333334	0.00081835239164853	4314.0	0.4236666666666659	0.236670598558888	25	2.846431583680866	
PA1374	PA1374	0.000650546225567665	4647.5	1.09566666666667	0.00141685504666751	2303.0	0.2696933333333334	0.2622255341127949	25	3.1498585220844606	
PA4511	PA4511	0.00102802650370063	4647.5	1.09566666666667	0.027516617823535	1515.0	0.1434000000000004	0.09366167444189374	25	10.167089925959427	
PA5217	PA5217	0.0008018380796703151	4646.0	1.09433333333333	0.0190730990773076	1565.0	0.2941733333333334	0.3807446908751722	25	2.1015657451736613	
PA2961	PA2961	0.0027722140619028802	4644.5	1.094	0.0010512405939330802	3141.5	0.26531999999999945	0.147192349589841	25	5.629912168051939	holB
PA5409	PA5409	0.000723339677998761	4644.5	1.094	0.00022536356899615801	4616.0	0.4203866666666672	0.22189187974393348	25	3.0357728011980103	
PA1043	PA1043	0.00240963997821338	4643.0	1.09366666666667	0.0879839938851193	334.0	0.15835999999999995	0.20244907727349376	25	4.619960136460092	
PA2658	PA2658	0.000610879326762008	4642.0	1.09333333333333	0.004731495340423671	2235.0	0.2134133333333336	0.15126810513002964	25	5.816956583435878	
PA3987	PA3987	0.0008899449308618831	4641.0	1.09266666666667	5.6093674424694897e-05	4775.0	0.6305866666666656	0.39137759166725317	25	1.1806501185506348	leuS
PA1432	PA1432	0.00048472797073664104	4640.0	1.09133333333333	0.000166293845729147	5204.0	0.8076666666666658	0.555020928867985	25	0.5110918380055105	lasI
PA0269	PA0269	0.0038565882280270397	4639.0	1.09066666666667	0.0252108307481015	1597.5	0.21901333333333317	0.20427771311152434	25	4.267001622724561	
PA5184	PA5184	0.000836520055742145	4638.0	1.0856666666666699	0.00426571462673298	1791.5	0.22293333333333368	0.16743450903208323	25	5.152661409650158	
PA5242	PA5242	0.008493784326174779	4637.0	1.08466666666667	0.00157388659116847	3514.0	0.34977333333333227	0.2915560063089336	25	2.5205906152886546	ppk
PA4537	PA4537	0.000871367177001859	4636.0	1.08266666666667	0.000839700796174775	3870.0	0.4112400000000002	0.2571112945356113	25	2.6114242389832993	
PA2718	PA2718	0.0003831558573195	4635.0	1.08233333333333	0.000214047818784289	4415.5	0.5026000000000007	0.2923652427789348	25	1.9829078443899752	
PA3832	PA3832	0.00102802650370063	4633.5	1.082	2.11633649490429e-05	5220.0	0.8064799999999999	0.3726657483590354	25	0.7393220364715607	holC
PA5461	PA5461	0.00960266320597656	4633.5	1.082	0.0035564196248622	4764.0	0.5263866666666671	0.281676145139663	25	1.9725253377698853	
PA1288	PA1288	0.000627448459557296	4632.0	1.0816666666666699	2.61387332521135e-05	5327.0	0.9026799999999993	0.3861863213719703	25	0.463472310543782	
PA4168	PA4168	0.00138799976456153	4631.0	1.08133333333333	0.0260008810478563	1630.5	0.21692	0.1856452032277738	25	4.656265383128454	fpvB
PA4684	PA4684	0.0004992876826258111	4630.0	1.08066666666667	0.000107789658987783	4331.0	0.4459066666666658	0.29161579746874633	25	2.1766996353070827	
PA2020	PA2020	0.000413668450846677	4629.0	1.07933333333333	0.00123172022093253	4061.0	0.4004133333333336	0.2790693740910234	25	2.4328000957158222	mexZ
PA0481	PA0481	0.000421333059159621	4628.0	1.07833333333333	0.0326755587568808	1118.5	0.19585333333333377	0.18518221956884645	25	4.765468315773754	
PA2742	PA2742	0.00062390846794405	4627.0	1.07766666666667	0.00566482684663387	2972.0	0.2818399999999997	0.21554161151920645	25	3.6922182267146875	rpmI
PA3598	PA3598	0.00125143869537666	4626.0	1.07666666666667	0.00166093448208318	3054.0	0.3115466666666673	0.2547841475678027	25	3.0030125787020965	
PA2829	PA2829	0.0075502456284011095	4625.0	1.0759999999999998	8.944742176349179e-05	4904.0	0.5696266666666664	0.39591122414931285	25	1.2790072684131866	
PA2812	PA2812	0.000788077879646516	4623.5	1.07433333333333	0.000568607300474229	4497.0	0.49882666666666625	0.46101379950423815	25	1.248350195342413	
PA0971	PA0971	0.00160778967242641	4623.5	1.07433333333333	0.0173400603446154	2497.0	0.2896799999999999	0.26937390508499715	25	2.912878042458284	tolA
PA3618	PA3618	0.00150990600099555	4621.5	1.074	0.00167558685855663	3151.0	0.3075333333333335	0.2081854808684907	25	3.681652838945278	
PA3182	PA3182	0.00071834588174413	4621.5	1.074	0.000255946197442991	5105.0	0.7044266666666664	0.418769035167137	25	0.8825230671265639	pgl
PA3827	PA3827	0.0023076378736695802	4620.0	1.07266666666667	0.0236017128707672	2035.0	0.28393333333333326	0.3706943684692479	25	2.1277186826181	lptG
PA0810	PA0810	0.00102802650370063	4619.0	1.072	3.34442850844644e-05	4746.5	0.5659200000000005	0.3379603620194178	25	1.4974537160985828	
PA0281	PA0281	0.0047695875881468	4618.0	1.07133333333333	0.00034526516162986003	4542.0	0.575933333333333	0.44150860903480854	25	1.122061925548862	cysW
PA0319	PA0319	0.0011960509065289	4617.0	1.07066666666666	0.00924671111225807	987.5	0.16426666666666587	0.1495954420973321	25	6.059008130810951	
PA4983	PA4983	0.000572029068698884	4616.0	1.07033333333333	0.0236547495270852	1487.5	0.18401333333333356	0.19161009986524824	25	4.6256434322789355	
PA3998	PA3998	0.0012535319350131802	4614.5	1.06966666666667	6.25917468808084e-05	4928.5	0.6135999999999988	0.3512447047182244	25	1.2984300134361804	
PA3483	PA3483	0.0006436175970032191	4614.5	1.06966666666667	3.49462623745799e-05	4935.5	0.5333066666666665	0.2695497432276166	25	1.9898368055468105	
PA2112	PA2112	0.00397989598460933	4613.0	1.069	0.00033222420582296403	5041.0	1.0243066666666665	0.9688617697529871	25	0.046129731535106515	
PA0291	PA0291	0.00148803431323324	4612.0	1.06733333333333	2.01124164625641e-05	5495.0	1.0738533333333324	0.4993686855160962	25	-0.013056485496811081	oprE
PA2775	PA2775	0.00143856095674379	4611.0	1.067	0.00424201975913502	2675.5	0.24466666666666634	0.1481706348674962	25	5.549907605300588	tsi4
PA3622	PA3622	0.00042401026943758303	4610.0	1.06666666666667	0.0139466393555928	3502.5	0.3219600000000007	0.22862399018670107	25	3.2573426177126903	rpoS
PA4933	PA4933	0.000546012824844747	4609.0	1.06366666666667	1.55915648337212e-05	5355.5	0.8684533333333329	0.3764092394662433	25	0.518619929760901	
PA3239	PA3239	0.00518710137722242	4608.0	1.06133333333333	0.0222719897997669	1992.0	0.1743466666666669	0.14411310758490223	25	6.154795226687532	
PA3922	PA3922	0.000875525173797686	4606.5	1.06033333333333	0.000406028418323898	5114.0	0.7635066666666671	0.5305143304518872	25	0.5595073490546969	
PA0541	PA0541	0.00207333547035565	4606.5	1.06033333333333	0.007134547435975171	1561.5	0.22282666666666637	0.18101297068319583	25	4.626777095064894	
PA3784	PA3784	0.0009303727525023721	4605.0	1.06	0.00605034208864852	4341.0	0.511013333333333	0.43854665784966473	25	1.25183183326154	
PA5498	PA5498	0.0010534899550835	4604.0	1.05966666666666	0.00730954041252447	1460.0	0.20136000000000018	0.20004284078203874	25	4.290614266980179	znuA
PA3689	PA3689	0.00303257197408062	4603.0	1.0590000000000002	0.000105429440929365	4464.5	0.49128000000000066	0.3968280913368837	25	1.43064468568088	
PA5330	PA5330	0.00249223438797162	4602.0	1.05766666666667	0.0345012485008465	787.0	0.17301333333333355	0.24092744182060677	25	3.671866212700023	
PA0870	PA0870	0.00131512855267276	4601.0	1.05633333333333	0.0030149762930435802	3701.5	0.3928533333333329	0.2772046990676483	25	2.3934659197031984	phhC
PA4323	PA4323	0.000939038205178499	4600.0	1.055	6.7442691560308e-05	4659.0	0.49451999999999996	0.22423497678733176	25	2.4995208509846734	
PA5469	PA5469	0.0030165231224079303	4599.0	1.05333333333333	0.0017925625322545101	3056.5	0.3023066666666668	0.22741137712182447	25	3.3025026107833537	
PA3348	PA3348	0.0006617502939368031	4597.5	1.052	0.00578677569701315	3199.0	0.28242666666666705	0.1612405185268729	25	4.772828445134733	
PA2921	PA2921	0.004854339062643711	4597.5	1.052	0.0761052621726069	582.0	0.1803200000000003	0.2656278808994113	25	3.281583232334297	
PA3101	PA3101	0.00266507261096701	4596.0	1.05166666666667	0.0005000579283164349	4132.0	0.3502933333333328	0.197692084743852	25	3.547806854493446	xcpT
PA4782	PA4782	0.00135713001752039	4595.0	1.05133333333333	0.0012334243895954198	4202.0	0.6457866666666667	0.5492135781683154	25	0.7384134019759737	
PA3022	PA3022	0.007014849515656989	4594.0	1.051	0.0276312419504532	1484.0	0.24002666666666683	0.248999552282805	25	3.256926873556214	
PA3115	PA3115	0.00077982432257985	4593.0	1.05	0.00023231698573359703	4110.0	0.4237999999999986	0.27956699323007284	25	2.2398924592813536	fimV
PA4067	PA4067	0.00211120357056917	4592.0	1.04966666666667	0.00207714717652519	4192.0	0.559146666666666	0.4714986064941506	25	1.0403424172285214	oprG
PA3658	PA3658	0.0036198601623840102	4590.5	1.04666666666667	0.000872790656716928	3273.5	0.3187333333333325	0.25504169956797	25	2.854173786351119	glnD
PA5073	PA5073	0.00480045610451915	4590.5	1.04666666666667	0.00012214813963586698	4174.5	0.4300800000000004	0.30980814373725885	25	1.9902209775014257	
PA2765	PA2765	0.000902972599140066	4589.0	1.04466666666667	9.64505505473755e-05	4384.0	0.43255999999999967	0.23715440196287874	25	2.5810470377120898	
PA3340	PA3340	0.00116491379114768	4588.0	1.04233333333334	0.022046169337199	1824.0	0.25805333333333297	0.2783106224932715	25	2.8180023923411976	
PA0958	PA0958	0.000761065688480317	4587.0	1.04033333333333	3.19671082249312e-05	5440.0	1.014066666666666	0.5331016250140242	25	0.04927140611505921	oprD
PA3740	PA3740	0.00295735110490106	4586.0	1.04	0.000175568648090722	4847.0	0.5616666666666673	0.3081274237377441	25	1.552388059235051	
PA2944	PA2944	0.0057071948588038	4585.0	1.03966666666666	0.0009218713311490661	3330.0	0.3306666666666669	0.3053610492030222	25	2.3218416423785855	cobN
PA3763	PA3763	0.000774786308212557	4584.0	1.0390000000000001	3.28413152933852e-05	4909.0	0.5843866666666663	0.28130125343692514	25	1.616108452340294	purL
PA0076	PA0076	0.0027749185576092603	4583.0	1.03833333333333	8.70538551642364e-05	5110.0	0.7497599999999995	0.3896949248379352	25	0.7405108841315837	tagF1
PA2849	PA2849	0.00237487007869842	4582.0	1.03766666666667	0.0205544062010327	2350.0	0.22057333333333357	0.19249695812892417	25	4.244707767205813	ohrR
PA4723	PA4723	0.0014121778195536699	4581.0	1.037	0.00482800651125892	3872.0	0.2966933333333325	0.16318862410424734	25	4.536509028924397	dksA
PA2423	PA2423	0.00200915708302129	4580.0	1.036	0.00707841736583937	2653.5	0.27286666666666676	0.19282809941999154	25	3.9575836490053327	
PA0032	PA0032	0.000895358054436166	4579.0	1.034	0.0283683103949997	759.0	0.17365333333333363	0.1741340341571738	25	4.94071518431667	
PA2608	PA2608	0.000620734846504762	4577.5	1.03333333333333	0.0140199630874328	2307.5	0.17994666666666653	0.13212461429916697	25	6.458952945242726	
PA4319	PA4319	0.0010977759202548199	4577.5	1.03333333333333	6.760217386249681e-05	4080.0	0.3999199999999998	0.23613275613205087	25	2.6824458567667375	
PA0927	PA0927	0.00581058458524383	4576.0	1.03266666666667	0.00146709021640618	2860.0	0.30965333333333345	0.27593186357021826	25	2.6202603931943016	ldhA
PA0764	PA0764	0.00104486298530143	4574.5	1.03133333333334	0.0167660140674835	3186.0	0.32942666666666703	0.3295570472731669	25	2.1298487544854985	mucB
PA1774	PA1774	0.00494042778328463	4574.5	1.03133333333334	0.019250842381612	4093.0	0.425706666666667	0.2766017380304787	25	2.189525890108251	crfX
PA3881	PA3881	0.00102802650370063	4572.5	1.028	0.00223823110415045	2859.0	0.2975866666666667	0.2500823990133981	25	2.920690685209724	
PA5196	PA5196	0.0018132277051416898	4572.5	1.028	0.0721613181422082	697.5	0.22789333333333375	0.3042990384717234	25	2.62934339419878	
PA0956	PA0956	0.00102802650370063	4571.0	1.02766666666667	4.082568272580971e-05	4920.0	0.6207066666666667	0.37582132673602986	25	1.0828549926487931	proS
PA2687	PA2687	0.00165899505188156	4569.5	1.02666666666667	0.0796229442294497	231.0	0.15162666666666666	0.20032714725150425	25	4.368055014038706	pfeS
PA5558	PA5558	0.000685912354994854	4569.5	1.02666666666667	9.15939086477849e-06	5371.0	0.9561999999999992	0.39512161747061114	25	0.1783417144264754	atpF
PA1087	PA1087	0.00143498681007136	4567.5	1.02366666666667	0.00224920639673172	4568.0	0.4259333333333328	0.24058324192739614	25	2.484517743400111	flgL
PA0275	PA0275	0.000709167895242755	4567.5	1.02366666666667	0.015707980395401	1180.5	0.20405333333333397	0.22410268975528885	25	3.65731145051548	
PA0877	PA0877	0.0036198601623840102	4566.0	1.022	0.0614470998935645	910.0	0.15626666666666683	0.18849909126414277	25	4.592771920158414	
PA4877	PA4877	0.0019473402009359399	4564.5	1.02133333333333	1.60310171317905e-05	5360.0	0.8613200000000006	0.396302663050276	25	0.4037654758656763	
PA3642	PA3642	0.000921473983537322	4564.5	1.02133333333333	5.567895487848941e-05	4650.5	0.5298799999999997	0.2725125698765852	25	1.8034152830304253	rnhB
PA4389	PA4389	0.000657466571512549	4563.0	1.02066666666667	0.0136828170596838	3017.5	0.26397333333333284	0.24684027149075444	25	3.065518153757498	
PA3705	PA3705	0.00174163219697877	4562.0	1.02033333333334	0.0031821958879485104	2591.0	0.2882533333333329	0.23807803498168545	25	3.074958175189591	wspD
PA4349	PA4349	0.0020960247085420104	4560.0	1.02	0.00022003644181861802	4622.0	0.4618400000000008	0.25721201299634083	25	2.170038613274022	
PA0066	PA0066	0.00121525462545356	4560.0	1.02	0.000863295325409971	3342.0	0.33147999999999933	0.19217623277722054	25	3.582753132631986	
PA4257	PA4257	0.00079151834388297	4560.0	1.02	3.18289919055498e-06	5493.0	1.150453333333333	0.4497767129159557	25	-0.2900402123702418	rpsC
PA5006	PA5006	0.0067233611267557706	4558.0	1.01966666666667	0.00024813157816722597	4351.0	0.47534666666666636	0.35559112860241715	25	1.5307468500109922	
PA1527	PA1527	0.00237487007869842	4557.0	1.01933333333333	0.008229528819650271	844.0	0.2169999999999999	0.20916478529477056	25	3.8358910760366403	
PA3846	PA3846	0.0021293546565257	4556.0	1.018	0.0007768206689991981	4856.0	0.5789466666666667	0.3960209225673699	25	1.1086619628250647	
PA1004	PA1004	0.004358105446501071	4555.0	1.01766666666667	0.0420884210126737	1670.5	0.20401333333333313	0.15460180273013455	25	5.26289680304447	nadA
PA4243	PA4243	0.00103820491913727	4553.5	1.01733333333333	2.18564722312425e-06	5532.0	1.2315333333333323	0.5477157024777917	25	-0.39107880060949574	secY
PA3800	PA3800	0.000996964236325641	4553.5	1.01733333333333	3.61714016722047e-05	4626.0	0.5808933333333325	0.2972097513479268	25	1.4684578753578033	
PA5036	PA5036	0.00120529706838349	4552.0	1.01633333333333	0.0100442890966948	1629.0	0.23147999999999924	0.23013154611769013	25	3.410455222561942	gltB
PA5231	PA5231	0.00155822572719385	4551.0	1.016	0.00234148058204631	3416.0	0.3549199999999996	0.28742872353178417	25	2.299978902167366	
PA0046	PA0046	0.0010211686825863698	4550.0	1.01533333333333	9.40465842123908e-06	5520.0	1.1170399999999998	0.5374710183401104	25	-0.18923190869113987	
PA2984	PA2984	0.0023509917047728397	4549.0	1.01466666666667	0.00233873720764487	3792.5	0.4027600000000006	0.32769733268955986	25	1.8672921797821032	
PA4784	PA4784	0.00559138457924361	4548.0	1.014	0.0572415337225771	1586.5	0.23357333333333352	0.2663714254500596	25	2.9298437899187655	
PA4423	PA4423	0.0220499235558295	4547.0	1.013	0.0010197905017652199	4208.0	0.4447599999999998	0.3431895265172168	25	1.6557614848176119	
PA5119	PA5119	0.00123390281710346	4546.0	1.01066666666667	8.2550369195808e-05	4657.0	0.48755999999999966	0.22844627620320565	25	2.289845452334538	glnA
PA0503	PA0503	0.000668181980138685	4544.5	1.00966666666667	0.000407713148439463	3118.5	0.30166666666666625	0.17562586496425986	25	4.031296871585987	
PA5041	PA5041	0.000899781772182926	4544.5	1.00966666666667	0.00589259160433452	4483.5	0.4483733333333333	0.3303728998616001	25	1.6989690545697722	pilP
PA0756	PA0756	0.00109838203070854	4543.0	1.00933333333333	0.0211415229148519	700.0	0.15576000000000037	0.13642137608106678	25	6.256888457319944	
PA2320	PA2320	0.00139606521590664	4542.0	1.00833333333333	0.0309396205896225	1347.5	0.2472266666666669	0.2679770187769702	25	2.8401937977379728	gntR
PA4923	PA4923	0.00135987931534721	4541.0	1.008	5.04364596266891e-05	4798.0	0.5571466666666657	0.350885930076892	25	1.2849000050658508	
PA0613	PA0613	0.00295735110490106	4540.0	1.00633333333333	0.0018761132493581	4367.0	0.568306666666667	0.5160253090979451	25	0.8488472540859863	
PA2278	PA2278	0.00527170987720815	4539.0	1.006	0.11526672359541301	273.0	0.16325333333333372	0.2230185443211194	25	3.7788187938901365	arsB
PA1676	PA1676	0.00763963920579207	4538.0	1.00566666666667	0.000362265864228723	4350.0	0.5480666666666674	0.44120701448371147	25	1.0371548615007262	
PA2111	PA2111	0.00284557019845061	4537.0	1.00466666666667	0.000620235481237942	4952.5	1.05752	1.0979959188347546	25	-0.0481361837750914	
PA4787	PA4787	0.00131695874777056	4536.0	1.00166666666667	0.111552584650827	468.0	0.2210400000000001	0.354673549954091	25	2.2009723216397568	
PA0128	PA0128	0.0016042624061764	4535.0	1.00133333333333	0.00103839090154934	3993.5	0.35961333333333323	0.25948673840373376	25	2.4730358242876704	
PA2622	PA2622	0.00912473371242203	4534.0	1.0	0.000487979079123819	4206.0	0.5411466666666666	0.5860370917979197	25	0.782976606353711	cspD
PA0388	PA0388	0.0018311846355071602	4533.0	0.997333333333333	0.00412914664681104	2809.5	0.33299999999999985	0.313327496990562	25	2.120252259103018	
PA4418	PA4418	0.00335356252616565	4532.0	0.996999999999999	0.007930758919936491	1174.5	0.2537733333333328	0.260528126724956	25	2.8527693958023326	ftsI
PA0163	PA0163	0.00146454200200305	4531.0	0.996333333333333	0.018768277030664	269.0	0.16974666666666707	0.1942745356066648	25	4.2547350021219605	
PA3811	PA3811	0.0013777314108679099	4530.0	0.9963333333333321	0.0012282999902459599	4598.0	0.531573333333333	0.4677388726233503	25	0.9936313340675664	hscB
PA4546	PA4546	0.000747049734835669	4529.0	0.9959999999999979	0.0502480209489825	1132.0	0.18046666666666653	0.1662348015887748	25	4.905912152803996	pilS
PA1913	PA1913	0.0040672568913434	4528.0	0.995333333333336	0.000111830000574075	4588.0	0.53016	0.3346647869579785	25	1.3899679663392388	
PA2501	PA2501	0.0010604310633857	4527.0	0.9940000000000021	0.00620858762655278	4371.0	0.6168800000000009	0.6736077883995947	25	0.5598510089914337	
PA1693	PA1693	0.0038703732571713297	4526.0	0.9940000000000001	0.007642821866303571	2732.0	0.21446666666666622	0.13936765260487297	25	5.593359138676328	pscR
PA4872	PA4872	0.00344999608638779	4525.0	0.9936666666666691	0.00045288150248134503	3785.0	0.3335733333333328	0.19063103105213497	25	3.462675146276735	
PA0042	PA0042	0.00618356336725023	4524.0	0.993666666666667	0.015862108668659	766.0	0.15234666666666644	0.13188808667733246	25	6.379044697633011	
PA0402	PA0402	0.00118165101861445	4523.0	0.992666666666667	0.000142940823463377	4566.0	0.49853333333333266	0.2965244821570695	25	1.6664166470800583	pyrB
PA0249	PA0249	0.00114552158476102	4522.0	0.991666666666667	0.0087621033849128	1245.5	0.19280000000000064	0.16722354189217215	25	4.777238046911994	
PA4568	PA4568	0.000899781772182926	4521.0	0.9913333333333391	0.0107260773508285	4569.5	0.4544533333333321	0.26354539422045437	25	2.0371443090024544	rplU
PA1674	PA1674	0.00701740505606289	4520.0	0.991000000000001	0.0331123595462855	1103.5	0.20466666666666625	0.1898699847556508	25	4.141430433806007	folE2
PA1652	PA1652	0.00138812420172405	4519.0	0.991	0.00450754500704599	2074.0	0.18152000000000018	0.1365107199697766	25	5.9297907166500785	
PA5528	PA5528	0.0033726424280144398	4518.0	0.989333333333336	0.034168062095797	3252.5	0.35951999999999984	0.35044255195712487	25	1.7971942328806891	
PA3338	PA3338	0.0035650465535970103	4517.0	0.9866666666666679	0.00035543409376364	3862.0	0.41418666666666704	0.36426196413915957	25	1.5716161893348146	
PA1332	PA1332	0.00250712577369196	4516.0	0.985666666666667	4.1202343462121296e-05	4759.0	0.6043200000000006	0.3039464420414052	25	1.254650865808514	
PA2627	PA2627	0.000898411319909183	4515.0	0.983333333333331	0.00044305124175173205	4261.0	0.4084799999999993	0.3757476260983134	25	1.5298921228125677	
PA0866	PA0866	0.00175788633727684	4514.0	0.9829999999999979	0.00824511854234095	2595.0	0.2885600000000001	0.2886783857000219	25	2.405583633551353	aroP2
PA2956	PA2956	0.00119214228781507	4513.0	0.9823333333333342	0.20925234052146804	126.0	0.09753333333333344	0.0945604842689862	25	9.356974076857558	
PA4447	PA4447	0.0015362942601602901	4512.0	0.982333333333333	7.16647714964875e-05	4959.0	0.6405199999999996	0.3978909570519338	25	0.8590628343652428	hisC1
PA1653	PA1653	0.000967559574735634	4511.0	0.9810000000000011	0.19318862985622198	40.5	0.0878399999999996	0.07214749039551122	25	12.379640582142425	
PA0116	PA0116	0.00839536969060002	4510.0	0.9800000000000021	0.00233194315210779	2453.0	0.24505333333333365	0.2126553828424103	25	3.456045442363928	
PA4315	PA4315	0.0009155761900326539	4509.0	0.979666666666663	0.10338511205691801	1293.0	0.22127999999999937	0.3854450371540232	25	1.9675611139432407	mvaT
PA3139	PA3139	0.00937151078035081	4508.0	0.979333333333333	9.756254035097559e-05	4628.0	0.6100266666666657	0.41474114997366895	25	0.890450987779037	
PA3410	PA3410	0.00439345295739729	4507.0	0.978666666666667	0.0170875049860695	1594.5	0.2308266666666669	0.2100115764004983	25	3.560946557411897	hasI
PA1048	PA1048	0.00184728757468062	4506.0	0.9779999999999979	0.0104464131756213	2648.0	0.33190666666666613	0.2887662536711295	25	2.2374267253165785	
PA4657	PA4657	0.00495715527432862	4505.0	0.9773333333333342	0.000172713885851273	4375.0	0.4415866666666672	0.25670691026495185	25	2.0869974482327462	
PA3041	PA3041	0.0177745992409785	4504.0	0.9766666666666651	0.000258541158282455	4834.0	0.58664	0.4487511056418868	25	0.8691380628662225	
PA1559	PA1559	0.0061292708552096705	4503.0	0.9760000000000021	0.00130515162839766	4002.0	0.5794533333333338	0.5031107480613147	25	0.7881896147015739	
PA0374	PA0374	0.0018694587575707102	4502.0	0.9760000000000011	5.6832684281621994e-05	4618.0	0.491573333333333	0.25612347861197116	25	1.8913793818979707	ftsE
PA4944	PA4944	0.0011364236342264699	4501.0	0.975333333333337	0.0299489591895285	1890.5	0.28249333333333276	0.2825648421159279	25	2.4519681741430266	hfq
PA4608	PA4608	0.00113548956516265	4500.0	0.9733333333333342	1.5898662049003197e-05	5263.0	0.8100000000000008	0.3853431972017019	25	0.4238645823241017	
PA5408	PA5408	0.00473998839960847	4499.0	0.973	0.00101852066632791	3240.0	0.2752266666666672	0.15644084552362983	25	4.460301470487365	
PA3309	PA3309	0.00151715034489874	4498.0	0.972999999999999	0.0084342001267122	4119.0	0.5404666666666667	0.6331253898393734	25	0.6831716754292035	
PA0852	PA0852	0.0026144726427338	4497.0	0.9729999999999979	0.00410774475686275	5121.0	0.6776666666666668	0.42811681730487894	25	0.6898428685715763	cbpD
PA0271	PA0271	0.00522658926502798	4496.0	0.9726666666666679	0.00569793706397371	3394.0	0.26094666666666705	0.17603531527003982	25	4.043052377917554	
PA0080	PA0080	0.0049876662548336	4495.0	0.972333333333332	0.000102090267706959	5089.0	0.7404933333333333	0.4581441136682754	25	0.5060416429749552	tssJ1
PA5028	PA5028	0.0034410616231531897	4494.0	0.972	0.002034902740059	3649.0	0.3516666666666679	0.2538620579063447	25	2.443584277419616	
PA5435	PA5435	0.0012778884933426198	4493.0	0.9716666666666651	0.0017436707488746302	3063.0	0.3774133333333329	0.40824240801722617	25	1.455638418898061	
PA0267	PA0267	0.0026414172898187697	4492.0	0.9710000000000011	0.00309838991535553	2513.0	0.23762666666666651	0.15901427608865812	25	4.611996805396539	
PA0055	PA0055	0.0023451254890900397	4491.0	0.971	0.0501368046705137	2192.0	0.19556000000000004	0.133163388918081	25	5.823222180662828	
PA1602	PA1602	0.0024742960855438398	4490.0	0.970666666666667	0.008584075446371991	2606.5	0.24903999999999954	0.1672249626944142	25	4.315304695180966	
PA1889	PA1889	0.00123390281710346	4489.0	0.9706666666666658	0.000291966758810567	3691.5	0.3294933333333339	0.19001783834390085	25	3.3742796935354784	
PA0379	PA0379	0.00201127222895655	4488.0	0.9703333333333349	0.10539833396642902	512.0	0.138746666666666	0.14430174404120485	25	5.762831712063107	
PA5176	PA5176	0.00160888858888977	4487.0	0.968666666666667	0.012311927948118	1984.0	0.2745733333333338	0.3131880058958784	25	2.216219396230932	
PA4833	PA4833	0.00491375643198497	4486.0	0.9683333333333349	0.000183198255590715	4213.5	0.4278266666666672	0.28346449774439425	25	1.9067878727940517	
PA1946	PA1946	0.0018489150138520899	4485.0	0.9683333333333342	0.007976334821787709	2925.0	0.2660266666666669	0.1771546436811005	25	3.964370631632457	rbsB
PA5428	PA5428	0.00434222818897594	4483.5	0.9670000000000011	0.000852135004035538	3446.0	0.31282666666666686	0.2516203805853689	25	2.599842396754457	
PA4441	PA4441	0.00248322620084224	4483.5	0.9670000000000011	0.0538401796656616	2791.0	0.2509333333333332	0.19875452475632127	25	3.602769132147236	
PA0780	PA0780	0.0010977759202548199	4482.0	0.9666666666666679	0.00238713950405545	2064.0	0.23672000000000015	0.18518718458179936	25	3.9416694428130996	pruR
