	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
LINC00173	LINC00173	0.00572974657257862	12019.0	0.7499490569315269	0.7499490569315269	0.999994507706894	11647.0	65.59648529908752	0.0	0.7710306225189235	0.5344617385446415	25	-0.03944448043147571
REC114	REC114	0.409130518379438	12018.0	0.7499198648094609	0.7499198648094609	0.999994507706894	11081.0	62.40847133040441	0.04	1.4567615461305201	3.4912241613599213	25	-0.20246241680618016
IGDCC4	IGDCC4	0.135140114445979	12017.0	0.7498907396848961	0.7498907396848961	0.999994507706894	10071.0	56.71961248169426	0.0	0.5550940296315081	0.3835005176485195	25	0.5079437995228999
COL4A2	COL4A2	0.00835951718742015	12016.0	0.749736217251471	-0.749736217251471	0.257529558391057	12282.0	69.17314408020727	0.0	0.6455484189147925	0.025283958480147375	25	4.120707539465599
CSTF2	CSTF2	2.711902988688e-11	12015.0	0.749516929270833	0.749516929270833	0.999994507706894	10279.0	57.89117945251774	0.0	0.6323069140436657	0.43429862094423294	25	0.26988346168895144
RASA3	RASA3	0.00043939116430290697	12014.0	0.7492664625819008	-0.7492664625819008	0.999993678328011	8698.0	48.9861439675566	0.0	0.5762957340372796	0.3859463819787614	25	0.4481729499776467
GABRE	GABRE	9.4888649518792e-05	12013.0	0.7490761785390219	0.7490761785390219	0.8860097446273659	15978.0	89.99098794637827	0.04	0.8777797277463448	0.35093880655897164	25	-0.36674071605043673
ABHD5	ABHD5	6.28289594860139e-10	12012.0	0.748887042398009	-0.748887042398009	0.999994507706894	6194.0	34.88228004956629	0.0	0.5568047232575484	0.3684478233216125	25	0.5213284133661303
RIMS3	RIMS3	0.000541058929596684	12011.0	0.748819089981706	-0.748819089981706	0.999994507706894	10859.0	61.158048890390894	0.0	0.6473729429261321	0.40519820599129996	25	0.2503617872823258
ZDHHC11	ZDHHC11	0.00211071991332912	12010.0	0.748316102918851	-0.748316102918851	0.999994507706894	9293.0	52.33750140813338	0.0	0.45156530751511764	0.3320148293948781	25	0.8937877743129242
IL17RE	IL17RE	0.00147326168760449	12009.0	0.748300700430152	-0.748300700430152	0.999994507706894	7435.0	41.87225413991213	0.0	0.6415187136287089	0.583122552896648	25	0.1831210030738923
TPSD1	TPSD1	0.0577453089173314	12008.0	0.7480739212375129	-0.7480739212375129	0.999994507706894	6202.0	34.92734031767489	0.0	0.546810633541828	0.3594178944355999	25	0.5599701373014054
PDGFA	PDGFA	4.36273803194784e-05	12007.0	0.748043312034738	-0.748043312034738	0.999994507706894	3110.0	17.51154669370283	0.0	0.46798066559353624	0.3928474617663045	25	0.7129043043373519
SCN10A	SCN10A	0.32867739546752	12006.0	0.7479414546287991	0.7479414546287991	0.999994507706894	11896.0	66.99898614396756	0.0	0.8753888935827909	0.6683936378341585	25	-0.1906772173460065
SLC6A16	SLC6A16	9.035902741087179e-06	12005.0	0.7479135521896949	-0.7479135521896949	0.999994507706894	9625.0	54.20750253464008	0.0	0.6956199791195163	0.45547012006655035	25	0.11481230220445145
LRRFIP1	LRRFIP1	2.2401021017790098e-13	12004.0	0.747837034007944	-0.747837034007944	0.004354558916756021	10986.0	61.87338064661484	0.0	0.6250254889756163	0.113689874846493	25	1.0802329160635549
KLK7	KLK7	0.28912083501228003	12003.0	0.7477958128929009	0.7477958128929009	0.999994507706894	15216.0	85.69899740903458	0.0	0.8867101471070105	0.6721949589268513	25	-0.20665780421186755
CLCA4	CLCA4	0.30797619190107	12002.0	0.74772052878021	-0.74772052878021	0.999994507706894	14404.0	81.12538019601216	0.0	0.8477359230438034	0.5863484761912684	25	-0.17057329953897266
PCBP4	PCBP4	9.489103258660691e-06	12001.0	0.747656903845788	-0.747656903845788	0.999993678328011	8398.0	47.296383913484284	0.0	0.5918501917634209	0.48905556250009957	25	0.3185869337338032
PTPRF	PTPRF	0.000290272157466573	12000.0	0.747647190865875	0.747647190865875	0.000331471031202522	15868.0	89.37140925988508	0.0	0.864685283258813	0.023196712430361456	25	-5.045460331686934
FAM185A	FAM185A	1.02030884158559e-07	11999.0	0.7472024675194789	0.7472024675194789	0.999994507706894	8304.0	46.766925763208285	0.0	0.683311982049257	0.45189876865555567	25	0.14138229599585442
RAD50	RAD50	9.920037069352581e-08	11998.0	0.7470359386216779	0.7470359386216779	0.9999405462764821	16150.0	90.95978371071307	0.0	0.8880407332043281	0.344586506260511	25	-0.40919998903279464
DNAH1	DNAH1	8.20490934912061e-05	11997.0	0.7469985024800742	-0.7469985024800742	0.999976315450663	9073.0	51.09834403514701	0.0	0.6166685201854597	0.2843269069893867	25	0.4583807550070504
ZNF626	ZNF626	0.0087910211809916	11996.0	0.7465075443325441	0.7465075443325441	0.999994507706894	8339.0	46.96406443618339	0.0	0.6665686422003212	0.48987122582284265	25	0.16318350194573794
PRDM5	PRDM5	0.000164527446338479	11995.0	0.7464233903099989	-0.7464233903099989	0.999994507706894	10648.0	59.969584319026694	0.0	0.6108522557690155	0.4938172224370067	25	0.2745370723846665
FLT3LG	FLT3LG	3.98700863093838e-06	11994.0	0.746293928995475	-0.746293928995475	0.999994507706894	5839.0	32.882730652247375	0.0	0.7564189789291036	0.7017989384282587	25	-0.014427280206927313
CHTF18	CHTF18	1.6492756497877898e-05	11993.0	0.7461722609078559	0.7461722609078559	0.999993678328011	16801.0	94.62656302805001	0.0	0.9581864035639495	0.5770626054256224	25	-0.36740232457051847
LTBP2	LTBP2	8.774062894841071e-05	11992.0	0.7458733351227661	-0.7458733351227661	0.0074064252875924	12424.0	69.97296383913483	0.0	0.6463492745207445	0.04595414427978739	25	2.165725467459015
GAS7	GAS7	0.000432649750811093	11991.0	0.7458684896354091	-0.7458684896354091	0.8878746536227329	12039.0	67.80443843640869	0.0	0.6054168523682012	0.18308414983863572	25	0.7671425264884879
PNPLA3	PNPLA3	0.0240310658908701	11990.0	0.745430106282482	0.745430106282482	0.999994507706894	14078.0	79.2891742705869	0.0	0.727633159827504	0.47251605101430366	25	0.03766421567431419
LINC00967	LINC00967	0.734657229250681	11989.0	0.745362879528573	0.745362879528573	0.999994507706894	15476.0	87.16345612256393	0.0	0.923284462066009	0.7936662098989911	25	-0.2241768394802644
PHF20L1	PHF20L1	0.000509086644475496	11988.0	0.7452903470826792	0.7452903470826792	0.9999449448289021	15032.0	84.66261124253688	0.0	0.8027068899512583	0.4706764697638056	25	-0.12198728119421781
SLN	SLN	0.21505594698845004	11987.0	0.745255791789267	-0.745255791789267	0.999994507706894	6572.0	37.011377717697414	0.0	0.7205454699262546	0.6371243474300938	25	0.038784143099669766
MUC12	MUC12	0.0283849946424502	11986.0	0.7452213853165629	-0.7452213853165629	0.999994507706894	7747.0	43.629604596147345	0.0	0.6194522274724815	0.48765490549828255	25	0.2579060651826547
TRAPPC9	TRAPPC9	0.00236611127121503	11985.0	0.745202034505827	0.745202034505827	0.999956288785155	15770.0	88.8194209755548	0.0	0.8547792416800474	0.33325298088665756	25	-0.3288108837996819
SYNE1	SYNE1	7.480009835060509e-05	11984.0	0.745027827077152	-0.745027827077152	0.009064774314525641	12851.0	72.3780556494311	0.0	0.6682371402524939	0.08780714299103339	25	0.8745380410851052
VPS37B	VPS37B	4.42520702488563e-05	11983.0	0.7449917550197059	-0.7449917550197059	0.9896420860440351	8242.0	46.41770868536668	0.0	0.5639301012872161	0.16659296647846375	25	1.0868505289261208
ALDH2	ALDH2	4.0990226812719704e-07	11982.0	0.7449871167634929	-0.7449871167634929	0.0008601876553979349	12075.0	68.00720964289737	0.0	0.6421174876659448	0.04589886845507254	25	2.2412236414551407
CTTNBP2	CTTNBP2	3.0847567697975e-05	11981.0	0.7448997831112351	-0.7448997831112351	0.999994507706894	12152.0	68.4409147234426	0.0	0.6763510801080937	0.43714765506331865	25	0.15680903742515187
ARL6IP1	ARL6IP1	2.08613789979416e-17	11980.0	0.7448593144144889	0.7448593144144889	0.000375898518640015	15904.0	89.57418046637378	0.12	0.8709217239992966	0.1513634766683055	25	-0.8328456266967094
CALU	CALU	1.76486812356177e-06	11979.0	0.744689545338783	0.744689545338783	0.00498670927115806	16071.0	90.51481356314069	0.16	0.8593099236342344	0.12646160649064495	25	-0.9063650342282388
EME1	EME1	1.0850444549005401e-09	11978.0	0.7441541197032919	0.7441541197032919	0.999994507706894	8942.0	50.360482144868755	0.0	0.636324089635067	0.5491315005454348	25	0.1963646776065856
OTULIN	OTULIN	1.55165802062087e-05	11977.0	0.7439202196275579	0.7439202196275579	0.999993678328011	12153.0	68.44654725695618	0.0	0.6882280754320632	0.39996028750806484	25	0.1392441848226538
CDYL2	CDYL2	0.00151320585282827	11976.0	0.7435023911925459	0.7435023911925459	0.999994507706894	11466.0	64.57699673313056	0.0	0.6606220929925359	0.464881917732787	25	0.17828247354557114
HNMT	HNMT	2.9176906883042e-06	11975.0	0.743496392281774	0.743496392281774	0.999993678328011	9650.0	54.34831587247944	0.0	0.6438720722102397	0.45806381174105515	25	0.2174900472771952
BTLA	BTLA	0.0663481164029566	11974.0	0.7433224653213572	0.7433224653213572	0.999993678328011	11495.0	64.74034020502421	0.0	0.780288384878706	0.7224736518198211	25	-0.051165768418317124
ACVR1C	ACVR1C	0.013861689933912	11973.0	0.7432127264242071	0.7432127264242071	0.999994507706894	6674.0	37.585896136082006	0.0	0.5735468668778512	0.4979651696870897	25	0.3407183270528142
NFATC4	NFATC4	1.10862092629391e-06	11972.0	0.7431451566168399	0.7431451566168399	0.999993678328011	13782.0	77.62194435056888	0.0	0.7087153820986698	0.34723128328680947	25	0.09915516307247998
KAT2B	KAT2B	1.90386574095312e-07	11971.0	0.742819048455386	-0.742819048455386	0.999993678328011	12883.0	72.55829672186549	0.0	0.6962005338036187	0.336461736953478	25	0.13855517442749585
TJP3	TJP3	0.0058538138205471895	11970.0	0.7426746690811971	0.7426746690811971	0.9999933513096791	16304.0	91.82719387180353	0.0	0.8940950591460621	0.4161779333787842	25	-0.36383570083964506
SPRY2	SPRY2	0.00034841068573752596	11969.0	0.742601351606806	-0.742601351606806	0.999993678328011	6320.0	35.59197927227667	0.0	0.5990748371081784	0.4143554218274646	25	0.34638502825815853
P2RY12	P2RY12	0.0170107476098937	11968.0	0.7425189630060101	-0.7425189630060101	0.999993678328011	14299.0	80.53396417708684	0.0	0.9193177464035205	1.0144334305547333	25	-0.17428327781038297
NEXN.AS1	NEXN.AS1	0.000290455102835802	11967.0	0.7424271755795879	-0.7424271755795879	0.999993678328011	16279.0	91.68638053396417	0.0	0.9287175225290568	0.7475770892158088	25	-0.24919215641678263
HHEX	HHEX	0.00306260764006867	11966.0	0.742235181238908	-0.742235181238908	0.999994507706894	13239.0	74.56347865269798	0.0	0.740577646643801	0.49289962327345194	25	0.003362823822219497
ZNF391	ZNF391	0.0019122879958056	11965.0	0.7421551394534449	0.7421551394534449	0.999994507706894	8107.0	45.65731666103413	0.0	0.6634653753306863	0.5906249200203169	25	0.13323136470444186
CEP85	CEP85	1.09740798160081e-08	11964.0	0.742126904675232	0.742126904675232	0.999994507706894	8814.0	49.63951785513123	0.0	0.6382861670029785	0.43809587079468226	25	0.23702742845736494
LIPC.AS1	LIPC.AS1	0.5715611110126421	11963.0	0.742107218768047	0.742107218768047	0.999994507706894	15715.0	88.50963163230821	0.0	0.9022152896211376	0.6642054468209484	25	-0.24105202933731948
RASSF1.AS1	RASSF1.AS1	0.0177062954995503	11962.0	0.7418901659006841	-0.7418901659006841	0.999994507706894	14372.0	80.94513912357777	0.0	0.7817032258438873	0.5943002300349405	25	-0.06699149340874805
KLC3	KLC3	0.007360772540013001	11961.0	0.7418603141271821	0.7418603141271821	0.999993678328011	13268.0	74.72682212459164	0.0	0.778745043227813	0.7050737131862944	25	-0.05231329492337097
RSU1P2	RSU1P2	0.727278066530494	11960.0	0.741679827108205	0.741679827108205	0.999994507706894	8726.0	49.143854905936685	0.0	0.6384134326610994	0.4876611966676335	25	0.21175848140627648
GPR32	GPR32	0.7664923500769331	11959.0	0.7416761895434829	0.7416761895434829	0.999994507706894	14405.0	81.13101272952574	0.0	1.0091588329023586	0.7511455456078987	25	-0.3560996200042739
SOX3	SOX3	0.766504076627218	11958.0	0.741676184335533	0.741676184335533	0.999994507706894	14271.0	80.37625323870677	0.0	0.7729277882839313	0.5013474228902122	25	-0.06233522408120959
ACTL8	ACTL8	0.805832621148468	11957.0	0.741670455251411	0.741670455251411	0.999994507706894	16312.0	91.87225413991213	0.0	1.1059178710196602	0.8715035958726719	25	-0.41795285469076415
OTX2.AS1	OTX2.AS1	0.806590543904002	11956.0	0.741670315208401	0.741670315208401	0.999993678328011	10976.0	61.8170553114791	0.0	0.9278657687463976	1.6342832982231836	25	-0.11393095293847216
PHKA1.AS1	PHKA1.AS1	0.8106677018720959	11955.0	0.741667827479434	0.741667827479434	0.999994507706894	3828.0	21.55570575644925	0.0	0.5865667894481064	0.5932907271821692	25	0.2614250163119507
LINC00700	LINC00700	0.811364329842486	11954.0	0.741667654321741	0.741667654321741	0.999994507706894	15672.0	88.26743269122451	0.0	1.0082306439152477	0.8951341289472158	25	-0.29779111417304194
LSAMP.AS1	LSAMP.AS1	0.8117830956654408	11953.0	0.741667578739004	0.741667578739004	0.999994507706894	15875.0	89.4108369944801	0.0	0.9158248099061388	0.6444517680159827	25	-0.270240908335619
TBC1D21	TBC1D21	0.8125581635027529	11952.0	0.7416674198727808	0.7416674198727808	0.999994507706894	16490.0	92.87484510532838	0.0	1.1012531713653946	0.8021074308196541	25	-0.4483012345679952
ANKRD30BP3	ANKRD30BP3	0.8130315859751509	11951.0	0.741667325783595	0.741667325783595	0.999994507706894	14469.0	81.49149487439449	0.0	0.8150587958730768	0.8279309309528047	25	-0.08864443559926073
TRPC7	TRPC7	0.81396999252737	11950.0	0.7416671287653199	0.7416671287653199	0.999994507706894	13359.0	75.2393826743269	0.0	0.7693966618428099	0.5835039931115654	25	-0.04752243927178759
CLEC3A	CLEC3A	0.8427245209117671	11949.0	0.741660869466233	0.741660869466233	0.999994507706894	10124.0	57.0181367579137	0.0	0.8764310969209097	0.7998249763709063	25	-0.16849964859334315
CACNG3	CACNG3	0.8434303600575699	11948.0	0.741660630920524	0.741660630920524	0.999994507706894	14633.0	82.4152303706207	0.0	0.7659009547367652	0.585591386853326	25	-0.04139460442971424
TEX43	TEX43	0.8481016858392321	11947.0	0.7416565276377809	0.7416565276377809	0.999994507706894	14535.0	81.86324208629041	0.0	0.8470763904859848	0.6390892196605256	25	-0.1649532797692963
SULT2A1	SULT2A1	0.848144242694833	11946.0	0.7416564331935981	0.7416564331935981	0.999994507706894	15213.0	85.68209980849386	0.0	0.890333569768839	0.6771018848713154	25	-0.2195786777399052
TERB2	TERB2	0.848613765466951	11945.0	0.741656189947398	0.741656189947398	0.999994507706894	11121.0	62.63377267094739	0.0	0.7096712822451184	0.6285147953116201	25	0.05088966551124915
RIT2	RIT2	0.870492421030213	11944.0	0.741647726874609	0.741647726874609	0.999994507706894	10564.0	59.49645150388644	0.0	0.9457079212325564	0.8767818321701882	25	-0.23273770836795601
FGF4	FGF4	0.870492421030213	11943.0	0.7416444739648621	0.7416444739648621	0.999994507706894	13418.0	75.5717021516278	0.0	0.9595905266422251	0.897679030815408	25	-0.24278839673841038
SPATA16	SPATA16	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	6954.0	39.16300551988284	0.0	0.6359745054020804	0.4055309386400383	25	0.26056388202437114
ATP6V1G3	ATP6V1G3	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	15609.0	87.91258307986932	0.0	0.8471589460081758	0.7139526468967701	25	-0.14779373031488546
CLYBL.AS2	CLYBL.AS2	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	15638.0	88.07592655176298	0.0	0.9300297634230777	0.7771114043181929	25	-0.24242153868948377
NPHS2	NPHS2	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	13125.0	73.92136983215049	0.0	0.7493590220548364	0.5673104076063588	25	-0.013604194275730083
SPINT3	SPINT3	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	9884.0	55.66632871465585	0.0	0.6246494690000051	0.49501419255599516	25	0.2363401975426733
FER1L6.AS1	FER1L6.AS1	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	4038.0	22.738537794299877	0.0	0.6180230989887378	0.7050989959104788	25	0.17532023557451357
ATOH1	ATOH1	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999993678328011	6343.0	35.721527543088875	0.0	0.7644329080969378	1.0251684340510174	25	-0.02223213891961061
PABPC1L2B	PABPC1L2B	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	16043.0	90.35710262476061	0.0	0.8658803263219899	0.6410412767252808	25	-0.19380827690463504
CLCA1	CLCA1	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	13836.0	77.9261011603019	0.0	0.8865254321652132	0.6505250843959841	25	-0.22271886908807373
TAS2R7	TAS2R7	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	14609.0	82.28004956629492	0.0	0.8799050647088813	0.7339925711864661	25	-0.188372265716897
GAB4	GAB4	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	10092.0	56.837895685479324	0.0	0.6759160855555664	0.4862047573033844	25	0.13517995147574835
LALBA	LALBA	0.870492421030213	11936.5	0.7416412210551159	0.7416412210551159	0.999994507706894	11883.0	66.92576320829109	0.0	0.8340248337239161	0.6742456808024443	25	-0.13701773003403026
FGF6	FGF6	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	10074.0	56.736510082234986	0.0	0.8114445379817109	1.0426547696409472	25	-0.06694767909672888
CSN1S1	CSN1S1	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	13410.0	75.5266418835192	0.0	1.0243288823297154	0.9276310299735063	25	-0.30474148895458375
EGFLAM.AS2	EGFLAM.AS2	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999993678328011	9905.0	55.78461191844091	0.0	0.850597176372601	1.1829018425807774	25	-0.0921090418455796
HMGB3P1	HMGB3P1	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	12472.0	70.2433254477864	0.0	0.8393197277980754	0.6251448258655322	25	-0.15624940446035288
DEPDC1.AS1	DEPDC1.AS1	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999993678328011	5122.0	28.84420412301453	0.0	1.0160163143335468	1.4973505904378135	25	-0.18324038139805768
GC	GC	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	11547.0	65.03323194773009	0.0	0.7521673411199599	0.5876042645379113	25	-0.017913620952228048
SLC13A1	SLC13A1	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	16249.0	91.51740452855694	0.0	1.1090128799063594	0.7606325132250028	25	-0.4829817979954956
GFRA4	GFRA4	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	14162.0	79.76230708572716	0.0	0.9520313034908322	0.9137641989614983	25	-0.2302454863900638
LINC01056	LINC01056	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.9999933513096791	10089.0	56.8209980849386	0.0	1.1457992636274534	1.5251273282186166	25	-0.2649995414116697
PDILT	PDILT	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	3904.0	21.983778303480907	0.0	0.8109724011134418	0.8701161440282611	25	-0.07968037432032175
TEX13A	TEX13A	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999993678328011	12241.0	68.94221020615072	0.0	0.9852199368298803	1.349618905264338	25	-0.18047962637797943
SPO11	SPO11	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	12097.0	68.13112538019601	0.0	0.735868393591604	0.5465530622633491	25	0.010562245209284683
HMGB4	HMGB4	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	7478.0	42.11445308099583	0.0	0.7308460689154501	0.6881877277808648	25	0.0156863479307819
TMEM225	TMEM225	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	7897.0	44.47448462318351	0.0	0.7084869026137874	0.703705444821032	25	0.0471139148990945
PACRG.AS2	PACRG.AS2	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999993678328011	7932.0	44.67162329615861	0.0	0.7431616273588963	0.948755847446292	25	-0.0016025264116935327
NLRP13	NLRP13	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	6846.0	38.554691900416806	0.0	0.6529290369345339	0.5826529589200372	25	0.15225561419101266
OR10H2	OR10H2	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999993678328011	15003.0	84.49926777064323	0.0	1.0106155917835264	0.9339550458443654	25	-0.28799498640241133
LYZL1	LYZL1	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	4817.0	27.12628140137434	0.0	0.5742425449158133	0.5566143118841058	25	0.300744469851426
NEUROD4	NEUROD4	0.870492421030213	11921.0	0.741641221055115	0.741641221055115	0.999994507706894	13874.0	78.14013743381773	0.0	0.902527666970076	0.8297081396626196	25	-0.1939072768171005
MROH1	MROH1	3.6718566873515397e-05	11911.0	0.7415718995233779	0.7415718995233779	0.0437016031531239	15783.0	88.89264391123126	0.08	0.8049696984162397	0.16444045813485822	25	-0.3855365012475763
ARRB2	ARRB2	1.04125490867487e-05	11910.0	0.741531130899668	-0.741531130899668	0.9059418031231751	11434.0	64.39675566069617	0.0	0.6311758682034715	0.1728159693507055	25	0.6385709787748041
UGDH	UGDH	0.00114919719927948	11909.0	0.741358106501487	0.741358106501487	0.9999358158873871	16378.0	92.24400135180804	0.04	0.942902458691388	0.37770839134810796	25	-0.5335977616768152
KLHDC7B	KLHDC7B	0.11029493909166999	11908.0	0.7411837915577391	0.7411837915577391	0.999994507706894	8973.0	50.53509068378956	0.0	0.6485397051321808	0.5029688140386959	25	0.18419449444917405
EGFR	EGFR	0.0040151910196487796	11907.0	0.7411506845096999	0.7411506845096999	0.0460738940447385	15811.0	89.05035484961135	0.08	0.8436497676089713	0.11297619783576238	25	-0.9072626364030946
CCT6P3	CCT6P3	2.69547140456229e-05	11906.0	0.7411406407674581	0.7411406407674581	0.999994507706894	14909.0	83.96980962036723	0.0	0.7426906960885546	0.5071023679118385	25	-0.003056691151885955
PMEL	PMEL	1.9378427573623199e-07	11905.0	0.741081903175032	0.741081903175032	0.999994507706894	8103.0	45.63478652697983	0.0	0.660375150187053	0.549356318972467	25	0.14691148568006906
OAT	OAT	3.7296999614181106e-05	11904.0	0.741032814755297	0.741032814755297	0.7353155902426809	15360.0	86.5100822349893	0.04	0.8200509275144934	0.27666017454568015	25	-0.2856143385615823
ELFN2	ELFN2	0.0172336365579479	11903.0	0.740939725804168	0.740939725804168	0.999994507706894	13758.0	77.4867635462431	0.0	0.6727806594136364	0.5196695989815474	25	0.13115846400118514
RNPEPL1	RNPEPL1	5.5343215963297106e-05	11902.0	0.7407514790795559	-0.7407514790795559	0.394188895692416	11232.0	63.25898389095415	0.0	0.5950794931689385	0.1551635007044879	25	0.9388289465578163
KIF6	KIF6	0.0109420839331417	11901.0	0.740735968988187	-0.740735968988187	0.999994507706894	3982.0	22.42311591753971	0.0	0.6314479803613667	0.7545111310793672	25	0.14484609189327427
POU4F3	POU4F3	0.236747671463673	11900.0	0.740641931632377	-0.740641931632377	0.999994507706894	9342.0	52.613495550298516	0.0	0.7490014873049492	0.6140963926080407	25	-0.013612774432804455
CNTN3	CNTN3	0.0323509876445296	11899.0	0.740518441695655	0.740518441695655	0.999993678328011	10517.0	59.23172242874845	0.0	0.7760981821368138	0.9018862201760658	25	-0.039450364852246
MYBL1	MYBL1	0.00133082372629701	11898.0	0.740493122232694	-0.740493122232694	0.999994507706894	9692.0	54.58488228004956	0.0	0.6648010297793496	0.5580846229530002	25	0.13562834262093423
SLC12A4	SLC12A4	0.00158448685374674	11897.0	0.7403611771702309	-0.7403611771702309	0.21504640589085103	13183.0	74.24805677593781	0.0	0.6570163153148337	0.13504888234748846	25	0.6171458838211342
TTLL11	TTLL11	2.5187270337599103e-05	11896.0	0.740314810366141	-0.740314810366141	0.999994507706894	2309.0	12.999887349329727	0.0	0.4712898512978885	0.38754534885107134	25	0.6941767198750083
MYD88	MYD88	3.7963573232564703e-11	11895.0	0.7402959427341109	-0.7402959427341109	0.335274594519101	12806.0	72.12459164132027	0.04	0.6649575515244112	0.1797589761204672	25	0.41910781222524884
GZMA	GZMA	0.0845843547515234	11894.0	0.7402643726063409	-0.7402643726063409	0.999994507706894	4169.0	23.476399684578123	0.0	0.53465868112752	0.7348674852100712	25	0.2797860779213084
MCM2	MCM2	4.9354277609114295e-08	11893.0	0.7401273153287959	0.7401273153287959	0.999994507706894	9683.0	54.53418947842739	0.0	0.6583347800775199	0.5120410696737685	25	0.1597382321370973
LINC00488	LINC00488	0.7285828430776771	11892.0	0.740081179925629	0.740081179925629	0.999994507706894	14366.0	80.91134392249633	0.0	0.8133592959713202	0.6740837669551476	25	-0.10870772986670502
WNT10A	WNT10A	0.0388145763569855	11891.0	0.739841818225243	0.739841818225243	0.999994507706894	12812.0	72.15838684240171	0.0	0.820821187972771	0.8890015996709375	25	-0.09109024075716224
GJA1	GJA1	0.00950002224720459	11890.0	0.7398083309500341	-0.7398083309500341	0.45281726757265295	13627.0	76.74890165596484	0.0	0.7155770436450634	0.13789824477669652	25	0.17571860573141654
GPR1.AS	GPR1.AS	0.5272824209802249	11889.0	0.739776972341578	0.739776972341578	0.999993678328011	7982.0	44.95324997183733	0.0	0.8010083215072749	0.7203188760725443	25	-0.08500589280618844
TRMT5	TRMT5	5.21569252096717e-08	11888.0	0.739270290233767	0.739270290233767	0.999993678328011	10825.0	60.966542750929364	0.04	1.196989442459657	2.1995933948887916	25	-0.20809261988579106
FAM167A.AS1	FAM167A.AS1	0.17813440835660602	11887.0	0.7392499356443251	-0.7392499356443251	0.999994507706894	12678.0	71.40362735158274	0.0	0.8325507822206717	0.7727428881705716	25	-0.12073983210279879
MCF2L2	MCF2L2	0.000268184410112361	11886.0	0.739164893748192	-0.739164893748192	0.999994507706894	15531.0	87.47324546581052	0.0	0.842765954273479	0.6661333579469035	25	-0.15552600585053544
H19	H19	0.23627357879193697	11885.0	0.739122472560928	0.739122472560928	0.999993678328011	16139.0	90.89782584206375	0.0	0.8783291263795343	0.34956863942968125	25	-0.39822409139939147
KIT	KIT	0.0216360860599129	11884.0	0.73910405470196	-0.73910405470196	0.999994507706894	13099.0	73.77492396079757	0.0	0.6469876164122705	0.2762472394292479	25	0.3334565025156827
CYP7B1	CYP7B1	0.0036031613778138797	11883.0	0.73886947375506	0.73886947375506	0.999994507706894	5319.0	29.95381322518869	0.0	0.5506059834934024	0.4524874276027807	25	0.4160634722141407
SNHG3	SNHG3	0.000377823630764984	11882.0	0.7387581146585558	0.7387581146585558	0.999993678328011	12921.0	72.77233299538132	0.0	0.8032552957494343	0.5660175165471815	25	-0.11394909027608204
MCF2	MCF2	0.13802425338259197	11881.0	0.7386429066666099	0.7386429066666099	0.999994507706894	9732.0	54.81018362059254	0.0	0.620252809859579	0.48555964187621165	25	0.24382194605294907
LIMK1	LIMK1	5.69868957928273e-07	11880.0	0.738630425072194	0.738630425072194	0.80447908866376	16364.0	92.16514588261799	0.04	0.91463202922885	0.40165029107013267	25	-0.4381961324806413
