	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
WNT6	WNT6	5.35049423677705e-08	17052.0	3.08622627765275	0.03752226254047805	12069.0	1.3372859021742078	1.2662379300126925	24	1.3812099085209137
CDH20	CDH20	7.75057520092792e-08	17051.0	3.0853592746269	0.00132079897665983	16427.0	2.3514089834735894	1.968229043860372	21	0.3728988216299168
P2RY6	P2RY6	5.70831741794396e-15	17050.0	3.0853131472236495	1.1203770260899116e-05	13544.0	1.5909032047865708	1.4150869958023744	24	1.0560551731943004
GALNT9	GALNT9	2.39572752482534e-10	17049.0	3.08289390288027	0.007893593290314747	15272.0	2.3808454398282266	2.053345567023407	23	0.3419046819624007
LRRTM4	LRRTM4	6.77631791111609e-14	17048.0	3.0824223324160402	0.00733207256695554	13388.0	2.0485802798011137	2.0001452706046243	22	0.5168834823194648
CCNO	CCNO	1.17444041596072e-13	17047.0	3.08048705060252	1.7512444482435798e-07	13935.0	2.117319652112467	1.9546689259921093	25	0.4927521922932239
CXCR2	CXCR2	2.44473197791641e-20	17046.0	3.0781932385712003	0.07391145345778745	14755.0	2.51474602442328	2.997253166995401	22	0.18798786180372895
DIO2	DIO2	7.08235877008147e-13	17045.0	3.07794122626415	0.00047626364577860647	11067.0	1.9612845455344665	2.4957004673021115	24	0.44743217199330243
AGR2	AGR2	2.35897061012526e-17	17044.0	3.07743303477922	4.0458103552476316e-09	16878.0	4.1177251476728065	3.778706352929785	24	0.2753037721724541
FCGBP	FCGBP	6.34177772191229e-10	17043.0	3.07672292315121	1.851329253827903e-05	15144.0	2.838547334673603	3.971737632599594	24	0.059967603731597756
FOXI1	FOXI1	6.652342910824461e-05	17042.0	3.07592552210055	0.00102769850262941	14979.0	2.3063003866726133	2.2683933100557185	20	0.3392820513163269
CCKAR	CCKAR	0.0183412394284831	17041.0	3.06930037380417	0.019683503494864633	15197.0	1.7780686647067356	1.2804306547066677	21	1.008435485632169
SLC6A11	SLC6A11	2.6651885931262402e-08	17040.0	3.06870599283262	0.000283080804092484	17078.0	2.750948486973304	2.62872766132682	24	0.12087882306489353
CXCL2	CXCL2	1.7687184047781196e-21	17039.0	3.06664178280666	0.0002942777126383155	12303.0	1.5620635344530078	1.636584646432059	25	0.9193403174310625
MMP12	MMP12	0.00151012797843743	17038.0	3.0649182782124598	6.468852869421119e-05	16700.0	4.312313151678774	4.781141811131459	22	0.2608989489837194
CDCA7	CDCA7	3.5310179739396295e-11	17037.0	3.0610199557616	5.2127810772630853e-14	14375.0	1.7725804142806316	1.4783732649780645	24	0.8715251905614552
GPER1	GPER1	3.9335130015746894e-21	17036.0	3.05891171992152	1.19982049934446e-05	9293.0	0.8033680632490382	0.7567499853711898	25	2.980566501849519
COX4I2	COX4I2	2.19925808287317e-47	17035.0	3.0583370411974298	5.12528540003352e-06	17004.0	2.660198768043782	1.8569654873545187	21	0.21440262399321472
MIR3945HG	MIR3945HG	1.6006347644663398e-16	17034.0	3.05754677159642	0.0014173404859758802	15147.0	2.3461140854652296	1.918134193352653	21	0.3708982867813316
TNNC1	TNNC1	4.6463450930463896e-24	17033.0	3.05745306096206	0.0020505454116087197	17188.0	3.3011652733470624	2.4525980433972685	23	0.09936899894424576
LINC00626	LINC00626	0.00455955479750087	17032.0	3.0546347037146604	0.0266257964067691	14409.0	1.8453282948565248	1.6065146116587785	18	0.7527515779078333
GPR37	GPR37	3.24970669917392e-15	17031.0	3.0546091950814303	2.8758785466395696e-05	13334.0	1.6022973032375152	1.3826615483830227	25	1.050374108936743
ALDOB	ALDOB	6.63861209915258e-08	17030.0	3.05182990881989	0.031106011653432762	16969.0	2.9980244081180394	2.469327147674213	20	0.021789539208090986
GUCY1B2	GUCY1B2	8.229240500440419e-10	17029.0	3.04986106865279	2.585355722552408e-10	15110.0	2.47593759037036	2.162159678936915	24	0.2654399135611552
PDE11A	PDE11A	1.5704504598866902e-07	17028.0	3.0458254055241	0.00021652187592673762	11198.0	2.145477398894767	2.4789734616567385	24	0.3631938867258448
TRIM31	TRIM31	2.28853368059693e-05	17027.0	3.0341925261726006	8.746203345436881e-06	17342.0	3.409410776194723	2.8478718632208073	23	0.13175390889875516
DPP10.AS1	DPP10.AS1	7.33283611418935e-07	17026.0	3.03392637556104	0.01692190064737795	12775.0	1.9242557985927815	1.8029624317784174	23	0.6154707149797319
CDH19	CDH19	1.7661005535920698e-15	17025.0	3.03217134300327	6.64037321942581e-05	16569.0	2.5475740308063415	1.7124862772087261	23	0.28297880026624217
FPR2	FPR2	4.37160810804048e-13	17024.0	3.03192752692811	0.009631360732757195	13773.0	2.3489304577214103	2.7185976771499756	22	0.25123138850126414
PCDH11Y	PCDH11Y	0.000466599699406046	17023.0	3.03066172672235	0.055159155145531	14800.0	1.7445758053155864	1.7200044955993932	23	0.7477224185734375
TBX10	TBX10	0.0103614528893628	17022.0	3.0271321883615805	0.036356098268419804	11252.0	1.2549027112648585	1.2081939905420866	24	1.4668418242186145
NR4A3	NR4A3	1.49031869522414e-22	17021.0	3.02563120039381	6.81263792308593e-14	14614.0	1.7257246502107255	1.269165038390409	25	1.0242218394478175
NAT16	NAT16	0.0178806564564958	17020.0	3.02477017240007	0.0017571654368605811	12663.0	1.8754191103992965	1.6628545443641483	22	0.6911915813059096
OTP	OTP	0.0813189501269062	17019.0	3.02346909574283	0.001025781954531016	15801.0	2.1161017342455364	1.3316493288008537	22	0.6813861141013567
FHL1	FHL1	2.2985037581465997e-48	17018.0	3.02279155377895	8.741791494289426e-13	16138.0	2.404457593638329	1.6631179790091126	25	0.3717920002939449
MS4A3	MS4A3	0.000270525776895656	17017.0	3.0214410374923197	0.000881642739084301	16372.0	2.8485340777138655	2.5424107285109043	20	0.068009058426105
ADAMTS4	ADAMTS4	2.17371295934751e-13	17016.0	3.01965762104335	0.00024324131314552668	16106.0	2.163331887918397	1.778280263326583	24	0.4815471164950381
HMGB3	HMGB3	5.24986864529242e-18	17015.0	3.0187815497167905	6.12830756041932e-20	13308.0	1.3361689663962404	0.8022598353276622	25	2.0973411720572184
RASIP1	RASIP1	4.861861680773889e-56	17014.0	3.01760340542467	6.01925581401946e-14	15058.0	1.9206715829542953	1.2969551892677311	25	0.8457746509266132
CTXN3	CTXN3	0.0160942668845581	17013.0	3.01471673078335	0.0125521826814229	16970.0	2.333572440656979	1.553166771733498	18	0.4385519330716442
LIMS2	LIMS2	1.2502957048590599e-29	17012.0	3.01412838256365	3.369122296499765e-10	16952.0	2.5363320217534544	1.5799013075246457	24	0.3024216503490312
ADAMTS8	ADAMTS8	1.87255625255076e-21	17011.0	3.01362380512066	5.18471670110211e-06	16246.0	2.631562659362879	1.7747304788980989	25	0.2152784044115793
POF1B	POF1B	1.33294893357838e-15	17010.0	3.0110734974051403	3.23275336189134e-07	14830.0	2.8705169865397346	2.669824488428142	23	0.05264634865498527
RGR	RGR	0.000618685724584622	17009.0	3.00866804993681	0.002603916991538243	16640.0	3.038868065873171	2.557706791545024	17	0.011807458163771031
C2CD4A	C2CD4A	1.2082462653227e-09	17008.0	3.00853358196329	0.0009351892466739505	16909.0	2.858306802968025	2.4833399925667017	24	0.06049384274603296
ADCY8	ADCY8	2.1506248003239103e-09	17007.0	3.00757766921539	5.679142667431195e-05	14210.0	1.8027218610622484	1.4366157304091292	22	0.8386764690443803
RNF182	RNF182	1.26038465889907e-26	17006.0	3.0026083512325297	0.08153033825470254	12142.0	1.3298749261898657	1.152842535307373	24	1.450964354465527
PAX1	PAX1	0.00748736845254022	17005.0	3.0018941626582096	0.0285894814706864	14653.0	2.673621235450417	3.041506416322663	22	0.10793103228257898
FRMD5	FRMD5	1.9318324805251295e-32	17004.0	3.0013618090849303	0.004884799782399508	8052.0	1.0798842651943832	1.4173074037682158	25	1.3557239161962231
CYP27C1	CYP27C1	6.58192224194234e-08	17003.0	3.00084006251248	0.00900183949777076	8563.0	1.0428522287005764	1.1170153421507707	23	1.752874611410325
C20orf197	C20orf197	2.1699713565160303e-12	17002.0	3.0007978266631	0.0485914480221824	10912.0	1.465170242819809	1.5016270661535231	23	1.0226424512824357
LINC00466	LINC00466	0.0871303737001065	17001.0	2.9912991999401	0.16000989395715898	9146.0	1.0768742978670343	1.049233811764868	21	1.8245932227945454
CCDC160	CCDC160	2.2756111446359198e-06	17000.0	2.99114762492226	0.008099552718312355	15532.0	2.2550787135784005	2.028656647977955	24	0.3628356292216967
TRIM58	TRIM58	3.84685769909497e-12	16999.0	2.9905801433994705	0.003875070451848015	10886.0	1.4490049649492844	1.4419291109676442	22	1.0691060792965557
ASCL3	ASCL3	0.00013936605036841499	16998.0	2.9898881797018797	0.00117133997816984	14817.0	2.201304831898039	1.722001091795589	19	0.45794590465767837
FGF19	FGF19	0.007807508046556791	16997.0	2.98975839397878	0.14443361231713198	15647.0	2.556609066462407	2.731281411549165	22	0.15858831890584774
SSMEM1	SSMEM1	0.00842543016275234	16996.0	2.9877802830320497	0.035821321632364	15396.0	1.696183353853998	1.330106090612851	19	0.971048052703032
EPAS1	EPAS1	8.821506332390348e-44	16995.0	2.9831678125989103	3.87773992249305e-13	15361.0	2.163855460625431	1.676970909977458	25	0.4885668243252309
SERPINB7	SERPINB7	0.0006187703233314731	16994.0	2.9783587661891495	0.0972671349756759	10859.0	3.089060710378807	4.388495593536204	22	0.02522548828639812
TFDP3	TFDP3	0.29240833882267603	16993.0	2.9755655521063	0.0818029161529014	13905.0	1.304984401220403	1.0551751422996336	20	1.5832264085041428
SYNGR4	SYNGR4	4.06969561046264e-05	16992.0	2.9755450582721603	0.0149143592313871	13467.0	1.9176183299590839	1.6548323438907795	22	0.6392954139545756
LINC01305	LINC01305	0.00298178740798978	16991.0	2.9754034824519597	0.00234105871025165	16089.0	2.1569882262844264	1.379112434086388	21	0.5934362100866009
RSPO1	RSPO1	1.3297811924769999e-25	16990.0	2.97491652528283	0.0009489445456499285	15889.0	2.405126630872005	2.076573352284296	22	0.27438948582482686
MOGAT3	MOGAT3	0.00692724142229761	16989.0	2.96907602665154	0.0004104034914419734	14310.0	2.728129863865643	2.3360259011875986	18	0.1031436178269272
SPAG11B	SPAG11B	0.19735748461031696	16988.0	2.96881297142068	0.347626129822248	16946.0	2.5386587433300196	2.246039666438976	17	0.1915167548098811
ACTN2	ACTN2	3.61889004393926e-23	16987.0	2.96816033402615	2.0644282047287115e-10	17670.0	4.4296306099482115	2.806512486757412	23	0.5207424812175394
DDX4	DDX4	0.0135359442775276	16986.0	2.9680344561960696	0.021655056093830023	16214.0	2.36035416000587	1.8531116839361481	19	0.32792427000375995
ADGRG4	ADGRG4	1.5834016875692903e-09	16985.0	2.9653653730164398	0.000178686064080359	16345.0	2.2025747325689387	1.804683246030238	20	0.42267286634671863
ZBED2	ZBED2	9.28497486831515e-12	16984.0	2.9627095292353904	0.011756165754640422	12704.0	2.4602457408801612	2.9239388094115566	23	0.1718448370868439
RAMP2	RAMP2	2.81595966054809e-46	16983.0	2.96196409123206	9.679885982048859e-05	15280.0	2.0799968466548777	1.6773506700654763	24	0.5258096952038982
MIR646HG	MIR646HG	3.2738510133833104e-07	16982.0	2.96114882185952	0.00788995305787195	6990.0	1.3720995996374044	1.6491216083812736	23	0.9635731010655284
GPR17	GPR17	6.637162126436418e-24	16981.0	2.95903370301453	8.095576917055158e-07	17441.0	3.6652072883561684	2.7575497448034336	22	0.25608734227638624
ADGRG7	ADGRG7	0.17510284904633	16980.0	2.9585539500591898	0.000328361352897204	16439.0	2.6811940397354066	2.1227885566445974	18	0.1306582841025836
SIX6	SIX6	0.00881942769567235	16979.0	2.95584510176899	0.0001374910061743565	16628.0	2.419688085667593	2.1317022781795325	19	0.25151589956514653
RHPN1.AS1	RHPN1.AS1	2.92121941147837e-10	16978.0	2.95556297492574	5.8058575046639306e-05	10676.0	1.2584400605785824	1.0785065457621041	24	1.5735861048000606
ABCC12	ABCC12	1.11405271264797e-06	16977.0	2.95227918114811	0.0029737949331764247	12011.0	1.608865533551646	1.5264017479706498	20	0.8801179960534845
PPBP	PPBP	2.94055565513743e-05	16976.0	2.95218328797549	0.06645962699144099	17030.0	3.33556989218484	3.1877549087384245	19	0.12026853230102239
FCRL4	FCRL4	0.000599721108876962	16975.0	2.9507626384974803	0.18052712880962699	12293.0	1.9116092155466082	2.275055358229501	19	0.45675962089975897
PRB3	PRB3	1.13987445038342e-06	16974.0	2.94865249027147	0.01631813441165164	17695.0	4.726798504903848	3.7555474414222	16	0.4734718552667268
FABP2	FABP2	0.22126484614273298	16973.0	2.94730086322378	0.0103083912708844	16660.0	2.701028056707023	2.0702150795459198	18	0.11896000997672868
CDH5	CDH5	2.1366203869216496e-50	16972.0	2.94509885423733	4.831010033784025e-08	16317.0	2.5303896469298697	2.030618791499915	24	0.2042279964331147
RHOV	RHOV	3.81491855643836e-09	16971.0	2.9445579701916302	0.0029592412324654102	15919.0	3.6141944864209035	4.559588583662748	24	0.14686336364395178
GJB6	GJB6	0.00014337099308783	16970.0	2.94102917761984	8.826556665446765e-06	14773.0	2.9435690350299084	2.82614162942356	22	0.0008987013897765605
UCN3	UCN3	0.000149404351540099	16969.0	2.9358586791021497	0.013313786812321714	17089.0	2.4320297054047226	2.1319733425252707	21	0.23632048471143352
HCAR1	HCAR1	8.56852344009609e-10	16968.0	2.9343362960791897	2.76521650779599e-07	14646.0	2.202407441072219	1.912161820149172	24	0.3827755827432383
HMX2	HMX2	0.21486377331323397	16967.0	2.9334708821513	0.11555651827390101	12177.5	1.2306236684801495	0.9753883037363887	23	1.745814674164236
DIO1	DIO1	5.76931906471174e-10	16966.0	2.9319963625714998	0.0001875840597410745	13452.0	1.9695565678492393	1.4678300261894215	22	0.6556888587575868
KCNQ3	KCNQ3	1.7166948676787302e-09	16965.0	2.93147417142125	0.00238518088384522	10163.0	1.5874982935558437	1.6722572151815713	24	0.8036896870075573
ACMSD	ACMSD	4.56318418256854e-07	16964.0	2.9309037435017	0.00033949106733705946	9925.0	1.111145888058662	1.016696343655728	24	1.7898735121833402
SPOCK2	SPOCK2	4.3961089410555893e-29	16963.0	2.9307479503121296	0.001576053950414179	10770.0	1.517598110277049	1.7523805753019825	25	0.806417201806495
SSTR4	SSTR4	0.000286972801869394	16962.0	2.92870784709002	2.30644510747915e-05	16730.0	2.7310508097146156	1.755101978712883	17	0.11261854853605588
IFNE	IFNE	0.0170507929056525	16961.0	2.92754234213508	0.00221333030199887	14239.0	2.1160718398098686	2.0081512727230453	23	0.40408833405506384
MESP1	MESP1	1.64631112447073e-13	16960.0	2.92435576028562	0.0241975897873011	7684.0	0.9582542345961091	1.1372368375167896	25	1.7288408718649904
CLPS	CLPS	0.136387058286262	16959.0	2.91874625292179	0.0445278895593084	15291.0	2.7492812191018103	2.8445211245367052	16	0.059575944913251674
CIT	CIT	5.11062357444971e-09	16958.0	2.91791560473873	2.37475434035564e-07	11361.0	1.2127031973241333	1.1331453691696993	25	1.5048487632827494
SCN4B	SCN4B	1.5386845335430599e-58	16957.0	2.9138788573750496	9.60672677013067e-08	16423.0	2.4394707013163015	1.7253122232864426	25	0.2749694517060088
CD24	CD24	1.0195184590144802e-09	16956.0	2.91382182369328	1.01831352164619e-11	16720.0	2.7850124737351734	2.283005066563881	25	0.05642096543919441
AFP	AFP	0.306498520244583	16955.0	2.9132697944333397	0.05854188508763635	16811.0	3.1830737119323103	3.1257113381745736	20	0.08631760527718373
KIR3DX1	KIR3DX1	3.28372917518406e-09	16954.0	2.9131521257598703	0.0016007756152667	15956.0	1.9920639104699192	1.645761357830152	22	0.5596730114652567
DACH1	DACH1	3.06781917913064e-23	16953.0	2.91083066752812	0.01213682972068752	9048.0	1.0274695709587385	1.1427518637132545	24	1.6480927805705725
PSCA	PSCA	0.00010990498550906099	16952.0	2.90813481199986	1.0782840440982302e-05	17546.0	5.042836929058153	4.876815013732865	23	0.4377246442703035
BPIFA1	BPIFA1	0.0065117441671501295	16951.0	2.90462213165909	0.00190238855483033	17363.0	5.907178892187988	6.871471518714165	19	0.43695979126909873
SYN2	SYN2	1.08929155113571e-11	16950.0	2.90329391256819	1.1563464541284328e-05	14685.0	1.5341307277497613	1.0231147145267099	24	1.3382303718032242
THEG	THEG	0.0006158620055641401	16949.0	2.89673431811938	0.0842986279860821	10984.0	1.3492601827653634	1.3426423873375997	23	1.152558678281109
TAL1	TAL1	5.59069335148663e-41	16948.0	2.89421797444041	9.616993415022645e-06	16559.0	2.565610262308407	2.0963088263293184	24	0.15675539214677742
DEFB126	DEFB126	0.0938564639785192	16947.0	2.88889165884162	0.0010217457562230199	16758.0	2.9154229883792806	2.1106014441147836	15	0.012570506673176373
USH1G	USH1G	0.0033623480377235697	16946.0	2.8879046689597403	0.0499219042963755	10884.0	1.5343252628054351	1.5801678159472232	24	0.8566048444309753
TFAP2A.AS1	TFAP2A.AS1	4.493554938740879e-21	16945.0	2.88598101211757	0.01218585108969351	11401.0	1.8079611556089477	2.2359809060225513	24	0.48212390973688846
BTNL3	BTNL3	1.34437495931158e-05	16944.0	2.88348447481996	0.00777889351650798	14701.0	2.0394442498368166	1.813109988451419	19	0.46552069668097734
ABCA4	ABCA4	2.4750327067157004e-07	16943.0	2.88126189488116	0.0004987250825823755	13892.0	2.2727626526158375	2.1761222532319815	24	0.2796254858207429
MMP7	MMP7	1.57175869496076e-05	16942.0	2.8809707132826503	2.1608532193139927e-06	17415.0	3.83101052806226	4.1268051386274225	24	0.2302119394703462
GNAT1	GNAT1	6.0049366478409604e-05	16941.0	2.8807535035769702	3.4684486041407035e-09	17732.0	5.952627873766946	3.5132926214111557	14	0.8743576756086205
CSRNP1	CSRNP1	5.543959377043238e-81	16940.0	2.8806750699060397	1.86593727219323e-13	13141.0	1.3575611921441524	0.5942241404498367	25	2.5631975782890053
NR4A2	NR4A2	5.682619087967529e-39	16939.0	2.8799286810123803	1.9643693626884797e-07	11633.0	1.2445361242764759	1.042677848670465	25	1.5684543014136334
EN1	EN1	0.00020452514883388898	16938.0	2.8791515236755196	0.01600850189612475	11645.0	2.0747327799401423	2.4672080296910455	22	0.32604414952236926
CCDC85A	CCDC85A	2.00643592044506e-19	16937.0	2.87766479030137	1.2516403578609214e-08	13343.0	1.4616093732709092	1.1510159946226	24	1.2302656293623122
BAALC	BAALC	5.53358694944638e-32	16936.0	2.8763170940047504	8.58411431050704e-08	16255.0	2.4069963647743076	2.441624722324349	22	0.19221656995005543
HOXD13	HOXD13	0.41553177810070596	16935.0	2.8762552566165502	0.0135057754736611	15057.0	2.297636410866905	2.105155731335292	23	0.2748579770783178
ART1	ART1	1.9901103216140498e-07	16934.0	2.87401849581128	0.01063956906198125	15019.0	2.02354999107454	1.7577568086020876	20	0.483837411736782
CKM	CKM	1.05580362788151e-05	16933.0	2.8722560525687	1.0930179581939054e-10	17734.0	5.110737333890929	2.91486178531452	16	0.7679545193532024
TBX3	TBX3	1.47723110746452e-29	16932.0	2.8704370656016898	0.042949589409224345	6782.0	1.0944052723537392	1.510212887036487	25	1.1760141954112733
HSPA12B	HSPA12B	5.7724423475637295e-31	16931.0	2.8689461852031295	2.1895652010527376e-12	15697.0	1.9702788568594953	1.2106182692051763	25	0.7423209703696677
ACOD1	ACOD1	0.0017215701206838802	16930.0	2.8689181464613	0.010825434945743999	16956.0	2.7429418172728157	2.1437517027893196	17	0.05876442174929651
HBEGF	HBEGF	4.2618997273284e-29	16929.0	2.8680302982427994	2.890623731980565e-09	9763.0	0.9949678009365283	0.8741201769315572	25	2.14279746279433
UMODL1	UMODL1	2.08250803389099e-09	16928.0	2.86644733960375	0.00255157051463669	11713.0	1.7974831551814483	1.6790342431932985	23	0.6366541890112227
CCM2L	CCM2L	7.451312767461959e-33	16927.0	2.86522169054181	8.46351992586804e-08	15944.0	2.2107255332968876	1.4900225987642652	24	0.4392525038128428
ADIRF	ADIRF	1.7220284191372697e-51	16926.0	2.86245859417543	0.00685795865391906	12940.0	1.6660892717788636	1.947916633162466	24	0.6141789140402002
PRKCG	PRKCG	7.239067878272671e-08	16925.0	2.86043389982696	0.0708005402934479	10422.0	1.368431911577841	1.3817147802008052	23	1.079819083959054
FAM83B	FAM83B	0.000817815272761783	16924.0	2.8587173176094	2.87602683541389e-07	16314.0	2.7794172137837765	2.4810378653446654	24	0.0319624722110427
GYG2	GYG2	3.06101844495125e-14	16923.0	2.8586212327833302	7.407151739547991e-05	12838.0	1.4196083332402967	1.334016346043855	24	1.0787070966638117
RGCC	RGCC	1.4629434857012e-76	16922.0	2.8579670605745204	1.41408205425587e-14	14528.0	1.5206620912801319	1.3148085025598832	25	1.0171100709272154
TGM4	TGM4	1.34873973745604e-08	16921.0	2.8579457228425698	0.006908714104494031	17301.0	3.3148494418234	3.1898850552636593	15	0.14323516711891826
WDR87	WDR87	2.4769305795257002e-05	16920.0	2.8573212382120095	0.0020136527789905603	15648.0	2.1559417730950767	1.7177645411568572	22	0.4083094325864807
TERT	TERT	3.29085668171704e-05	16919.0	2.85414194230362	0.012377457223177587	16685.0	2.4903695443756755	2.0216207638723342	22	0.17994096836992948
NMUR1	NMUR1	1.81574860753646e-26	16918.0	2.85349163305704	0.000418437023418075	16091.0	2.068605057728757	1.7404071028988632	24	0.45097872447254284
SSC4D	SSC4D	3.25181821178659e-07	16917.0	2.8530916053701096	0.03170813180239675	9066.0	0.6053425897253231	0.5048969475479617	25	4.451896622788091
CRLF1	CRLF1	4.01112000990725e-08	16916.0	2.85121936546949	2.14162671737084e-06	10949.0	0.8873416810245988	0.7897748505479822	25	2.4866298073207354
ANGPTL3	ANGPTL3	0.00022677755858642	16915.0	2.8512058173180894	0.007787066988440605	16155.0	2.497623328100008	2.0019915440902962	20	0.1766153759549215
PLEKHS1	PLEKHS1	7.788747468969981e-08	16914.0	2.8504117710412205	1.1918514791403666e-07	15493.0	3.3955587126754025	3.9820932439694934	24	0.13689959230858192
NR4A1	NR4A1	8.47120181102464e-30	16913.0	2.84919378585524	4.74524993604012e-23	15088.0	1.7735253326015694	0.8367154534654331	25	1.2855845422700913
SCUBE3	SCUBE3	1.4579025237345701e-15	16912.0	2.84794771730144	0.006661040112974356	11954.0	1.5903530009857034	1.743330098871938	24	0.7213749806359061
IZUMO1	IZUMO1	2.54324148603247e-12	16911.0	2.8450466739754	0.0387768595563684	9592.0	0.9523906234583949	0.9286462323801908	24	2.038080793873447
DRAIC	DRAIC	3.2738159091747195e-11	16910.0	2.84459575590616	0.00030480242620193796	17575.0	2.9573598865046673	1.9266158447337238	24	0.05852963937088999
CECR7	CECR7	5.69025842983946e-19	16909.0	2.8431042963834194	0.00748071098946674	10221.0	1.5607729377705581	1.9224285394986855	24	0.6670372043827734
BCL2L15	BCL2L15	7.78826697634778e-18	16908.0	2.8422325326236804	2.94867607034739e-07	15853.0	2.0619274064428024	1.4995156825605742	25	0.5203714340942592
LEMD1	LEMD1	1.79425921292988e-23	16907.0	2.84101917864019	3.30288288385113e-08	15662.0	2.866570901532032	2.320464434621167	23	0.0110114693035636
LINC01687	LINC01687	0.14519891765613901	16906.0	2.8408698078593395	0.0154158539271295	13336.0	1.599557361143176	1.492441073022399	19	0.8317329703358638
S1PR1	S1PR1	2.715987512133639e-51	16905.0	2.84010870342462	2.8011963564435055e-06	13882.0	1.7173077505208085	1.385747879954175	25	0.8102490858156257
FAM162B	FAM162B	2.0477914095013397e-25	16904.0	2.83833470027998	0.00300634422836701	15715.0	1.9951448761002026	2.057346712932126	23	0.40984332824391323
ADAM29	ADAM29	4.36383962639232e-10	16903.0	2.8380710332624197	0.00591034963473328	15829.0	2.145852784637113	1.7803446246124932	20	0.38881137901937024
CCK	CCK	2.12014715718843e-10	16902.0	2.8380238786649303	0.15490145991056198	12074.0	2.001555855246839	2.3153360651913575	21	0.3612728346409441
HOXB8	HOXB8	4.51512603170377e-05	16901.0	2.8371468613898303	0.0010758913531487301	14778.0	2.5238182108394382	2.443917764568971	24	0.12820752608492667
KCNK12	KCNK12	1.7170281962490303e-09	16900.0	2.8317926348182003	5.664366147019115e-05	13521.0	1.7547811089709098	1.34841073735627	24	0.7987266016280085
SHOX2	SHOX2	6.0558514284796e-07	16899.0	2.8292594066808796	0.023473283664243318	10094.0	1.3456150245523488	1.6902745088989803	24	0.8777535094550735
SEMA6A	SEMA6A	1.2097478712254301e-47	16898.0	2.82810865213643	1.64569827039154e-06	12973.0	1.3553118967873907	0.8747316418665158	25	1.6837126781036102
FOXD3	FOXD3	0.00496096389657694	16897.0	2.82741815420996	0.000141059780611324	12430.0	1.7934296186842709	1.471870612571301	24	0.7024996128697422
TNXB	TNXB	2.3851187153438196e-53	16896.0	2.82288034854038	2.473010400596975e-13	16612.0	2.4331875864319836	1.3773461550495765	25	0.2829301557053897
HIGD1B	HIGD1B	3.68168530408153e-46	16895.0	2.8196592905043705	0.000256831078722598	17328.0	3.0247434741955823	2.298100923059824	23	0.08924072116822047
FER1L4	FER1L4	3.2192201443475596e-16	16894.0	2.81787450206333	1.649892127927235e-07	12596.0	1.4194416823257427	1.4334961515589204	25	0.9755399888704255
ECEL1	ECEL1	3.0402107865233397e-08	16893.0	2.81760931310085	3.9131196678665896e-05	16761.0	2.9792985933789904	2.4576875533344364	22	0.06578919279579308
TACR3	TACR3	0.000284911146458398	16892.0	2.81667249293504	0.1475576525813465	12271.0	1.4789291777842306	1.464409804968224	23	0.913503385877587
CDO1	CDO1	1.97754253032676e-33	16891.0	2.81626956400317	8.50232088291687e-05	15718.0	2.676261552443823	2.3281611329347593	24	0.06013673606124518
PLAC9	PLAC9	6.312001480348429e-73	16890.0	2.8153595765622597	9.091925240389604e-08	16164.0	2.338476890939652	1.621462098677213	25	0.2941065881291016
AQP2	AQP2	2.2290039976543697e-05	16889.0	2.81273916653863	0.042596282699509054	15078.0	2.3794244365947663	2.352531380632098	18	0.18419083949793566
PLPP2	PLPP2	4.82781930199213e-16	16888.0	2.81209056660197	4.5409464320664207e-07	14416.0	1.65936345444034	1.2757071851442041	25	0.9035985103676654
ATP13A4.AS1	ATP13A4.AS1	0.000179097776318081	16887.0	2.8120155015158796	0.008639063320165685	12591.0	1.6436935826953958	1.6246462763720924	21	0.7191238707230467
APOBEC3A	APOBEC3A	1.1094319346942001e-16	16886.0	2.8113942995395202	0.0159653342756184	8058.0	1.4629980160141525	2.342334280989039	23	0.5756634714648903
BDNF	BDNF	2.8053978990103797e-26	16885.0	2.8051467892653594	0.000645917340660963	10228.0	1.137208807739922	1.2887263985675448	25	1.2942529798251954
PTPRB	PTPRB	1.4670958653105399e-47	16884.0	2.80085927185605	1.941046428469273e-11	14750.0	1.5961044014678123	1.1837598271559506	25	1.0177358977308166
RETN	RETN	6.32165938855733e-07	16883.0	2.80075860173211	0.0123960060383101	16464.0	2.4544940108978524	2.4085462068451164	21	0.14376497733370017
TEK	TEK	2.6620758942154e-48	16882.0	2.79781184433184	1.744409822865195e-11	15405.0	2.384909370677971	2.018771330184755	25	0.2045315719914056
TCF21	TCF21	2.32717940028983e-13	16881.0	2.7973176226983	0.00402414975388412	14526.0	2.1216317727722767	2.127726376980294	23	0.317562378901825
NDRG4	NDRG4	3.20954578142422e-13	16880.0	2.79140781380153	5.65940193374271e-08	15698.0	2.043489028421785	1.2664986584380236	25	0.5905405271428834
TGM1	TGM1	3.28519872396767e-14	16879.0	2.7904909227582	0.00039436653197679383	11816.0	1.2160306388224777	1.138678059047645	24	1.3827088977656705
CLIC6	CLIC6	6.25968908935993e-16	16878.0	2.78921762230582	0.00035596599286122696	12330.0	2.0141769592776337	2.593755277147508	25	0.298810250086716
