	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
STC2	STC2	4.831947040021921e-07	15259.0	1.5510380397351997	-1.5510380397351997	0.10550863675006099	11142.0	62.75205587473245	0.2	0.8594899928034434	0.7104530021827349	25	0.9733902802959568
GPR88	GPR88	0.00142006313793172	15258.0	1.5509352743297198	1.5509352743297198	0.0006678305986360034	14965.0	84.2852314971274	0.6363636363636364	1.9426054153037042	1.4347823567424902	22	-0.2729822674034178
MYO7B	MYO7B	0.0111870769893194	15257.0	1.5499770161491	-1.5499770161491	0.00532341282225125	13297.0	74.89016559648529	0.4782608695652174	1.5946786887866882	1.2689036708668275	23	-0.03522857854690504
NAALADL2	NAALADL2	6.86214534185331e-10	15256.0	1.54978196326852	1.54978196326852	3.07505276488397e-10	14776.0	83.22068266306184	0.72	1.8957441798982766	1.426902134343299	25	-0.2424568639313013
EDA2R	EDA2R	1.18170936280269e-05	15255.0	1.54935090807681	1.54935090807681	0.035289167594055	10144.0	57.130787428185194	0.30434782608695654	1.2407750575733774	1.7160350811659946	23	0.17981908055968446
LINC00494	LINC00494	0.0315610283000145	15254.0	1.54905909148967	1.54905909148967	0.000793511985680634	12950.0	72.93567646727497	0.45454545454545453	1.40295927625463	1.141813238622024	22	0.1279542137831209
FBLN1	FBLN1	1.26283045023162e-08	15253.0	1.5490532130526	-1.5490532130526	8.918331026236721e-07	16616.0	93.58454432803875	0.8	2.4628518603193545	1.840503469538039	25	-0.49649384659737444
ANXA3	ANXA3	2.42755072745052e-06	15252.0	1.54867371936381	-1.54867371936381	0.0281050412184208	10592.0	59.654162442266525	0.32	0.8656995494942896	0.7813613047880771	25	0.8740824067999612
CELSR3	CELSR3	2.1705133739193403e-06	15251.0	1.54838063347725	1.54838063347725	0.00011249865263031002	9648.0	54.337050805452286	0.36	0.8405131184968571	0.6552911402071242	25	1.080233611516021
KCNB1	KCNB1	5.0462221152304e-21	15250.0	1.5482654123759698	-1.5482654123759698	0.012579482159072999	13121.0	73.8988396980962	0.48	1.7935662984684013	1.9606091732801032	25	-0.12511462734923484
UNC13D	UNC13D	9.57261571746142e-15	15249.0	1.5479221936993	-1.5479221936993	0.000243897665494381	10181.0	57.33919116818745	0.4	1.0122085735318163	0.8820373186407241	25	0.6073593586641579
PRSS22	PRSS22	1.5531062956254999e-09	15248.0	1.54733490571399	1.54733490571399	0.0716191568030697	12799.0	72.08516390672524	0.375	1.427906563794503	1.1400190656243048	24	0.10475995140843096
TEX44	TEX44	0.225341784349887	15247.0	1.54708163808833	-1.54708163808833	0.0212336197308274	17366.0	97.80894446321955	0.5	2.836003290339682	1.3917272185909397	18	-0.9261309508312456
C3P1	C3P1	0.348962151894856	15246.0	1.54593659261703	1.54593659261703	0.12432579886550249	14027.0	79.00191506139461	0.45	2.245214308271672	2.1588653267672053	20	-0.32390983679457946
F5	F5	0.00347479809647986	15245.0	1.54498399488554	1.54498399488554	0.024234713078324498	12889.0	72.59209192294693	0.375	1.6895503994289942	1.5931747268076286	24	-0.0907410857772854
MYL9	MYL9	1.22979759251747e-13	15244.0	1.5438826313415	-1.5438826313415	0.0213388972238689	11708.0	65.94006984341556	0.4	1.3838679887999121	1.5879603860004203	25	0.10076740197821626
RAB27B	RAB27B	1.15963163759775e-05	15243.0	1.5435444135137701	1.5435444135137701	4.25548466191483e-11	14341.0	80.77053058465697	0.6	1.6367022669445583	1.528237442328505	25	-0.06095770909057683
GIMAP1	GIMAP1	4.8091534176623e-07	15242.0	1.54342617678176	-1.54342617678176	5.053256403822875e-05	16009.0	90.16559648529908	0.625	2.1419706076866496	1.4998267627944684	24	-0.39907571044384155
ADAMTS9.AS2	ADAMTS9.AS2	8.406141714051529e-10	15241.0	1.54321553178775	-1.54321553178775	0.08372237301415705	12365.0	69.64064436183395	0.2916666666666667	1.277309042987295	1.0739347735869287	24	0.24760022241605106
GTSE1	GTSE1	1.74698091847244e-06	15240.0	1.54308018485632	1.54308018485632	0.0205556823674379	2998.0	16.880702940182495	0.12	0.5490854032196492	0.6513719266929493	25	1.5260018752776718
ATP1B1	ATP1B1	4.2819585996142295e-11	15239.0	1.54135615436104	1.54135615436104	9.703456262845609e-08	11956.0	67.33693815478202	0.4	0.9906057907350138	0.6068849971816018	25	0.9075036723328684
WDR88	WDR88	5.16916362466534e-06	15238.0	1.54008390863913	1.54008390863913	0.370542717959464	1001.0	5.632533513574406	0.08	0.4269669201755332	0.6251410065714896	25	1.7805854627396025
ABHD6	ABHD6	1.2494156138317e-13	15237.0	1.54005417516682	-1.54005417516682	0.00395319307454051	3806.0	21.431790019150615	0.2	0.6656183641532144	0.8500124999020713	25	1.0287328846509294
ENG	ENG	6.22676302642083e-11	15236.0	1.5400159166348502	-1.5400159166348502	1.67050594892301e-06	13389.0	75.40835867973414	0.56	1.83624865171147	1.7070596077302767	25	-0.17353391395072246
SDC1	SDC1	3.27269879202622e-10	15235.0	1.53997481901629	1.53997481901629	0.0188397327194391	10974.0	61.80579024445195	0.24	1.1391370260174845	1.147336347860608	25	0.34936380578043374
ASPRV1	ASPRV1	1.00043727757544e-23	15234.0	1.5397313393409602	-1.5397313393409602	4.4421856262531156e-05	16368.0	92.1876760166723	0.6666666666666666	2.2903374949039987	1.4636486287553878	24	-0.5128322063207996
KLB	KLB	0.00123372907156091	15233.0	1.53927087641264	-1.53927087641264	2.53124117533393e-05	14689.0	82.73065224738086	0.5416666666666666	1.7772456377723007	1.5137843237544923	24	-0.1572051960278166
PICSAR	PICSAR	0.0641723725316659	15232.0	1.53890709888082	-1.53890709888082	0.0443595723483063	14938.0	84.1331530922609	0.45454545454545453	1.4383781787554262	0.893555595563179	22	0.11250438207153045
HOXD3	HOXD3	5.46501130799951e-05	15231.0	1.5387805000363002	1.5387805000363002	0.00220347579148053	12668.0	71.34730201644699	0.4782608695652174	1.3069186786800853	1.1930768543640122	23	0.19433938434738338
DSG3	DSG3	0.275920596718985	15230.0	1.5383464863264	1.5383464863264	0.0503651987139187	14299.0	80.53396417708684	0.42857142857142855	2.530681553267549	2.7154201745334188	21	-0.3654443891401295
GREB1L	GREB1L	1.14310445167811e-05	15229.0	1.53833712050427	1.53833712050427	0.00826882181857078	8268.0	46.56415455671961	0.32	0.9606611817603266	1.1427629864333877	25	0.5055080936309416
RRAS	RRAS	7.258554266083241e-17	15228.0	1.53805291878986	-1.53805291878986	0.00242656833847992	7830.0	44.09710487777402	0.2	0.6552379120751973	0.5097985529621935	25	1.7316938260908166
RCC1	RCC1	1.5740576844382997e-29	15227.0	1.53737812219428	1.53737812219428	0.000843466342372947	2427.0	13.664526303931508	0.04	0.37686267700041903	0.38529758759064037	25	3.011997693655043
PPEF1	PPEF1	0.008214833505299241	15226.0	1.5371566891701	1.5371566891701	0.001648806116188915	14810.0	83.41218880252337	0.5	1.7388973608619631	1.6120784964338757	22	-0.12514320620127325
NLRP3	NLRP3	8.81161734154116e-08	15225.0	1.53629366313056	-1.53629366313056	0.0384106957881512	14370.0	80.93387405655064	0.28	1.5604627325414027	0.9960011949542643	25	-0.02426610483329045
ANKRD26P3	ANKRD26P3	0.710417368080225	15224.0	1.53561905139061	1.53561905139061	0.0171079241568793	16336.0	92.00743494423791	0.631578947368421	1.9709054945587667	1.2672094260756488	19	-0.34350000419123405
PRDX4	PRDX4	8.25938103809158e-21	15223.0	1.53485950463568	1.53485950463568	2.4531695855887903e-09	7227.0	40.70068716908865	0.04	0.5101773837488205	0.3463323606875504	25	2.9586669835086354
N4BP3	N4BP3	9.043299809433479e-07	15222.0	1.5322753785295302	-1.5322753785295302	0.000103569102409177	10703.0	60.27937366227329	0.44	1.1676315849521426	1.0163508634736513	25	0.358777472113439
PROP1	PROP1	0.180710877333708	15221.0	1.5314941745327197	1.5314941745327197	0.0446288460453917	13407.0	75.50974428297847	0.42857142857142855	1.295142399541789	0.9326728775978552	21	0.25341336782481155
TNNT2	TNNT2	5.15880685158971e-11	15220.0	1.5313174108117	-1.5313174108117	7.20140161946511e-07	17493.0	98.5242762194435	0.6666666666666666	3.508007776613826	2.0330816065423147	21	-0.9722631690932986
BDKRB1	BDKRB1	0.00035855386873390296	15219.0	1.5311329192958798	-1.5311329192958798	0.0345236491345836	15272.0	86.01441928579474	0.43478260869565216	1.7729108042367907	1.2163728172389932	23	-0.1987695561051052
TNFSF14	TNFSF14	5.96610538691932e-05	15218.0	1.52885738805569	-1.52885738805569	0.03706581517781475	14588.0	82.16176636250985	0.4583333333333333	1.6178798710602809	1.0375057620857957	24	-0.08580432635441043
NFATC1	NFATC1	3.5529600051425605e-13	15217.0	1.5285021839113502	-1.5285021839113502	1.0564265209392698e-09	13396.0	75.44778641432916	0.56	1.3108864217146523	0.8197277845251366	25	0.26547320501373683
PLK1	PLK1	2.14946125044408e-15	15216.0	1.52737405259946	1.52737405259946	0.00485774629832203	8986.0	50.60831361946603	0.28	0.9786405397990451	1.3783106169935029	25	0.3981203554808005
WFS1	WFS1	2.8112907730762894e-13	15215.0	1.5272055744602901	-1.5272055744602901	2.93167439183171e-06	11265.0	63.4448574969021	0.4	1.029664491686149	0.6825905790035225	25	0.72890118627256
GALE	GALE	1.4764456479691798e-06	15214.0	1.52615910798725	1.52615910798725	1.9555054812859198e-12	10191.0	57.39551650332319	0.4	1.0552628038333767	0.925527970964962	25	0.5087866806044917
TTR	TTR	0.105870752003185	15213.0	1.5252860146875102	1.5252860146875102	0.05379891530644842	16760.0	94.39562915399345	0.5	3.9807843490267603	3.91719324533205	20	-0.6268514675055568
SPINK6	SPINK6	0.168253232029192	15212.0	1.52523885733485	1.52523885733485	0.0054053222001875	17308.0	97.48225751943224	0.6190476190476191	3.1779346104343893	2.32734008311912	21	-0.7101221540792538
CXCL11	CXCL11	0.00767104460824057	15211.0	1.52464194745832	-1.52464194745832	0.0505937054485283	12037.0	67.79317336938155	0.36363636363636365	1.2068614831641076	1.0959870879520688	22	0.2899490950098766
SENCR	SENCR	1.28118011658896e-14	15210.0	1.52446465223267	-1.52446465223267	2.9849830689150396e-05	12152.0	68.4409147234426	0.391304347826087	1.4585575900255958	1.2366238125882676	23	0.053295967242560104
GIMAP7	GIMAP7	1.3205491864867702e-06	15209.0	1.5236983495146799	-1.5236983495146799	0.022882299472307202	15544.0	87.54646840148699	0.4583333333333333	1.9990185582522573	1.6269954102578512	24	-0.29214600467880064
C10orf71.AS1	C10orf71.AS1	0.713044035983977	15208.0	1.52352685467002	1.52352685467002	0.00257354811512442	17220.0	96.98659457023768	0.631578947368421	2.1731711730659846	1.6470356254307565	19	-0.3944324630052008
KNL1	KNL1	6.76168563011589e-07	15207.0	1.5231698009660102	1.5231698009660102	0.0013050308570307645	11887.0	66.94829334234538	0.45454545454545453	1.3582325569301044	1.3067654953022545	22	0.12621793629296577
SLC44A4	SLC44A4	6.48889429758669e-05	15206.0	1.5227524310773501	1.5227524310773501	0.00440266960445341	14825.0	83.49667680522698	0.5833333333333334	2.0092468777516763	1.726693263084585	24	-0.28174920066882453
GUCY1A2	GUCY1A2	9.532337459114321e-11	15205.0	1.5227032584104498	-1.5227032584104498	0.00278711871953287	11514.0	64.84735834178213	0.4	1.4607824002859386	1.8239550432471778	25	0.03394867562868974
RHOB	RHOB	8.003015325645219e-10	15204.0	1.5221835597031101	-1.5221835597031101	1.75602285712318e-07	10668.0	60.08223498929818	0.36	1.0548838768357967	0.9062101452912318	25	0.5156637070280601
ADORA1	ADORA1	8.15185069465707e-05	15203.0	1.52178795309226	1.52178795309226	0.00508001415195744	11497.0	64.75160527205136	0.44	1.317627560602352	1.3358986143938105	25	0.15282626262963053
C10orf90	C10orf90	0.18312280470418	15202.0	1.5215358400494998	1.5215358400494998	0.0374543638405157	14960.0	84.25706882955953	0.43478260869565216	1.9831718263418894	1.312647766937933	23	-0.35168306221955237
SCN4A	SCN4A	2.55108993329475e-05	15201.0	1.5208092398381698	1.5208092398381698	5.37480441265234e-06	15614.0	87.94074574743719	0.6956521739130435	2.2726359617746197	1.757242672052992	23	-0.42784456233246854
PER1	PER1	6.5702277628533306e-06	15200.0	1.5207988175273701	-1.5207988175273701	6.29417956934977e-13	13795.0	77.69516728624535	0.6	1.4897229910724767	0.8920905712477718	25	0.0348348334311251
TONSL	TONSL	3.7964103728287604e-11	15199.0	1.52077740385546	1.52077740385546	1.4905506190407e-06	9427.0	53.09226089895235	0.32	0.7782923806522463	0.6794397519485865	25	1.0927900834088935
SYT13	SYT13	0.0238694507372789	15198.0	1.52014139690191	1.52014139690191	0.0295226945030714	14380.0	80.99019939168637	0.4166666666666667	1.5359228640625628	1.263567492350245	24	-0.012489611561072395
FGF23	FGF23	0.0649094656070732	15197.0	1.5196433449671798	-1.5196433449671798	0.0014114782490715115	14941.0	84.15005069280161	0.6363636363636364	1.8338937698194038	1.368132625475199	22	-0.2296929544700201
PTGDS	PTGDS	4.1805710234948e-07	15196.0	1.5193743316619297	-1.5193743316619297	0.00429585817269302	16342.0	92.04123014531936	0.64	2.204606506314264	1.4102381493696075	25	-0.48589819737796824
HRCT1	HRCT1	0.00013325116437384098	15195.0	1.51935978858455	-1.51935978858455	0.1921649799757985	8287.0	46.67117269347752	0.2916666666666667	0.9422119846768088	0.9085285250053706	24	0.6352555676821809
KANK4	KANK4	1.3475455997607001e-05	15194.0	1.51924198520592	-1.51924198520592	0.00040291551951120603	14268.0	80.35935563816604	0.6	1.6022091835876662	1.0359533701731403	25	-0.08008777303159866
SIGLEC11	SIGLEC11	9.20232079729366e-06	15193.0	1.5191280322482499	-1.5191280322482499	1.9221231066408802e-05	14015.0	78.93432465923172	0.52	1.5000922590893138	1.1153265982884515	25	0.017067443014582344
SFTPD	SFTPD	5.0686660147285596e-08	15192.0	1.51906767601364	-1.51906767601364	0.00989598510230943	14902.0	83.93038188577222	0.5217391304347826	2.211682473896056	1.9411662844105202	23	-0.35680343484470955
PHACTR1	PHACTR1	7.44892675267075e-14	15191.0	1.5189122989748	-1.5189122989748	0.00306701813801292	10938.0	61.60301903796327	0.36	1.2732547071992757	1.3522409519252945	25	0.18166702570703974
SLC9A7	SLC9A7	1.1792363618225e-07	15190.0	1.51858084324279	1.51858084324279	1.85134471988006e-05	12174.0	68.56483046074123	0.4	1.1338465286154982	1.2513996386628519	25	0.30744320418566606
ADAMTSL4	ADAMTSL4	4.2271359664961495e-11	15189.0	1.5174185106048999	-1.5174185106048999	4.86341116607683e-06	12731.0	71.70215162780218	0.52	1.2396054820214655	0.9919047417170073	25	0.28008035136774767
LHFPL3	LHFPL3	5.96468507040728e-13	15188.0	1.5169005577056203	-1.5169005577056203	0.0022116434657015803	15523.0	87.42818519770192	0.5714285714285714	2.162700139709811	1.6379277393466722	21	-0.3942784327358566
C16orf89	C16orf89	5.9881777604482397e-05	15187.0	1.5165254747749901	1.5165254747749901	0.0244028983836873	14082.0	79.3117044046412	0.48	1.6430161750704952	1.613009975552419	25	-0.078419044031135
VSIG4	VSIG4	4.8098406376280995e-08	15186.0	1.51409986621134	-1.51409986621134	0.0238150791162558	13998.0	78.83857158950096	0.4583333333333333	1.6593278323265228	1.6077524059719965	24	-0.0903298079827052
OR1F2P	OR1F2P	0.498943140545642	15185.0	1.5136926912129798	1.5136926912129798	0.00494068263476023	14561.0	82.00968795764334	0.5263157894736842	1.9904706441011752	1.695207589821596	19	-0.28125048268476177
RNF112	RNF112	3.05355491862493e-12	15184.0	1.5133665687597702	-1.5133665687597702	0.0007387558945937889	14775.0	83.21505012954826	0.56	1.6894083215373408	1.0925765921569075	25	-0.16112531976365904
RNFT2	RNFT2	3.14248174011163e-10	15183.0	1.5131860650789397	1.5131860650789397	0.00241903868926282	10710.0	60.31880139686831	0.3333333333333333	1.0644380040067523	1.105817433838542	24	0.40580664342981243
IRS4	IRS4	0.0166862570624119	15182.0	1.5128842521330903	-1.5128842521330903	0.0041673762637649825	16725.0	94.19849048101835	0.5909090909090909	2.457344831749711	1.8898729508653702	22	-0.4997481863445653
COL9A3	COL9A3	2.30747744814018e-06	15181.0	1.51266646956322	1.51266646956322	0.00091482485906071	13320.0	75.01971386729751	0.56	1.5785429264998296	1.5838725121313304	25	-0.041592019832431694
DOCK3	DOCK3	2.69554382343744e-06	15180.0	1.51247294155042	1.51247294155042	0.00371487481502254	11521.0	64.88678607637715	0.28	0.9009488986482707	0.7001341389446483	25	0.8734384011382933
COL5A1	COL5A1	0.0001053992746697	15179.0	1.5119918410355602	1.5119918410355602	1.75056935275383e-05	13879.0	78.1683001013856	0.56	1.5510635745342016	1.2833272021790818	25	-0.030445652077114777
ARHGAP29	ARHGAP29	8.40181367682621e-15	15178.0	1.51148295224233	-1.51148295224233	0.0489808792181916	7583.0	42.70586909992114	0.2	0.7489137843035553	0.8342099666790588	25	0.9141213823835241
ARHGAP31	ARHGAP31	6.85103079336633e-17	15177.0	1.5110454539871	-1.5110454539871	7.473012817069309e-05	10286.0	57.930607187112756	0.4	1.0621985151999542	1.13910526941922	25	0.3940346435373732
GPM6B	GPM6B	1.0842311304200699e-10	15176.0	1.5103661878468702	-1.5103661878468702	0.000136925395970724	13058.0	73.543990086741	0.48	1.7748638626371855	2.129364103656264	25	-0.12421439543202348
CREB3L3	CREB3L3	0.0341413407277097	15175.0	1.50753703327067	-1.50753703327067	0.0009422159290600854	16741.0	94.28861101723555	0.65	2.695371508202551	2.2137945828018526	20	-0.5365603855749425
LINC01270	LINC01270	1.70548146067661e-07	15174.0	1.50558557787119	1.50558557787119	0.112429435649425	8552.0	48.16379407457474	0.2	0.8714198067017114	1.1188531987240593	25	0.5667998017011361
TNS2	TNS2	2.12900083401853e-20	15173.0	1.50487644895852	-1.50487644895852	1.61952427941172e-08	12839.0	72.31046524726821	0.56	1.526197615540915	1.1816952225221675	25	-0.018042864332554198
NPY5R	NPY5R	0.00897209027398795	15172.0	1.50421233795816	-1.50421233795816	0.0002976221639762645	15073.0	84.89354511659344	0.5	1.6127557330977496	0.953190096298161	22	-0.11387381757440838
SLC6A13	SLC6A13	0.000592229313226496	15171.0	1.5037772153884097	-1.5037772153884097	0.000285183094913817	15947.0	89.81637940745748	0.6956521739130435	2.0087303815297264	1.2550321959256712	23	-0.4023427986792638
PLP1	PLP1	6.96821520930716e-05	15170.0	1.5037636961336598	-1.5037636961336598	4.28069451389027e-07	17526.0	98.71014982539145	0.6086956521739131	3.3409091523504704	2.403014270233658	23	-0.7645170813064607
CEMIP	CEMIP	8.50745676419982e-05	15169.0	1.50373799618915	1.50373799618915	0.000478754908497025	13063.0	73.57215275430889	0.44	1.5999678797049162	1.2408265044476	25	-0.07755305288115726
B3GALT2	B3GALT2	1.9060865879516298e-09	15168.0	1.50347323288257	-1.50347323288257	4.8202070832913696e-05	14940.0	84.14441815928804	0.6666666666666666	1.8454316448253847	1.517084911126891	24	-0.22540492587775326
FAAH2	FAAH2	1.53454577659699e-06	15167.0	1.50263006470274	1.50263006470274	0.000559022996672429	12014.0	67.66362509856933	0.4583333333333333	1.3714945328681603	1.4814139732607243	24	0.08852051769563014
UBE2QL1	UBE2QL1	0.00051521746506396	15166.0	1.5026028592576999	1.5026028592576999	0.0005396597277002625	15267.0	85.98625661822688	0.625	1.7716241411205018	1.3817646401267776	24	-0.19469399784186048
RASD1	RASD1	2.20949773766054e-05	15165.0	1.50210467429921	-1.50210467429921	0.0118198147999197	13372.0	75.31260561000337	0.52	1.4135106832138957	1.2703149883446498	25	0.069741750587987
OTUD1	OTUD1	1.40687900981499e-23	15164.0	1.50169160040255	-1.50169160040255	0.024767598989340847	10389.0	58.510758139010925	0.2916666666666667	1.10002893547297	1.3266881594095266	24	0.30275589789566626
UPB1	UPB1	2.52676148701173e-08	15163.0	1.5016862866153202	-1.5016862866153202	0.00011912538386203201	16217.0	91.33716345612255	0.5238095238095238	2.6730482245023657	2.123796354949124	21	-0.5515415520689627
AOC2	AOC2	2.6994653822506797e-18	15162.0	1.50154022951647	-1.50154022951647	3.31551509161786e-05	11488.0	64.70091247042919	0.36	0.8883932188299122	0.7205864334093863	25	0.8509000201204329
DLL1	DLL1	3.28078096491978e-17	15161.0	1.50128083553141	-1.50128083553141	2.3951981626303102e-08	12827.0	72.24287484510532	0.56	1.7257485400865094	1.5582117098589146	25	-0.144054689831219
TCERG1L	TCERG1L	0.0184594436281962	15160.0	1.50106164844105	1.50106164844105	0.00245086865269069	14851.0	83.64312267657992	0.5909090909090909	1.5704993909316387	1.0955515198315238	22	-0.06338154001307675
SLC2A6	SLC2A6	2.70335677595967e-06	15159.0	1.50104742891444	-1.50104742891444	0.000342065006826771	12351.0	69.5617888926439	0.44	1.222148668958426	1.1966102503847031	25	0.2330740187678901
GSDMB	GSDMB	1.6774397005964598e-22	15158.0	1.5005096356488299	1.5005096356488299	0.05223363326040614	11759.0	66.22732905260786	0.375	1.2534529212858099	1.299052613347063	24	0.19018222343317423
GABRG3	GABRG3	0.0114292562258825	15157.0	1.5003633423437102	-1.5003633423437102	0.0276952902523673	14252.0	80.26923510194885	0.5652173913043478	1.6866539380794703	1.6095280811931376	23	-0.11574237064423476
SAMD5	SAMD5	4.19420441993281e-05	15156.0	1.50025930935744	-1.50025930935744	0.15546418754526448	10721.0	60.380759265517625	0.3333333333333333	1.1557170822564795	1.3587203668639543	24	0.2535784665509902
ENPP5	ENPP5	4.735354691782329e-15	15155.0	1.49959615854657	1.49959615854657	0.000575427385277438	11954.0	67.32567308775486	0.4	1.600117348994317	1.7381946428025878	25	-0.05783080212793148
C1GALT1C1L	C1GALT1C1L	0.00177622367280523	15154.0	1.4993133110064	1.4993133110064	0.029436382064203202	9039.0	50.90683789568548	0.2916666666666667	0.8124250110185379	0.5774776786471425	24	1.1894629444328237
LINC00323	LINC00323	0.0116999576611749	15153.0	1.49908632698728	1.49908632698728	0.0524288936383751	12108.0	68.19308324884533	0.391304347826087	1.153276952057843	1.0791471635500023	23	0.3204469108660304
HOXB.AS1	HOXB.AS1	2.32417870786981e-09	15152.0	1.4985328813601597	1.4985328813601597	0.0497378590333071	3269.0	18.40711952236116	0.16	0.5482526021922548	0.5892887277221993	25	1.6125885910647915
WFDC10A	WFDC10A	0.0805376488749181	15151.0	1.49646894255143	1.49646894255143	0.45170850336036295	14211.0	80.0383012278923	0.4117647058823529	1.9618761884439058	1.8308569546810358	17	-0.25420186143027057
MRGPRF	MRGPRF	1.72095201914744e-09	15150.0	1.4962404614298799	-1.4962404614298799	7.43023804175859e-05	15617.0	87.95764334797792	0.64	2.2568611528155325	1.7531093680646803	25	-0.4338695036609888
ACRV1	ACRV1	0.0479586580089913	15149.0	1.4961865574547	1.4961865574547	0.0316147974725583	11844.0	66.70609440126168	0.391304347826087	1.1531728588203174	1.2292511861310738	23	0.2790428046801229
LINC00471	LINC00471	2.02974831473923e-05	15148.0	1.49601842625866	1.49601842625866	0.00464188302326511	8674.0	48.850963163230816	0.2	0.7601075779888472	0.6318453777475903	25	1.164700849586328
AMBN	AMBN	0.577623973291339	15147.0	1.4959430064558998	1.4959430064558998	1.45454124980991e-06	17568.0	98.94671623296158	0.6842105263157895	3.4185111535137613	2.273355361999664	19	-0.8456962686936692
GJC2	GJC2	2.78655350770978e-05	15146.0	1.4958032289187801	-1.4958032289187801	4.17469348286031e-08	13747.0	77.42480567759378	0.6	1.7304311286284264	1.2275917763226012	25	-0.19112860173477403
CIB4	CIB4	0.00577084092953617	15145.0	1.4957421325530702	-1.4957421325530702	0.0565960306538804	12309.0	69.32522248507378	0.42857142857142855	1.0790361889900926	0.8952948955017362	21	0.46543987423210936
OXT	OXT	0.0102200023946041	15144.0	1.49550069015133	1.49550069015133	0.0001138833975072817	16455.0	92.67770643235326	0.6	2.33721114266016	1.6219729740112823	20	-0.5189423412075763
ABCA9	ABCA9	3.0998676484051e-12	15143.0	1.49546529170328	-1.49546529170328	0.000548952488599058	13872.0	78.12887236679057	0.52	1.6494668915748472	1.2317942373717312	25	-0.12502217919135508
FBLN5	FBLN5	6.969608093182889e-18	15142.0	1.49538344000516	-1.49538344000516	2.56997680909721e-09	15098.0	85.0343584544328	0.64	1.8878207621604581	1.545748950904407	25	-0.2538816681232006
ABCC8	ABCC8	0.00144120172735673	15141.0	1.49531982551828	-1.49531982551828	0.000508317124645386	15145.0	85.2990875295708	0.5217391304347826	2.0523997293424356	1.6873733129021156	23	-0.33014620983072984
GPA33	GPA33	0.0127951770181707	15140.0	1.49441044658423	-1.49441044658423	0.00162801082667163	15639.0	88.08155908527655	0.4782608695652174	2.130388671037893	1.7012496552859706	23	-0.3738300386880953
LINC01730	LINC01730	0.00735688381228585	15139.0	1.4943158064148403	1.4943158064148403	0.114700831974739	4471.0	25.177424805677592	0.16	0.5128623106180928	0.4816061155635856	25	2.037875899163427
THNSL1	THNSL1	1.21787062314699e-15	15138.0	1.49427785694796	1.49427785694796	0.00286450446906988	7103.0	40.00225301340543	0.08	0.5915395513097075	0.65653004437006	25	1.3750144618353743
CLCA2	CLCA2	0.0331453724315592	15137.0	1.4930709505036102	1.4930709505036102	0.115542446098992	13265.0	74.70992452405092	0.36363636363636365	1.8167105221636526	1.542796973477702	22	-0.2097745699685351
A2M.AS1	A2M.AS1	5.6815371116758496e-11	15136.0	1.4927759636345102	-1.4927759636345102	0.0234523924263118	11908.0	67.06657654613045	0.36	1.292650278774329	1.4694363981032414	25	0.13619213810036604
CCDC148.AS1	CCDC148.AS1	0.0691178838162756	15135.0	1.4926689751501203	1.4926689751501203	0.311818977500977	13645.0	76.85028725920918	0.15	1.1632046782224719	0.8046992346669762	20	0.4094253886845025
ACTG2	ACTG2	9.5391123179775e-07	15134.0	1.49153192532414	-1.49153192532414	6.81396174279334e-05	14884.0	83.82899628252788	0.6086956521739131	2.089657118795934	1.6542747358238175	23	-0.3615633972515041
C22orf31	C22orf31	0.0065494861321362	15133.0	1.49128095216923	-1.49128095216923	0.0340653696294462	13438.0	75.68435282189928	0.4583333333333333	1.2714249552057446	0.8997471045526081	24	0.24435310305644947
RNF157.AS1	RNF157.AS1	9.32366701745554e-06	15132.0	1.4904796439518702	1.4904796439518702	0.00026987337807754503	8575.0	48.293342345386954	0.28	0.8458009499104976	0.7464560205853701	25	0.8636526148396743
ST6GALNAC2	ST6GALNAC2	4.7119990004952e-12	15131.0	1.49019730381673	-1.49019730381673	0.00935530207886975	9445.0	53.193646502196685	0.28	0.8605666191433808	0.7893808283981226	25	0.7976260152543205
PKDCC	PKDCC	3.16934088045008e-05	15130.0	1.4897666607794398	-1.4897666607794398	1.05514817337574e-06	15052.0	84.77526191280838	0.52	2.0111694898780046	1.7697119038593905	25	-0.29462582466755677
SERPINE1	SERPINE1	0.00044167228480540305	15129.0	1.48961834737591	-1.48961834737591	0.00218370695216866	13329.0	75.07040666891967	0.56	1.5968928443697354	1.3615122468575902	25	-0.07879069559705994
IL17D	IL17D	5.692155803327421e-11	15128.0	1.4890606632550702	-1.4890606632550702	0.00149848366150471	10807.0	60.865157147685025	0.28	0.9762777255991574	1.0054317570724443	25	0.5100126727138632
STK39	STK39	1.8638207162963395e-29	15127.0	1.4882179293120101	1.4882179293120101	1.4540366597765399e-05	7135.0	40.18249408583981	0.24	0.7601256379760354	0.8485765364100094	25	0.8580160540571206
ALPI	ALPI	0.31966646718286795	15126.0	1.48817798513744	1.48817798513744	4.20778344230616e-06	17305.0	97.46535991889151	0.7142857142857143	4.113558741324705	3.126570607093481	21	-0.839699813665129
IL26	IL26	0.25249472495253	15125.0	1.48725000497073	-1.48725000497073	0.00027700002425684904	17609.0	99.17765010701812	0.7368421052631579	3.152084165756402	2.348862296800797	19	-0.7087832109414048
