	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
DNMT3B	DNMT3B	1.4816334808255199e-25	12557.0	1.10698783524571	-1.10698783524571	3.395902185545785e-05	16170.0	4.4740696767562165	2.3865448792588424	25	-1.4108604748116769
PTPRA	PTPRA	7.246673294558008e-50	12556.0	1.1067744142818001	-1.1067744142818001	0.0271784579036312	70.0	0.8267343157739271	1.218167477437935	25	0.2298863692345956
PPP1R36	PPP1R36	0.202232273007393	12555.0	1.10650182377484	-1.10650182377484	0.040943253905790955	6283.0	1.8897580356919335	1.3175890162496064	24	-0.594461704110557
GPR75	GPR75	5.9940116182459e-05	12554.0	1.10619318393593	1.10619318393593	0.031632449896579	6421.0	1.7428796662314558	1.1992781328177509	25	-0.5308914294965139
LCK	LCK	2.14966130977988e-05	12553.0	1.1053288792262	1.1053288792262	2.62781390585638e-07	17043.0	4.9715877022148645	2.674593552247063	25	-1.4455500424505332
CSF2RA	CSF2RA	0.0212114396285356	12552.0	1.10516689131932	-1.10516689131932	3.3906547398930895e-05	12920.0	2.772794835937997	1.7903659168352608	25	-0.9314453145793002
SNRNP35	SNRNP35	1.51733478422548e-25	12551.0	1.10511001001696	-1.10511001001696	0.00115369547013812	3363.0	1.271539135489152	0.8720269406067885	25	-0.19085319239837314
FDXACB1	FDXACB1	8.55209750444995e-14	12550.0	1.1049289317579398	-1.1049289317579398	0.0692735900967363	3190.0	1.2965488303378465	1.0636597660090883	25	-0.1801514964685328
HOXD9	HOXD9	4.711746972146629e-09	12549.0	1.10347442184571	-1.10347442184571	0.000261289458395724	14199.0	3.8491752697682706	1.8950303985833643	24	-1.4488954108467695
PRICKLE2	PRICKLE2	0.00139564290532729	12548.0	1.1034042418945702	-1.1034042418945702	0.0024042377539437	14690.0	3.531940692144009	2.19657186928816	25	-1.105603000841694
KNDC1	KNDC1	0.19489072167413898	12547.0	1.1022459576356	1.1022459576356	6.45154607030944e-06	15626.0	4.108314313092663	2.2517298972389344	25	-1.335003971454612
DUSP16	DUSP16	3.19755451374741e-17	12546.0	1.1018494222384398	-1.1018494222384398	0.00010966375607330899	4345.0	1.7733505137495174	1.9512344167763827	25	-0.3441416806395095
SPAG4	SPAG4	0.000118428943674978	12545.0	1.10152183789077	-1.10152183789077	0.0036015409719408397	11152.0	2.017993029658052	1.490195553024175	25	-0.6150006218361158
TULP1	TULP1	0.34896214716158197	12544.0	1.10053194446181	-1.10053194446181	0.0013388241799939106	16397.0	4.267990292004386	2.052443396226723	20	-1.543262217786728
P2RY2	P2RY2	5.86697223688208e-21	12543.0	1.10037050270374	1.10037050270374	0.00693846016341496	7624.0	2.328696041921011	1.987604808574794	25	-0.6179928393803988
ZSWIM3	ZSWIM3	7.95830668998183e-06	12542.0	1.09987333023592	-1.09987333023592	0.0183474492769898	5590.0	1.8625766718333407	1.4845974825912942	25	-0.5137441970238009
CHRNA10	CHRNA10	0.0228092323251635	12541.0	1.0997388983236	1.0997388983236	0.0970672658289681	3937.0	1.923393275421599	1.6573300823067576	25	-0.49697666499336945
CCDC106	CCDC106	0.00187465735476072	12540.0	1.098640780133	1.098640780133	2.23165805780201e-06	15608.0	4.128836128341854	2.1240409570243077	25	-1.4266181347341016
NTN1	NTN1	2.76236449046647e-18	12539.0	1.09787344666186	1.09787344666186	1.0982576397442301e-06	16614.0	4.247840029584653	2.0812158640856224	25	-1.513522281508614
CAND2	CAND2	0.0201851770024495	12538.0	1.09733024143243	1.09733024143243	0.000624117794760062	12068.0	2.7258947930900717	1.6754580973929294	25	-0.9720115078925247
PANK2	PANK2	2.48838243572344e-28	12537.0	1.09717397505198	-1.09717397505198	0.000170332900022657	2747.0	1.0572769622520781	0.8610216315294239	25	0.0463368298065093
GBP1	GBP1	2.33065188853547e-12	12536.0	1.0967169444348601	-1.0967169444348601	0.00027656012292804797	14379.0	3.548155024764215	2.57005773050105	25	-0.9538455308750713
RPS6KB1	RPS6KB1	2.1791251872199798e-30	12535.0	1.09609578589067	1.09609578589067	0.00127693159992093	1014.0	1.1334349044927463	1.0374214383398528	25	-0.035992237312763464
C2CD2	C2CD2	6.23563938592424e-24	12534.0	1.09560678096841	-1.09560678096841	4.57175391636372e-05	7137.0	2.1128836767601147	1.894757358873146	25	-0.5368903258392419
MPP6	MPP6	3.56826506099179e-24	12533.0	1.09520826796195	1.09520826796195	0.000210751045349558	6077.0	1.6298978886196804	1.3020809160592262	25	-0.4106423910089853
OBSL1	OBSL1	8.78165757609404e-34	12532.0	1.09487231443967	-1.09487231443967	2.2669859596294905e-08	16232.0	4.642957983839425	2.0362021091504756	25	-1.742501716040385
TAOK3	TAOK3	1.2000260929685e-24	12531.0	1.0937085585514499	-1.0937085585514499	1.4702521168206699e-05	6951.0	1.7241710938478292	1.0227906497977965	25	-0.6164140583618166
SSUH2	SSUH2	0.480134634798254	12530.0	1.0921551943661199	1.0921551943661199	0.0198596073613373	10653.0	2.4332352233386274	1.411974590035185	25	-0.9497904837926929
FZD8	FZD8	1.98551340262005e-10	12529.0	1.09133031769305	-1.09133031769305	3.28252718736684e-05	14480.0	3.442705458415532	1.781815737020476	25	-1.3196511243381508
PEG10	PEG10	2.1653372808303102e-23	12528.0	1.09119947489694	-1.09119947489694	6.47202643400202e-07	16841.0	4.955745284501831	2.7344966561755673	25	-1.4132567325972878
CCDC81	CCDC81	0.0918539818850592	12527.0	1.0911255746014399	-1.0911255746014399	0.0388646562835971	8673.0	2.238259878451563	1.4044185915151097	24	-0.8168037013897514
ACSL5	ACSL5	1.94219360876615e-36	12526.0	1.09103023255339	-1.09103023255339	8.987916511053601e-07	15051.0	3.940913088042697	2.5798513432310672	25	-1.1046694077807002
CDK15	CDK15	0.0867574925714258	12525.0	1.09062253278005	1.09062253278005	0.0376357903491428	9102.0	2.150526083944758	1.270454898833683	24	-0.8342708994532055
PPARA	PPARA	6.894511939773822e-14	12524.0	1.09030317132438	-1.09030317132438	0.000283101631158504	12906.0	3.1515052300004864	2.3744636154139513	25	-0.8680706014173931
ZBTB16	ZBTB16	0.692220298832022	12523.0	1.09010073324358	-1.09010073324358	2.3618298188849263e-05	13808.0	3.6219686836271676	2.2745124296042203	24	-1.113147555242927
SIMC1	SIMC1	4.32800956374155e-10	12522.0	1.09006334987374	1.09006334987374	0.00694999852132624	1914.0	1.2380750926498003	0.9374420494650443	25	-0.15788895202698014
ANXA2R	ANXA2R	5.6573424575373294e-05	12521.0	1.08996053300302	-1.08996053300302	0.001167450948840592	8011.0	1.8949028470048637	1.3367751878745473	25	-0.6021523449142484
AUTS2	AUTS2	2.665517805342e-28	12520.0	1.0896584609817501	1.0896584609817501	2.08781574879846e-06	11230.0	3.2892333089636145	2.6094240070553583	25	-0.8429350086588672
TNNC2	TNNC2	0.7411519372099871	12519.0	1.08958630740262	-1.08958630740262	0.0006134587156178411	16897.0	5.986763253999777	3.372001672727647	19	-1.452305610108366
KBTBD11	KBTBD11	3.9190290226776205e-12	12518.0	1.0894556592179	-1.0894556592179	0.00047887898005895594	13945.0	3.1596267815814	2.112453985572391	25	-0.9799840074635121
BATF3	BATF3	0.22495408236114398	12517.0	1.08669717507707	1.08669717507707	0.0990230414376388	6957.0	2.08514397902157	1.8049055995681915	25	-0.5531850553199957
SMPD3	SMPD3	0.00127550291096395	12516.0	1.08638342478876	-1.08638342478876	5.1108967222283e-10	13740.0	3.6043557248715734	2.199515471504477	25	-1.1447849913783559
GHDC	GHDC	7.12080734280701e-09	12515.0	1.0860798546825998	1.0860798546825998	1.43299732720127e-05	13185.0	3.176258668633862	2.1708401988079156	25	-0.9628432415702696
EML6	EML6	7.00434808650136e-08	12514.0	1.08603667166622	-1.08603667166622	0.0015957283251412698	6982.0	1.8129188107433862	1.5375348032817808	25	-0.4727581694578084
ECM1	ECM1	1.03238288114051e-07	12513.0	1.08597442655074	1.08597442655074	1.5906573015026898e-06	15724.0	4.307182798438113	2.374511894504961	25	-1.356577062992111
POMT1	POMT1	2.24184479889914e-24	12512.0	1.08566292674062	-1.08566292674062	0.00119506461975037	1804.0	1.4451236775710923	1.6294298261693825	25	-0.2206052356826723
EPB41L2	EPB41L2	3.285828190735539e-25	12511.0	1.0854095649425402	1.0854095649425402	2.3162894202633498e-05	7935.0	2.2800545969709294	1.9641303162311496	25	-0.6082310436105487
UBE2H	UBE2H	5.024543838387e-32	12510.0	1.08514163030718	-1.08514163030718	0.0050916600472038	3675.0	1.3619430115758868	1.4677042063887462	25	-0.18859480000385812
ADAMTS15	ADAMTS15	6.703103465909621e-11	12509.0	1.0846293301683299	-1.0846293301683299	5.98806783911708e-05	15847.0	4.335892809496522	1.8024692645200209	25	-1.803783034377549
DDX25	DDX25	0.421309958119897	12508.0	1.0833373911977	-1.0833373911977	0.0317433301237661	11907.0	3.0129278948580724	1.4819746691328812	23	-1.3020401386410982
SHF	SHF	0.10735166583686902	12507.0	1.08313374272789	-1.08313374272789	1.9816923606810398e-05	14527.0	3.6626957160003992	1.9754130301145312	25	-1.3058342402059333
KIAA0513	KIAA0513	9.63716164860017e-15	12506.0	1.08211119601526	-1.08211119601526	3.9847538435808296e-07	10449.0	3.0141179618580067	2.426018828780063	25	-0.7963692379148876
ZNF529.AS1	ZNF529.AS1	0.006789296571335371	12505.0	1.0820274707289599	1.0820274707289599	0.00348872660876587	6749.0	1.5598754147763259	1.095422742067394	25	-0.4362224059229612
ADAD2	ADAD2	0.0151482352269355	12504.0	1.08122776858585	-1.08122776858585	0.0104462420886167	12119.5	2.737575962594972	1.481423092758177	25	-1.1180790971236054
SATB1	SATB1	1.3018728300534999e-07	12503.0	1.0811353080001	-1.0811353080001	1.06594623145735e-05	14943.0	3.391164914642418	2.5037687331559164	25	-0.9226209977191476
ITGB3BP	ITGB3BP	1.3125992537099198e-12	12502.0	1.08113227749014	1.08113227749014	0.000384671518829276	4866.0	1.347630912892325	0.8620577945225022	25	-0.3091424230434571
WDTC1	WDTC1	2.78413683754e-20	12501.0	1.0810767425172298	-1.0810767425172298	1.03157769434833e-10	11888.0	3.4899939011832823	2.517147740836509	25	-0.9570026898244404
KCNS3	KCNS3	6.409824637179271e-26	12500.0	1.0809377591465998	-1.0809377591465998	0.00032171437972272203	13964.0	3.577240541094339	2.1114771819531226	25	-1.1822542072837612
LHX4	LHX4	0.000345451878752064	12499.0	1.08081629613349	1.08081629613349	0.0091502582127043	3058.0	1.3385681379505048	1.0934281212253398	25	-0.23572819905909104
GAL3ST4	GAL3ST4	6.98938093817227e-05	12498.0	1.08066984929662	1.08066984929662	0.000149329631095547	11922.0	3.105143612021694	1.8583636596201571	25	-1.0893851438845232
RIMKLB	RIMKLB	8.661389779722081e-16	12497.0	1.08026235507822	1.08026235507822	7.076574315045905e-06	9955.0	2.8568834286370683	2.422360757593752	25	-0.7334254685184266
AP3M1	AP3M1	2.82220564191433e-34	12496.0	1.08019784557859	-1.08019784557859	5.9000233682672995e-05	2309.0	1.0570629299810088	0.5732736234314848	25	0.040355799834468194
RPL38	RPL38	9.86430177667068e-21	12495.0	1.0797176098088002	1.0797176098088002	9.181052322957901e-08	7437.0	1.83449051295558	1.1559505542144524	25	-0.6529456648426453
ACTL8	ACTL8	0.287286585291493	12494.0	1.07954905503662	-1.07954905503662	6.36019626151176e-06	17409.0	5.631836150849006	2.9375613989019405	23	-1.549682364941897
ELK4	ELK4	5.250244267183159e-22	12493.0	1.07947726449384	-1.07947726449384	7.71646029856764e-05	5459.0	1.613622194156495	1.2020080566389966	25	-0.44437716262585475
RPL29	RPL29	1.3706107081577001e-27	12492.0	1.07933718256581	1.07933718256581	0.00019442176100516499	6130.0	1.5581897939123421	1.3550593903273036	25	-0.3533812722635494
TVP23A	TVP23A	0.0438206515903371	12491.0	1.07924156689749	1.07924156689749	0.000318594136690046	2511.0	1.163503281540106	0.8130503013538747	25	-0.10363653331448895
CSF3	CSF3	0.41201448278971003	12490.0	1.07901803287668	1.07901803287668	0.00154690458977485	15848.0	4.647431826078764	2.7980717932725687	24	-1.2753117349532117
TMPRSS5	TMPRSS5	0.273433882377518	12489.0	1.07870899770748	1.07870899770748	0.00680995023228257	11635.0	2.506100201493057	1.3804428493601548	25	-1.0340096328125303
SRPX2	SRPX2	1.1609840320135698e-26	12488.0	1.07831655954667	-1.07831655954667	0.000134053503889649	14354.0	3.3244831814058693	2.039465378216564	25	-1.1013506999679434
POLN	POLN	0.382125820627544	12487.0	1.07807668552744	1.07807668552744	0.13810966635801	1058.0	0.8062953325611949	0.6190512870909874	25	0.43902881495228835
HBP1	HBP1	1.5076362262957402e-15	12486.0	1.07715340391452	-1.07715340391452	0.000103094438710748	6088.0	1.3248327658589159	0.7921222649721541	25	-0.3126781974157772
QRSL1	QRSL1	4.40647586530022e-22	12485.0	1.07692198836463	1.07692198836463	0.000607499534628808	1683.0	0.9745808051200424	0.7059188945061334	25	0.144975837934167
AATK	AATK	0.00599126774333485	12484.0	1.07668656636805	-1.07668656636805	4.44471234337563e-06	15283.0	4.374454947068161	2.061439158665694	25	-1.599740825159572
ENC1	ENC1	5.84840964563126e-18	12483.0	1.07661883504541	1.07661883504541	6.82034591914822e-06	12191.0	3.326023854192115	2.7270415616104318	25	-0.824851755401314
LEKR1	LEKR1	0.146392444445994	12482.0	1.0758996460379302	-1.0758996460379302	0.141044084318795	6939.0	1.629994402623022	1.1300822932705	25	-0.4903136345774617
NPTN.IT1	NPTN.IT1	0.024368289031356006	12481.0	1.07578907081205	1.07578907081205	0.006949081916192105	6504.0	1.855530297825395	1.3194417774366005	25	-0.5909629665722871
TMEM239	TMEM239	0.8061346490372621	12480.0	1.07569605584548	-1.07569605584548	0.21277931989306398	9775.0	2.510543489828695	1.7598795947189796	23	-0.815310000916474
BDH2	BDH2	1.31762594986087e-09	12479.0	1.07553538286727	-1.07553538286727	0.000211963900552963	13471.0	3.197958723158263	2.252578284946618	25	-0.9422195687823967
ITGB1BP2	ITGB1BP2	0.14810647350516298	12478.0	1.0743169035547	1.0743169035547	0.126688456142	6945.0	1.9420634612930099	1.2491708016010867	25	-0.6946580536673624
AIPL1	AIPL1	0.146688356188367	12477.0	1.07318459482837	1.07318459482837	0.00174486392726469	15074.0	4.489372109825117	2.774148181709366	15	-1.231436567635609
CCDC151	CCDC151	0.19852338277449302	12476.0	1.07292425213502	-1.07292425213502	0.006497551063304421	11054.0	2.6426366749987404	1.5357083367911186	25	-1.0221422813551002
RGL3	RGL3	1.26155043626406e-12	12475.0	1.0723402378556	-1.0723402378556	9.67030977911682e-07	15299.0	4.2680705712513785	2.092856564642695	25	-1.526970547043377
EPHX2	EPHX2	0.572450035312282	12474.0	1.0721970132073602	1.0721970132073602	1.52510707684108e-05	11743.0	3.060089108141536	2.0869504686499187	25	-0.9525343915901245
ITM2C	ITM2C	1.2859745896291298e-24	12473.0	1.0720304006388002	-1.0720304006388002	2.3427683228971897e-12	12163.0	3.4686141352953177	2.2026865488183556	25	-1.0880275888288233
GPR180	GPR180	6.85731835961956e-26	12472.0	1.07165778522797	1.07165778522797	5.7055630089382005e-06	6026.0	1.6031591703358687	0.9362406844564164	25	-0.5676973815942314
TMEM255A	TMEM255A	0.000332390069783033	12471.0	1.07154057583185	1.07154057583185	0.00282926833837185	14038.0	3.2595233037198073	1.8702465750437298	25	-1.169889979794134
MYRFL	MYRFL	0.438100251028034	12470.0	1.07136436109546	-1.07136436109546	0.00677467327546222	8770.5	2.0624990481701118	1.2028480155723609	25	-0.8239899590332135
ZNF891	ZNF891	7.2955098664958e-08	12469.0	1.0711330281865998	1.0711330281865998	0.000277172781817952	6993.0	1.5531147684255087	0.8976266876510987	25	-0.5369512146526684
GABRQ	GABRQ	1.24970129865086e-05	12468.0	1.07112055299654	1.07112055299654	0.02117674400271325	11521.0	2.688905804838083	1.681613002711571	22	-0.962043733744264
RNASEL	RNASEL	3.80623152567109e-12	12467.0	1.0699999156237001	-1.0699999156237001	4.39131961059237e-07	17154.0	5.720534867902459	2.7656305384587685	25	-1.6815459938008968
LAIR1	LAIR1	0.00011519929314580301	12466.0	1.0696723241678001	-1.0696723241678001	1.66647116833743e-07	17275.0	4.988500758415867	2.836910679855234	25	-1.3813718077468844
TLE2	TLE2	5.31516934570375e-18	12465.0	1.0690548816735599	-1.0690548816735599	1.6289952331543003e-08	17014.0	5.1225857759728	2.0393868855286543	25	-1.9876223207390462
GATA6	GATA6	1.1192221582838099e-07	12464.0	1.06878347606181	1.06878347606181	0.000260497174823234	12101.0	3.1087380397141136	1.8674993538765505	25	-1.0923455258058166
ANKAR	ANKAR	0.0595221530759647	12463.0	1.06877705314476	-1.06877705314476	0.000639530760103731	7597.0	1.8297678349488984	1.130427600086777	25	-0.6731884304184726
KCNJ4	KCNJ4	0.5674600404994671	12462.0	1.06871272140133	1.06871272140133	0.0689574369108097	10343.0	3.061509926617584	1.6711715871505124	23	-1.1924551736869464
BCO2	BCO2	0.0560799966284251	12461.0	1.06864583218422	1.06864583218422	0.0270013479347733	8962.0	1.9124458378487106	1.2689647594543763	25	-0.6649514885088723
IL6ST	IL6ST	2.87980495964643e-37	12460.0	1.0681940376505	1.0681940376505	0.000137892494661724	2067.0	1.8263223712508647	2.1094822577127976	25	-0.3593907134456604
STON2	STON2	1.1172445418303698e-13	12459.0	1.06689812640653	1.06689812640653	0.0013823455793931301	9267.0	2.182666970815737	1.588972073944404	25	-0.7021953769391709
RAP2A	RAP2A	3.18796313614678e-36	12458.0	1.06679726006534	1.06679726006534	1.8064790806040198e-05	6893.0	2.0881450915911666	1.6303794988215137	25	-0.6264479112158163
PTPRE	PTPRE	1.0770461581461198e-15	12457.0	1.06676050663938	-1.06676050663938	1.0293667569920644e-06	16901.0	4.591924074214009	2.781880562120131	25	-1.2671872457701872
BLCAP	BLCAP	1.0337513433650299e-53	12456.0	1.06643383096754	-1.06643383096754	2.5556848406060643e-05	15757.0	3.8915808581835627	2.653469211967969	25	-1.0646993808986867
CDC42EP1	CDC42EP1	1.72886219313131e-32	12455.0	1.0663019328503198	1.0663019328503198	1.8098295198601698e-07	15139.0	3.9650970433659	2.080338314568329	25	-1.3934248531672508
MISP	MISP	6.19730691168581e-24	12454.0	1.06604387666534	1.06604387666534	4.22675926424174e-07	16699.0	4.720957879073744	2.40818986591655	25	-1.5177017618655886
SERTAD4.AS1	SERTAD4.AS1	0.000622516198430213	12453.0	1.06599857890872	1.06599857890872	0.0646895859057263	10045.0	1.969402952777317	1.1894386101308425	24	-0.7595216484264111
IMMP2L	IMMP2L	2.2590407303471603e-07	12452.0	1.06596627286231	-1.06596627286231	0.000386996149744527	7290.0	1.9011824006275964	1.1285485894025002	25	-0.7400799005096306
ASXL1	ASXL1	3.05175668165976e-31	12451.0	1.06590844153717	-1.06590844153717	4.06127299091855e-11	4647.0	1.9397301633731356	1.9513213593188943	25	-0.4478102582451984
ZDHHC8P1	ZDHHC8P1	0.000170155508163632	12450.0	1.06583870453842	-1.06583870453842	0.0001821063652343655	12826.0	3.39254123847071	1.5969687992469666	24	-1.4569492747944865
ART3	ART3	0.000701628500739114	12449.0	1.06568161858698	-1.06568161858698	0.005010362372321456	13711.0	3.3948438129852603	1.7817409575327245	25	-1.307239520173348
RILP	RILP	0.00025164785463891	12448.0	1.06563601020987	-1.06563601020987	0.0102365953136912	7818.0	2.1644639134375954	1.8820075306920616	25	-0.5838594614037801
UBE2E2	UBE2E2	1.2567772024109399e-12	12447.0	1.0656042636767	-1.0656042636767	0.0006674419503141611	6395.0	1.7830356801494138	1.5447278827869049	25	-0.4644387043615522
KDM5B	KDM5B	1.0238551359351598e-19	12446.0	1.0654791655796	-1.0654791655796	0.0026021983950116397	1265.0	1.373108455473937	1.7230064185307221	25	-0.17854216129773037
HGD	HGD	0.7881870317904159	12445.0	1.0648114574385	-1.0648114574385	0.0004491707390324534	14420.0	3.563467809746868	2.3428777407709833	24	-1.0664902862093528
HAS2	HAS2	0.0308548616144146	12444.0	1.0647223676886	-1.0647223676886	0.0018183925745006	14886.5	3.557716307777754	2.1448616911488223	25	-1.1623098824399567
DAAM2	DAAM2	0.5598191324477672	12443.0	1.06464009611326	-1.06464009611326	8.56307383660327e-06	16786.0	4.048441830748431	2.5004263116253056	25	-1.193317203855396
GAREM1	GAREM1	1.71185186335671e-14	12442.0	1.06453905481898	-1.06453905481898	0.0005932698748452411	9385.0	2.744002125740005	2.279495142455214	25	-0.736769752056632
CCDC68	CCDC68	0.377188647595316	12441.0	1.0642858657976402	-1.0642858657976402	0.00536114566743175	11996.0	2.634800955842398	1.6976693923895947	25	-0.9251006686491191
PHLDB3	PHLDB3	4.69858530788291e-21	12440.0	1.0637051734968699	-1.0637051734968699	0.0011877136340469401	5036.0	1.7910215325487768	1.4007576298056623	25	-0.5192306960004301
PPM1K	PPM1K	2.39603100634676e-06	12439.0	1.06280240128921	-1.06280240128921	0.000133664193981587	7101.0	2.426683140880205	1.959269688719398	25	-0.696116898783058
SYTL5	SYTL5	4.15635350560154e-05	12438.0	1.062698015211	-1.062698015211	0.00297345230529563	13548.0	3.0367420419976145	1.9187004655670405	25	-1.0288442944653262
CFL2	CFL2	2.8527445273314798e-22	12437.0	1.06229260130518	1.06229260130518	2.8154659082741303e-05	5186.0	1.5738782437226126	1.3303907388513263	25	-0.3845378861094156
SLC35C2	SLC35C2	6.574871993204189e-36	12436.0	1.06225286863835	-1.06225286863835	0.00318078905475937	996.0	0.792135422774587	0.5987556688738355	25	0.4511313377154507
PIGU	PIGU	1.7314610717027802e-37	12435.0	1.0621588865229	-1.0621588865229	0.0028316060585994	1537.0	1.0709980493677127	0.9669110315973991	25	-0.009141650633781603
CDC20B	CDC20B	0.7888589721401771	12434.0	1.06215396596819	-1.06215396596819	0.000247571948614709	15291.0	3.410708740655093	1.9344464249420892	19	-1.2140707255602652
ITGA5	ITGA5	1.0701837984771798e-22	12433.0	1.06208019617609	1.06208019617609	6.71274446407761e-07	13623.0	3.49852370397031	2.4709126925775395	25	-0.9860500191338761
MAMLD1	MAMLD1	3.99304727968821e-15	12432.0	1.06177977714947	1.06177977714947	0.000218787070887055	15115.0	3.7654393868374103	1.796211170324208	25	-1.5052014230598185
PRICKLE1	PRICKLE1	6.48886334465156e-19	12431.0	1.06171182157405	1.06171182157405	0.00020129896635202253	13615.0	3.1077587874843293	1.855093128928648	25	-1.1029349060722955
RCN3	RCN3	0.0397037689954623	12430.0	1.06144074426537	1.06144074426537	1.3910665324265e-06	16080.0	4.06973560717163	2.230382609491208	25	-1.3487797340710563
ZDHHC9	ZDHHC9	9.637222945141579e-33	12429.0	1.06139188527217	-1.06139188527217	0.00164130487200619	2618.0	1.7308616095640559	1.4683341980525595	25	-0.45593824973892083
THYN1	THYN1	3.96240867801227e-21	12428.0	1.06129050200256	-1.06129050200256	0.009411209436524421	2396.0	1.3662642482123184	1.6795973553134997	25	-0.1815755098952478
TUBD1	TUBD1	5.212014292634511e-10	12427.0	1.06128321153484	1.06128321153484	1.04005382222473e-05	5086.0	1.3913527804252528	0.8913188428038227	25	-0.3703159330191119
NMRAL1	NMRAL1	1.07822040354207e-18	12426.0	1.0607940277903	-1.0607940277903	0.007648177586740841	312.0	1.4488017460386626	1.6928794454118212	25	-0.22919985194455073
PRORSD1P	PRORSD1P	0.11192752928938801	12425.0	1.06028166375091	-1.06028166375091	0.0364299842675231	4721.0	1.8166214230544084	1.5716154024794842	25	-0.4812499025590147
KCTD6	KCTD6	2.08199172945436e-08	12424.0	1.06009969917573	1.06009969917573	0.00665959932794444	2412.0	1.1117798819856741	0.9247977153272883	25	-0.05588268867171051
SRGAP3	SRGAP3	3.4548584036447797e-15	12423.0	1.0600230672578401	-1.0600230672578401	4.97278302550269e-05	12613.0	3.1626134177664524	2.21774420947933	25	-0.9480761313777694
PSIP1	PSIP1	0.000576137174940862	12422.0	1.05996542789773	1.05996542789773	1.87776119892154e-06	9053.0	2.3070822865987113	2.1649510952272437	25	-0.5760485128048946
HES7	HES7	2.00863390744952e-08	12421.0	1.05988474620367	1.05988474620367	0.0107509095753322	11264.0	2.8987979097851384	1.7661912604888463	23	-1.041174421320879
DAB2	DAB2	0.0279605539079461	12420.0	1.05722789942299	-1.05722789942299	0.0005072403918532925	8153.0	2.703528977826466	2.3987294032340865	25	-0.6863221321187171
MPP3	MPP3	2.71495967973387e-14	12419.0	1.05714747315467	1.05714747315467	0.00213344818496063	11616.0	2.498471980809717	1.666191641037949	25	-0.865041254652543
SKAP2	SKAP2	6.74199163897484e-28	12418.0	1.05659559600603	-1.05659559600603	0.000427724365031131	11985.0	3.37673780077867	2.731926415809528	25	-0.8492696550485721
PDZD7	PDZD7	0.000651578246254386	12417.0	1.05622765274594	1.05622765274594	1.7765349695474498e-06	15784.0	4.7257345028398205	2.2421994099745532	25	-1.6365657906116058
RBP7	RBP7	0.3786813685876261	12416.0	1.05604557607621	-1.05604557607621	0.00999084459047428	11025.0	2.8399425791440227	1.7076043465521886	25	-1.044678181260001
ATP1B2	ATP1B2	0.132753496703827	12415.0	1.05563216052207	1.05563216052207	1.51666908561801e-05	15262.0	3.905639788000188	2.3485330009820062	23	-1.2135267532056937
FAM160A2	FAM160A2	7.794423486990659e-29	12414.0	1.05534167550839	1.05534167550839	2.13727785379732e-07	15001.0	3.6337338910415906	2.631491779831703	25	-0.9798214971806227
ZNF25	ZNF25	2.61847022494541e-08	12413.0	1.05522494536721	-1.05522494536721	0.000368421368040131	10371.0	3.0139488085075836	2.377346637560843	25	-0.8239117645670821
ADCY4	ADCY4	0.410839167367434	12412.0	1.0551774779360898	1.0551774779360898	1.54862136247017e-05	15053.0	4.013478015965218	2.0830087603210825	25	-1.4202055192380107
CNBD2	CNBD2	0.008448807075568191	12411.0	1.05489585904847	-1.05489585904847	0.0429233486613566	2501.0	1.344445094259673	0.9598801360857014	25	-0.30165145034874546
RANBP3L	RANBP3L	0.7847776243337141	12410.0	1.05487982110841	-1.05487982110841	0.00178975354960936	15184.0	3.7456659797144867	2.342813815077477	22	-1.1485275275778124
SKA2	SKA2	1.1641731167007199e-29	12409.0	1.05482040164342	1.05482040164342	0.0018452250171097301	1794.0	1.5774901758741542	1.6260057439916793	25	-0.32144399007326563
UTRN	UTRN	3.35749142296924e-19	12408.0	1.0547383468345402	1.0547383468345402	1.2913861063637e-05	7986.0	2.0226301389801296	1.308290957179592	25	-0.7398138669643994
PDE6B	PDE6B	0.23979882523777898	12407.0	1.05463540956003	-1.05463540956003	0.00022446254214452202	13222.0	3.2675659257767244	1.9054456983725003	25	-1.1613715983125765
RBMX2	RBMX2	1.18880502100734e-24	12406.0	1.0545419231890798	-1.0545419231890798	0.000255806162531755	4375.0	1.1021300761248631	0.8075884128912714	25	-0.058926245320201624
TMEM38B	TMEM38B	5.08067455818671e-18	12405.0	1.05424554834881	1.05424554834881	9.968323698248442e-05	6550.0	1.5811688827168462	1.1530470441028395	25	-0.45698337900690217
PLCG1	PLCG1	6.62352839453904e-23	12404.0	1.05413532519531	-1.05413532519531	3.1852746586505897e-07	15600.0	4.306645059510135	2.7224462091713293	25	-1.1947011931247078
SYT7	SYT7	1.93691982634671e-12	12403.0	1.05400987317363	-1.05400987317363	4.2676994100491703e-07	16083.0	4.525669510051293	2.0933246188319696	25	-1.6584430363288687
GPCPD1	GPCPD1	4.96631553238528e-18	12402.0	1.05385726483766	-1.05385726483766	0.00010895899720208399	4299.0	1.434243177208796	1.0755728441939008	25	-0.3536589031830941
LHX9	LHX9	0.6623518764720351	12401.0	1.05373992978181	1.05373992978181	0.009758463809821155	12329.0	3.1253815845094626	1.7825846041680011	22	-1.1621561466893546
