	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
RPA2	RPA2	0.4405375078560329	11301.0	0.298644447484349	0.292024992777078	7407.0	0.4222720004619189	1.6889170126672115	25	0.07319930585714916
RFXANK	RFXANK	0.287147797889532	11300.0	0.298611966734457	0.347153285266959	2326.0	-0.28880100574095463	1.0498821817082868	25	0.5595037069013008
HNRNPA2B1	HNRNPA2B1	0.27886475336664	11299.0	0.298450966522083	0.22004222659209602	4108.0	0.16825837776475835	1.4879278757307715	25	0.08749926046877958
MSI1	MSI1	0.411831065532101	11298.0	0.29826780592885804	0.267826567433665	14407.0	1.2448612132185917	1.5228484349644682	25	0.621593971898996
ZKSCAN5	ZKSCAN5	0.198111840701055	11297.0	0.29824751553988005	0.34185518508969603	5460.0	0.1703197698936129	0.9044958943894902	25	0.14143540776668187
RSPH9	RSPH9	0.668190980088396	11296.0	0.29818109778587104	0.0364599861107053	185.0	-1.2240470358260298	1.221165737056853	25	1.246536884731668
TNFRSF14	TNFRSF14	0.347186952573379	11295.0	0.29816808064969297	0.04390368703733455	15670.0	1.527013698545351	2.1932318355571887	25	0.5602898872674219
LINC00311	LINC00311	0.8898426980514391	11294.0	0.298086259625319	0.161943993819843	672.0	-1.0007562164645847	1.8484869663664445	19	0.7026516820094368
DICER1.AS1	DICER1.AS1	0.60667687188491	11293.0	0.297852799461183	0.41208376485658704	5299.0	0.23251771538446728	1.2067959909295518	24	0.054139294932849774
SCCPDH	SCCPDH	0.35969272809230896	11292.0	0.29785258283568	0.332230776908568	7855.0	0.8025509183097621	1.4897284355006406	25	0.33878546146195593
DNAAF2	DNAAF2	0.375972126505846	11291.0	0.29776564046682896	0.283349156943425	6883.0	0.73819610834339	1.8756215380186565	25	0.23481841029710981
CDK12	CDK12	0.492047513698197	11290.0	0.297697463309136	0.416094807293399	6967.0	0.33408018285449104	1.031272712107212	25	0.035279435903054
NAA10	NAA10	0.41877375445778897	11289.0	0.297678804880485	0.109443103865984	12966.0	1.906527749517369	1.937501235667001	25	0.8303731192630823
KIAA2013	KIAA2013	0.411600008689747	11288.0	0.296976650061844	0.0514919379683963	11358.0	1.0118846148190206	1.123880725880913	25	0.6361066154923353
PRMT5	PRMT5	0.19909103382241602	11287.0	0.296881197801202	0.35555293159648005	4198.0	-0.15738262975337136	1.1403062436991327	25	0.3983700256528893
PGRMC1	PGRMC1	0.321453836948209	11286.0	0.29680556946179604	0.22838368052157748	5606.0	0.35660058776575654	1.9335146469269269	25	0.0309255574551747
ZNF281	ZNF281	0.39729507546954707	11285.0	0.296789260499015	0.168068280722782	1550.0	-0.286104441646234	1.1541812403645515	25	0.5050278775637873
PEF1	PEF1	0.19003950180940804	11284.0	0.296732537497405	0.4927259451770585	11812.0	1.4523388644878588	2.0940619111303147	25	0.5518491697156607
BNC2	BNC2	0.8090361565164911	11283.0	0.29648096709189603	0.41110032369382354	5376.0	0.2846379786153827	1.2719506034512686	25	0.009310887108649466
PGBD2	PGBD2	0.49951207917475604	11282.0	0.296375889875532	0.5180848316763325	4435.0	0.3706806836222923	1.4186834881335766	25	0.05237587831836674
MAFK	MAFK	0.343964635704351	11281.0	0.296350508067618	0.0112192771567763	17231.0	2.6303169291019075	1.6925255553682885	25	1.3789844493818737
ZC3H14	ZC3H14	0.23558055500013397	11280.0	0.29630636560427503	0.2791918153800585	11800.0	1.5073637578611503	2.536524830014985	25	0.477447481659275
ACYP1	ACYP1	0.49421194575946703	11279.0	0.29629637574317197	0.25306969060161955	1673.0	-0.18888222746296068	1.3689103446277795	25	0.3544268659450138
MKRN1	MKRN1	0.308570100787021	11278.0	0.2962593084818	0.271440820224327	7503.0	0.5442249713598231	1.2942691388602179	25	0.19158740283059747
RPL8	RPL8	0.30103450174130997	11277.0	0.296009188102415	0.191005632742443	8099.0	0.6300234162916252	1.8347693458110979	25	0.18204698533458016
SLC38A1	SLC38A1	0.428301007166882	11276.0	0.295923414163928	0.274884250650596	5264.0	0.3793409628291976	2.0108704725768094	25	0.04148330278000206
SLC25A51	SLC25A51	0.392575939209922	11275.0	0.295724123351681	0.23587911298456402	4411.0	0.09169236491518644	1.4560893678691456	25	0.14012310160266914
MPG	MPG	0.314064256811843	11274.0	0.29560312320593396	0.213484274415649	9740.0	1.2644524888956876	1.7457049169814098	25	0.5549903401572828
RFC1	RFC1	0.31428619757623	11273.0	0.29499604093402004	0.17187312221236703	2394.0	0.01548659046702733	1.5410635300204651	25	0.18137438530083239
ENGASE	ENGASE	0.289752677810101	11272.0	0.29489666643408	0.00479681537126788	17076.0	2.3804518543670468	1.6760122370001538	25	1.2443555851751071
ZNF598	ZNF598	0.164767633660582	11271.0	0.294878463491736	0.0024898417331400548	17324.0	2.784098777540923	1.8978558563324837	25	1.3115960865750296
WDR73	WDR73	0.48456656653979896	11270.0	0.294715419449254	0.2683509325503245	1123.0	-0.7781557346901979	1.00004747126844	25	1.0728202260025157
LITAF	LITAF	0.34393170287014097	11269.0	0.29449291644131703	0.29088930794669204	12833.0	1.7883339070735211	2.23248679403607	25	0.6691376605778337
AKT1S1	AKT1S1	0.386737538490944	11268.0	0.294321942934281	0.0119928693570092	15952.0	1.7388175978468725	1.6157370089390906	25	0.8940165676226369
TNIP2	TNIP2	0.21049360871195602	11267.0	0.29430897823818	0.12202414893232745	13348.0	1.372819272218405	1.5663797636483896	25	0.6885369174255508
PBXIP1	PBXIP1	0.46390064200167896	11266.0	0.294302874034274	0.0949025425477181	13929.0	1.7833106289258789	2.0165119994909406	25	0.7384075846151662
PDE8A	PDE8A	0.220673739875969	11265.0	0.29416536945747196	0.20808629535762152	7482.0	0.536993008070886	1.2486528109995827	25	0.1944717030020727
GPSM3	GPSM3	0.547418400652387	11264.0	0.293627210586719	0.28029683806242894	13986.0	1.454780348431172	1.8357472636997734	25	0.6325234201925268
LRRC49	LRRC49	0.452266274044329	11263.0	0.29356881389009404	0.26394932565418805	5756.0	0.4337231346527695	1.5153017834756828	25	0.09249267854829568
SAE1	SAE1	0.274923045274914	11262.0	0.293309370957729	0.3433009250975139	7375.0	0.13175193757071577	1.3881353664571758	25	0.11638449483449374
SRGAP1	SRGAP1	0.42277455596727	11261.0	0.293291568913988	0.3582082304982095	4335.0	0.3504335372444041	1.9112703279509773	25	0.02989737636521388
NUDT2	NUDT2	0.361404742383938	11260.0	0.293232059852568	0.28088697489079995	4760.0	0.39919102184661476	1.482692521694069	25	0.07146388104324018
CXCL8	CXCL8	0.8946218647105931	11259.0	0.29319516109082205	0.257649490918262	9350.0	1.1626193324560337	2.853993251746661	23	0.3046342771949859
ISG20	ISG20	0.617887457565947	11258.0	0.29316006292013896	0.43933781015657497	7623.0	0.21888664631768392	1.674693674287098	25	0.04435044912561252
ZBED5	ZBED5	0.305867175703965	11257.0	0.293141669395947	0.41101768697130003	5199.0	0.07165591370600931	0.9556125579868276	25	0.23177359259126717
ZNF264	ZNF264	0.36070319720912003	11256.0	0.293090007809107	0.16432490083593201	1788.0	-0.5971667143109503	1.108896214974771	25	0.8028314192959094
RLIM	RLIM	0.255253895461187	11255.0	0.293055316166613	0.34072489869003497	4376.0	-0.01628162997176743	1.2445432527565459	25	0.24855459659857404
EXOC7	EXOC7	0.19645808496457898	11254.0	0.292972522755976	0.35440729705492396	6519.0	0.007648427612103965	0.8480872338590081	25	0.3364324844810791
PCAT7	PCAT7	0.5781725318918659	11253.0	0.292925790712775	0.29034958211512096	9020.0	0.06380463033343792	1.7005877397107683	24	0.134730572865535
THOC2	THOC2	0.30987753584920097	11252.0	0.292784479409615	0.0499236755256032	296.0	-0.8322486615749374	1.1627983143756333	25	0.9675221636252896
CXXC1	CXXC1	0.36745219550226793	11251.0	0.292665976643802	0.06657990927923095	10671.0	0.9639617068247088	1.2280234916997754	25	0.5466473033441154
INAFM2	INAFM2	0.544617952214732	11250.0	0.292481232467274	0.328705536992779	3804.0	0.27209838341798487	1.2234108305953795	25	0.016660674026704247
NAPSA	NAPSA	0.7301426471371859	11249.0	0.292474954204503	0.0454327611318738	17171.0	3.411776494133488	3.808161766227408	19	0.8191095156703785
MDGA1	MDGA1	0.662088429670989	11248.0	0.292300719898493	0.05347566926563775	15787.0	1.6395319938121171	1.6934935091969083	25	0.7955337688613349
ZNF689	ZNF689	0.38444938247313204	11247.0	0.292150308327526	0.37676493995464505	5628.0	0.5766242349588302	1.7415090645270248	25	0.16334909328109887
RNF10	RNF10	0.24487647744969604	11246.0	0.291940114719147	0.39658473174745	7250.0	0.3983155875744096	1.08932018750815	25	0.09765308132092865
MRC2	MRC2	0.45001861163869	11245.0	0.29191417912977097	0.0582857049791603	17561.0	2.6994573246163776	1.6973059996539601	25	1.4184496761205385
MYO9A	MYO9A	0.39414368805148897	11244.0	0.291893451349565	0.0607706966102666	480.0	-0.7195837859261438	1.1115685561741544	25	0.9099548846155344
RBM4	RBM4	0.344876296963367	11243.0	0.29174030209737895	0.1668568537091415	1206.0	-0.8916478313600416	0.8165513361075032	25	1.449251358890216
HSCB	HSCB	0.423918437788734	11242.0	0.29164930123175103	0.38819589621755646	6230.0	0.5654132196564904	1.3690955890244065	25	0.19995968186547056
ZNF407	ZNF407	0.45955956169627293	11241.0	0.291303907306172	0.0882501971588977	194.0	-0.9488943457860453	1.1060505164504666	25	1.1212853614247722
SCAF11	SCAF11	0.28242180017990803	11240.0	0.291300417256274	0.0747349201200793	241.0	-0.9468168231635334	1.0529050465587995	25	1.1759058848339037
RMDN3	RMDN3	0.435541060930948	11239.0	0.29128996620550895	0.371850189950575	4831.0	0.25354130143794	1.5570770509604257	25	0.024243286319251232
POU3F1	POU3F1	0.760029207893883	11238.0	0.2911510154116	0.0702181135247528	14068.0	1.166567130793745	2.461406178562702	25	0.3556569098617157
RER1	RER1	0.29284180881589	11237.0	0.29113132947443704	0.472323547825868	7718.0	0.40717790710635965	1.1612917777599647	25	0.09992887218728683
AKAP8	AKAP8	0.31328169602990097	11236.0	0.29071852522636604	0.331140448104362	7711.0	0.5948147082167571	1.2114195533215553	25	0.251024661238626
MPPE1	MPPE1	0.47523416548717	11235.0	0.290565770834718	0.322742915147984	2908.0	-0.3220565019843539	0.6420929397940913	25	0.9541021787523936
CAMSAP1	CAMSAP1	0.32323182037517795	11234.0	0.29037363864558896	0.21075872529847398	11121.0	0.9528583911877377	1.1167710965588815	25	0.5932144506456785
TMEM61	TMEM61	0.7405728556748851	11233.0	0.29036905401961	0.1317520712068565	13767.0	1.032078052827656	1.9946046587414197	25	0.37185764886163397
HERPUD2	HERPUD2	0.349077244816162	11232.0	0.290184108735403	0.251988979133071	6925.0	0.51318237599044	1.490550327442632	25	0.14960800930327509
PEX16	PEX16	0.319087421514957	11231.0	0.29015310233811403	0.18801924559127398	8305.0	0.3406239862097295	1.2932211074966002	25	0.03902726577771091
MORC2	MORC2	0.38072882725391605	11230.0	0.29006084223656603	0.19787182332570802	11034.0	0.9360543034691605	1.3543485789677958	25	0.4769772503655834
FAM189B	FAM189B	0.23918227760993999	11229.0	0.29002305873559003	0.0426239342014242	15350.0	2.0282836939255575	1.6159671373472144	25	1.0756782084340595
LMAN2	LMAN2	0.25734477486298496	11228.0	0.29002178551012103	0.39274425011840497	3978.0	-0.25397171061954976	1.1979800210557812	25	0.4540922941688533
NTPCR	NTPCR	0.433637550997916	11227.0	0.28987783419135904	0.0853933630246826	346.0	-0.9454134951339236	1.3686656090074898	25	0.9025515956531373
ACSL4	ACSL4	0.45461812041901595	11226.0	0.289544703471521	0.135769728610614	4891.0	0.29964067699283786	1.4631713567405304	25	0.006900062302892125
PSIP1	PSIP1	0.21981131981162802	11225.0	0.28918492817830893	0.258528052124943	7264.0	0.9697091123962751	1.7715198354374995	25	0.3841470869277069
POLM	POLM	0.41740693743722296	11224.0	0.28909070352275396	0.20225330603062053	14930.0	2.0253486568366244	1.8761207534367799	25	0.9254510671199062
C2CD4C	C2CD4C	0.31284312593379304	11223.0	0.289085791242836	0.00613698346662389	15392.0	2.061123441947996	1.9124045993896477	25	0.926601855732157
NOP2	NOP2	0.583159162128954	11222.0	0.288934551267822	0.39290890569504	6317.0	0.12036346405706169	1.1451621631999283	25	0.14720280902376473
DCTPP1	DCTPP1	0.616829577824009	11221.0	0.288816608996715	0.34879816098103344	5312.0	0.0060919253803218875	1.4810175928411495	25	0.19089893663857208
RANGRF	RANGRF	0.35923079721689904	11220.0	0.288768107462535	0.47022905938716797	7417.0	0.5931639033855904	1.6481118607318685	25	0.18469365045882502
PDCD11	PDCD11	0.49141969251632506	11219.0	0.28852433569909997	0.266493330101801	9882.0	0.76945094804307	1.2618583206891152	25	0.38112568143254827
PRAC2	PRAC2	0.5759529343633261	11218.0	0.28841438992159696	0.1453085711733045	15566.0	1.1788489315086073	2.602256905124471	18	0.34217779952222627
SLC25A23	SLC25A23	0.199968178241811	11217.0	0.28839774776940397	0.0201525343099235	15686.0	1.788087500322601	1.5137598507901697	25	0.9907051979020133
RBM19	RBM19	0.38366971960008794	11216.0	0.28823896875456395	0.511182526340779	6951.0	0.513989608051738	1.2983520431596263	25	0.17387475183371284
RHBDF1	RHBDF1	0.271405645261737	11215.0	0.28816111525168	0.14978879067136852	16228.0	2.36742557139112	2.0004747519710575	25	1.0393855029116221
SLCO1A2	SLCO1A2	0.590904705597847	11214.0	0.28808714657127504	0.18494597149059602	3909.0	0.21364963083095978	2.521823436403771	22	0.029517338393232787
RAB1B	RAB1B	0.155888402298912	11213.0	0.287804699059201	0.0706784680229825	11879.0	0.9369980305352494	1.0016733982766182	25	0.6481087873482388
CXCL3	CXCL3	0.7295405288812192	11212.0	0.28772957382940506	0.29627818076889	12222.0	1.5886997855381764	2.4626767879804206	23	0.5282748503816712
CLN8	CLN8	0.37751816504190505	11211.0	0.287623521234605	0.322409432384138	9530.0	0.6581836245711722	1.5168489370704632	25	0.24429598378612524
MACROD1	MACROD1	0.528637319496921	11210.0	0.287604308541547	0.03434596353092475	16445.0	1.876387257155133	1.401712434695563	25	1.1334585534718844
RGL2	RGL2	0.31632047644532596	11209.0	0.287512733724528	0.01438378388226685	15195.0	1.9101046504136925	1.707214919399073	25	0.9504321326223559
CA13	CA13	0.557148190766272	11208.0	0.28727079092027	0.4525181755613521	4274.0	0.13741487238830571	1.3272870855717371	25	0.11290392271647316
RANGAP1	RANGAP1	0.523058522772168	11207.0	0.287112866184518	0.131003480791533	11522.0	1.17126156459178	1.3531439796106086	25	0.6534032680407681
NHP2	NHP2	0.345359973739165	11206.0	0.28709876067908197	0.3062513470591365	8991.0	0.6995342868664209	1.7538687915997797	25	0.2351575717423757
TAOK1	TAOK1	0.32482872097631393	11205.0	0.286960080943636	0.150326844954466	1945.0	-0.3495923813954233	0.9669143139070714	25	0.6583338907942129
MGST1	MGST1	0.255253895461187	11204.0	0.286915979839404	0.452105382603675	9513.0	0.7367489499478342	2.0019789961207572	25	0.2246941506279903
MAP3K9	MAP3K9	0.510699176007492	11203.0	0.286751095947172	0.282590214031422	10552.0	1.308183665301989	1.6828425377421137	25	0.6069685941771373
SLC11A2	SLC11A2	0.24528768222018302	11202.0	0.286353303176007	0.15185583979988299	4989.0	0.33528732439113684	1.5811138659085058	25	0.030949081068878257
ARL6IP4	ARL6IP4	0.262234594411849	11201.0	0.28625076459443	0.17079155771364	9726.0	1.04940153710549	1.5591549447132123	25	0.4894643570215738
ETNK2	ETNK2	0.18814999496298399	11200.0	0.286153422019079	0.08453894663519855	14629.0	1.6549755281116019	1.534623521054304	25	0.8919595505431368
CAGE1	CAGE1	0.9215113545857909	11199.0	0.286081966557232	0.0999957261284051	492.0	-1.1307341814796361	1.651877407224598	24	0.8577005423285811
UBR3	UBR3	0.266862445240351	11198.0	0.286063773200096	0.10899270659353301	1324.0	-0.5241782917054958	1.32232059281931	25	0.6127425295389831
TNFRSF25	TNFRSF25	0.477966019463166	11197.0	0.285980466577345	0.1515738983660555	15725.0	2.0749761045753794	1.8482694947656413	25	0.9679300789546803
GTF2F2	GTF2F2	0.43232325048839504	11196.0	0.28591413205197996	0.0693467119537213	1520.0	-0.42717615799839803	1.3091214456448232	25	0.5447090431698923
HCFC1	HCFC1	0.500007851046249	11195.0	0.28590075729031106	0.0178442681102954	13602.0	1.7451835420334918	1.9012074216882753	25	0.7675558006434328
CLIP2	CLIP2	0.595105977869235	11194.0	0.285844662760288	0.02910305865269025	15998.0	2.1945563241862875	1.423889915580299	25	1.34049103132254
CNTN4	CNTN4	0.855676689456126	11193.0	0.285756084599786	0.4958711859768545	7573.0	0.40426725745648123	2.0226658399834267	24	0.058591572821374324
TPM4	TPM4	0.33115821387291805	11192.0	0.28568469812246194	0.260860206163338	8433.0	0.7893045421804029	1.7434190146784132	25	0.28886907841305
CCDC142	CCDC142	0.49108137561014004	11191.0	0.285604830119786	0.5228757253840071	4287.0	-0.3349681381378156	1.2067547487618349	25	0.5142494520069859
HELB	HELB	0.424243512450012	11190.0	0.285359894252913	0.23835389175859398	1965.0	-0.36989712093939964	1.4193723853781177	25	0.46165264446634535
HTATSF1	HTATSF1	0.4301485444564939	11189.0	0.28530462039334004	0.249394384469907	7471.0	0.47331342072282695	1.6513523226706166	25	0.11385141604756606
FAM193B	FAM193B	0.33830435548601595	11188.0	0.285288934985115	0.016116036537357	15866.0	1.7380951353102256	1.3300529938542238	25	1.0922919665893709
TNFRSF10C	TNFRSF10C	0.623596100227302	11187.0	0.285277788432349	0.0391191004174914	16326.0	1.9219033932817462	1.9743092147949024	25	0.8289611336385396
RNMT	RNMT	0.219333024799399	11186.0	0.285263523515946	0.31117375157703603	4377.0	0.10540038878574669	0.9963174612995138	25	0.18052793584045068
ALAD	ALAD	0.297575570933918	11185.0	0.285182505763667	0.0483480715318758	13368.0	1.416532186474389	1.5024171952416197	25	0.753019656786328
TCF7L2	TCF7L2	0.250738864316235	11184.0	0.28497391472882694	0.12548624974492098	2029.0	0.10752471513035942	1.7713231868802564	25	0.10017889502762055
PGLYRP1	PGLYRP1		11183.0	0.284841502998567	0.04490460536489645	14510.0	1.305315024295933	2.734429168681391	21	0.3731943518542349
KCTD12	KCTD12	0.531343375231366	11182.0	0.284833157835937	0.578849317796828	8148.0	0.8240126961015235	1.7147151520615878	25	0.3144426277550154
VPS13A	VPS13A	0.347522643692823	11181.0	0.284728646973578	0.13510244004695401	2137.0	0.02444337655293573	1.4551407921795745	25	0.1788729116931534
SLC9A6	SLC9A6	0.415624354701277	11180.0	0.284589258311158	0.251491776327497	7981.0	0.6540832379860236	1.4186631835900794	25	0.26045222287352343
FAM228A	FAM228A		11179.0	0.284524235833727	0.0816089476348639	12942.0	0.7506692207220399	2.6028546926732705	24	0.17908989933262742
ZNF687	ZNF687	0.28188494520728496	11178.0	0.283880424477665	0.0155844748438569	16974.0	2.6344641864398244	1.5311541401908741	25	1.5351712151391466
TMEM243	TMEM243	0.368526014191344	11177.0	0.283549966632132	0.1844021277398	2053.0	-0.07178390133968357	1.1381099124831853	25	0.3122140173584204
FAM161B	FAM161B	0.4246475776987921	11176.0	0.283447849782337	0.29783568532158	4263.0	-0.043926259424384134	1.3816980215812387	25	0.2369360772711165
ANKLE2	ANKLE2	0.262932173929151	11175.0	0.282887639936692	0.21129948618410602	8603.0	0.7644812175956379	1.2344255331080374	25	0.3901357876537026
TDRD3	TDRD3	0.248250097748149	11174.0	0.282882590272532	0.0909710582093829	1477.0	-0.2799700602380113	1.3534417811837731	25	0.41586764819558797
SPOCK2	SPOCK2	0.8629199883984471	11173.0	0.282724799964165	0.1397023256614945	13728.0	1.7963605806480079	2.2858748978586156	23	0.6621691248728447
SEMA4A	SEMA4A	0.23647702715007898	11172.0	0.282689304030212	0.21794605666288053	11478.0	1.4371611136106466	1.8943448059890409	25	0.6094306622165773
SEC24C	SEC24C	0.39169155858667	11171.0	0.282530247143109	0.112932132720866	11818.0	1.3781876829230406	1.738473606116686	25	0.630241052797664
SP140L	SP140L	0.28454099521878007	11170.0	0.282483545266321	0.5351602418582215	7747.0	0.4200558312626424	1.0305752784170055	25	0.13349076858086148
TOP1MT	TOP1MT	0.270025656454488	11169.0	0.282390545587663	0.0801680532716191	12171.0	1.5298935694771947	1.7776180682218783	25	0.7017834967988305
MFSD12	MFSD12	0.375012564672864	11168.0	0.282367806312176	0.04476451710298909	16866.0	2.336940373161849	1.744217478586848	25	1.1779337107172396
TBX2	TBX2	0.506922398301927	11167.0	0.28234798468588396	0.10899270659353301	14559.0	1.447730327653426	2.039343137645256	24	0.5714498563067518
KDF1	KDF1	0.20141312296379701	11166.0	0.282188089210011	0.16168506536307553	13436.0	1.9413957376229753	2.2873567522735723	25	0.7253821017485601
RB1	RB1	0.340642731924847	11165.0	0.282009255506163	0.35587987955822603	8461.0	0.9152031087068295	1.6196250813229418	25	0.39095088147403917
NAA30	NAA30	0.351624308019898	11164.0	0.281906203531474	0.310685069798111	7139.0	0.3406892589028323	1.1912690440179683	25	0.049344902955836115
HSP90AA1	HSP90AA1	0.5057168735229389	11163.0	0.28175129296355894	0.23039728608605606	4095.0	0.09660660161490353	1.63604724623507	25	0.11316585861118433
RBBP5	RBBP5	0.23970913212263603	11162.0	0.281751066294812	0.17689354694600304	1153.0	-0.4611933909017461	1.207931641904701	25	0.6150550506525867
IFI27L2	IFI27L2	0.344395225355757	11161.0	0.28122800088085903	0.5997100389346309	6634.0	0.4783627650619369	1.214812174473775	25	0.16227592077472514
ROCK1	ROCK1	0.38557266699869497	11160.0	0.28096512542515806	0.0958938892672738	2085.0	-0.1815765985186355	1.3877698661029914	25	0.33329857870646884
ZNF398	ZNF398	0.403774557307706	11159.0	0.280869091010016	0.47385524607062196	4919.0	0.16518128733856913	0.9968321220931744	25	0.11605545317753461
GNPAT	GNPAT	0.232657403123268	11158.0	0.28077461070058196	0.32018958554151694	1813.0	-0.18455304431732034	1.1244332699011597	25	0.41383305481418714
ATL3	ATL3	0.390272296243954	11157.0	0.28077381696926396	0.049568947734795504	659.0	-0.8121564989758672	1.0412884954340658	25	1.0495941525691574
CYB5R1	CYB5R1	0.38660538184269705	11156.0	0.280637531740463	0.477945481740275	6301.0	0.18842880155595595	0.7879866048433127	25	0.11701814423970103
OR1F1	OR1F1	0.8582543685795309	11155.0	0.280504071703864	0.4542806567276775	4508.0	-0.1658107991894191	1.8291276006654853	19	0.24400422951952716
LETMD1	LETMD1	0.35588939710152095	11154.0	0.280428590800154	0.47882083387400204	5319.0	0.2362809818157438	0.988648045092488	25	0.04465452514021829
RIC3	RIC3	0.894608672078627	11153.0	0.28024926808098605	0.33245951579078703	8031.0	0.29161512374329646	1.5281252668032819	25	0.007437777457921946
FHIT	FHIT	0.7724007319032359	11152.0	0.280217624537965	0.445195344412785	4942.0	0.17659358109527534	1.0270054664066575	25	0.10089921313199539
RALA	RALA	0.32774943553695296	11151.0	0.28004796424556705	0.539446485409248	7062.0	0.815782042643672	1.4926451016786237	25	0.35891591229262754
XRCC5	XRCC5	0.242477558319642	11150.0	0.28003863294775394	0.22989823469717302	2083.0	-0.36569784411104395	0.9195189472033393	25	0.7022546724271055
ANKRD54	ANKRD54	0.20809425766996398	11149.0	0.27989698923398804	0.40840941282022497	10394.0	0.8576873035720592	1.3611477257193079	25	0.424487587512027
PAG1	PAG1	0.555038477034013	11148.0	0.27972714308669	0.28443967895454103	2573.0	-0.2762362738564964	1.4300948689241535	25	0.3887598151872486
MAP2K7	MAP2K7	0.26267940917404997	11147.0	0.279656122386318	0.016677999658646286	17648.0	3.6263348671863493	2.241555072639659	25	1.4930165159221256
SDHC	SDHC	0.270298536239775	11146.0	0.279575830952958	0.46991692677485497	7223.0	0.25379492361557837	0.8784923080094639	25	0.029346765022673266
PC	PC	0.37606410126543605	11145.0	0.279543826608508	0.009686025328647286	16560.0	2.117624912348802	1.5585628863640395	25	1.1793435489974617
DESI2	DESI2	0.28809572200977	11144.0	0.279337682020358	0.24181653368439604	7992.0	0.474402878285127	1.1323553861117044	25	0.17226499618161945
GJD3	GJD3	0.8608938910496651	11143.0	0.279039230468912	0.0385516170164019	12722.0	1.414756136363989	2.4772209873840696	25	0.4584641062218624
NPRL3	NPRL3	0.32882562494935197	11142.0	0.27898556493299104	0.277883914440622	7665.0	0.5179431874981142	1.2597304852762494	25	0.18968948148676543
KCTD17	KCTD17	0.340355694345076	11141.0	0.27874168864369503	0.0633564868372679	16905.0	2.188450818379711	1.445783694087888	25	1.3208816350227328
NUP93	NUP93	0.36893549683348403	11140.0	0.278479948145129	0.457711618069498	2492.0	-0.6398759657784171	1.0214356968460527	25	0.8990834339931606
XPR1	XPR1	0.204243273592901	11139.0	0.27845685192282693	0.253330900573522	7335.0	0.6459175426813569	1.3890249594870339	25	0.26454577957636777
RAB10	RAB10	0.31147363456526	11138.0	0.278338520911875	0.34363318545233895	5353.0	-0.013668678992844718	1.1982872007257763	25	0.24368715590707918
REST	REST	0.380011987430456	11137.0	0.278307842891118	0.06517717708101314	1191.0	-0.10512047022684193	2.037617781329611	25	0.18817479736938722
AGPAT2	AGPAT2	0.245350652062048	11136.0	0.278000952149855	0.0174685789024314	17047.0	2.623098937372709	1.932408322019308	25	1.2135623504106512
FLI1	FLI1	0.9275601085954019	11135.0	0.277946663650542	0.385381679899517	9939.0	0.8579225726400926	1.6532175185472862	25	0.35081645487230656
BEST4	BEST4	0.812479097377727	11134.0	0.277916451905093	0.272974724394344	6495.0	0.20096171443786381	1.4839682937721088	25	0.0518574000470168
RRAGD	RRAGD	0.49508342717456394	11133.0	0.277657390224255	0.24000106070189997	5874.0	0.27102733739708523	1.6170029120522074	25	0.00410021081455895
CAP1	CAP1	0.39769619631583103	11132.0	0.277575731445896	0.318248076871437	3879.0	-0.30435875906257265	1.0665455622473894	25	0.5456255326610104
TGIF1	TGIF1	0.603097740719845	11131.0	0.27737053155412106	0.14370313821579	4606.0	0.19510834821938958	1.7696960934812698	25	0.046483790995384335
SLC39A8	SLC39A8	0.48120441791288504	11130.0	0.277061129681584	0.28573068868498297	10193.0	1.137543244673335	1.6738389439979384	25	0.5140770072755643
ZC3H4	ZC3H4	0.465551553471292	11129.0	0.276999351987601	0.2919641576205	7971.0	0.6349905575045347	1.2429707704645239	25	0.28801256958210286
SLC15A4	SLC15A4	0.314619027685958	11128.0	0.276783351962785	0.31362670931068604	6082.0	0.4099529775947488	1.1976836958586163	25	0.1111893115790433
IPO13	IPO13	0.460188593468741	11127.0	0.276668580514531	0.0199869699937452	13800.0	1.491254738473059	1.41095927813163	25	0.8608229711397934
ZBTB2	ZBTB2	0.47785882490198905	11126.0	0.276654136275307	0.30786502293639106	14653.0	1.8888272777526052	1.6517177218421046	25	0.9760585117893488
WAPL	WAPL	0.379943071182515	11125.0	0.276368014590207	0.207664008752583	2784.0	-0.2605758429457824	0.966469421923772	25	0.5555725254785552
ASCC2	ASCC2	0.206601384782025	11124.0	0.275910649939493	0.38125792739944003	9265.0	0.8371423234128115	1.2248864378733824	25	0.45819078089207604
CDAN1	CDAN1	0.35616517203667897	11123.0	0.27588076617569396	0.14987901942482948	12523.0	1.152312053931408	1.2004688244131112	25	0.7300741759655328
LSM4	LSM4	0.249131119538038	11122.0	0.275864674412524	0.23449323088892496	8343.0	0.8623938114879731	1.8544291316132564	25	0.31628554959401406
LINC00997	LINC00997	0.618934078570027	11121.0	0.27578537725568997	0.36463990273708446	10408.0	0.7093339589389643	1.7136702574141232	23	0.2529941683982344
CGNL1	CGNL1	0.5586895061756889	11120.0	0.27570502100611893	0.156364322838195	11619.0	1.4482783421230452	1.995082742587253	25	0.5877316745250954
