	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
ISOC1	ISOC1	0.20061671390219699	11450.0	0.38126778808823	-0.38126778808823	0.9999511445546929	4292.0	24.169201306747777	0.0	0.2427302706786528	0.29124073955356566	25	0.47568042033520874
ALG12	ALG12	0.0111219994288354	11449.0	0.3812430277526189	-0.3812430277526189	0.9999511445546929	159.0	0.889940295144756	0.0	0.1509568508054647	0.15623929158436137	25	1.4739325467487239
USP3	USP3	0.37706216296937195	11448.0	0.3811911582395471	-0.3811911582395471	0.99994866749435	5599.0	31.530922608989524	0.0	0.23021300015178325	0.18655104194804656	25	0.8093128642498304
DENND1A	DENND1A	0.0203979088499044	11447.0	0.381015724340495	0.381015724340495	0.99994866749435	373.0	2.0953024670496787	0.0	0.19219872782009723	0.28691969490603897	25	0.6580830799441354
STK4.AS1	STK4.AS1	0.652950694171005	11446.0	0.381012851267735	-0.381012851267735	0.9999511445546929	13620.0	76.70947392136982	0.0	0.5108325326828234	0.4500628682148128	25	-0.2884478826925266
UTS2	UTS2	0.997182500128893	11445.0	0.38093119097732103	-0.38093119097732103	0.99994866749435	11742.0	66.1315759828771	0.0	0.473380720451893	0.4023525979491454	25	-0.22977241838576856
LINC00656	LINC00656	0.997182500128893	11444.0	0.38086876352224897	-0.38086876352224897	0.9999511445546929	11616.0	65.42187676016673	0.0	0.7043906663632035	0.857549589120964	25	-0.37726320080519476
IGLL1	IGLL1	0.997182500128893	11443.0	0.38063905296961004	-0.38063905296961004	0.9999511445546929	16684.0	93.96755660696181	0.04	1.2396877062301672	1.078745695642747	25	-0.7963402836557433
ARHGEF17	ARHGEF17	0.44320507794152203	11442.0	0.38062902907132	0.38062902907132	0.9999511445546929	6393.0	36.0031542187676	0.0	0.27766852527433966	0.2551113280614141	25	0.4035904817687837
ZNF132	ZNF132	0.804361649915179	11441.0	0.38061135392409007	0.38061135392409007	0.99994866749435	11604.0	65.35428635800382	0.0	0.4273103161466452	0.3425400747917378	25	-0.13633138327230127
RAPH1	RAPH1	0.593357436639954	11440.0	0.38060652819966706	0.38060652819966706	0.9999511445546929	12694.0	71.49374788779993	0.0	0.5582943405776534	0.4665161067615856	25	-0.3808824814462283
MEIS2	MEIS2	0.9219045476646129	11439.0	0.380580447308807	-0.380580447308807	0.9999511445546929	4179.0	23.53272501971387	0.0	0.23432443549160065	0.19095423058000566	25	0.7659218199720812
ELOVL3	ELOVL3	0.997182500128893	11438.0	0.380553963436872	0.380553963436872	0.9999511445546929	11112.0	62.58307986932522	0.0	0.6031493666501252	0.6025889941315213	25	-0.3693983882564398
RASA1	RASA1	0.578830632645058	11437.0	0.38040575751843897	-0.38040575751843897	0.9999511445546929	8739.0	49.217077841613154	0.0	0.2602283162894834	0.15717209071626315	25	0.764623290822716
WDR24	WDR24	0.338238127628963	11436.0	0.38022391574089	-0.38022391574089	0.9999464675482359	2254.0	12.690098006083135	0.0	0.30915738872223025	0.5019911626820025	25	0.14156927910637027
GNLY	GNLY	0.997182500128893	11435.0	0.38014634726607704	0.38014634726607704	0.9999511445546929	17214.0	96.95279936915624	0.0	1.0621081176392415	0.9362611312492877	25	-0.7283884245661226
COLGALT2	COLGALT2	0.9528489495902971	11434.0	0.38006177492626203	-0.38006177492626203	0.9999511445546929	8337.0	46.952799369156246	0.0	0.3164871096005423	0.28644257918416965	25	0.22194558332350464
PANK2	PANK2	0.525639488604657	11433.0	0.37990590489385406	-0.37990590489385406	0.99994866749435	4378.0	24.653599188915173	0.0	0.19985268374522278	0.15661441589997366	25	1.1496593089082394
MACROD1	MACROD1	0.641283225135044	11432.0	0.379868308476913	0.379868308476913	0.9999511445546929	2514.0	14.154556719612481	0.0	0.3003676462015564	0.3753111312106056	25	0.21182601757352307
C4BPA	C4BPA	0.997182500128893	11431.0	0.379804064951075	-0.379804064951075	0.9999499060245214	16633.0	93.68029739776951	0.0	0.8444055385590857	0.5968529213649244	24	-0.7784186974330762
DEF6	DEF6	0.988683951516038	11430.0	0.37978986339047405	-0.37978986339047405	0.9999511445546929	8773.0	49.408583981074685	0.0	0.34296993749584326	0.34494940342472924	25	0.106740077034704
PDK4	PDK4	0.997182500128893	11429.0	0.379746044834636	0.379746044834636	0.99994866749435	11894.0	66.9877210769404	0.0	0.6449546452600355	0.9939919497890902	25	-0.26681161802333786
ACY3	ACY3	0.997182500128893	11428.0	0.379601417865878	-0.379601417865878	0.9999511445546929	16891.0	95.13349104427171	0.0	1.2078991599728566	1.0699535178935562	25	-0.7741436690985125
ABTB2	ABTB2	0.8926715681527541	11427.0	0.37946019995221103	-0.37946019995221103	0.99994866749435	7677.0	43.23532725019714	0.0	0.2710164936029684	0.2279599254928371	25	0.475713905041832
NUP50	NUP50	0.296940321003015	11426.0	0.379374220052889	-0.379374220052889	0.9999511445546929	12167.0	68.52540272614621	0.0	0.33755200009862846	0.25595418700884215	25	0.16339728778422277
ACO1	ACO1	0.671808200557588	11425.0	0.37924886220469295	0.37924886220469295	0.9999511445546929	2933.0	16.51458826180016	0.0	0.17866835411760115	0.14134163219590057	25	1.4191183798492273
IGF2BP3	IGF2BP3	0.7379676792814821	11424.0	0.37924141336911604	-0.37924141336911604	0.9999511445546929	11217.0	63.17449588825053	0.0	0.35917581696321593	0.2853037613898102	25	0.07033064095669075
EPS8	EPS8	0.5241200967678751	11423.0	0.37894731095864104	-0.37894731095864104	0.9999511445546929	7392.0	41.63005519882843	0.0	0.29675282258677177	0.23434049852708524	25	0.35074811604691186
RPL9	RPL9	0.779427966961656	11422.0	0.378827996945647	0.378827996945647	0.99994866749435	8313.0	46.817618564830454	0.0	0.272465078505848	0.1889635266401953	25	0.5628753883405458
SMO	SMO	0.997182500128893	11421.0	0.37882641437225295	-0.37882641437225295	0.9999511445546929	10969.0	61.77762757688408	0.0	0.4698128029214102	0.5249918204342812	25	-0.1733101069534606
ELK1	ELK1	0.38880412985704293	11420.0	0.37852002302341603	0.37852002302341603	0.99994866749435	1769.0	9.958319251999548	0.0	0.17417396915768105	0.16056874278748476	25	1.2726390598710122
SERP1	SERP1	0.270901849303785	11419.0	0.37836790702402	-0.37836790702402	0.99994866749435	3499.0	19.702602230483272	0.0	0.20216060707213873	0.20701810207726198	25	0.8511685605450982
MTCH1	MTCH1	0.19899237481782803	11418.0	0.378340883049773	0.378340883049773	0.9999511445546929	194.0	1.0870789681198603	0.0	0.11013113449478829	0.09971419320075267	25	2.6897850741769846
MYOCD	MYOCD	0.997182500128893	11417.0	0.378210853074428	0.378210853074428	0.9999511445546929	12682.0	71.42615748563703	0.0	0.540881529658694	0.4942900419851489	25	-0.3290996434622761
USP27X	USP27X	0.5086301383143139	11416.0	0.37817064622667795	0.37817064622667795	0.99994866749435	6451.0	36.329841162554914	0.04	0.32980178345444616	0.38786916798250004	25	0.12470406715703194
FAM120C	FAM120C	0.757032002930933	11415.0	0.378139274803124	0.378139274803124	0.99994866749435	1601.0	9.012053621719048	0.0	0.19950950351379038	0.18067071044812852	25	0.9887035416325499
PAPPA2	PAPPA2	0.997182500128893	11414.0	0.37813839954027206	0.37813839954027206	0.9999499060245214	13016.0	73.30742367917088	0.0	0.5811057094445041	0.48602842550899544	24	-0.4176037845763314
CNPY3	CNPY3	0.21644425016347602	11413.0	0.3780800167730779	0.3780800167730779	0.99994866749435	23.0	0.12391573729863692	0.0	0.11973860981995925	0.14702900952309006	25	1.7570777888736822
PNRC1	PNRC1	0.7111366249722031	11412.0	0.37807031028999394	0.37807031028999394	0.99994866749435	4041.0	22.7554353948406	0.0	0.21951137985498537	0.18923884677721253	25	0.8378772811994417
AK4	AK4	0.7939530763408381	11411.0	0.378032146239677	0.378032146239677	0.9999511445546929	2623.0	14.76850287259209	0.04	0.23030953089212114	0.2873313421179272	25	0.5141193935151258
RASSF1	RASSF1	0.272563252397496	11410.0	0.377872549626885	0.377872549626885	0.9999511445546929	8898.0	50.112650670271485	0.0	0.2564032757073802	0.1395040828193155	25	0.8707219994186891
CRELD2	CRELD2	0.20157221265647102	11409.0	0.37769186264424504	-0.37769186264424504	0.99994866749435	3123.0	17.584769629379295	0.0	0.2868821128142343	0.3276416827575639	25	0.27716177339134457
PDE7B	PDE7B	0.997182500128893	11408.0	0.377648427534858	-0.377648427534858	0.9999511445546929	2741.0	15.43314182719387	0.0	0.30042903671306215	0.39275293853698234	25	0.19661059980719847
LY96	LY96	0.9970330879950109	11407.0	0.37756551993580795	-0.37756551993580795	0.9999511445546929	11290.0	63.585670834741464	0.0	0.4581301510188879	0.3403496038509692	25	-0.23671139960649762
HMGB3	HMGB3	0.9480156589696228	11406.0	0.377547704783339	-0.377547704783339	0.9999511445546929	5522.0	31.097217528444293	0.0	0.3545677003126708	0.330647054879369	25	0.06950010330215109
RSAD2	RSAD2	0.9565128367628599	11405.0	0.37741427153588203	-0.37741427153588203	0.99994866749435	12924.0	72.78923059592204	0.0	0.856667556878473	0.9807507181851113	25	-0.4886596323166133
ABHD12	ABHD12	0.0545226373254639	11404.0	0.377407399335793	-0.377407399335793	0.99994866749435	8100.0	45.61788892643911	0.0	0.3162525067528513	0.26411532543425437	25	0.23154617204583536
CNTRL	CNTRL	0.6930117837135689	11403.0	0.377351487624769	0.377351487624769	0.99994866749435	7030.0	39.59107806691449	0.0	0.27387763286811184	0.23541372661092605	25	0.43954044756137306
RUFY2	RUFY2	0.0855670211758231	11402.0	0.37727234702250606	-0.37727234702250606	0.9999511445546929	6361.0	35.822913146333214	0.0	0.2632696654269812	0.19889831618242004	25	0.5731706722492664
CDC45	CDC45	0.435220801117821	11401.0	0.37723289675174	-0.37723289675174	0.9999511445546929	7472.0	42.080657879914384	0.0	0.29221025600599404	0.3265285946859918	25	0.26038344613435305
PGK1	PGK1	0.15292340489144501	11400.0	0.377187378794867	0.377187378794867	0.9999464675482359	5119.0	28.82730652247381	0.04	0.3166186649333754	0.2960594736965086	25	0.20458292756265845
XYLT1	XYLT1	0.997182500128893	11399.0	0.37711703399889795	-0.37711703399889795	0.99994866749435	13618.0	76.69820885434268	0.0	0.4746633874969678	0.44588014170912765	25	-0.2187725901498092
GOLGA1	GOLGA1	0.0289246840636229	11398.0	0.37706977272090597	0.37706977272090597	0.9999511445546929	4081.0	22.980736735383577	0.0	0.24236642617209436	0.19562244387181726	25	0.6885884046979638
GJB4	GJB4	0.997182500128893	11397.0	0.376983141320488	-0.376983141320488	0.9999511445546929	11103.0	62.53238706770305	0.0	0.665922658193707	0.7299974712127729	25	-0.395808928479153
SHH	SHH	0.997182500128893	11396.0	0.376962546677728	-0.376962546677728	0.9999499060245214	15051.0	84.7696293792948	0.0	1.0780891721566284	1.2544795058985536	24	-0.5588984293344036
LONP1	LONP1	0.255238011637714	11395.0	0.3769417002904589	-0.3769417002904589	0.9999511445546929	1334.0	7.508167173594683	0.0	0.1940495132282607	0.21255462811127684	25	0.8604479172594177
ANKAR	ANKAR	0.690635791271486	11394.0	0.376931705111859	-0.376931705111859	0.9999511445546929	6743.0	37.97454094851864	0.0	0.26433722609386323	0.2011861764403132	25	0.5596531581353436
PPEF2	PPEF2	0.909080665694807	11393.0	0.376853034142876	0.376853034142876	0.9999511445546929	14444.0	81.35068153655514	0.0	0.7318677366815565	0.7484696128822295	25	-0.47432079596602333
FCRLB	FCRLB	0.8466786201107779	11392.0	0.37681030710342495	-0.37681030710342495	0.9999511445546929	14764.0	83.15309226089894	0.04	0.7339059764607864	0.7300947344490378	25	-0.4891086765977593
EPHX1	EPHX1	0.908613370991326	11391.0	0.376775320675961	-0.376775320675961	0.99994866749435	1963.0	11.051030753632983	0.0	0.26795109978227616	0.3495646035172618	25	0.31131361642086564
TMEM189	TMEM189	0.20061671390219699	11390.0	0.376645398297256	-0.376645398297256	0.9999511445546929	1123.0	6.319702602230484	0.0	0.15743945696066863	0.16095031131669116	25	1.3619479176108613
TMEM44.AS1	TMEM44.AS1	0.7980978340614701	11389.0	0.37641380746091	-0.37641380746091	0.9999511445546929	8640.0	48.659457023769285	0.0	0.2940312616119225	0.19891306484798818	25	0.4141635739811524
KIF21B	KIF21B	0.9953982627173091	11388.0	0.37618317081399	-0.37618317081399	0.99994866749435	11861.0	66.80184747099244	0.0	0.5287326661121491	0.5814657659929569	25	-0.26235335632812967
SRPK2	SRPK2	0.36962890875667	11387.0	0.37616580730387	-0.37616580730387	0.9999511445546929	4237.0	23.859411963501184	0.0	0.19367262020620765	0.1436832318418808	25	1.2701077554998954
SLC19A1	SLC19A1	0.543198071687618	11386.0	0.37604217260635703	-0.37604217260635703	0.9999511445546929	717.0	4.032893995719275	0.0	0.2204709669573751	0.2695053161560968	25	0.5772472612706292
PAK4	PAK4	0.193692349514644	11385.0	0.375988777572641	-0.375988777572641	0.9999464675482359	9697.0	54.61304494761743	0.04	0.737346199489613	1.40273258824191	25	-0.25760962919516467
CSE1L	CSE1L	0.40018354616219104	11384.0	0.375975604496552	-0.375975604496552	0.9999511445546929	5551.0	31.26056100033795	0.0	0.23387341714141635	0.19411573059865345	25	0.7320487985022754
B4GALNT4	B4GALNT4	0.7360794950073729	11383.0	0.375929500129843	-0.375929500129843	0.9999511445546929	13866.0	78.09507716570913	0.0	0.44172599718700234	0.32022764590540426	25	-0.20546788479529257
RSPH3	RSPH3	0.443773760885479	11382.0	0.375898805871692	0.375898805871692	0.9999511445546929	3523.0	19.837783034809057	0.0	0.2100164709454712	0.16748557563640795	25	0.9904275893366028
ESR1	ESR1	0.9125352660181959	11381.0	0.375881670128611	0.375881670128611	0.9999511445546929	8396.0	47.28511884645713	0.0	0.6223921975980001	0.6647629745327085	25	-0.37082469528732753
ZNF503.AS2	ZNF503.AS2	0.8227170491597299	11380.0	0.375855528750782	-0.375855528750782	0.9999511445546929	5307.0	29.886222823025797	0.0	0.2910774038117075	0.31212202157325897	25	0.2716185308288989
FAM120AOS	FAM120AOS	0.20157221265647102	11379.0	0.375787934122236	0.375787934122236	0.99994866749435	5560.0	31.31125380196012	0.0	0.21161288767355424	0.21317212590175452	25	0.7701525035423522
PITPNC1	PITPNC1	0.8488953601051179	11378.0	0.37576484315158204	-0.37576484315158204	0.9999511445546929	2473.0	13.92362284555593	0.0	0.24242567347836735	0.2470876339975173	25	0.5396432331152374
PLPP2	PLPP2	0.974107810067822	11377.0	0.375734475019231	-0.375734475019231	0.9999511445546929	5712.0	32.16739889602343	0.0	0.4248847732123269	0.45022593744342476	25	-0.10916807341707656
XXYLT1	XXYLT1	0.565449796470874	11376.0	0.375709743401933	-0.375709743401933	0.9999511445546929	8548.0	48.14126394052044	0.0	0.23249139207903066	0.15925044359892543	25	0.8993278014571807
DHX35	DHX35	0.0663389335681289	11375.0	0.37566165921547495	-0.37566165921547495	0.9999511445546929	8707.0	49.03683676917877	0.0	0.3037468051131512	0.21141226275008915	25	0.34016406223008183
TMEM209	TMEM209	0.0305886337319362	11374.0	0.37563752300404496	-0.37563752300404496	0.9999511445546929	6946.0	39.117945251774245	0.0	0.22354671122345887	0.14369312054484815	25	1.0584418460946217
TAS2R10	TAS2R10	0.9761636067249321	11373.0	0.37558751505715204	0.37558751505715204	0.9999511445546929	14466.0	81.47459727385377	0.0	0.7787158407748861	0.8323183888342425	25	-0.4843438894608127
CCDC120	CCDC120	0.98954703098595	11372.0	0.375507652473331	0.375507652473331	0.9999511445546929	2869.0	16.154106116931395	0.0	0.19336158140181717	0.15681282366432925	25	1.1615508656448434
SLAMF7	SLAMF7	0.996508380723612	11371.0	0.37546562133236205	-0.37546562133236205	0.9999511445546929	15543.0	87.54083586797341	0.0	0.7135858472997261	0.5919586665482178	25	-0.5711889107713951
TMEM64	TMEM64	0.301304516112528	11370.0	0.375294104442896	0.375294104442896	0.9999511445546929	7797.0	43.91123127182606	0.0	0.3356443247811838	0.27888752124633165	25	0.1421712218765463
TPST2	TPST2	0.380758087707813	11369.0	0.375205009347334	-0.375205009347334	0.9999511445546929	486.0	2.7317787540835865	0.0	0.18518301067540982	0.2482642646775949	25	0.7654021367863543
KLB	KLB	0.7603851064311651	11368.0	0.375181910825812	0.375181910825812	0.99994866749435	11223.0	63.20829108933198	0.0	0.6032702427722285	0.7436438857878738	25	-0.3067171482284994
MAN1A2	MAN1A2	0.252404761197033	11367.0	0.37513545143002597	-0.37513545143002597	0.99994866749435	13552.0	76.32646164244677	0.0	0.40679881729733625	0.27738679835223695	25	-0.11414878449659618
WDR53	WDR53	0.0995741366506609	11366.0	0.375085693027943	-0.375085693027943	0.9999511445546929	8947.0	50.38864481243663	0.0	0.2901120295926288	0.19362540436526468	25	0.43885596372992264
MAML3	MAML3	0.907753633280025	11365.0	0.37493386509093396	-0.37493386509093396	0.99994866749435	7258.0	40.87529570800946	0.0	0.36345515775112114	0.5146051298244626	25	0.022305854867261686
SLC29A4	SLC29A4	0.9269333027468342	11364.0	0.37472478579701796	-0.37472478579701796	0.99994866749435	6641.0	37.40002253013405	0.0	0.45665037629918503	0.5520242753803599	25	-0.14840939820213175
LMX1B	LMX1B	0.997182500128893	11363.0	0.37459133248688503	0.37459133248688503	0.9999511445546929	15787.0	88.91517404528557	0.0	0.8711872595522526	0.8421447471560892	25	-0.5896800149171089
MKLN1	MKLN1	0.4568903317599	11362.0	0.37451762189290205	0.37451762189290205	0.9999511445546929	3255.0	18.328264053171118	0.0	0.18937781827277525	0.12899175870363325	25	1.4352839707030993
TEX38	TEX38	0.997182500128893	11361.0	0.374482665233659	0.374482665233659	0.9999511445546929	15119.0	85.15264165821786	0.0	0.7201930632751634	0.7240615913400553	25	-0.4774599318293927
IL12A.AS1	IL12A.AS1	0.9935398147674158	11360.0	0.37445237187519603	-0.37445237187519603	0.9999511445546929	5978.0	33.66565281063422	0.0	0.5121681626333204	0.7172461043108158	25	-0.19200632799595632
CPPED1	CPPED1	0.997182500128893	11359.0	0.37442164636116104	-0.37442164636116104	0.9999511445546929	3668.0	20.654500394277346	0.0	0.25034730033638436	0.25775568041978875	25	0.4813641578051953
STAT4	STAT4	0.970222559601918	11358.0	0.37436630014447203	-0.37436630014447203	0.9999511445546929	11446.0	64.46434606285906	0.0	0.48966716639466484	0.4075135200051136	25	-0.2829375237630054
OCIAD2	OCIAD2	0.6367490419028471	11357.0	0.374333511604157	-0.374333511604157	0.9999511445546929	9590.0	54.01036386166497	0.0	0.3417993654921054	0.230994986685086	25	0.14084351603874948
HSD17B4	HSD17B4	0.11836927131015598	11356.0	0.374288819262064	-0.374288819262064	0.9999511445546929	2592.0	14.593894333671285	0.0	0.15778334323257687	0.13117514729478524	25	1.650506826136372
RNF144B	RNF144B	0.7983731876404699	11355.0	0.37410217877790897	0.37410217877790897	0.99994866749435	11105.0	62.543652134730195	0.0	0.4373157242767432	0.5343308050310639	25	-0.118304138379518
SNAPC1	SNAPC1	0.744192309355641	11354.0	0.37400345290443604	0.37400345290443604	0.9999511445546929	5526.0	31.119747662498593	0.0	0.21924526121184673	0.14995817747513934	25	1.0320090194364073
TSPAN17	TSPAN17	0.32044789554712	11353.0	0.373995621171312	0.373995621171312	0.9999511445546929	8473.0	47.71882392700236	0.0	0.28048434243475195	0.2048735366432671	25	0.4564341508849195
RPL31	RPL31	0.38382780117317794	11352.0	0.37390156514333	0.37390156514333	0.9999464675482359	14861.0	83.69944801171566	0.0	0.5441326001503769	0.39324049920206494	25	-0.43289293791577255
UIMC1	UIMC1	0.13829979794985903	11351.0	0.37388257803296404	0.37388257803296404	0.9999511445546929	5157.0	29.041342795989635	0.0	0.24879384571605917	0.18717905871150492	25	0.6682837982944527
EXD1	EXD1	0.533609025723448	11350.0	0.37385025081421003	0.37385025081421003	0.9999511445546929	10843.0	61.0679283541737	0.0	0.4968642987153517	0.5919553797610881	25	-0.2078096628681538
PTPRN	PTPRN	0.970076537732888	11349.0	0.373720478939851	-0.373720478939851	0.9999511445546929	15108.0	85.09068378956854	0.0	0.609309838954972	0.5653536854533352	25	-0.4167114605898626
ALS2CL	ALS2CL	0.9840132869143879	11348.0	0.37368916065719204	0.37368916065719204	0.99994866749435	9263.0	52.16852540272614	0.0	0.38190126412529357	0.43085158490475123	25	-0.019060167713940257
DNPH1	DNPH1	0.46336007826345005	11347.0	0.373679126744211	0.373679126744211	0.99994866749435	7697.0	43.34797792046862	0.0	0.3071866717914915	0.23934503870552667	25	0.27781004073590654
NMT2	NMT2	0.8285277885352841	11346.0	0.373552494612175	0.373552494612175	0.9999511445546929	1740.0	9.79497578010589	0.0	0.21415744555938937	0.28443958705069816	25	0.5603827888569366
SLC6A17	SLC6A17	0.997182500128893	11345.0	0.373477247529336	-0.373477247529336	0.99994866749435	10859.0	61.158048890390894	0.04	0.9101839881235029	1.3291558499842175	25	-0.40379519121142926
SYNE1	SYNE1	0.953736421660212	11344.0	0.373353438413977	-0.373353438413977	0.9999511445546929	9057.0	51.008223498929816	0.0	0.2884618203914011	0.1975826368624767	25	0.4296512050381377
EVA1C	EVA1C	0.9909268559405491	11343.0	0.373336895682919	-0.373336895682919	0.9999511445546929	12654.0	71.26844654725696	0.0	0.45516478366992386	0.4546773271773245	25	-0.1799691409620078
EMX2OS	EMX2OS	0.6067120688054111	11342.0	0.37325775462634003	-0.37325775462634003	0.9999511445546929	12767.0	71.90492283429086	0.0	0.7802739256980498	0.8146811249353565	25	-0.4996018179554678
GM2A	GM2A	0.777636508454084	11341.0	0.373219757173827	0.373219757173827	0.9999511445546929	1838.0	10.346964064436182	0.0	0.24261240933824524	0.3232254390022592	25	0.40407508839262146
FTCD	FTCD	0.997182500128893	11340.0	0.37294713750555397	0.37294713750555397	0.9999511445546929	17041.0	95.97837107130786	0.0	1.0323367369691243	0.8563975103658787	25	-0.7699573988507502
SH3BP5.AS1	SH3BP5.AS1	0.603883528015459	11339.0	0.372898959646988	0.372898959646988	0.9999511445546929	298.0	1.6728624535315983	0.0	0.18530654232382607	0.22435037508980177	25	0.8361582513426752
CILP2	CILP2	0.94131868113136	11338.0	0.37284353562609	0.37284353562609	0.99994866749435	16056.0	90.43032556043708	0.0	0.9006596155101603	0.7491630089741353	25	-0.7045410325408806
TRIML2	TRIML2	0.997182500128893	11337.0	0.372832247540214	-0.372832247540214	0.9999499060245214	10682.0	60.161090458488225	0.0	0.6571992401823962	0.9528165204989728	24	-0.29844884773121305
STAMBPL1	STAMBPL1	0.7813131011296099	11336.0	0.372742832466326	0.372742832466326	0.9999511445546929	7756.0	43.680297397769515	0.0	0.2790141635685939	0.26763575693456415	25	0.3502098149039495
PECAM1	PECAM1	0.9892273345736361	11335.0	0.37261240990072997	0.37261240990072997	0.99994866749435	8768.0	49.38042131350681	0.0	0.3996704023364375	0.39655277539305317	25	-0.06823301743100488
CLTCL1	CLTCL1	0.560869381400998	11334.0	0.372611589374721	-0.372611589374721	0.9999511445546929	1754.0	9.873831249295932	0.0	0.23060443359367874	0.26794548374623967	25	0.5299852559393443
NOTCH4	NOTCH4	0.551160814280647	11333.0	0.372601535579826	0.372601535579826	0.99994866749435	8223.0	46.31069054860876	0.0	0.43788601365222946	0.5191155455826378	25	-0.12576097677662562
ZFHX2	ZFHX2	0.8847658756567159	11332.0	0.37259301614551904	0.37259301614551904	0.9999511445546929	8054.0	45.358792384814684	0.0	0.41763733539436054	0.41177022888032605	25	-0.10939187947444559
ANTXR2	ANTXR2	0.9534200188386031	11331.0	0.3724933671108	-0.3724933671108	0.9999511445546929	7667.0	43.17900191506139	0.0	0.24278747878542548	0.14786575539208996	25	0.8771867967768358
KRT5	KRT5	0.997182500128893	11330.0	0.37229186600668496	-0.37229186600668496	0.9999511445546929	16959.0	95.51650332319477	0.0	1.3442209992173648	1.3447074745616092	25	-0.7227810892681625
BMF	BMF	0.9274267618119609	11329.0	0.37227194623288296	-0.37227194623288296	0.9999511445546929	10148.0	57.153317562239494	0.0	0.44983685876036206	0.44732711533152364	25	-0.17339640247382299
IL1RAP	IL1RAP	0.7081147222970309	11328.0	0.372151945656183	-0.372151945656183	0.9999511445546929	5558.0	31.299988734932974	0.0	0.29050598159448665	0.19912738592874943	25	0.41001876101015255
APOC1	APOC1	0.996508380723612	11327.0	0.37211795513252205	-0.37211795513252205	0.9999511445546929	13249.0	74.61980398783372	0.0	0.6187457459970842	0.6567904366109443	25	-0.3755045401348533
SAMD4A	SAMD4A	0.9048705006602329	11326.0	0.37206372682048605	0.37206372682048605	0.9999511445546929	3087.0	17.381998422890618	0.0	0.1744698598446037	0.1412623307634666	25	1.3987725241964102
PCGF3	PCGF3	0.19394583296420398	11325.0	0.372046505650001	-0.372046505650001	0.99994866749435	3869.0	21.786639630505803	0.0	0.2329139293250039	0.22939832043048056	25	0.6065108762082738
SLC26A11	SLC26A11	0.9618117307532621	11324.0	0.371995740579678	0.371995740579678	0.9999511445546929	7803.0	43.94502647290751	0.0	0.2881162093821613	0.2533415440163681	25	0.33109268171231054
TYRO3	TYRO3	0.637257385925153	11323.0	0.37191950861571504	-0.37191950861571504	0.9999511445546929	3459.0	19.477300889940295	0.0	0.20505887749869026	0.2069223240589633	25	0.8063926010683952
ZDHHC17	ZDHHC17	0.214689936236565	11322.0	0.371882496790789	-0.371882496790789	0.9999511445546929	755.0	4.2469302692351025	0.0	0.14059279499933144	0.1250979311695699	25	1.8488691190100097
IGSF3	IGSF3	0.970222559601918	11321.0	0.37187775271338896	-0.37187775271338896	0.9999511445546929	3916.0	22.0513687056438	0.0	0.3193661443671776	0.27278295497610144	25	0.19250326088304134
SLC7A1	SLC7A1	0.651530275443546	11320.0	0.371866575386068	-0.371866575386068	0.9999511445546929	8966.0	50.495662949194546	0.0	0.31787707655286906	0.2854244385559994	25	0.18915513719266316
CUL9	CUL9	0.7340714489306809	11319.0	0.37182424840204	0.37182424840204	0.9999511445546929	1548.0	8.713529345499605	0.0	0.19051992144511445	0.20666388270369374	25	0.8772908192036258
RWDD1	RWDD1	0.195268071101151	11318.0	0.37162546366520294	0.37162546366520294	0.9999464675482359	10266.0	57.81795651684127	0.0	0.4532841339413956	0.45953121765820604	25	-0.17769994102322215
RPA4	RPA4	0.943144197225253	11317.0	0.37161512660660206	-0.37161512660660206	0.99994866749435	13722.0	77.28399233975442	0.0	0.5798685672262875	0.5035105778436605	25	-0.4136029108098459
GSS	GSS	0.0719948266092122	11316.0	0.371570559959872	-0.371570559959872	0.999925487080793	7807.0	43.96755660696181	0.08	0.3237459352217568	0.35524823624584506	25	0.1346231166226501
FAM83D	FAM83D	0.34833921660277894	11315.0	0.37156929978978	-0.37156929978978	0.9999511445546929	6095.0	34.32465923172243	0.0	0.23190548412746007	0.2178447956339139	25	0.6411161453543449
TMEM120B	TMEM120B	0.455130557862366	11314.0	0.371290890707516	-0.371290890707516	0.99994866749435	880.0	4.950996958431903	0.0	0.23326167154943905	0.262956825082456	25	0.5249120995996007
PDCL	PDCL	0.205841766382599	11313.0	0.37127301457967893	0.37127301457967893	0.9999511445546929	3430.0	19.313957418046638	0.0	0.1866360056539992	0.15800085101881076	25	1.1685823698740572
DCST1	DCST1	0.942142616087126	11312.0	0.371234165707373	0.371234165707373	0.9999511445546929	9705.0	54.65810521572603	0.0	0.32584554321619413	0.4381214017893087	25	0.10359827734004677
FAXDC2	FAXDC2	0.8966365760649079	11311.0	0.37123184582679	0.37123184582679	0.9999511445546929	2053.0	11.557958769854679	0.0	0.2708959038144339	0.2683706176135373	25	0.37387081680023254
MORC3	MORC3	0.686892462158808	11310.0	0.37116362168327294	-0.37116362168327294	0.99994866749435	7468.0	42.058127745860084	0.0	0.31834776708358037	0.28485258835338795	25	0.18541469082306267
